root/EastAsia&Pacific,root,0,0,58.8,0,0,38.5,57.0,0,36.9,67.3,61.099999999999994,36.4,34.7,132.29999999999998,0,68.5,87.5,75.0,103.8,84.3,34.1,67.80000000000001,81.6,144.20000000000002,57.6,97.3,68.2,146.7,145.5,234.59999999999997,157.8,198.10000000000002,56.5,202.2,149.4,76.3,63.0,25.6
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,23.3,0,0,0,24.3,0,0,0,24.7,0,0,0,0,0,24.6,0,0,0,0,0,25.1,0,25.1,0,0,0,0,27.4,0,26.5,0,0,0,0,0,0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8,0,0,0,31.4,0,0,0,0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,0,0,0,0,0,32.9,0,0,0,0,29.4,0,0,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,0,0,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,24.5,0,24.2,0,23.8,0,0,0,0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,0,0,0,0,29.1,0,0,0,0,27.0,0,0,0,0,29.3,0,0,0,0,29.8,0,0,0,0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0,0,38.5,0,0,36.9,0,36.4,0,0,37.0,0,0,37.9,0,38.4,0,0,0,0,0,0,34.7,0,0,34.7,0,34.6,0,0,0,0,0,0,0
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,0,0,0,0,0,0,0,29.7,0,0,0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0,22.9,0,0,0,24.6,0,0,0,0,27.8,0,0,25.7,26.6,26.2,0,25.5,0,25.6
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,0,0,0,0,0,0,32.7,0,0,32.0,0,0,34.7,0,0,33.6,0,0,36.3,0,0,34.1,0,0,32.5,0,0,33.2,0,0,32.7,0,0,32.9,0,0,31.3,0
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.1,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0,0,0,29.2,0,0,0
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,0,0,35.5,0,0,0,0,0,0,35.3,0,36.4,0,38.6,0,34.9,0,34.3,0,32.3,34.1,33.7,0,33.2,0,33.8,0,32.5,30.8,31.1,30.6,30.7,29.9,30.4,29.2,0,0,0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,22.9,0,0,0,0,0,0,24.0,0,0
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,28.9,0,0,0,0,0,0,0
root/EastAsia&Pacific/Tuvalu,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,0,0,0,0,0,0
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,0,0,0,0,0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,29.1,0,0,0,29.8,0,28.8,0,27.7,0,28.0,0,30.9,0,27.7,0,26.8,0,0
root/Europe&CentralAsia,root,0,0,0,0,0,0,0,0,54.1,19.5,21.6,0,23.0,24.7,213.0,55.1,82.30000000000001,234.3,87.4,264.59999999999997,218.10000000000002,236.2,319.3999999999999,388.99999999999994,777.0,1011.7000000000002,1018.9999999999999,1023.6999999999998,1051.4000000000003,994.3000000000001,1027.8000000000002,1053.7000000000003,1050.6999999999998,1031.2,1061.6,989.2000000000002,887.8000000000001,197.4
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,0,25.4,0,0,24.3,0,0,24.5,0,0,0,22.9,0,0,0,0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,0,29.1,29.0,28.2,31.7,30.8,24.5,25.1,23.7,22.9,25.0,24.0,24.5,24.7,25.7,26.7,25.3
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,23.8,22.8,23.7,23.8,24.1,24.7,23.5,23.7,23.4,24.2,24.0,23.8,0
