root/EastAsia&Pacific,root,5.50182988528174,6.889270516073299,5.850369581680889,6.44567908642308,6.476994044376809,22.38232383787567,30.53364553521245,30.98956590599467,66.5791404706741,88.723135295562,167.35635604291775,167.01868588039451,184.19896463384168,198.30078053479593,207.12735426640774,202.43062823542112,205.3624397443002,202.5711495709361
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,0,0,6.734614928645331,6.641731151919731,6.34572173370214,5.604793059858481,5.94620524070015,5.43,5.294,5.126,5.125,5.215,5.965101200331699,6.55142987501033,6.8754455277908
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,9.711809979143721,10.2520636995804,8.90093644996155,9.0970828327892,11.5803760382479,11.759132778736902,13.232282056862399,13.0517277023172,10.881576661375501
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,20.1216897547654,17.325934634329,16.2145933638812,16.754674422302898,14.353190635859699,14.229005988085499,14.2526069383833,13.9688200493382
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1992530361235705,8.43749160534709,8.14334311867584,8.55609299926453
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,5.50182988528174,6.889270516073299,5.850369581680889,6.44567908642308,6.476994044376809,6.95905530880784,7.126462316560089,7.315991728033639,9.729297046950329,10.4642482320806,11.8476904014013,9.51586098706884,8.88381797074103,8.66747024581618,8.71391845779398,8.52165941167614,9.19586085205689,8.86419363914126
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,8.16,8.8,8.69,9.02,9.47,9.78443760400052,9.833592330907301
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,8.6886536004225,9.26709337944601,9.20208717207287,9.10289522098578,10.114430240452,10.664879997189198,10.985675219926698,12.2371428767523,12.4665107344589,12.7618102631708,13.6058696263685,14.4056925574665,15.2176820260939
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59901665781227,5.523938620028651,5.63227283000842,5.472713137344769,5.405570534651741
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,6.29546466017741,7.294257584322589,7.59541892065313,8.11364611933167,8.231258431706559,8.27254892228599,8.131143449817099,0,0,0
root/EastAsia&Pacific/MacaoSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,4.24664052157741,4.00016076136015,3.9713663616153903,3.68474668643624,3.64473362976888,4.288180939893009,4.55842456604276,4.80760332223651
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,9.384242330211249,8.8933083645556,9.38594186853966,9.59376853671365,9.951689904564509,10.459140826064699,11.0033573832236,11.2383744327
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,7.212428328164459,6.7217946618634405,7.206269913823109,0,0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.012444656121299,4.77936402537512
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,11.6621892092717,9.47547250112194,10.527852869693,9.704510657816401,10.1744932577921,11.8583980195046,13.1863227430093,13.3085968541512,0,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,9.53218402783979,10.2338569941043,11.0906433670181,11.702924630466699,9.704173061942429,9.94814686634985,9.98738551392186,9.7395937885,10.023531817606198
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3453660468124,15.99
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,7.19671905035434,9.170313866634391,8.96766626976617,8.32237373099067,8.921594551234538,8.21691639434483,8.41271322733968,9.00074607131206,9.22995290726274,9.17594900836251
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,20.5259106299305,19.353335585626603,17.3129959046477,16.2429802321647,17.4030380844797,15.5016347679286,16.260635416334697,17.203073109601
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,0,0,0,0,0,0,7.49835868728662,8.125765272186019,8.01713042293726,8.41159531801698,8.52694513123191,7.83666891526132,7.80675748469554,8.5231058704958,9.212133198296241,10.0338856006863,10.4577565481486,10.7258243794916
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,8.26287755031108,8.13531771163183,22.9361033631496,23.6848306901814,24.8493355265243,24.1187542513177,21.1895577041313,19.9926787940389
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,11.901685924363802,12.0874441883293,13.4663580262623,12.8857993512756,12.348471155379,11.169903682908199,10.9397292906077,11.267907191577802
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,8.97065180013881,8.60261830524985,8.8669350481389,9.298869187186778,9.93053370956789,9.53803634264805,8.77158802730214,8.26244709473462,7.76780965185973,7.76386972138322
root/Europe&CentralAsia,root,20.439232259874,14.527655611921501,14.3457936836765,11.7934618614307,10.7372308611601,100.33127389302068,135.25590201212452,151.13171914323598,277.2174526890264,304.3752573167277,395.2714145183662,390.96932138974415,402.28139222122525,408.2184272852432,402.3054946870725,400.58119215202913,397.5576759871541,385.6222755492297
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,9.40321384921761,8.6880686202108,8.57260551621615,8.37202848400172,8.577676505444469,9.526137600040858,9.726742682110391,10.1674386450836
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,21.545900303934303,22.9249264237646,22.477230534573103,23.0113672430008,20.994810529805502,20.238224678251,17.2217567695332,15.930707043647699,15.284266400790601,13.5696527013327,14.684981864774,16.2048666974459,15.7073368526279
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,0,0,0,0,0,0,5.23981735011456,6.48449855674947,6.284054714368691,6.976800324552309,7.49275625624848,7.186052758915269,7.7701136425421,7.98594015412431,6.84191575882635,7.44689127902493,7.334234175495,7.541992275283871
