root/EastAsia&PacificAustralia,root,0,0,0,0.45,0.57,0.48,0.83,0.94,0.94,1.23,1.57,1.28,0.92
root/EastAsia&PacificBruneiDarussalam,root,0,0,0,0.18,0.18,0.18,0.19,0.21,0.21,0.24,0.26,0,0.22
root/EastAsia&PacificCambodia,root,0,0,0,0.28,0.44,0.44,0.61,0.78,0.89,0.98,1.27,1.24,0.8
root/EastAsia&PacificChina,root,0,0,0.24,0.25,0.45,0.37,0.43,0.61,1.01,1.04,1.28,1.09,0.81
root/EastAsia&PacificFiji,root,0,0,0,0.37,0,0,0.73,0.94,1.04,0,1.29,1.18,0.67
root/EastAsia&PacificFrenchPolynesia,root,0,0,0,0,0,0,0,1.19,1.39,1.56,0,0,0
root/EastAsia&PacificHongKongSARChina,root,0.57,0,0.74,0.85,0.8,0.77,1.0,1.06,1.16,1.32,1.57,1.56,1.42
root/EastAsia&PacificIndonesia,root,0.13,0,0.2,0.07,0.06,0.19,0.18,0.44,0.42,0.51,0.47,0.62,0.61
root/EastAsia&PacificJapan,root,0,0,0.75,0.69,0.76,0.66,0.95,0.9,1.3,1.37,1.61,1.1,0.88
root/EastAsia&PacificKoreaDemPeople’sRep,root,0,0,0,0.41,0.35,0.41,0.61,0.79,0.95,0,1.31,0,0.73
root/EastAsia&PacificKoreaRep,root,0.25,0,0.33,0.41,0.66,0.64,0.95,1.33,1.4,1.35,1.63,1.37,1.05
root/EastAsia&PacificLaoPDR,root,0,0,0,0.24,0.32,0.3,0.48,0.73,0.76,0.97,1.18,1.08,0.8
root/EastAsia&PacificMalaysia,root,0.22,0,0.26,0.17,0.16,0.19,0.22,0.4,0.53,0.56,0.59,0.65,0.44
root/EastAsia&PacificMarshallIslands,root,0,0,0,0,0,0,0,0,0,0,0,1.47,0
root/EastAsia&PacificMongolia,root,0,0,0,0.22,0.38,0.37,0.67,0.87,1.42,1.04,1.22,0.96,0.67
root/EastAsia&PacificMyanmar,root,0,0,0,0.12,0.12,0.28,0.1,0.75,0.52,0.8,0,0.93,0.51
root/EastAsia&PacificNauru,root,0,0,0,0,0,0,0,0,0,1.57,0,0,0
root/EastAsia&PacificNewZealand,root,0,0,0.32,0.39,0.34,0.33,0.41,0.7,0.85,0.97,1.24,1.11,0.79
root/EastAsia&PacificPapuaNewGuinea,root,0,0,0,0.28,0.34,0,0.64,0,0.9,0,0,1.13,0
root/EastAsia&PacificPhilippines,root,0.25,0,0.27,0.22,0.28,0.27,0.34,0.67,0.81,0.84,1.01,0.82,0.58
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,1.06,0,0,0.87
root/EastAsia&PacificSingapore,root,0.28,0,0.33,0.36,0.38,0.38,0.55,0.63,0.9,1.04,1.26,1.16,0.77
root/EastAsia&PacificThailand,root,0.26,0,0.3,0.27,0.35,0.32,0.37,0.65,0.64,0.95,0.97,0.9,0.68
root/EastAsia&PacificTimorLeste,root,0,0,0,0,0,0,0.65,0.88,1.35,0.9,1.43,1.6,0.8
root/EastAsia&PacificVanuatu,root,0,0,0,0,0,0,0,0,0,0,0,0,1.2
root/EastAsia&PacificVietnam,root,0,0,0.25,0.26,0.27,0.27,0.32,0.53,0.77,0.77,1.06,0.91,0.59
root/Europe&CentralAsiaAlbania,root,0,0,0,0.43,0.3,0.51,1.02,1.29,1.31,1.4,1.79,1.71,1.35
root/Europe&CentralAsiaAndorra,root,0,0,0,0,0,0,0,0,1.06,1.32,1.48,1.35,0
root/Europe&CentralAsiaArmenia,root,0,0,0,0.25,0.31,0.29,0.56,0.77,1.11,0.99,1.15,1.16,0.67
root/Europe&CentralAsiaAustria,root,0,0,0.87,0.82,0.74,0.73,1.19,1.26,1.43,1.55,1.81,1.55,1.15
root/Europe&CentralAsiaAzerbaijan,root,0,0,0,0.22,0.2,0.16,0.18,0.41,0.56,0.56,0.57,0.77,0.35
root/Europe&CentralAsiaBelarus,root,0,0,0,0.13,0.36,0.36,0.44,0.55,1.06,0.86,0.9,1.06,0.62
root/Europe&CentralAsiaBelgium,root,0,0,0.82,0.85,0.78,0.8,1.07,1.34,1.34,1.62,1.98,1.69,1.32
root/Europe&CentralAsiaBosniaandHerzegovina,root,0,0,0,0.6,0.57,0.74,0.97,1.24,1.18,1.42,1.62,1.54,0.99
root/Europe&CentralAsiaBulgaria,root,0,0,0.26,0.52,0.58,0.59,0.89,1.08,1.37,1.58,1.68,1.51,1.09
root/Europe&CentralAsiaCroatia,root,0,0,0.64,0.61,0.6,0.74,1.13,1.22,1.37,1.49,1.7,1.59,1.17
root/Europe&CentralAsiaCyprus,root,0,0,0,0.25,0.18,0.44,0.95,1.2,1.25,1.47,1.78,1.65,1.23
root/Europe&CentralAsiaCzechRepublic,root,0,0,0.6,0.6,0.68,0.71,1.07,1.29,1.45,1.69,1.87,1.6,1.11
root/Europe&CentralAsiaDenmark,root,0,0,0.87,0.85,0.9,0.94,1.35,1.45,1.54,1.79,1.89,1.8,1.35
root/Europe&CentralAsiaEstonia,root,0,0,0.33,0.36,0.55,0.56,0.94,1.22,1.3,1.57,1.76,1.51,1.14
root/Europe&CentralAsiaFinland,root,0,0,0.85,0.79,0.84,0.8,1.21,1.26,1.39,1.6,1.95,1.78,1.34
root/Europe&CentralAsiaFrance,root,0,0,0.78,0.77,0.82,0.8,1.25,1.33,1.45,1.72,1.78,1.63,1.2
root/Europe&CentralAsiaGeorgia,root,0,0,0,0.25,0,0.41,0.67,0.89,1.16,1.13,1.37,1.24,0.74
root/Europe&CentralAsiaGermany,root,0,0,0.77,0.69,0.78,0.82,1.29,1.38,1.56,1.68,1.88,1.58,1.2
root/Europe&CentralAsiaGreece,root,0,0,0.59,0.4,0.71,0.68,1.23,1.19,1.41,1.78,2.08,1.63,1.22
root/Europe&CentralAsiaHungary,root,0,0,0.65,0.64,0.79,0.85,1.22,1.31,1.38,1.61,1.91,1.65,1.2
root/Europe&CentralAsiaIceland,root,0,0,0,0.4,0.45,0.62,0.88,1.78,1.31,1.71,2.06,1.86,1.63
root/Europe&CentralAsiaIreland,root,0,0,0.87,1.02,0.72,0.8,1.29,1.35,1.64,1.69,1.98,1.84,1.29
root/Europe&CentralAsiaItaly,root,0,0,0.86,0.93,0.83,0.86,1.31,1.49,1.63,1.69,2.18,2.01,1.44
root/Europe&CentralAsiaKazakhstan,root,0,0,0,0.24,0.29,0.29,0.38,0.45,0.72,0.51,0.67,0.64,0.4
root/Europe&CentralAsiaKosovo,root,0,0,0.84,0.43,0.56,0.66,1.03,1.19,1.21,1.6,1.6,1.55,1.06
root/Europe&CentralAsiaKyrgyzRepublic,root,0,0,0,0.27,0.33,0.25,0.43,0.54,0.88,0.79,0,0.76,0.49
root/Europe&CentralAsiaLatvia,root,0,0,0.34,0.35,0.58,0.65,0.9,1.15,1.23,1.49,1.77,1.49,1.07
root/Europe&CentralAsiaLiechtenstein,root,0,0,0,0.89,0.84,0.93,1.37,1.36,1.52,1.77,2.06,1.79,0
root/Europe&CentralAsiaLithuania,root,0,0,0.3,0.34,0.55,0.59,1.02,1.09,1.22,1.42,1.7,1.5,1.05
root/Europe&CentralAsiaLuxembourg,root,0,0,0.68,0.61,0.67,0.65,0.98,1.14,1.33,1.36,1.64,1.39,1.03
root/Europe&CentralAsiaMacedoniaFYR,root,0,0,0.59,0.46,0.56,0.63,0.92,1.09,1.12,1.27,1.55,1.27,0.88
root/Europe&CentralAsiaMoldova,root,0,0,0,0,0,0,0,0,1.04,1.08,1.4,1.16,0.69
root/Europe&CentralAsiaMonaco,root,0,0,0,0,0,0,0,0,1.55,1.69,2.04,1.78,0
root/Europe&CentralAsiaMontenegro,root,0,0,0.84,0.43,0.56,0.66,1.06,1.27,1.21,1.49,1.75,1.49,1.02
root/Europe&CentralAsiaNetherlands,root,0,0,0.82,0.79,0.78,0.81,1.23,1.32,1.45,1.71,1.95,1.8,1.34
root/Europe&CentralAsiaNorway,root,0,0,1.09,1.1,1.15,1.18,1.44,1.66,1.63,2.01,2.35,2.11,1.63
root/Europe&CentralAsiaPoland,root,0,0,0.42,0.44,0.65,0.68,1.09,1.3,1.4,1.5,1.73,1.39,1.04
root/Europe&CentralAsiaPortugal,root,0,0,0,0.71,0.54,0.71,1.08,1.1,1.47,1.58,1.89,1.64,1.3
root/Europe&CentralAsiaRomania,root,0,0,0.19,0.4,0.35,0.57,0.91,1.24,1.22,1.46,1.73,1.71,1.14
root/Europe&CentralAsiaRussianFederation,root,0,0,0.28,0.18,0.29,0.25,0.45,0.66,0.86,0.72,1.0,0.75,0.55
root/Europe&CentralAsiaSerbia,root,0,0,0.84,0.43,0.56,0.66,0.85,1.35,1.14,1.48,1.8,1.66,1.21
root/Europe&CentralAsiaSlovakRepublic,root,0,0,0.4,0.54,0.68,0.7,1.19,1.43,1.68,1.53,1.85,1.61,1.16
root/Europe&CentralAsiaSlovenia,root,0,0,0.5,0.64,0.66,0.67,1.11,1.21,1.26,1.62,1.77,1.68,1.21
root/Europe&CentralAsiaSpain,root,0,0,0.7,0.7,0.65,0.72,1.1,1.1,1.28,1.47,1.75,1.55,1.13
root/Europe&CentralAsiaSweden,root,0,0,1.01,0.84,0.8,0.96,1.37,1.44,1.52,1.82,2.16,1.82,1.42
root/Europe&CentralAsiaSwitzerland,root,0,0,1.01,0.91,0.84,0.93,1.37,1.36,1.52,1.77,2.06,1.79,1.46
root/Europe&CentralAsiaTajikistan,root,0,0,0,0.13,0.55,0.24,0.59,0.74,1.0,0.91,0,1.18,0.69
root/Europe&CentralAsiaTurkey,root,0,0,0.37,0.47,0.66,0.78,1.12,1.62,1.63,2.03,2.33,1.9,1.23
root/Europe&CentralAsiaTurkmenistan,root,0,0,0,0.05,0.02,0.01,0.01,0.01,0.2,0.2,0.2,0.2,0.27
root/Europe&CentralAsiaUkraine,root,0,0,0,0.25,0.3,0.34,0.44,0.87,0.96,0.92,1.25,1.16,0.73
root/Europe&CentralAsiaUnitedKingdom,root,0,0,0.85,1.11,1.22,1.2,1.6,1.73,1.65,1.98,2.27,1.99,1.49
root/Europe&CentralAsiaUzbekistan,root,0,0,0.31,0.09,0.09,0.26,0.3,0.54,0.75,0.83,0.87,1.93,1.28
root/LatinAmerica&CaribbeanAntiguaandBarbuda,root,0,0,0,0,0.56,0,0.68,0.85,0,0.96,0,0,0
root/LatinAmerica&CaribbeanArgentina,root,0,0.29,0.28,0.42,0.52,0.46,0.49,0.48,0.58,1.05,1.33,1.33,1.0
root/LatinAmerica&CaribbeanBarbados,root,0,0,0,0.62,0.75,0.53,0.62,0.79,1.03,1.14,0,1.44,0
root/LatinAmerica&CaribbeanBelize,root,0,0,0,0,0,0,0.8,0.91,0.53,0.98,1.21,0,1.0
root/LatinAmerica&CaribbeanBolivia,root,0,0.35,0.31,0.35,0.5,0.42,0.4,0.47,0.53,0.54,0.54,0.54,0.55
root/LatinAmerica&CaribbeanBrazil,root,0,0.38,0.39,0.34,0.34,0.31,0.49,0.84,1.03,1.14,1.02,1.02,0.95
root/LatinAmerica&CaribbeanChile,root,0,0.31,0.33,0.29,0.47,0.39,0.64,0.86,0.95,1.02,1.24,1.09,0.65
root/LatinAmerica&CaribbeanColombia,root,0,0.19,0.27,0.2,0.35,0.24,0.36,0.57,0.73,0.95,1.18,1.04,0.64
root/LatinAmerica&CaribbeanCostaRica,root,0,0,0,0,0,0.44,0.56,0.67,1.1,0.97,1.36,1.21,0.79
root/LatinAmerica&CaribbeanCuba,root,0,0,0,0.18,0,0.45,0.55,0.91,1.51,1.24,1.3,1.2,0
root/LatinAmerica&CaribbeanDominicanRepublic,root,0,0,0.28,0.22,0.39,0.27,0.61,0.75,0.94,1.03,1.35,1.21,0.91
root/LatinAmerica&CaribbeanEcuador,root,0,0.19,0.28,0.24,0.18,0.27,0.27,0.39,0.27,0.28,0.29,0.29,0.29
root/LatinAmerica&CaribbeanElSalvador,root,0,0,0,0.3,0.4,0.33,0.58,0.8,0.81,0.89,1.17,1.02,0.7
root/LatinAmerica&CaribbeanGrenada,root,0,0,0,0.41,0.41,0.41,0.68,0.89,1.34,1.02,1.07,0,1.04
root/LatinAmerica&CaribbeanGuatemala,root,0,0.25,0.28,0.32,0.42,0.32,0.63,0.64,0.82,0.85,1.04,0.9,0.65
root/LatinAmerica&CaribbeanGuyana,root,0,0,0,0.27,0.37,0.27,0.61,0,0.85,0.85,1.05,1.11,0.78
root/LatinAmerica&CaribbeanHaiti,root,0,0,0,0.36,0.35,0.3,0.6,0,0.89,0,1.03,0.94,0.62
root/LatinAmerica&CaribbeanHonduras,root,0,0.26,0.25,0.3,0.46,0.46,0.66,0.73,0.8,0.92,1.15,1.03,0.8
root/LatinAmerica&CaribbeanJamaica,root,0,0,0,0.33,0.49,0.44,0.57,0.75,0.84,0.98,1.19,1.06,0
root/LatinAmerica&CaribbeanMexico,root,0,0.28,0.25,0.28,0.45,0.47,0.45,0.52,0.54,0.72,0.85,1.02,0.72
root/LatinAmerica&CaribbeanNicaragua,root,0,0.3,0.31,0.35,0.54,0.41,0.64,0.58,0.82,0.99,1.19,1.04,0.75
root/LatinAmerica&CaribbeanPanama,root,0,0.3,0,0.28,0.41,0.36,0.48,0.6,0.68,0.77,1.02,0.85,0.61
root/LatinAmerica&CaribbeanParaguay,root,0,0.27,0.28,0.24,0.34,0.34,0.51,0.77,0.96,1.01,1.31,1.16,0.74
root/LatinAmerica&CaribbeanPeru,root,0,0.32,0.43,0.33,0.54,0.48,0.76,0.86,0.99,1.1,1.41,1.17,0.88
root/LatinAmerica&CaribbeanSuriname,root,0,0,0,0.41,0.41,0.41,0.5,0.94,0,1.12,1.52,1.34,0
root/LatinAmerica&CaribbeanTrinidadandTobago,root,0,0,0,0.2,0.2,0.21,0.24,0.24,0,0,0,0,0.3
root/LatinAmerica&CaribbeanUruguay,root,0,0,0.38,0.42,0.53,0.2,0.71,0.94,1.17,1.44,1.88,1.72,1.36
root/LatinAmerica&CaribbeanVenezuelaRB,root,0,0,0.01,0.08,0.06,0.05,0.02,0.02,0.01,0.011000000000000001,0.011000000000000001,0.008,0
root/MiddleEast&NorthAfricaAlgeria,root,0.04,0.09,0.23,0.16,0.15,0.1,0.15,0.19,0.2,0.19,0.17,0.16,0.17
root/MiddleEast&NorthAfricaBahrain,root,0,0,0,0.18,0.21,0.19,0.19,0.13,0.13,0.13,0.17,0,0.32
root/MiddleEast&NorthAfricaDjibouti,root,0,0,0,0,0,0,0,0,0,1.07,1.18,1.21,0.98
root/MiddleEast&NorthAfricaEgyptArabRep,root,0.07,0.09,0.12,0.12,0.1,0.08,0.1,0.12,0.2,0.19,0.18,0.25,0.15
