root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,83.8,82.8,85.7,81.6,84.6,0,82.7,88.0,0,90.0,100.0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.1,0,96.6,0,0,98.6,99.7,99.2,0,0,99.4,0,98.8,0,0,98.9,98.9,0,0,0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,46.3,0,0,0,0,0,56.4,0,0,0,57.0,0,67.5,0,0,0,63.9,0,0,70.6,0,0,0,0,0,60.2,0
root/EastAsia&Pacific/Nauru,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,95.0,100.0,0,0,0,92.0,97.3,96.6,99.2,98.2,94.0,94.0,97.9,95.7,0,0,96.2,96.7,0,0,96.6,0,0,0
root/EastAsia&Pacific/NorthernMarianaIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,0,0,0,0,0,0,100.0,0,0,0,0,100.0,0,0,100.0,0,100.0,0,100.0,0,0,0,100.0,100.0,100.0,99.3,100.0,100.0,97.4,99.1,100.0,100.0,0,0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,42.0,51.3,0,0,0,41.0,39.0,0,0,39.0,0,53.0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,52.8,0,0,0,0,56.4,46.1,58.0,0,0,59.8,0,0,0,0,62.2,0,0,72.2,0,72.8,0,0,0,0
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,0,0,0,0,0,0,76.0,0,0,0,0,0,0,0,100.0,0,80.0,0,0,0,100.0,0,0,0,0,80.8,0,0,0,0,82.5,0,0,0
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,99.7,99.7,99.7,99.7,99.7,99.6,99.7,99.7,99.7,99.7,99.7,99.7,99.8,99.7,99.7,99.7,99.7,99.6,99.7,99.6,0,0
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,0,0,0,0,0,0,85.0,0,0,0,83.5,0,0,0,0,85.0,0,0,0,0,0,0,0,85.5,0,0,0,0,0,0,0,86.2,0,0
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,0,0,0,65.9,0,0,0,0,0,0,0,0,0,0,0,0,99.3,0,0,0,0,0,96.9,0,0,99.4,0,0,99.6,0,0,0,99.1,0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,0,0,0,0,24.0,18.4,0,0,0,0,0,0,29.3,0,0,0,0,0,0,0
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,0,0,0,0,0,0,94.0,92.0,0,0,0,0,0,0,0,96.0,95.0,95.3,95.1,97.0,98.0,96.1,98.0,98.0,97.0,98.1,99.0,0,95.5,0,0,0,0,0
root/EastAsia&Pacific/Tuvalu,root/EastAsia&Pacific,0,0,0,0,0,0,95.0,0,0,0,0,0,0,99.0,0,0,100.0,0,100.0,0,0,0,0,93.1,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,0,0,0,0,0,0,79.0,0,0,0,87.0,89.1,0,0,0,88.0,88.0,0,0,84.0,0,92.0,92.9,74.0,0,0,0,0,0,89.4,0,0,0,0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1,0,0,58.8,0,85.0,0,0,0,83.8,0,0,0,0,91.9,0,0,93.8,0,0,0
root/Europe&CentralAsia,root,0,0,399.0,300.0,100.0,2453.6,2511.1476605124003,2451.2000000000003,2454.8,2727.5,2446.98,2537.6899999999996,2927.9,2837.0499999999997,3318.5300299999994,3230.9499999999994,3680.902054071799,3438.129999999999,3555.729999999999,3842.86,3641.6100000000006,3652.41,3726.52,3548.9199999999996,3455.11,3762.12,3448.2406770819,3255.7999999999997,3167.8899999999994,3271.1900000000005,3068.090000000001,990.9,199.8,0
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,0,92.7,93.0,92.6,86.4,87.2,89.1,89.1,91.2,98.8,99.1,99.0,99.1,99.0,98.0,98.8,99.3,99.8,99.0,0,0,99.3,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,99.7,99.7,99.7,98.3,95.5,93.3,93.1,95.7,96.4,97.4,98.8,96.8,98.4,98.8,99.2,99.5,97.8,99.7,99.9,99.9,100.0,99.5,100.0,100.0,100.0,100.0,0,99.8,0
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,100.0,0,0,98.2,98.2,98.3,98.3,98.3,98.3,98.4,98.4,98.4,98.6,98.6,98.5,98.6,98.6,98.5,98.6,98.5,98.5,98.5,0,0,0
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0,0,0,0,97.3,97.3,97.2,96.5,96.3,99.6,91.5,87.9,90.4,91.5,92.4,80.7,88.0,94.0,95.8,95.9,94.4,95.8,93.0,98.0,99.8,99.4,97.2,99.8,99.9,99.9,99.8,0,0
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,0,0,100.0,0,0,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.8,100.0,99.8,99.8,0,0,0
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,99.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,0,0,0,0,0,96.6,97.0,97.4,0,0,0,0,98.9,99.05,99.45,99.65,98.9,99.9,99.9,99.9,99.9,99.9,99.4,99.9,99.9,99.9,99.9,99.9,99.9,0,99.9,0,0,0
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,0,0,0,0,0,99.3,99.1,99.5,99.8,99.0,99.0,98.9,99.9,99.9,99.88003,99.0,99.8,98.9,99.2,99.2,99.4,99.4,99.4,99.6,99.6,99.6,99.5,0,0,99.7,99.7,99.8,0,0
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,0,0,0,0,0,99.7,99.8,99.8,99.8,99.8,99.8,99.9,99.8,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,0,0
root/Europe&CentralAsia/Cyprus,root/Europe&CentralAsia,0,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.9,0,0,99.0,95.7,99.3,98.5,98.3,97.2,98.3,98.6,98.3,98.7,99.9,97.4,0,0,0
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.7,99.6,99.6,99.7,99.9,99.9,99.8,0,0,0,0
root/Europe&CentralAsia/Denmark,root/Europe&CentralAsia,0,0,0,100.0,0,0,0,0,0,0,0,0,0,98.3,98.8,98.7,98.8,98.9,98.8,98.9,98.6,98.8,98.7,97.8,0,98.7,98.5,98.5,98.2,0,0,0,0,0
root/Europe&CentralAsia/Estonia,root/Europe&CentralAsia,0,0,0,0,0,99.0,0,0,98.9,99.1,99.1,99.3,99.4,99.3,99.5,99.5,99.5,99.6,99.5,99.4,99.7,99.6,99.5,99.4,99.3,99.2,99.3,99.4,99.3,99.4,99.4,0,0,0
root/Europe&CentralAsia/Finland,root/Europe&CentralAsia,0,0,0,0,0,0,98.8,0,98.6,98.6,98.5,98.5,98.4,98.4,98.3,98.4,98.4,98.5,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.8,0,99.7,99.9,0,0
root/Europe&CentralAsia/France,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,99.0,0,0,0,0,0,0,0,99.6,0,0,98.0,97.9,98.3,98.1,98.0,97.9,97.5,96.2,97.1,98.3,0,0,0,0
root/Europe&CentralAsia/Georgia,root/Europe&CentralAsia,0,0,0,0,0,94.6,96.6,91.3,91.1,90.8,0,0,0,0,96.0,96.4,95.5,96.6,97.4,97.2,97.5,98.3,98.8,99.4,99.6,99.9,99.6,99.8,99.8,99.9,99.9,0,0,0
root/Europe&CentralAsia/Germany,root/Europe&CentralAsia,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,98.7,98.6,98.6,98.6,98.6,98.2,98.2,98.4,98.4,98.5,98.3,98.3,98.3,98.5,98.5,98.5,0,0,0
root/Europe&CentralAsia/Hungary,root/Europe&CentralAsia,0,0,0,0,0,99.4,99.4,99.4,99.5,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.5,99.6,99.6,99.6,99.6,99.6,99.7,99.6,99.5,99.6,99.1,99.0,99.0,99.1,99.2,0,0,0
root/Europe&CentralAsia/Ireland,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5,99.6,99.6,99.5,99.6,99.7,99.7,99.7,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.7,0,0,0
root/Europe&CentralAsia/IsleofMan,root/Europe&CentralAsia,0,0,0,0,0,0,47.747660512399996,0,0,0,0,0,0,0,0,0,71.5020540718,0,0,0,0,0,0,0,0,0,81.4306770819,0,0,0,0,0,0,0
root/Europe&CentralAsia/Italy,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8,0,99.6,99.6,99.8,99.8,99.8,99.6,99.8,99.8,99.9,99.9,0,99.9,0,0,0,0
root/Europe&CentralAsia/Kazakhstan,root/Europe&CentralAsia,0,0,0,0,0,99.0,99.0,98.1,98.9,98.6,98.3,99.6,98.1,97.6,98.0,99.1,98.3,98.5,98.9,99.4,99.4,99.4,99.8,99.5,99.3,99.4,99.4,99.9,99.99,99.99,99.99,99.4,0,0
root/Europe&CentralAsia/KyrgyzRepublic,root/Europe&CentralAsia,0,0,0,0,0,98.8,98.9,98.9,98.7,98.3,98.2,98.0,98.1,98.1,98.5,98.5,98.6,98.7,98.8,98.9,98.2,97.9,97.6,98.4,98.5,98.5,98.3,98.6,99.1,99.0,98.4,0,0,0
root/Europe&CentralAsia/Latvia,root/Europe&CentralAsia,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,99.0,100.0,100.0,100.0,99.4,99.1,98.9,98.8,98.6,98.6,98.4,98.1,0,0,0
root/Europe&CentralAsia/Lithuania,root/Europe&CentralAsia,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,0
root/Europe&CentralAsia/Luxembourg,root/Europe&CentralAsia,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,99.9,0,0,0,0,0,99.9,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/MacedoniaFYR,root/Europe&CentralAsia,0,0,0,0,0,87.8,88.9,89.3,90.9,93.3,93.4,94.1,95.0,95.6,96.6,97.0,97.7,97.6,98.2,99.0,99.0,99.1,97.8,99.6,99.7,99.8,99.9,91.2,99.9,99.9,99.9,100.0,0,0
root/Europe&CentralAsia/Moldova,root/Europe&CentralAsia,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.1,98.0,98.0,98.0,99.0,99.6,99.4,99.3,99.5,99.6,99.6,99.5,99.7,99.2,99.4,99.2,99.8,99.7,0,0,0
root/Europe&CentralAsia/Montenegro,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1,96.6,98.0,98.9,98.3,99.0,87.2,99.7,99.9,99.5,0,0,0,99.0,0,0,0,0
root/Europe&CentralAsia/Netherlands,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/Norway,root/Europe&CentralAsia,0,0,0,0,100.0,0,99.4,99.3,99.3,99.4,99.3,99.2,99.2,99.1,99.1,99.1,99.0,99.1,99.1,99.0,99.1,99.2,99.2,99.1,99.2,99.2,99.1,99.2,99.2,99.1,99.1,0,0,0
root/Europe&CentralAsia/Poland,root/Europe&CentralAsia,0,0,99.0,0,0,99.6,97.8,99.6,99.6,99.6,99.6,99.6,99.7,99.7,99.7,99.7,99.4,99.8,99.8,99.8,99.8,99.3,99.4,99.4,99.4,99.7,99.8,99.8,99.8,99.8,99.8,0,0,0
root/Europe&CentralAsia/Portugal,root/Europe&CentralAsia,0,0,0,0,0,98.0,0,0,0,0,0,0,0,0,99.7,0,99.7,99.9,0,0,0,0,0,0,0,0,0,0,0,99.0,98.9,98.9,0,0
root/Europe&CentralAsia/Romania,root/Europe&CentralAsia,0,0,0,0,0,99.9,99.8,99.9,99.7,98.9,99.0,99.1,99.0,98.3,99.0,98.0,99.0,99.0,99.1,99.2,98.9,98.1,98.2,98.8,99.4,99.5,99.5,99.4,99.5,98.5,98.5,95.2,0,0
root/Europe&CentralAsia/RussianFederation,root/Europe&CentralAsia,0,0,0,0,0,99.2,99.2,99.2,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.2,99.3,99.3,99.4,99.4,99.4,99.5,99.6,99.6,99.7,99.7,98.7,99.7,99.7,99.7,0,0,0
root/Europe&CentralAsia/Serbia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,98.7,98.8,0,0,0,98.0,98.2,99.2,98.5,98.7,99.7,88.9,99.8,99.0,99.0,99.7,99.0,99.0,99.9,98.4,0,0,0
root/Europe&CentralAsia/SlovakRepublic,root/Europe&CentralAsia,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.43,99.43,99.46,99.51,99.51,99.52,99.22,99.51,99.52,99.21,99.0,99.5,98.6,98.5,0,0,0
root/Europe&CentralAsia/Slovenia,root/Europe&CentralAsia,0,0,0,0,0,99.6,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.8,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.8,0,0,0,0,0
root/Europe&CentralAsia/Sweden,root/Europe&CentralAsia,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/Switzerland,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/Tajikistan,root/Europe&CentralAsia,0,0,0,0,0,93.6,0,90.3,0,0,82.6,80.9,79.0,72.6,74.1,66.6,70.7,81.1,88.7,88.1,75.1,82.4,78.3,88.4,85.0,87.1,87.7,89.0,87.4,90.8,90.3,98.0,0,0
root/Europe&CentralAsia/Turkey,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,75.9,0,0,0,0,80.6,0,0,0,0,83.0,0,0,0,89.3,91.3,95.0,0,0,0,97.4,97.4,0,0,0
root/Europe&CentralAsia/Turkmenistan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,95.8,0,0,0,97.2,0,97.2,99.5,98.5,99.7,99.5,0,0,0,0,0,0,0,0,0,100.0,0
root/Europe&CentralAsia/Ukraine,root/Europe&CentralAsia,0,0,0,0,0,99.9,99.9,99.9,99.9,99.9,99.88,99.89,99.9,99.9,99.9,99.1,99.9,99.9,99.9,99.9,99.9,99.8,99.9,98.7,99.9,99.9,99.9,99.9,99.0,99.9,99.9,0,0,0
root/Europe&CentralAsia/UnitedKingdom,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/Uzbekistan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,97.5,100.0,100.0,100.0,94.9,100.0,100.0,100.0,100.0,100.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0
root/LatinAmerica&Caribbean,root,35.0,85.4,306.9,299.6,90.0,157.1,625.5,437.90000000000003,577.8,821.0999999999999,629.4000000000001,1871.6,1030.5,1251.3,2010.6,1956.6999999999996,2442.1,1493.6,2446.5,2195.8,2300.0,2313.0,2349.1000000000004,2206.2999999999997,2287.7999999999997,2068.9,2139.8799999999997,2132.4999999999995,2447.9999999999995,2165.4999999999995,1951.5000000000002,549.8,196.0,0
root/LatinAmerica&Caribbean/AntiguaandBarbuda,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,0,100.0,0,99.9,100.0,99.0,99.0,100.0,99.9,99.9,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,0,0
root/LatinAmerica&Caribbean/Argentina,root/LatinAmerica&Caribbean,0,0,0,0,0,0,96.9,0,95.8,0,0,98.5,0,97.2,97.5,97.5,99.1,98.4,98.9,98.7,99.1,99.1,99.4,99.4,94.8,97.9,95.0,97.1,98.2,97.0,99.6,0,0,0
root/LatinAmerica&Caribbean/Aruba,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&Caribbean/BahamasThe,root/LatinAmerica&Caribbean,0,0,0,0,0,0,99.0,0,0,0,0,99.0,0,99.0,99.0,99.0,99.0,0,99.0,99.0,98.0,0,99.0,99.0,99.0,0,99.0,99.0,0,98.0,0,0,0,0
root/LatinAmerica&Caribbean/Barbados,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,91.0,98.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,100.0,98.9,98.6,0,0,0,0
root/LatinAmerica&Caribbean/Belize,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,76.9,0,0,0,79.0,0,0,79.0,83.8,100.0,0,97.0,0,87.8,89.3,95.8,94.6,94.9,93.5,94.0,96.2,0,94.2,0,0,96.8,0
root/LatinAmerica&Caribbean/Bolivia,root/LatinAmerica&Caribbean,0,0,0,0,0,42.1,0,0,0,0,47.2,0,0,0,59.3,0,67.3,0,65.1,60.8,0,0,0,0,71.1,0,0,84.0,84.8,0,0,0,0,0
root/LatinAmerica&Caribbean/Brazil,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,69.5,0,0,0,0,87.6,98.6,98.6,98.6,98.6,98.3,98.5,98.4,98.6,98.6,97.0,98.6,98.8,98.9,98.9,99.0,99.0,99.1,0,99.2,0,0
root/LatinAmerica&Caribbean/BritishVirginIslands,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,100.0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&Caribbean/CaymanIslands,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&Caribbean/Chile,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,99.0,99.5,99.5,99.6,99.4,99.6,99.4,99.0,99.8,99.8,97.7,99.8,99.8,99.8,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.8,0,0,0
root/LatinAmerica&Caribbean/Colombia,root/LatinAmerica&Caribbean,0,0,71.1,0,0,0,80.6,0,0,0,0,83.6,0,0,91.3,92.1,86.1,93.1,94.5,95.0,95.6,90.7,97.1,97.8,98.1,98.6,94.8,99.2,98.7,98.7,98.9,95.9,99.2,0
root/LatinAmerica&Caribbean/CostaRica,root/LatinAmerica&Caribbean,0,0,97.0,0,0,0,0,0,98.0,97.0,0,0,0,0,98.0,98.2,96.6,98.0,98.5,98.2,98.5,98.5,98.6,98.7,99.1,99.1,95.3,98.4,98.9,99.0,99.2,0,0,0
root/LatinAmerica&Caribbean/Cuba,root/LatinAmerica&Caribbean,0,0,0,0,0,0,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.4,99.9,0,0
root/LatinAmerica&Caribbean/Dominica,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,95.0,99.9,100.0,100.0,100.0,100.0,100.0,99.0,0,94.0,100.0,100.0,0,100.0,100.0,100.0,100.0,0,0,0
root/LatinAmerica&Caribbean/DominicanRepublic,root/LatinAmerica&Caribbean,0,0,89.8,0,0,0,0,92.4,0,0,0,0,95.5,0,0,96.6,97.6,0,97.8,0,0,0,95.5,97.8,0,0,96.9,0,0,98.6,97.7,0,0,0
root/LatinAmerica&Caribbean/Ecuador,root/LatinAmerica&Caribbean,0,0,0,61.3,0,0,0,0,0,0,98.7,0,0,0,0,99.1,0,0,0,0,98.2,80.0,82.6,84.1,85.8,87.7,89.2,91.1,93.1,94.7,96.3,0,0,0
root/LatinAmerica&Caribbean/ElSalvador,root/LatinAmerica&Caribbean,0,85.4,0,0,90.0,0,0,0,0,87.4,0,0,0,0,90.4,0,0,0,0,92.4,0,87.2,89.6,93.1,95.5,97.5,98.0,99.0,99.5,99.8,98.0,0,0,0
root/LatinAmerica&Caribbean/Grenada,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,99.0,99.0,100.0,0,100.0,100.0,0,100.0,0,98.8,0,100.0,0,100.0,99.0,99.0,99.0,0,0,0
root/LatinAmerica&Caribbean/Guatemala,root/LatinAmerica&Caribbean,35.0,0,0,29.1,0,0,0,0,0,0,0,34.8,0,0,0,40.6,0,0,41.4,0,0,0,0,0,0,51.5,52.3,0,0,62.8,0,65.5,0,0
