root/EastAsia&Pacific,root,806.0,594.0,685.0,629.0,806.0,732.0,856.0,891.0,778.0,550.0,711.0,696.0,801.0,648.0,674.0,693.0,688.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,79.0,30.0,57.0,34.0,47.0,72.0,65.0,78.0,76.0,88.0,98.0,95.0,92.0,98.0,90.0,71.0,63.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,64.0,68.0,57.0,61.0,62.0,73.0,76.0,82.0,87.0,86.0,84.0,80.0,76.0,73.0,82.0,84.0,82.0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,80.0,54.0,0,0,45.0,0,60.0,54.0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,100.0,96.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,98.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,80.0,0,70.0,58.0,64.0,55.0,70.0,55.0,69.0,0,88.0,80.0,92.0,47.0,87.0,89.0,88.0
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,67.0,0,32.0,0,23.0,24.0,6.0,41.0,39.0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,74.0,51.0,44.0,0,88.0,0,73.0,68.0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,87.0,61.0,65.0,84.0,83.0,93.0,92.0,99.0,77.0,0,0,0,85.0,0,95.0,79.0,38.0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,42.0,66.0,86.0,92.0,87.0,96.0,96.0,95.0,93.0,94.0,95.0,94.0,96.0,86.0,93.0,94.0,88.0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,1.0,0,1.0,7.0,7.0,0,12.0,14.0,12.0,15.0,0,0,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,78.0,69.0,76.0,76.0,75.0,85.0,85.0,86.0,83.0,86.0,91.0,91.0,91.0,90.0,89.0,83.0,72.0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,0,0,0,26.0,33.0,36.0,35.0,28.0,50.0,0,45.0,48.0,59.0,42.0,40.0,0,61.0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,55.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,99.0,95.0,99.0,98.0,0,94.0,97.0
root/Europe&CentralAsia,root,0,0,0,0,188.0,248.0,376.0,279.0,375.0,304.0,218.0,367.0,183.0,279.0,268.0,256.0,291.0
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0,0,0,0,70.0,94.0,0,96.0,90.0,79.0,89.0,0,90.0,87.0,58.0,96.0
root/Europe&CentralAsia/KyrgyzRepublic,root/Europe&CentralAsia,0,0,0,0,0,0,98.0,98.0,99.0,99.0,0,97.0,0,0,0,0,0
root/Europe&CentralAsia/MacedoniaFYR,root/Europe&CentralAsia,0,0,0,0,95.0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/Tajikistan,root/Europe&CentralAsia,0,0,0,0,0,93.0,90.0,88.0,85.0,73.0,74.0,87.0,88.0,90.0,82.0,99.0,97.0
root/Europe&CentralAsia/Uzbekistan,root/Europe&CentralAsia,0,0,0,0,93.0,85.0,94.0,93.0,95.0,42.0,65.0,94.0,95.0,99.0,99.0,99.0,98.0
root/LatinAmerica&Caribbean,root,321.0,47.0,173.0,122.0,105.0,165.0,161.0,123.0,50.0,65.0,94.0,88.0,87.0,197.0,66.0,53.0,39.0
root/LatinAmerica&Caribbean/Bolivia,root/LatinAmerica&Caribbean,85.0,27.0,40.0,35.0,36.0,42.0,39.0,41.0,0,45.0,45.0,24.0,21.0,41.0,40.0,0,0
root/LatinAmerica&Caribbean/Brazil,root/LatinAmerica&Caribbean,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&Caribbean/CostaRica,root/LatinAmerica&Caribbean,0,0,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&Caribbean/DominicanRepublic,root/LatinAmerica&Caribbean,53.0,0,35.0,31.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&Caribbean/Ecuador,root/LatinAmerica&Caribbean,42.0,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&Caribbean/ElSalvador,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,20.0,0,0,0,0,81.0,0,0,0
root/LatinAmerica&Caribbean/Guatemala,root/LatinAmerica&Caribbean,0,0,0,0,0,18.0,36.0,49.0,29.0,20.0,43.0,36.0,28.0,14.0,13.0,19.0,15.0
root/LatinAmerica&Caribbean/Haiti,root/LatinAmerica&Caribbean,0,0,0,0,0,0,42.0,33.0,0,0,0,21.0,36.0,54.0,13.0,30.0,21.0
root/LatinAmerica&Caribbean/Honduras,root/LatinAmerica&Caribbean,53.0,20.0,42.0,0,29.0,40.0,40.0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&Caribbean/Nicaragua,root/LatinAmerica&Caribbean,63.0,0,0,0,0,5.0,0,0,1.0,0,6.0,7.0,2.0,7.0,0,4.0,3.0
root/LatinAmerica&Caribbean/Panama,root/LatinAmerica&Caribbean,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&Caribbean/Peru,root/LatinAmerica&Caribbean,5.0,0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MiddleEast&NorthAfrica,root,100.0,94.0,92.0,97.0,102.0,189.0,94.0,163.84,192.0,154.0,105.0,140.0,104.0,99.0,249.0,7.0,80.0
root/MiddleEast&NorthAfrica/Djibouti,root/MiddleEast&NorthAfrica,0,0,0,0,9.0,0,0,15.0,94.0,86.0,94.0,95.0,95.0,88.0,66.0,0,72.0
root/MiddleEast&NorthAfrica/EgyptArabRep,root/MiddleEast&NorthAfrica,0,94.0,92.0,0,93.0,94.0,90.0,93.0,87.0,68.0,0,0,0,0,0,0,0
root/MiddleEast&NorthAfrica/Iraq,root/MiddleEast&NorthAfrica,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0
root/MiddleEast&NorthAfrica/Oman,root/MiddleEast&NorthAfrica,0,0,0,97.0,0,95.0,0,0,0,0,0,0,0,0,96.0,0,0
root/MiddleEast&NorthAfrica/SyrianArabRepublic,root/MiddleEast&NorthAfrica,0,0,0,0,0,0,0,0,0,0,0,33.0,0,0,0,0,0
root/MiddleEast&NorthAfrica/YemenRep,root/MiddleEast&NorthAfrica,100.0,0,0,0,0,0,4.0,55.0,11.0,0,11.0,12.0,9.0,11.0,87.0,7.0,8.0
root/SouthAsia,root,432.0,321.0,414.0,401.0,387.0,453.0,431.0,524.0,514.0,440.0,487.0,405.0,424.0,477.0,557.0,409.0,580.0
root/SouthAsia/Afghanistan,root/SouthAsia,78.0,58.0,76.0,94.0,71.0,95.0,91.0,84.0,92.0,96.0,95.0,96.0,99.0,0,97.0,95.0,98.0
root/SouthAsia/Bangladesh,root/SouthAsia,79.0,85.0,89.0,81.0,87.0,83.0,82.0,89.0,94.0,97.0,91.0,0,0,94.0,97.0,0,99.0
root/SouthAsia/Bhutan,root/SouthAsia,87.0,0,0,0,0,46.0,0,45.0,48.0,0,0,0,0,43.0,45.0,0,0
root/SouthAsia/India,root/SouthAsia,15.0,10.0,23.0,30.0,34.0,35.0,49.0,25.0,36.0,57.0,68.0,35.0,58.0,55.0,54.0,61.0,53.0
root/SouthAsia/Maldives,root/SouthAsia,0,0,0,0,0,0,0,32.0,50.0,0,47.0,0,0,0,76.0,0,79.0
root/SouthAsia/Nepal,root/SouthAsia,85.0,73.0,96.0,83.0,96.0,95.0,96.0,97.0,95.0,93.0,95.0,91.0,91.0,95.0,99.0,85.0,79.0
root/SouthAsia/Pakistan,root/SouthAsia,88.0,95.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,91.0,87.0,90.0,99.0,0,96.0,98.0
root/SouthAsia/SriLanka,root/SouthAsia,0,0,31.0,14.0,0,0,14.0,53.0,0,0,0,96.0,86.0,91.0,89.0,72.0,74.0
root/Sub-SaharanAfrica,root,2711.0,630.0,1083.0,1022.0,1144.0,1527.0,2427.0,2612.0,2539.0,2237.0,3053.0,2873.0,2605.0,2257.0,2581.0,2313.0,2299.0
root/Sub-SaharanAfrica/Angola,root/Sub-SaharanAfrica,94.0,0,0,64.0,68.0,7.0,65.0,80.0,36.0,82.0,28.0,28.0,55.0,44.0,48.0,6.0,14.0
root/Sub-SaharanAfrica/Benin,root/Sub-SaharanAfrica,100.0,0,0,85.0,95.0,89.0,92.0,87.0,73.0,52.0,56.0,99.0,98.0,99.0,99.0,99.0,95.0
root/Sub-SaharanAfrica/Botswana,root/Sub-SaharanAfrica,0,0,0,0,0,31.0,0,15.0,0,0,97.0,81.0,75.0,0,71.0,70.0,57.0
root/Sub-SaharanAfrica/BurkinaFaso,root/Sub-SaharanAfrica,99.0,10.0,62.0,91.0,66.0,99.0,99.0,99.0,73.0,97.0,99.0,99.0,87.0,99.0,99.0,98.0,99.0
root/Sub-SaharanAfrica/Burundi,root/Sub-SaharanAfrica,92.0,0,0,0,0,16.0,7.0,76.0,83.0,80.0,90.0,73.0,72.0,86.0,75.0,69.0,71.0
root/Sub-SaharanAfrica/Cameroon,root/Sub-SaharanAfrica,100.0,0,0,4.0,7.0,15.0,96.0,92.0,48.0,0,94.0,89.0,98.0,88.0,99.0,96.0,99.0
root/Sub-SaharanAfrica/CentralAfricanRepublic,root/Sub-SaharanAfrica,100.0,1.0,3.0,0,0,0,76.0,8.0,78.0,68.0,87.0,0,0,83.0,40.0,34.0,3.0
root/Sub-SaharanAfrica/Chad,root/Sub-SaharanAfrica,92.0,87.0,88.0,0,0,79.0,93.0,58.0,50.0,0,61.0,0,0,0,91.0,96.0,85.0
root/Sub-SaharanAfrica/Comoros,root/Sub-SaharanAfrica,0,0,0,0,0,7.0,0,0,0,20.0,40.0,18.0,0,0,0,14.0,12.0
root/Sub-SaharanAfrica/CongoDemRep,root/Sub-SaharanAfrica,78.0,0,12.0,62.0,72.0,70.0,87.0,91.0,79.0,85.0,89.0,83.0,98.0,84.0,98.0,99.0,94.0
root/Sub-SaharanAfrica/CongoRep,root/Sub-SaharanAfrica,74.0,0,0,0,0,6.0,8.0,79.0,0,8.0,8.0,84.0,0,0,0,99.0,99.0
root/Sub-SaharanAfrica/CotedIvoire,root/Sub-SaharanAfrica,0,0,0,0,0,0,88.0,78.0,4.0,90.0,88.0,99.0,99.0,99.0,99.0,99.0,72.0
root/Sub-SaharanAfrica/Eritrea,root/Sub-SaharanAfrica,94.0,0,39.0,34.0,0,0,46.0,50.0,46.0,45.0,42.0,39.0,39.0,38.0,36.0,49.0,51.0
root/Sub-SaharanAfrica/Ethiopia,root/Sub-SaharanAfrica,86.0,0,0,0,22.0,0,58.0,80.0,86.0,88.0,84.0,84.0,71.0,31.0,79.0,71.0,74.0
root/Sub-SaharanAfrica/Gabon,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,0,0,0
root/Sub-SaharanAfrica/GambiaThe,root/Sub-SaharanAfrica,0,0,0,0,0,0,17.0,59.0,82.0,28.0,0,99.0,93.0,46.0,0,27.0,27.0
root/Sub-SaharanAfrica/Ghana,root/Sub-SaharanAfrica,91.0,89.0,99.0,99.0,99.0,50.0,96.0,26.0,77.0,24.0,90.0,93.0,94.0,17.0,96.0,23.0,28.0
root/Sub-SaharanAfrica/Guinea,root/Sub-SaharanAfrica,100.0,0,75.0,94.0,88.0,99.0,99.0,93.0,94.0,94.0,97.0,97.0,88.0,99.0,0,0,69.0
root/Sub-SaharanAfrica/GuineaBissau,root/Sub-SaharanAfrica,77.0,0,0,0,0,44.0,0,77.0,86.0,92.0,93.0,99.0,99.0,95.0,97.0,98.0,87.0
root/Sub-SaharanAfrica/Kenya,root/Sub-SaharanAfrica,80.0,41.0,0,0,0,46.0,69.0,52.0,15.0,27.0,51.0,62.0,37.0,66.0,19.0,28.0,37.0
root/Sub-SaharanAfrica/Lesotho,root/Sub-SaharanAfrica,0,0,0,0,0,0,2.0,9.0,38.0,0,0,17.0,38.0,0,66.0,67.0,0
root/Sub-SaharanAfrica/Liberia,root/Sub-SaharanAfrica,93.0,83.0,99.0,8.0,0,4.0,79.0,3.0,85.0,0,92.0,97.0,96.0,13.0,88.0,0,61.0
root/Sub-SaharanAfrica/Madagascar,root/Sub-SaharanAfrica,94.0,38.0,55.0,0,84.0,87.0,97.0,96.0,99.0,97.0,95.0,95.0,91.0,88.0,94.0,99.0,97.0
root/Sub-SaharanAfrica/Malawi,root/Sub-SaharanAfrica,0,21.0,17.0,0,14.0,13.0,86.0,89.0,90.0,95.0,95.0,96.0,96.0,60.0,90.0,41.0,16.0
