root/EastAsia&PacificAustralia,root,0,0,2.8,0,0,0,2.7,0,0,0,2.6,0,0,0,0,0,2.8,0,0,0,0,0,2.7,0,2.7,0,0,0,0,2.8,0,2.7,0,0,0,0,0,0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,2.1,0,0,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,2.7,0,0,0,0,3.2,0,0,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0
root/EastAsia&PacificKiribati,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificKoreaRep,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,2.6,0,2.6,0,2.6,0,0,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,3.4,0,0,0,0,3.7,0,0,0,0,3.3,0,0,0,0,3.2,0,0,0,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,1.8,0,0,2.0,0,2.1,0,0,1.9,0,0,1.8,0,1.7,0,0,0,0,0,0,1.8,0,0,1.8,0,1.7,0,0,0,0,0,0,0
root/EastAsia&PacificMicronesiaFedSts,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,1.9,0,0,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,3.0,0,0,0,3.0,0,0,0,0,3.0,0,0,3.2,3.2,3.1,0,3.3,0,3.3
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
root/EastAsia&PacificPapuaNewGuinea,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0
root/EastAsia&PacificPhilippines,root,0,0,0,0,0,0,2.8,0,0,2.7,0,0,2.5,0,0,2.6,0,0,2.2,0,0,2.6,0,0,2.6,0,0,2.5,0,0,2.6,0,0,2.5,0,0,2.7,0
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0
root/EastAsia&PacificSolomonIslands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,2.8,0,0,0
root/EastAsia&PacificThailand,root,0,0,2.3,0,0,0,0,0,0,2.7,0,2.4,0,2.2,0,2.5,0,2.6,0,2.7,2.5,2.6,0,2.6,0,2.5,0,2.5,2.7,2.7,2.7,2.7,3.0,2.8,2.9,0,0,0
root/EastAsia&PacificTimorLeste,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,4.1,0,0,0,0,0,0,4.0,0,0
root/EastAsia&PacificTonga,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0
root/EastAsia&PacificTuvalu,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0
root/EastAsia&PacificVanuatu,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0
root/EastAsia&PacificVietnam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,3.3,0,0,0,3.2,0,2.9,0,2.9,0,3.0,0,2.5,0,2.8,0,2.7,0,0
root/Europe&CentralAsiaAlbania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,3.5,0,0,3.5,0,0,3.7,0,0,0,3.7,0,0,0,0
root/Europe&CentralAsiaArmenia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,3.2,3.3,3.7,3.1,3.3,3.7,3.5,3.9,4.0,3.9,3.8,3.8,3.6,3.5,3.4,3.3
root/Europe&CentralAsiaAustria,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.4,3.5,3.4,3.1,3.0,2.8,3.1,2.9,2.9,3.1,3.1,3.0,0
root/Europe&CentralAsiaAzerbaijan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,3.1,5.8,5.4,6.1,6.1,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaBelarus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.0,3.1,3.3,3.3,3.5,3.8,3.6,3.6,3.5,3.7,3.7,3.6,3.8,4.0,4.0,3.9,4.0,4.1
root/Europe&CentralAsiaBelgium,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.4,3.4,3.4,3.4,3.4,3.2,3.3,3.3,3.4,3.3,3.4,3.4,0
root/Europe&CentralAsiaBosniaandHerzegovina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,2.9,0,0,3.0,0,0,0,2.9,0,0,0,3.0,0
root/Europe&CentralAsiaBulgaria,root,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.2,2.4,2.4,2.1,2.1,2.0,1.8,2.0,0,0
root/Europe&CentralAsiaCroatia,root,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.4,2.5,2.5,2.6,2.6,2.7,0
root/Europe&CentralAsiaCyprus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.8,3.8,3.7,3.7,3.5,3.6,3.4,3.3,3.2,3.0,3.2,0
root/Europe&CentralAsiaCzechRepublic,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,4.3,0,0,0,0,0,0,0,3.6,3.8,3.7,3.9,3.9,3.8,3.7,3.7,3.9,3.8,3.9,3.9,0
root/Europe&CentralAsiaDenmark,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,3.9,4.0,3.5,3.7,3.7,3.7,3.6,3.5,3.7,0
root/Europe&CentralAsiaEstonia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.0,2.5,2.7,2.8,3.0,2.9,2.8,2.6,2.6,2.6,2.4,2.4,2.7,0
root/Europe&CentralAsiaFinland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.9,4.0,3.8,3.8,3.8,3.8,3.7,3.8,3.9,3.8,3.9,3.9,0
root/Europe&CentralAsiaFrance,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.5,3.5,3.4,3.3,3.2,3.1,3.1,3.1,3.1,3.2,3.2,3.1,0
root/Europe&CentralAsiaGeorgia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,1.8,1.7,1.9,1.8,2.0,2.3,2.3,2.2,2.2,2.3,2.2,2.2,2.3,2.0,2.0,2.2,2.3,2.5,2.6,2.6
root/Europe&CentralAsiaGermany,root,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,3.4,0,0,0,0,0,3.5,3.5,0,0,3.4,0,3.3,3.4,0,0,3.4,3.4,0,3.3,0,3.1,0
root/Europe&CentralAsiaGreece,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.6,2.6,2.5,2.6,2.7,2.6,2.4,2.0,1.9,2.0,2.0,1.9,0
root/Europe&CentralAsiaHungary,root,0,0,0,0,0,0,0,0,5.0,0,4.6,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,3.3,2.6,3.4,3.5,3.6,3.6,3.2,3.2,2.9,2.9,2.9,3.0,0
root/Europe&CentralAsiaIceland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.8,3.7,3.6,3.7,3.6,3.7,3.9,3.7,3.8,4.1,3.9,0,0
root/Europe&CentralAsiaIreland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.0,3.2,3.1,3.3,3.3,3.0,2.9,2.8,3.0,2.8,3.1,0,0
root/Europe&CentralAsiaItaly,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.4,2.4,2.5,2.5,2.4,2.3,2.1,2.1,2.0,2.0,2.0,0,0
root/Europe&CentralAsiaKazakhstan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,2.6,2.9,3.1,3.4,2.3,3.7,3.8,4.0,4.0,4.1,4.1,4.1,4.3,4.3,4.3,0
root/Europe&CentralAsiaKosovo,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,3.3,3.5,0,0,3.2,3.2,3.7,3.6,4.1,3.7,4.0,0
root/Europe&CentralAsiaKyrgyzRepublic,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,3.6,3.7,3.6,3.9,3.2,3.5,3.1,3.1,3.5,3.9,3.5,4.2,4.0,4.0,4.4,4.1,4.4
root/Europe&CentralAsiaLatvia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,3.2,2.9,0,0,0,0,0,0,0,2.2,2.0,2.4,2.4,2.1,2.0,2.1,2.3,2.3,2.3,2.3,2.5,0
root/Europe&CentralAsiaLithuania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,2.0,2.2,2.4,2.4,2.3,1.8,2.3,2.6,2.4,2.5,2.1,2.1,0
root/Europe&CentralAsiaLuxembourg,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,3.4,3.2,3.3,3.3,3.2,3.0,3.1,3.2,0,0
root/Europe&CentralAsiaMacedoniaFYR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.9,1.3,1.6,1.7,0,0
root/Europe&CentralAsiaMoldova,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.2,2.3,2.7,2.6,2.8,3.1,3.0,2.9,2.8,3.0,2.9,3.1,3.3,3.5,3.8,3.9,4.2,4.1,4.3
root/Europe&CentralAsiaMontenegro,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,3.2,3.5,3.2,3.6,3.3,3.0,3.0,3.5,0,0
root/Europe&CentralAsiaNetherlands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.5,3.5,3.5,3.4,3.6,3.6,3.6,3.7,3.6,3.5,3.4,0
root/Europe&CentralAsiaNorway,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.5,3.5,3.5,3.7,3.5,3.7,3.8,3.9,3.8,3.7,3.5,3.5,0
root/Europe&CentralAsiaPoland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,3.5,0,3.4,3.3,3.2,3.2,3.1,3.0,2.8,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,0
