root/EastAsia&Pacific,root,0,0,0,0,0,0,0,0,29.809999465942397,29.5799999237061,30.3799991607666,30.510000228881804,30.7000007629395,31.75,31.0799999237061,31.1299991607666,31.5699996948242,68.05999851226811,58.389999389648395,58.439998626709,58.730001449584904,57.01000022888181,57.1700019836425,83.11999893188481,114.6600017547608,127.12999725341801,201.02000284194958,204.43999910354617,176.95999956130976,243.18999576568615,222.74999904632568,226.26000022888184,224.3699977397918,184.3499999046326,25.6399993896484
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,29.809999465942397,29.5799999237061,30.3799991607666,30.510000228881804,30.7000007629395,31.75,31.0799999237061,31.1299991607666,31.5699996948242,31.399999618530302,33.25,33.009998321533196,32.7900009155273,33.0,32.8800010681152,33.3699989318848,34.4000015258789,32.5999984741211,33.990001678466804,34.2999992370605,34.0400009155273,35.4199981689453,35.77000045776371,34.2299995422363,34.759998321533196,34.720001220703104,0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.920000076293949,0,0,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3600006103516,0,0,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2200002670288,8.47000026702881,9.3100004196167,11.2399997711182,10.5699996948242,12.359999656677198,11.960000038147,11.6599998474121,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.719999313354503,25.1399993896484,25.4300003051758,25.940000534057603,24.010000228881804,24.2900009155273,24.8299999237061,25.0900001525879,25.3299999237061,25.4500007629395,25.350000381469698,25.8899993896484,26.149999618530302,29.3899993896484,26.1599998474121,24.7299995422363,24.3199996948242,25.6399993896484
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8600006103516,21.8299999237061,0,21.9500007629395,23.3400001525879,24.219999313354503,24.280000686645497,0,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3500003814697,12.0600004196167,15.0,11.6899995803833,12.5699996948242,11.890000343322802,12.029999732971199,12.279999732971199,0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35000038146973,0,0,0,0,0,0,0
root/EastAsia&Pacific/MacaoSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78000020980835,7.630000114440921,9.15999984741211,7.869999885559079,7.28999996185303,0,3.85999989509583,4.699999809265139,0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7600002288818395,6.17999982833862,5.3600001335144,5.449999809265139,5.889999866485599,4.730000019073491,5.55999994277954,4.349999904632569,0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5799999237061,14.460000038147,13.0799999237061,12.1899995803833,15.5600004196167,11.140000343322802,13.2600002288818,13.1999998092651,13.5900001525879,0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19999980926514,0,0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.559999465942397,32.0699996948242,32.7099990844727,31.3799991607666,32.3400001525879,32.939998626709,31.6700000762939,31.5,31.3899993896484,32.2000007629395,0
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9399995803833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9200000762939,23.6100006103516,22.5499992370605,24.149999618530302,22.4799995422363,23.7099990844727,24.3199996948242,22.6399993896484,24.8700008392334,26.510000228881804,21.7099990844727,0
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9599990844727,0,0,0,0,0
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42999982833862,7.860000133514401,0,0,0
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.289999961853,13.3299999237061,9.96000003814697,11.279999732971199,12.369999885559098,11.020000457763699,12.0500001907349,11.729999542236301,0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6800003051758,14.2399997711182,14.8400001525879,13.0900001525879,0
root/Europe&CentralAsia,root,175.97000312805193,164.6399993896485,185.2499990463257,184.55999946594252,228.55000019073478,224.5399990081786,223.9199991226197,226.0399961471558,237.9700012207032,251.64999961853007,254.28999996185314,257.47000122070295,398.6399993896482,450.0899982452394,484.8700017929078,563.3500051498415,554.450001716614,598.0399997234342,608.259997367859,605.9299993515015,642.8899998664855,650.6200032234192,682.5599985122678,714.0799956321716,725.9700050354004,743.109998226166,892.3499989509585,879.5900034904481,916.9999980926514,921.9600052833555,928.0999946594236,946.0699968338014,978.6400017738343,889.820001602173,0
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59000015258789,16.1000003814697,14.619999885559098,17.6200008392334,25.4799995422363,23.260000228881804,17.75,24.149999618530302,21.9099998474121,0,0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.540000915527294,36.569999694824205,35.5499992370605,32.2000007629395,31.1399993896484,25.5400009155273,31.1399993896484,30.809999465942397,0
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,17.1599998474121,16.5,14.8299999237061,19.9300003051758,19.6399993896484,19.770000457763697,19.270000457763697,20.5100002288818,20.2999992370605,26.7099990844727,28.8199996948242,28.780000686645497,29.2299995422363,29.530000686645497,32.830001831054695,32.5699996948242,32.029998779296896,33.060001373291,33.75,34.189998626709,35.319999694824205,34.6300010681152,0
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57000017166138,7.57000017166138,5.1399998664856,5.17999982833862,4.73999977111816,0,18.6299991607666,18.7099990844727,0
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,14.890000343322802,14.130000114440902,13.9899997711182,14.369999885559098,14.5699996948242,14.6700000762939,14.8199996948242,15.1800003051758,16.370000839233402,17.0100002288818,17.9599990844727,19.0499992370605,18.229999542236303,18.6800003051758,18.270000457763697,19.8700008392334,28.9099998474121,28.1200008392334,29.149999618530302,27.4099998474121,28.6399993896484,29.0200004577637,30.260000228881804,29.510000228881804,29.5699996948242,29.1800003051758,29.350000381469698,29.219999313354503,29.75,29.7299995422363,29.9500007629395,29.6800003051758,29.8299999237061,28.75,0
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96000003814697,6.73000001907349,4.84000015258789,0
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60999989509583,4.92999982833862,4.53000020980835,7.78000020980835,7.71000003814697,6.46000003814697,4.8899998664856,6.92000007629395,5.96999979019165,8.36999988555908,5.900000095367429,6.400000095367429,7.78999996185303,7.55999994277954,7.19000005722046,7.300000190734861,7.17000007629395,0
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.880000114440902,12.1000003814697,12.8500003814697,14.5600004196167,14.539999961853,14.609999656677198,14.039999961853,14.0500001907349,13.479999542236301,13.4499998092651,12.6700000762939,12.390000343322802,13.539999961853,16.370000839233402,16.120000839233402,0
