root/EastAsia&Pacific,root,6051295.0,10780528.0,21586115.0,41674792.0,44461015.0,46723104.0,49105551.0,51640153.0,54147945.0,55847511.0,58880578.0,62270806.0,65129252.0,68572809.0,72317950.0,76333244.0,81630752.0,87146520.0,93104138.0,99051076.0,105949162.0,116012622.0,131502460.0,150530958.0,170979805.0,191831924.0,207534529.0,236027907.0,274519229.0,311596936.0,347046837.0,395329369.0,450305315.5,480668265.0,504660638.0,506142793.0,494248725.0,497018622.0,480632318.0,464836340.0,456893783.0,434821229.0,410039650.0,374917098.0,348708926.54
root/EastAsia&Pacific/AmericanSamoa,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,4600.0,4600.0,4650.0,4700.0,4750.0,4800.0,4850.0,4900.0,5500.0,5500.0,6000.0,8000.0,9500.0,9800.0,10000.0,10100.0,10200.0,10200.0,10252.0,12587.0,14053.0,10713.0,10354.0,10400.0,10400.0,10400.0,10400.0,10400.0,10400.0,0,10000.0,10000.0,9900.0,10000.0,0
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,1561968.0,2010000.0,2704000.0,3539000.0,3700000.0,3907000.0,4165945.0,4449468.0,4742662.0,5069342.0,5356572.0,5591667.0,5850594.0,6186835.0,6501468.0,6816301.0,7091549.0,7419982.0,7786889.0,8046029.0,8257000.0,8540000.0,8850000.0,8900000.0,9170000.0,9350000.0,9540000.0,9760000.0,10050000.0,10060000.0,10400000.0,10460000.0,10370000.0,10120000.0,9940000.0,9760000.0,9370000.0,10709000.0,10625000.0,10573000.0,10471000.0,10350000.0,9190000.0,8500000.0,8180000.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,7200.0,8200.0,9500.0,11100.0,14006.0,15000.0,17000.0,19000.0,20808.0,22300.0,24612.0,27570.0,30217.0,35000.0,39092.0,48107.0,55228.0,61620.0,68127.0,78794.0,76789.0,77742.0,79086.0,80500.0,88440.0,81280.0,81925.0,83100.0,83890.0,80176.0,79554.0,80786.0,80549.0,79901.0,79839.0,70933.0,0,71644.0,76002.0,74213.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,1774.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510.0,2670.0,2896.0,3115.0,3885.0,4068.0,4215.0,6943.0,8528.0,15475.0,20044.0,24261.0,27704.0,30880.0,33494.0,35419.0,31379.0,32180.0,32971.0,25648.0,37529.0,43100.0,54200.0,358850.0,530000.0,584475.0,420942.0,361056.0,256387.0,227261.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,1692000.0,1761000.0,1833000.0,1925000.0,2033000.0,2140700.0,2220900.0,2342500.0,2508000.0,2774000.0,3120000.0,3504000.0,3907000.0,4727000.0,5680400.0,6850300.0,8450600.0,11469100.0,17332000.0,27295300.0,40705700.0,54947000.0,70310000.0,87420937.0,108715763.0,144829000.0,180368000.0,214222000.0,262747000.0,311756000.0,350445000.0,367786000.0,365637000.0,340359000.0,313732000.0,294383000.0,285115000.0,278153000.0,266985000.0,249430000.0,230996000.0,206624000.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,5164.0,7100.0,9600.0,16174.0,17362.0,18506.0,19608.0,21341.0,23923.0,24494.0,25756.0,26530.0,28821.0,29829.0,33230.0,34001.0,35655.0,39174.0,42425.0,45596.0,49610.0,53997.0,59471.0,64772.0,70018.0,71793.0,76933.0,81518.0,86400.0,92222.0,97515.0,102023.0,105000.0,112493.0,115000.0,121845.0,129100.0,136782.0,129845.0,129845.0,88417.0,70225.0,75750.0,72565.0,74182.0
root/EastAsia&Pacific/FrenchPolynesia,root/EastAsia&Pacific,827.0,1900.0,4000.0,6800.0,8000.0,9000.0,10000.0,11000.0,12500.0,13200.0,15700.0,18000.0,20470.0,23800.0,26800.0,29200.0,31665.0,34125.0,38180.0,41231.0,43539.0,44943.0,47078.0,48655.0,51236.0,52297.0,53089.0,52272.0,53689.0,53350.0,53166.0,53518.0,53275.0,53389.0,53650.0,54099.0,54553.0,54320.0,54942.0,55000.0,62549.0,61793.0,60945.0,60693.0,60530.0
root/EastAsia&Pacific/Guam,root/EastAsia&Pacific,2644.0,4992.0,6785.0,12420.0,11449.0,11815.0,12332.0,21966.0,25033.0,27378.0,29056.0,30543.0,32175.0,32922.0,27412.0,29000.0,32000.0,35553.0,39036.0,43209.0,46285.0,65841.0,63584.0,69206.0,69922.0,71136.0,75051.0,77609.0,74367.0,80000.0,70000.0,65531.0,65500.0,65500.0,65500.0,65500.0,65500.0,65500.0,65500.0,0,67000.0,67000.0,67400.0,68000.0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,79145.0,0,473000.0,837023.0,909679.0,993882.0,1082408.0,1172530.0,1278866.0,1383667.0,1476960.0,1573420.0,1664372.0,1764338.0,1877322.0,2021394.0,2190997.0,2345236.0,2474998.0,2642414.0,2819797.0,2992056.0,3149280.0,3277854.0,3451241.0,3646516.0,3729191.0,3868794.0,3925843.0,3897558.0,3831829.0,3806444.0,3763350.0,3792912.0,3835936.0,4209125.0,4183017.0,4277297.0,4361669.0,4342230.0,4381555.0,4419423.0,4417856.0,4331725.0,4318346.0
