root/EastAsia&Pacific,root,1721.96,1784.7500000000002,1870.6299999999999,1893.06,1999.1000000000004,2060.25,2036.28,2132.88,2338.0900000000006,2400.6199999999994,2492.1699999999996,2680.8799999999997,2688.000000000001,2762.2699999999995,2936.6900000000005,3016.96,3117.5399999999995,3163.2200000000003,3240.5099999999998,3209.5099999999998,3272.5,3221.08,3244.9900000000002,3290.8799999999987,3243.89,3179.6900000000005,3136.9800000000005,3017.2400000000007,2928.37,2928.3,2996.4399999999996,2937.1899999999996,2833.6800000000007,2755.9599999999996,2891.7699999999995,2883.53,3009.9500000000003,3068.0099999999998,3173.1099999999997,3130.510000000001,3187.72,3280.059999999999,3308.81,3348.5100000000007,3350.1699999999996,3501.300000000001,3655.57,3578.1,3693.8,3710.119999999999,3804.590000000001,3903.5299999999993,3965.29,4012.7400000000002,4018.790000000001,4031.7399999999993
root/EastAsia&Pacific/AmericanSamoa,root/EastAsia&Pacific,116.81,102.09,129.64,159.72,195.67,194.66,125.47,108.97,94.99,93.33,85.04,86.67,86.56,93.87,93.53,105.9,106.99,98.13,99.41,116.67,97.42,95.37,95.2,95.54,95.88,96.76,96.96,96.98,97.73,97.93,98.79,98.99,99.82,99.7,99.7,99.7,99.7,100.33,100.34,100.35,100.36,100.37,100.07,99.85,99.85,100.3,101.44,100.38,100.98,101.87,100.41,100.42,100.43,100.44,100.45,100.46
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,51.5,56.51,59.19,61.5,62.53,60.89,60.81,61.88,64.43,69.75,71.18,75.88,74.52,66.57,72.64,78.74,79.72,82.69,80.07,73.29,71.66,72.71,73.49,69.44,71.65,75.32,79.78,81.33,79.9,86.42,88.16,87.79,89.94,92.22,91.75,92.82,97.47,99.28,103.69,104.21,106.89,105.65,100.99,97.32,101.47,101.21,104.36,101.22,100.65,97.97,98.16,99.98,106.09,106.12,105.98,102.02
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,8.17,13.9,12.72,10.36,8.16,8.79,8.52,9.71,11.13,12.41,14.04,11.0,12.09,18.55,15.34,17.24,18.76,16.4,18.24,24.34,27.19,30.13,31.11,33.23,53.47,39.41,27.54,22.09,27.85,20.03,24.0,37.55,36.87,39.76,39.7,31.62,46.18,56.6,72.39,82.14,97.18,110.49,106.8,100.56,69.37,130.07,137.43,141.94,142.01,149.39,161.37,166.49,182.62,183.14,187.53,187.03
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,16.88,18.75,19.13,18.29,20.04,21.59,26.12,29.07,33.4,33.42,33.21,32.94,32.63,29.69,23.98,19.97,17.31,15.51,13.38,13.64,16.44,25.25,27.9,32.21,36.64,38.02,40.64,45.38,50.11,48.39,58.21,67.29,70.33,69.48,71.49,74.23,78.85,80.37,83.79,91.38,92.0,89.81,92.94,95.37,100.56,104.06,99.72,94.39,92.96,96.76,96.97,91.71,91.36,91.84,89.17,89.23
root/EastAsia&Pacific/China,root/EastAsia&Pacific,4.32,4.88,6.64,8.05,8.97,9.62,10.05,10.01,9.94,9.95,11.18,12.2,12.4,12.49,12.94,12.93,13.11,14.19,16.63,18.6,19.36,20.67,21.54,24.89,27.34,28.91,31.57,35.27,37.16,40.11,44.24,48.06,53.0,59.3,64.97,68.44,70.86,76.34,79.29,84.04,85.29,88.08,92.96,95.8,100.34,103.86,107.7,111.92,115.77,119.11,119.84,124.7,126.48,127.06,128.01,130.43
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,23.82,25.22,26.98,34.3,33.41,34.92,36.86,36.89,42.08,43.95,47.98,44.17,48.46,48.33,50.0,50.49,56.51,59.59,63.74,67.87,70.62,68.37,69.06,69.44,74.48,80.0,80.57,81.63,86.5,92.0,93.75,94.83,88.47,93.76,94.82,96.42,96.09,94.63,92.19,92.6,93.7,97.49,99.44,98.13,99.56,102.31,106.4,105.75,96.27,102.72,115.95,104.31,110.02,109.63,109.24,109.67
root/EastAsia&Pacific/FrenchPolynesia,root/EastAsia&Pacific,30.13,30.34,31.47,32.21,33.35,35.7,40.45,39.52,41.76,51.53,45.13,46.05,48.93,50.75,52.61,55.2,66.56,66.78,68.53,70.39,68.28,64.34,63.11,74.31,76.66,82.79,81.31,82.9,89.58,91.72,93.81,93.78,91.13,93.76,99.11,87.37,87.45,88.18,97.5,97.16,103.05,97.02,95.75,99.5,102.29,98.21,104.89,106.75,114.63,111.51,125.05,127.38,112.63,128.0,116.86,120.18
root/EastAsia&Pacific/Guam,root/EastAsia&Pacific,116.23,113.18,158.03,111.93,136.65,155.8,152.51,174.79,176.43,185.38,151.51,167.93,183.11,199.96,225.26,175.53,212.2,214.07,216.03,200.31,201.62,166.34,138.21,142.17,122.93,134.88,148.01,178.62,63.16,51.1,88.98,92.22,96.38,88.01,88.14,88.24,89.33,89.48,93.53,95.59,97.69,98.94,97.57,99.78,99.79,100.43,113.78,102.66,125.19,102.96,103.16,113.11,113.33,113.56,112.66,112.21
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,97.95,141.77,132.48,102.34,89.48,92.87,97.41,129.46,141.58,150.04,159.85,176.6,137.8,132.77,122.72,131.06,153.61,164.66,184.55,93.28,206.86,201.86,199.84,188.04,203.37,179.5,187.33,189.83,165.33,145.33,117.28,75.49,87.78,47.75,62.4,71.01,77.17,89.34,105.17,108.52,115.4,105.12,96.89,99.44,98.81,101.74,83.23,39.15,45.13,46.07,47.48,48.7,50.19,50.39,50.91,51.17
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,16.85,17.65,17.64,18.38,18.62,18.26,18.12,19.36,19.46,21.64,22.39,23.54,24.12,25.58,26.04,27.14,27.42,28.17,30.49,32.51,34.12,36.06,40.51,43.51,46.3,51.32,52.76,54.91,58.16,62.23,67.81,72.37,77.83,83.27,80.17,83.99,83.66,73.68,69.55,74.87,80.81,89.97,94.62,99.58,95.3,105.12,104.37,105.68,109.38,117.24,126.55,133.21,138.03,140.49,143.16,144.98
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,30.25,34.82,36.42,41.33,43.82,44.19,47.25,50.49,55.98,62.25,65.55,68.09,68.21,72.29,72.31,73.13,79.35,85.39,90.04,91.57,91.71,94.52,96.94,99.15,102.95,103.95,105.8,107.21,108.0,107.34,107.2,108.62,108.36,105.86,104.08,102.92,102.56,101.71,101.54,100.7,97.81,100.82,100.26,100.07,99.62,100.31,101.13,101.33,102.29,101.45,99.02,101.7,101.4,100.66,100.97,101.37
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,51.0,51.28,51.51,60.22,60.44,53.52,53.75,54.19,54.56,54.9,55.63,56.14,56.46,56.72,56.99,57.53,57.76,58.03,58.26,58.52,59.37,60.06,60.65,61.25,61.83,62.7,63.3,63.71,64.42,65.0,65.6,66.17,66.75,66.94,68.82,69.47,70.0,70.01,69.42,77.83,84.28,93.75,93.86,95.43,99.36,105.2,112.95,115.78,116.75,119.31,120.73,122.84,118.69,118.71,118.75,118.94
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,28.94,29.3,29.92,32.24,32.46,33.71,35.42,36.36,38.28,41.95,44.46,47.6,48.69,53.0,56.23,59.76,63.56,66.84,70.81,74.13,77.2,78.12,82.36,83.73,87.72,90.89,93.8,97.04,97.59,98.78,99.8,80.19,71.28,66.03,60.87,55.85,46.35,55.36,66.09,78.39,92.24,98.17,100.18,101.19,100.84,97.97,95.43,94.5,97.03,97.97,102.92,104.3,104.3,104.02,103.66,103.65
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,6.16,5.58,7.27,8.55,8.72,8.96,8.71,9.5,11.52,12.3,13.16,14.3,15.15,17.1,19.94,20.94,22.21,24.23,30.27,32.06,31.43,32.81,37.08,43.04,48.42,51.29,56.46,59.0,58.5,62.22,64.34,77.55,81.76,83.88,86.39,93.4,98.73,101.85,106.44,101.51,99.36,103.11,105.58,96.58,99.16,104.26,107.83,110.53,116.06,114.88,105.95,115.14,118.54,120.18,121.78,117.81
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,16.48,17.05,17.13,20.09,21.59,23.65,26.12,25.25,24.71,24.12,23.42,21.69,18.96,18.7,17.3,19.75,19.37,19.68,22.63,27.47,29.44,30.13,31.83,34.09,34.5,37.31,42.06,41.52,47.64,47.14,50.62,57.22,63.56,62.55,73.56,68.76,73.25,75.06,87.03,83.67,85.19,88.74,94.4,99.02,98.82,102.16,103.86,105.96,98.63,106.43,117.61,122.86,124.99,125.94,125.21,125.57
root/EastAsia&Pacific/MacaoSARChina,root/EastAsia&Pacific,33.5,40.91,48.45,48.69,51.57,50.13,50.53,49.84,49.8,55.99,56.94,58.24,59.76,61.05,61.74,62.08,65.53,66.79,76.15,72.93,73.29,72.44,67.5,64.83,66.81,72.95,72.2,70.26,71.47,71.83,71.84,71.8,72.89,69.33,69.51,67.15,67.15,80.11,95.17,106.96,114.26,117.03,101.77,87.57,99.73,112.7,149.6,75.38,91.09,92.93,77.43,83.04,84.28,86.02,84.71,85.26
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,8.33,8.66,9.06,9.79,10.56,11.43,11.88,12.22,13.42,13.91,14.88,15.59,15.61,16.68,20.52,21.88,21.51,22.18,22.82,24.52,25.78,27.65,30.17,31.87,36.15,38.65,44.15,45.89,51.57,58.66,67.02,73.89,81.71,86.12,87.45,87.52,87.89,88.5,79.42,78.04,81.25,87.85,90.86,94.99,99.74,105.27,109.09,112.84,116.04,126.07,129.9,133.28,139.55,141.25,143.75,144.66
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.85,99.71,99.82,99.84,99.7,99.51,99.43,100.04,99.98,100.05,100.1,99.85,102.58,101.97,101.9,101.7,101.78,102.18,102.05,100.93,102.01,102.05
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,109.71,98.99,89.91,90.68,98.43,106.4,108.83,102.24,104.32,104.71,102.62,112.0,108.41,119.88,130.79,124.34,115.37,130.16,129.17,123.86,126.17,126.32,125.98,126.87,121.78,132.19,130.17,124.67,130.66,132.58,145.26,127.93,113.18,109.65,115.5,131.09,123.96,137.86,150.88,148.7,115.43,106.53,88.31,105.22,99.09,95.7,106.0,118.65,142.37,108.07,114.6,118.92,133.56,142.81,148.52,149.57
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,12.29,12.48,13.47,14.4,15.38,16.31,17.47,17.76,18.48,19.52,19.92,19.83,21.53,21.12,21.94,22.89,23.44,24.33,26.0,27.15,29.39,31.41,33.47,35.87,37.09,37.13,38.21,39.42,31.58,25.5,26.12,27.35,28.21,31.23,33.41,36.17,37.99,40.97,44.6,51.92,56.92,64.85,73.84,85.71,100.65,113.63,123.55,136.44,155.3,175.08,187.26,190.65,197.0,201.44,206.07,208.06
root/EastAsia&Pacific/Nauru,root/EastAsia&Pacific,28.99,29.48,30.1,30.59,31.92,32.51,36.2,37.6,38.82,39.95,41.3,43.69,46.14,48.93,52.71,42.42,42.42,49.22,50.87,53.39,60.57,66.59,69.9,63.1,66.59,70.95,76.94,80.46,80.42,83.31,92.52,96.55,99.64,99.56,100.34,99.3,99.69,100.18,100.29,101.17,100.13,100.03,100.35,100.1,100.17,99.73,103.79,103.73,103.82,104.97,105.01,105.04,105.08,105.11,105.14,105.18
root/EastAsia&Pacific/NewCaledonia,root/EastAsia&Pacific,65.92,68.68,69.51,67.45,69.48,65.95,68.25,70.8,67.68,68.86,73.49,75.06,69.03,53.24,60.7,50.02,59.31,59.29,61.35,60.25,59.05,60.48,59.98,64.45,76.64,74.33,64.78,64.83,61.87,72.08,78.71,85.15,91.21,98.11,92.66,102.62,101.33,102.65,104.8,101.52,102.11,103.15,105.92,108.01,99.94,92.05,95.44,94.73,95.66,101.66,102.2,105.69,110.4,110.33,107.62,109.11
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,46.56,48.79,49.29,50.72,51.6,53.06,55.0,57.6,59.49,58.36,58.87,60.71,60.27,55.54,60.23,66.59,64.14,62.74,62.8,65.55,68.2,68.73,70.74,70.41,75.26,72.11,71.23,73.81,71.57,67.54,71.93,72.94,74.24,77.21,78.46,79.98,85.12,85.88,81.04,86.45,90.94,91.91,97.51,100.92,98.75,100.33,102.15,100.22,101.3,102.67,103.27,108.77,108.95,115.53,117.79,116.87
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,34.02,34.88,35.49,36.35,36.95,38.36,39.3,39.95,41.33,42.26,42.93,43.88,44.61,46.04,46.83,48.06,48.96,49.38,50.9,52.32,53.83,55.08,56.57,57.91,59.38,60.76,62.17,63.56,64.96,66.38,68.2,70.02,72.14,74.2,76.2,77.79,79.59,81.34,82.62,84.01,87.72,91.06,93.63,96.23,98.7,105.07,107.97,110.52,112.14,107.47,112.94,113.2,114.69,117.61,118.08,119.39
