root/EastAsia&PacificAmericanSamoa,root,2.2204460492503099e-16,7.771561172376101e-16,3.33066907387547e-16,2.2204460492503099e-16,5.551115123125781e-16,7.771561172376101e-16,0,4.44089209850063e-16,8.88178419700125e-16,4.44089209850063e-16,8.88178419700125e-16,2.22044604925031e-15,1.5543122344752201e-15,7.771561172376101e-16,6.66133814775094e-16,4.44089209850063e-16,1.11022302462516e-16,1.33226762955019e-15,0,6.66133814775094e-16,1.33226762955019e-15,8.88178419700125e-16,2.66453525910038e-15,7.771561172376101e-16,3.33066907387547e-16,1.11022302462516e-16,1.5543122344752201e-15,1.77635683940025e-15,2.2204460492503099e-16,1.77635683940025e-15,3.5527136788005e-15,0,0,0,0,3.5527136788005e-15,0,0,3.5527136788005e-15,0,3.5527136788005e-15,3.5527136788005e-15,7.105427357601e-15
root/EastAsia&PacificAustralia,root,15711.018999999998,12438.919,23447.921000000002,13088.503,16113.115,20570.254,30360.926,30914.842999999997,20821.564,31839.492000000002,36151.718,19470.069,31480.692000000003,22319.597999999998,23541.789,39347.934,30338.415,22820.932999999997,23437.314,25650.248,29933.842,34936.15,29118.382,24576.433999999997,38778.99,23972.057,23861.026,409469.0,392308.0,642847.0,520911.0,664759.0,541526.0,452893.0,552558.0,310513.0,524325.0,432050.0,276734.0,483789.00000000204,174653.0,174653.0,174653.0
root/EastAsia&PacificBruneiDarussalam,root,7624.4,4824.78,6179.02,9079.14,4928.5,4834.16,4659.11,7384.38,9044.62,7811.12,9373.84,8140.34,8062.81,15520.4,8876.3,7447.92,8818.78,11930.92,9343.05,6368.56,10734.09,9586.571,14139.288999999999,11544.197,10109.025,11572.396,8697.751,8622.993,3196.6,54.4,101.0,128.000000000001,241.0,191.0,229.0,258.0,293.99999999999903,327.0,359.999999999998,394.99999999996004,427.000000000041,427.000000000019,427.00000000002
root/EastAsia&PacificCambodia,root,4.54747350886464e-13,1.3642420526593897e-12,1.81898940354586e-12,9.09494701772928e-13,9.09494701772928e-13,9.09494701772928e-13,2.27373675443232e-13,4.54747350886464e-13,0,0,1.81898940354586e-12,0,0,0,9.09494701772928e-13,4.54747350886464e-13,1.3642420526593897e-12,9.09494701772928e-13,2.2737367544323198e-12,2.2737367544323198e-12,4.54747350886464e-13,4.54747350886464e-13,1.81898940354586e-12,1.81898940354586e-12,1.3642420526593897e-12,9.09494701772928e-13,0,2.2737367544323198e-12,95387.3,34443.7,23021.0,43100.4,84748.2,81680.4,149291.0,71565.3,65785.2,129413.0,71281.9,45690.9,73300.0000000001,73299.9999999997,73299.9999999999
root/EastAsia&PacificChina,root,6162.70540000006,7494.479499999929,10674.2054,15222.5203999999,14751.0194999999,16885.8694999999,19631.5794999998,24306.5174000001,27991.5303999999,29580.5174000001,33018.7504000001,34258.5374,36705.8774000002,45197.931,42979.7574000002,45238.944400000095,48878.01739999981,54867.033400000095,56716.94739999981,57141.109499999904,61863.8603999999,61548.4074000001,68051.7947999998,73808.12039999959,82723.8473999997,79395.8204000004,82033.01439999981,92109.6543999996,64134.4000000002,88135.4000000002,104677.3,79696.74999999981,110660.1,198794.4,177606.4,204640.3,239776.7,222997.4,243724.50000000102,244767.8,251254.1,251254.1,251254.1
root/EastAsia&PacificFiji,root,5.6843418860808e-14,4.00000000000003,8.00000000000006,12.0,16.0,20.0,24.0,27.9999999999999,32.0000000000001,36.0,40.0,44.00000000000011,48.00000000000011,51.99999999999989,55.99999999999989,60.0,64.0000000000001,68.0000000000001,72.0000000000001,76.0000000000002,79.9999999999999,79.9999999999999,79.9999999999999,79.9999999999997,80.0000000000001,80.0,80.0000000000001,80.0,254.0,0,9.0,5.9999999999999405,4.000000000000109,133.0,10.9999999999999,5.9999999999999405,19.0,40.0,16.9999999999999,290.0,52.0,52.00000000000011,52.0000000000002
root/EastAsia&PacificFrenchPolynesia,root,1.5987211554602298e-14,0.200000000000006,0.399999999999986,0.5999999999999979,0.7999999999999879,0.999999999999996,1.19999999999999,1.39999999999999,1.6,1.8,2.0,2.19999999999998,2.4000000000000097,2.5999999999999504,2.79999999999993,3.0000000000000093,3.1999999999999797,3.3999999999999906,3.5999999999998904,3.80000000000005,3.9999999999999396,3.9777799999998997,3.95556000000003,3.93332999999994,3.9111100000000203,3.8888900000000097,3.8666700000000698,3.8444399999999797,4.9737991503207e-14,3.5527136788004997e-14,4.2632564145606005e-14,4.2632564145606005e-14,2.8421709430404e-14,2.8421709430404e-14,3.5527136788004997e-14,7.105427357601e-15,2.8421709430404e-14,9.9475983006414e-14,2.1316282072803002e-14,2.8421709430404e-14,4.2632564145606005e-14,4.2632564145606005e-14,4.2632564145606005e-14
root/EastAsia&PacificGuam,root,0,0.20000000000000498,0.39999999999999897,0.600000000000001,0.800000000000005,1.0,1.2,1.4,1.6,1.8,2.00000000000001,2.2,2.4,2.6,2.8,3.0,3.2,3.3999999999999906,3.6000000000000094,3.8,4.0,4.0,4.00000000000001,4.00000000000001,4.0,4.0,4.0,4.0,4.21884749357559e-15,4.44089209850063e-15,9.325873406851309e-15,1.99840144432528e-15,3.99680288865056e-15,5.99520433297585e-15,3.99680288865056e-15,2.4424906541753397e-15,5.77315972805081e-15,1.1102230246251599e-15,1.77635683940025e-15,4.88498130835069e-15,9.103828801926279e-15,2.2204460492503099e-16,8.437694987151191e-15
root/EastAsia&PacificHongKongSARChina,root,5.6843418860808e-14,20.899999999999,38.2999999999996,63.9999999999988,83.59999999999971,130.0,185.0,226.999999999999,265.99999999999903,331.999999999998,393.0,376.999999999998,387.99999999999903,395.0,491.00000000000097,577.0,547.9999999999981,515.999999999999,453.00000000000506,439.99999999999494,378.99999999999494,357.99999999999903,322.999999999998,261.000000000002,208.0,159.999999999996,159.000000000002,150.99999999999702,140.000000000001,147.999999999998,154.999999999999,150.000000000002,143.99999999999702,136.0,128.000000000002,119.0,124.999999999999,131.000000000001,136.999999999998,144.000000000002,149.999999999999,149.99999999999702,150.000000000002
root/EastAsia&PacificIndonesia,root,130405.8,94658.48,422459.5,174340.9,110213.86,109630.88,223327.6,472386.6,209279.1,352071.6,367114.0,304127.2,1719475.8,678492.6,373887.6,398558.6,677988.0,1172880.0,454053.8,512904.7,694624.4,1479017.0,1394773.0,863827.8,1435668.0,801313.8,785779.5,3496158.0,514596.0,109210.0,63047.8,234594.0,904534.3,237381.0,340074.0,341334.0,1246981.0,61010.2,76301.2,304611.999999998,2555.69000000098,2555.68999999994,2555.6899999999696
