root/EastAsia&Pacific,root,408.5,430.0,439.6,456.19999999999993,488.1,575.6,617.5,642.8,667.0999999999999,791.1,821.7999999999998,856.5000000000001,819.5000000000001,858.8000000000001
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,95.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,12.1,21.1,29.3,37.0,44.0,49.9
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,21.3,21.4
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,21.2,28.3,33.4,41.2,42.3,48.6,47.7,67.6,69.5,72.9,78.9,82.4,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,61.5,64.5,64.5,64.7,69.9,71.9,72.0,86.3,89.4,93.6,96.1,96.0,100.0,100.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,80.7,80.7,76.6,74.2,90.4,93.8,93.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0,0,82.0,100.0,83.4,81.8,77.2,78.6,77.1,76.4,82.6
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,97.8,95.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,0,0.6,1.8,2.9,2.8,3.6,5.5,6.1,7.0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,3.4,3.7,4.8,5.5,5.4,6.1,7.4,8.2,9.0,9.3,11.3,14.0,10.2,8.0
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,33.5,38.6,38.6,42.7,48.3,40.3,60.8,53.8,58.3,53.0,50.8,58.6,65.7,67.8
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,15.0,18.4,21.7,27.9,31.8,32.9,35.7,41.7,44.1,49.2,52.7,60.2,53.0,56.6
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,6.5,12.3,12.2,17.3,17.0
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,5.5,6.8,6.6,9.6,9.4
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,1.4,6.9,14.8,19.7
root/Europe&CentralAsia,root,912.6999999999999,989.0999999999999,1141.9999999999998,1317.6,1441.1000000000001,1548.5,1693.7999999999997,2030.5,2036.0000000000005,2230.6,2244.5000000000005,2391.2,2468.3000000000006,2442.8999999999996
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,13.5,24.4,34.5,38.3,46.6,56.0,63.8,65.8,94.1,71.1,77.2
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,39.3,45.4,39.9,40.6,40.9,39.2,40.6,51.6,52.6,51.8,53.2,52.8,53.6,52.8
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,15.6,19.3,22.9,63.7,69.2,64.3,47.2,39.6,4.8,4.9,8.1,9.9,10.4,12.1
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,0,0,3.0,3.0,5.0,6.2,13.1,0,0,0,0,0,0,0
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,0,0,0,72.4,71.8,77.0,81.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/Cyprus,root/Europe&CentralAsia,0,0,0,0,0,0,5.3,7.4,6.5,6.7,6.8,67.3,68.9,72.9
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,24.9,37.9,51.0,53.0,65.2,73.1,73.2,95.7,74.2,76.0,76.6,78.7,79.2,79.5
root/Europe&CentralAsia/Denmark,root/Europe&CentralAsia,7.1,7.7,11.5,11.5,5.0,5.2,5.4,7.3,7.3,7.5,7.8,7.7,7.4,7.4
root/Europe&CentralAsia/Estonia,root/Europe&CentralAsia,9.5,12.5,18.2,19.7,20.6,20.6,22.4,33.1,33.4,33.7,34.2,34.7,35.1,35.2
root/Europe&CentralAsia/Finland,root/Europe&CentralAsia,14.8,14.7,14.9,14.9,14.8,14.7,14.9,20.5,18.9,19.5,19.6,20.5,20.7,20.9
root/Europe&CentralAsia/Georgia,root/Europe&CentralAsia,0,0,0,0.2,4.5,12.2,16.4,29.6,35.5,46.1,56.8,74.5,88.6,95.7
root/Europe&CentralAsia/Germany,root/Europe&CentralAsia,85.6,88.2,93.9,98.1,98.4,98.3,98.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/Greece,root/Europe&CentralAsia,11.1,17.7,37.5,38.7,39.0,46.9,61.5,82.4,84.0,84.4,82.5,81.2,79.6,78.3
root/Europe&CentralAsia/Hungary,root/Europe&CentralAsia,3.3,4.0,5.9,6.9,10.0,10.3,11.4,16.1,15.8,73.2,74.6,88.6,89.8,89.8
root/Europe&CentralAsia/Iceland,root/Europe&CentralAsia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/Ireland,root/Europe&CentralAsia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/Italy,root/Europe&CentralAsia,57.1,59.9,67.8,71.5,74.9,77.5,80.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/Kazakhstan,root/Europe&CentralAsia,0,0,5.5,13.7,25.6,29.5,29.9,37.6,39.3,45.6,51.7,81.4,52.0,54.4
root/Europe&CentralAsia/KyrgyzRepublic,root/Europe&CentralAsia,0,0.2,0.4,1.6,3.7,5.9,11.9,18.7,24.6,32.1,38.2,35.3,30.6,37.0
root/Europe&CentralAsia/Latvia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,63.2,43.1
root/Europe&CentralAsia/Lithuania,root/Europe&CentralAsia,0,12.1,7.2,7.3,7.2,18.4,67.8,75.6,81.2,89.4,97.7,79.3,84.2,100.0
root/Europe&CentralAsia/MacedoniaFYR,root/Europe&CentralAsia,0,0,0,0,0,0,0,68.3,72.2,77.1,83.7,89.3,94.5,100.0
root/Europe&CentralAsia/Moldova,root/Europe&CentralAsia,0,0,0,0,0,0,0,3.0,3.9,4.5,8.8,10.8,11.4,13.6
root/Europe&CentralAsia/Netherlands,root/Europe&CentralAsia,64.5,68.9,75.4,78.1,81.0,83.5,100.0,83.2,81.7,79.9,79.4,78.2,75.7,95.2
root/Europe&CentralAsia/Norway,root/Europe&CentralAsia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/Poland,root/Europe&CentralAsia,38.0,38.1,38.1,51.5,50.0,68.3,91.7,74.8,76.9,82.8,84.3,91.0,92.5,85.7
root/Europe&CentralAsia/Portugal,root/Europe&CentralAsia,7.9,9.8,9.1,11.3,11.3,16.4,16.3,21.5,22.9,23.2,23.4,16.1,7.8,7.8
root/Europe&CentralAsia/Romania,root/Europe&CentralAsia,0,1.0,5.5,10.9,24.7,30.2,33.3,42.0,44.9,46.9,46.6,50.1,51.1,54.8
root/Europe&CentralAsia/RussianFederation,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,59.2,64.6,70.2,77.2,81.8
root/Europe&CentralAsia/Serbia,root/Europe&CentralAsia,0,0,43.4,51.3,91.9,94.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/SlovakRepublic,root/Europe&CentralAsia,0,18.1,45.3,40.3,39.9,44.0,44.5,56.1,58.5,61.6,65.7,67.3,76.4,79.4
root/Europe&CentralAsia/Slovenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,100.0,98.9,100.0,100.0,100.0,100.0,0
root/Europe&CentralAsia/Spain,root/Europe&CentralAsia,6.5,6.5,7.4,8.3,8.1,7.6,10.7,11.4,13.2,15.6,15.3,14.1,17.9,15.9
root/Europe&CentralAsia/Sweden,root/Europe&CentralAsia,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/Switzerland,root/Europe&CentralAsia,23.3,23.3,24.5,24.0,22.5,22.5,22.3,27.3,26.8,26.5,26.3,26.1,25.8,25.6
root/Europe&CentralAsia/Tajikistan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,2.1,7.0,15.9,35.8,39.4
root/Europe&CentralAsia/Turkey,root/Europe&CentralAsia,30.0,27.6,27.6,27.0,26.3,42.9,42.2,60.5,63.0,71.7,0,0,0,0
root/Europe&CentralAsia/Ukraine,root/Europe&CentralAsia,0,0,0,0,3.0,3.0,10.1,17.0,23.3,28.3,48.0,36.7,40.0,47.3
root/Europe&CentralAsia/UnitedKingdom,root/Europe&CentralAsia,76.2,76.2,86.1,84.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/Uzbekistan,root/Europe&CentralAsia,0,0,0,0,2.2,2.1,3.3,3.6,15.7,16.5,17.8,19.4,27.8,40.1
root/LatinAmerica&Caribbean,root,526.1,615.0999999999999,725.5,887.4,853.7000000000002,924.3,941.8,949.4,970.1,1205.1,1266.7000000000003,1305.6,1345.8,1392.0
root/LatinAmerica&Caribbean/Argentina,root/LatinAmerica&Caribbean,73.3,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0
root/LatinAmerica&Caribbean/Bolivia,root/LatinAmerica&Caribbean,0,24.6,20.3,22.6,29.7,33.9,31.4,35.9,34.7,36.5,39.0,43.2,45.2,49.8
root/LatinAmerica&Caribbean/Brazil,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,63.4,63.6,79.0,78.9,79.3
root/LatinAmerica&Caribbean/Chile,root/LatinAmerica&Caribbean,22.0,22.1,19.3,33.5,34.5,33.9,22.9,25.8,3.5,5.9,8.8,11.2,12.4,14.3
root/LatinAmerica&Caribbean/Colombia,root/LatinAmerica&Caribbean,30.0,31.7,28.3,39.9,42.5,60.5,63.1,71.2,72.5,83.8,87.0,88.7,92.1,94.5
root/LatinAmerica&Caribbean/CostaRica,root/LatinAmerica&Caribbean,4.5,4.5,39.2,52.7,51.6,56.0,64.8,78.9,100.0,100.0,100.0,100.0,100.0,100.0
root/LatinAmerica&Caribbean/DominicanRepublic,root/LatinAmerica&Caribbean,29.4,34.6,57.1,35.4,35.0,46.1,47.3,54.3,60.0,59.8,63.1,74.6,74.9,68.3
root/LatinAmerica&Caribbean/Ecuador,root/LatinAmerica&Caribbean,0,0,43.7,44.1,46.8,46.0,45.0,57.9,53.5,70.9,73.0,52.9,58.3,71.0
root/LatinAmerica&Caribbean/ElSalvador,root/LatinAmerica&Caribbean,82.3,78.7,79.6,74.6,83.0,94.6,95.0,81.1,83.7,83.3,32.0,34.4,18.4,35.4
root/LatinAmerica&Caribbean/Guatemala,root/LatinAmerica&Caribbean,12.4,9.9,9.2,13.1,19.7,28.4,8.8,8.9,8.7,8.6,8.7,8.8,7.9,7.4
root/LatinAmerica&Caribbean/Guyana,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,0,0,2.4,16.4,52.8
root/LatinAmerica&Caribbean/Honduras,root/LatinAmerica&Caribbean,0,18.7,18.7,58.0,60.5,58.7,100.0,31.2,32.9,31.9,36.1,36.2,60.5,44.9
root/LatinAmerica&Caribbean/Jamaica,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,0,10.1,22.4,23.3,24.1
root/LatinAmerica&Caribbean/Mexico,root/LatinAmerica&Caribbean,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0
root/LatinAmerica&Caribbean/Nicaragua,root/LatinAmerica&Caribbean,0,0,3.4,100.0,27.9,28.4,21.4,31.9,29.5,32.3,40.7,48.7,53.9,55.9
root/LatinAmerica&Caribbean/Panama,root/LatinAmerica&Caribbean,53.0,40.2,45.5,41.6,43.7,45.9,31.9,53.8,57.9,60.8,63.0,60.7,58.1,66.8
root/LatinAmerica&Caribbean/Paraguay,root/LatinAmerica&Caribbean,52.2,52.2,52.2,48.7,48.6,47.4,50.5,48.5,47.5,46.5,45.5,44.6,45.3,44.6
root/LatinAmerica&Caribbean/Peru,root/LatinAmerica&Caribbean,27.1,27.8,28.6,33.0,33.2,31.8,33.3,36.0,42.5,41.5,100.0,100.0,100.0,100.0
root/LatinAmerica&Caribbean/PuertoRico,root/LatinAmerica&Caribbean,64.3,63.6,63.6,62.0,61.4,73.8,71.5,72.3,81.5,100.0,100.0,100.0,100.0,100.0
root/LatinAmerica&Caribbean/TrinidadandTobago,root/LatinAmerica&Caribbean,0,31.5,31.5,34.4,37.6,41.7,39.2,46.0,46.0,63.2,67.4,69.6,72.3,75.5
root/LatinAmerica&Caribbean/Uruguay,root/LatinAmerica&Caribbean,75.6,80.0,85.3,93.8,98.0,97.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/LatinAmerica&Caribbean/VenezuelaRB,root/LatinAmerica&Caribbean,0,0,0,0,0,0,15.7,15.7,15.7,16.7,28.7,28.2,27.9,27.4
root/MiddleEast&NorthAfrica,root,116.6,126.3,128.6,151.29999999999998,177.79999999999998,197.9,201.2,250.49999999999997,285.0,298.8,332.3,307.4,328.0,356.3
root/MiddleEast&NorthAfrica/Bahrain,root/MiddleEast&NorthAfrica,0,0,0,29.1,29.1,25.0,23.0,23.6,23.5,26.0,48.3,29.0,25.7,27.8
root/MiddleEast&NorthAfrica/EgyptArabRep,root/MiddleEast&NorthAfrica,0,0,0,0,4.7,8.2,10.3,13.7,16.4,19.6,21.8,20.9,21.6,25.3
root/MiddleEast&NorthAfrica/IranIslamicRep,root/MiddleEast&NorthAfrica,0,0,0,0,0,0,4.5,24.4,31.9,33.3,33.8,46.6,50.5,55.8
root/MiddleEast&NorthAfrica/Israel,root/MiddleEast&NorthAfrica,100.0,100.0,100.0,91.6,91.0,89.8,88.2,100.0,100.0,100.0,100.0,67.5,72.5,71.4
root/MiddleEast&NorthAfrica/Jordan,root/MiddleEast&NorthAfrica,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3
root/MiddleEast&NorthAfrica/Kuwait,root/MiddleEast&NorthAfrica,16.6,16.1,16.1,14.5,31.2,30.4,29.6,29.0,31.0,29.0,32.0,34.2,31.0,31.0
root/MiddleEast&NorthAfrica/Morocco,root/MiddleEast&NorthAfrica,0,0,0,0,0,14.0,9.9,14.6,17.2,19.6,21.1,23.4,24.6,25.0
root/MiddleEast&NorthAfrica/SaudiArabia,root/MiddleEast&NorthAfrica,0,10.2,12.5,16.1,14.1,17.9,18.0,16.0,33.3,44.3,47.0,47.4,48.3,50.2
root/MiddleEast&NorthAfrica/UnitedArabEmirates,root/MiddleEast&NorthAfrica,0,0,0,0,7.7,12.6,17.7,29.2,31.7,27.0,28.3,38.4,53.8,54.5
root/NorthAmerica,root,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,200.0,200.0,200.0,200.0,200.0
root/NorthAmerica/Canada,root/NorthAmerica,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/NorthAmerica/UnitedStates,root/NorthAmerica,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0
root/SouthAsia,root,1.9,2.3000000000000003,3.2,3.1,8.899999999999999,14.600000000000001,18.900000000000002,29.7,34.1,61.6,90.4,101.6,112.19999999999999,112.80000000000001
root/SouthAsia/Bhutan,root/SouthAsia,0,0,0,0,0,0,0,0,0,0,18.0,23.2,26.0,25.9
root/SouthAsia/India,root/SouthAsia,0,0,0,0,0,0,0,0,0,19.8,22.4,22.0,21.4,43.5
root/SouthAsia/Nepal,root/SouthAsia,0,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.5,0.7,1.0,1.3,1.8,1.7
root/SouthAsia/Pakistan,root/SouthAsia,0,0,0,0,0,0,0,0,0,2.1,4.5,4.8,5.8,6.7
root/SouthAsia/SriLanka,root/SouthAsia,1.9,2.2,3.1,2.9,8.7,14.3,18.6,29.4,33.6,39.0,44.5,50.3,57.2,35.0
