root/EastAsia&Pacific,root,375603.2032258064,382556.0548387097,390859.8677419355,414756.57419354835,443481.18064516125,484451.01612903224,506460.06970967737,541217.317032258,597396.9888709678,580200.638,560245.469,592320.072,624260.757,660660.5876549999,667476.732,665068.9439999999,667360.45,643649.1,647908.55,661957.2,727356.4,747290.0,765870.0,743474.0,837965.0,896602.0,963693.0,983247.0,1092958.0,1088991.0,1085082.0,1116615.0,1098870.0,1113724.0,1122544.08,958408.62,724074.0
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.0,0,1155.0,1265.0,1497.0,1379.0,1347.0,0,1290.0,1309.0,1309.0,1526.0,1546.0,1500.0,0,0,0,0,0,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,174.0,44.0,38.0,55.0,63.0,72.0,61.0,79.0,65.0,34.0,41.9,112.6,80.2,38.7,38.6,42.0,49.0,43.0,50.2,45.4,33.0,0,45.0,45.0,45.0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,138037.0,146987.0,157200.0,177339.0,204315.0,241251.0,258311.0,284300.0,325731.0,303400.0,263530.0,282484.0,314829.0,347938.0,363281.0,354261.0,354400.0,332200.0,343000.0,404627.0,441468.0,463660.0,480310.0,456000.0,551196.0,583320.0,635327.0,689618.0,772834.0,787890.0,791158.0,815699.0,795639.0,794062.0,807065.0,723006.0,695955.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,5900.0,5900.0,6200.0,6300.0,6100.0,6343.0,7327.0,7521.0,7744.0,8390.0,9290.0,9726.0,10458.023000000001,12224.251,13424.0,15520.0,15207.0,15162.0,16196.0,0,0,0,0,0,0,25535.0,25535.0,0,14344.0,0,0,20283.0,20283.0,20283.0,20283.0,0,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,193143.0,192115.0,190767.0,192906.0,194180.0,197463.0,198299.0,204679.0,217587.0,222670.0,237551.0,247031.0,249603.0,250013.0,244375.0,248993.0,251723.0,247652.0,242807.0,240877.0,240793.0,241133.0,239246.0,241160.0,242300.0,239246.0,249029.0,252579.0,255865.0,253555.0,244235.0,244591.0,244591.0,260014.0,255881.0,206722.0,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,21640.0,21551.0,21034.0,21688.0,21877.0,22596.0,23563.0,24457.0,25978.0,27390.0,29863.0,31454.0,32218.0,31048.0,28859.0,29292.0,29580.0,30072.0,30409.0,0,28097.0,29288.0,28787.0,28562.0,28641.0,31004.0,31416.0,31596.0,32025.0,31298.0,33027.0,21603.0,21603.0,22626.0,23071.0,23450.0,23747.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0,0,0,1367.531,1424.588,1518.055,1701.1970000000001,1839.912,1849.0,0,1775.9666550000002,1348.0,1270.0,1370.0,1492.0,1397.0,1312.0,1312.0,1181.0,1123.0,1931.0,1931.0,1181.0,2075.0,2193.0,2268.0,1527.0,1527.0,965.0,3293.0,3293.0,3293.0,0,0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,296.6,0,0,0,0,435.8,467.1,486.5,531.0,578.6,570.0,596.3,636.3,625.0,0,0,0,957.0,0,1013.0,1070.0,0,1073.0,0,0,1228.0,1228.0,1293.0,1400.0,1009.0,1220.0,1399.0,1399.0,1394.0,1194.5,996.74,956.0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,3237.9032258064503,3334.3548387096803,3420.9677419354803,3776.77419354839,3682.58064516129,3594.5161290322603,3374.83870967742,3606.1290322580603,4172.33387096774,2693.5,3701.6,3938.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4163.0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,370.0,364.75,347.75,365.0,365.75,378.25,395.5,320.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,0,0,0,0,0,206.0,209.0,245.0,250.0,267.0,341.0,242.10299999999998,151.415,165.257,176.032,220.394,120.5,214.6,247.0,242.0,171.0,177.0,148.0,137.0,144.0,0,83.0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,8861.0,9483.0,9231.0,9699.0,9643.0,9140.0,9274.0,9583.0,10301.0,10936.0,11612.0,12820.0,14136.0,14718.0,13814.0,12975.0,12279.0,11878.0,10947.0,9959.0,9935.0,10321.0,10378.0,10251.0,9332.0,9195.0,9195.0,0,8037.0,8037.0,8037.0,7504.0,7504.0,7504.0,7504.0,0,0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,4487.7,3011.7,2962.9,3009.8,3628.6,3358.7,4195.6,4854.1,3505.6,2109.341,1912.957,1767.069,1751.6689999999999,1725.1629999999998,1796.0,2133.2,2260.7,2484.0,2542.0,2722.0,3200.0,0,3426.0,4041.0,4376.0,4558.0,4333.0,4659.0,4659.0,4129.0,4378.0,4571.0,4558.0,4548.0,4252.58,4233.88,3416.0
root/Europe&CentralAsia,root,614554.3,392336.60000000003,393627.9,401300.7,418202.6,424195.4,422280.319,430984.948,739342.833,742446.655,742870.5,683410.2,681351.0,702700.4,688061.173,641135.91,628533.0,629935.2,597042.4,591794.0856,629733.826,603279.4,600672.8,602140.453,614173.121,621954.15,652350.1,661375.0,679935.0,645504.0,633772.4,648237.0,643746.0,631107.8,708283.57,623312.27,216188.69999999998
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,369.0,369.0,449.0,533.0,581.0,564.0,619.0,662.0,703.0,753.0,779.0,317.0,191.0,223.0,215.0,197.0,168.0,95.0,90.0,121.0,125.0,138.0,123.0,105.0,89.0,73.0,80.0,51.0,51.0,32.0,32.0,32.0,32.0,32.0,0,0,0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,490.0,0,0,417.0,380.0,315.5,319.8,446.0,435.2,353.1,165.0,84.0,84.2,52.4,46.3856,46.826,48.4,48.4,41.153,30.021,30.0,0,0,27.0,0,50.0,50.0,50.0,50.0,51.9,44.3,49.7
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,7380.0,7043.0,7217.0,7023.0,7004.0,7290.0,7332.0,7363.0,7783.0,8444.655,8575.0,9208.0,9561.0,9342.0,9202.0,9628.0,9689.0,8140.0,7971.0,7899.0,8318.0,8240.0,8300.0,8150.0,8259.0,8586.0,8766.0,9051.0,10275.0,10210.0,10306.0,10421.0,10353.0,11298.8,11600.8,11683.89,11270.98
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.0,0,0,0,0,493.0,537.0,584.4,654.3,654.0,789.0,789.0,1109.0,1047.0,1025.0,917.0,660.0,591.0,591.3,612.0,494.7,519.13
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,10922.0,10830.0,11508.0,12878.0,13154.0,13729.0,14199.0,14965.0,15989.0,16524.0,16852.0,15795.0,18017.0,19500.0,16063.0,12505.0,11857.0,12909.0,13268.0,16874.0,17722.0,15264.0,14349.0,13308.0,13893.0,0,9968.0,9366.0,8188.0,7401.0,7578.0,7941.0,8977.0,8998.0,7796.0,7117.0,6428.0
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,6963.0,7078.1,6878.9,6631.0,6444.2,6572.0,6069.0,6270.0,6348.0,6400.0,6539.0,6771.0,6798.0,6694.0,6638.0,6757.0,6788.0,6981.0,7971.0,7354.0,7755.0,8038.0,8260.0,8265.0,8676.0,9150.0,9607.0,9932.0,10403.0,10493.0,10493.0,10848.0,10848.0,10887.0,10975.0,10333.0,0
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,0,0,0,0,0,1644.0,1646.0,1568.0,1459.0,1433.0,1382.0,637.0,116.0,28.0,63.0,63.0,63.0,40.0,56.0,51.0,47.0,53.0,53.0,55.0,53.0,366.0,66.0,68.0,78.0,61.0,59.0,54.0,55.0,40.03,34.29,33.47,24.08
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,7055.0,6962.0,7092.0,7255.0,7538.0,7785.0,8004.0,8075.0,8143.0,7601.0,7793.0,4866.4,5393.0,5837.0,5059.0,4693.0,5085.0,5886.0,4740.0,3819.0,3472.0,2990.0,2598.0,2517.0,2628.0,2389.0,2422.0,2424.0,2335.0,2144.0,2100.0,2068.0,1876.0,1825.92,1702.25,1552.19,1458.0
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,3619.0,3682.0,3868.0,3896.0,4003.0,4063.0,4086.0,3917.0,3833.0,3664.0,3429.0,1427.0,981.0,951.0,962.0,943.0,1029.0,981.0,1092.0,1137.0,1252.0,1241.0,1195.0,1163.0,1213.0,1266.0,1362.0,1611.0,1810.0,1835.0,1742.0,1486.0,1104.0,858.0,927.0,951.0,836.0
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,8548.0,8481.0,8023.0,8110.0,7710.0,7001.0,6929.0,7266.0,7262.0,6562.0,6483.0,6533.0,6631.0,6887.0,6855.0,6759.0,6462.0,6553.0,6635.0,6907.0,6924.0,6952.0,7170.0,7380.0
root/Europe&CentralAsia/Denmark,root/Europe&CentralAsia,3803.0,4207.0,4528.0,4456.0,4420.0,4546.0,4707.0,4782.0,4797.0,4649.0,4855.0,4797.0,4600.0,4596.0,4836.0,4784.0,4719.0,4980.0,5382.0,5113.0,5381.0,5559.0,5528.0,5397.0,5390.0,5459.0,5652.0,5724.0,5843.0,7312.0,7405.0,10102.0,7644.0,6013.0,6008.0,6009.0,5884.0
root/Europe&CentralAsia/Estonia,root/Europe&CentralAsia,1553.0,1593.0,1580.0,1649.0,1672.0,1649.0,1721.0,1764.0,1722.0,1582.0,1510.0,1273.0,950.0,722.0,537.0,421.0,435.0,262.0,236.0,238.0,261.0,183.0,177.0,182.0,192.0,248.0,260.0,273.0,274.0,0,248.0,243.0,237.0,237.0,237.0,0,0
root/Europe&CentralAsia/Finland,root/Europe&CentralAsia,3216.0,3274.0,3326.0,3339.0,3276.0,3224.0,2676.0,3106.0,3201.0,3208.0,3331.0,3230.0,3057.0,3007.0,3037.0,3184.0,3254.0,3376.0,3377.0,3415.0,3405.0,3282.0,3318.0,3338.0,3352.0,3478.0,3606.0,3778.0,4052.0,3876.0,3959.0,3882.0,4035.0,4053.0,3874.0,4113.0,3868.0
root/Europe&CentralAsia/France,root/Europe&CentralAsia,54660.0,55840.0,57040.0,58600.0,59952.6,62070.0,59860.0,59732.0,63057.0,64256.0,63761.0,62101.0,62647.0,58164.0,58675.0,55311.0,59528.0,61831.0,64528.0,66495.0,69860.0,71209.0,73227.0,71937.0,74014.0,78306.0,78465.0,83299.0,88283.0,87667.0,86853.0,88064.0,85634.0,84785.0,83914.0,84682.0,0
root/Europe&CentralAsia/Georgia,root/Europe&CentralAsia,0,0,0,0,0,2950.0,0,0,0,0,1969.0,0,0,1003.0,1165.0,371.0,380.0,294.0,397.0,355.0,453.0,401.0,401.0,387.0,614.0,720.0,720.0,809.0,774.0,626.0,655.0,641.0,0,585.0,549.8,464.6,0
root/Europe&CentralAsia/Germany,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64539.0,70334.0,71028.0,71630.0,71856.0,72846.0,74388.0,73899.0,69848.0,69596.0,69997.0,72568.0,74727.0,74740.0,76997.0,76772.0,78582.0,79228.0,80210.0,79906.0,79339.0,79257.0,0
root/Europe&CentralAsia/Greece,root/Europe&CentralAsia,1464.0,1515.0,1501.0,1629.0,1652.0,1732.0,1954.0,1973.0,1963.0,2011.0,1977.0,1995.0,2004.0,1726.0,1599.0,1568.0,1752.0,1884.0,1816.0,1583.0,1583.0,1783.0,1836.0,1574.0,1668.0,1854.0,1811.0,1954.0,2003.0,1413.0,0,1413.0,1413.0,774.39,1413.0,0,0
root/Europe&CentralAsia/Hungary,root/Europe&CentralAsia,13550.0,13389.0,12913.0,10981.0,11155.0,11093.0,11106.0,11206.0,11395.0,11763.0,11298.0,9765.0,9010.0,8437.8,8425.0,8276.0,8497.0,8583.0,8788.0,9418.0,7052.0,9906.0,7387.0,7300.0,7199.0,7135.0,6923.0,6244.0,5927.0,5708.0,5398.0,5760.0,5887.0,5802.0,5789.0,5655.0,5391.0
root/Europe&CentralAsia/Ireland,root/Europe&CentralAsia,1032.3,994.6,887.5,845.7,903.4,1023.4,1075.0,1196.0,1180.0,1220.0,1226.0,1290.0,1226.0,1274.0,1260.0,1291.0,1321.0,1331.0,1579.0,1421.0,1389.0,1515.0,1628.0,1601.0,1582.0,1761.0,1872.0,2007.0,1976.0,1683.0,1678.0,1638.0,1578.0,1568.0,1695.0,1916.0,0
root/Europe&CentralAsia/Italy,root/Europe&CentralAsia,39587.0,40090.0,39542.0,36132.0,39045.0,37401.0,40500.0,41395.0,43343.0,44443.0,45512.0,46427.0,48361.0,47101.0,48900.0,49700.0,50300.0,49500.0,47285.0,40971.0,44849.0,46675.0,45956.0,45221.0,45566.0,47368.15,47642.1,47113.0,46998.0,45590.0,44535.4,40554.0,38676.0,37752.0,38612.0,39290.0,39290.0
root/Europe&CentralAsia/Kazakhstan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,18637.0,18923.0,19734.0,19415.0,19671.0,20507.0,0,0,0,12801.0,0,8859.0,10215.0,0,10449.0,10686.0,11818.0,12129.0,13613.0,13613.0,14450.0,14860.0,15448.0,16595.0,18498.0,19125.0,18317.0,17085.0,18165.1
root/Europe&CentralAsia/KyrgyzRepublic,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,60.0,60.0,106.0,99.0,83.0,76.0,76.0,75.0,0,40.8
root/Europe&CentralAsia/Latvia,root/Europe&CentralAsia,4774.0,4880.0,4978.0,5149.0,5310.0,5214.0,5573.0,5679.0,5761.0,5449.0,5366.0,3930.0,3656.0,2359.0,1794.0,1373.0,1200.0,1100.0,1100.0,984.0,715.0,706.0,744.0,762.0,810.0,894.0,992.0,983.0,951.0,75.0,79.0,79.0,89.0,729.0,649.0,591.0,40.2
root/Europe&CentralAsia/Lithuania,root/Europe&CentralAsia,3258.0,3314.0,3324.0,3331.0,3377.0,3417.0,3494.0,3565.0,3665.0,3470.0,3640.0,3225.0,2740.0,2700.0,1574.0,1130.0,889.0,766.0,715.0,745.0,611.0,533.0,498.0,432.0,443.0,498.0,430.0,409.0,398.0,357.0,373.0,389.0,403.0,391.0,372.0,361.0,396.0
root/Europe&CentralAsia/Luxembourg,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.0,298.0,316.0,345.0,333.0,345.0,349.0,373.0,373.0,373.0,0,0
root/Europe&CentralAsia/MacedoniaFYR,root/Europe&CentralAsia,358.0,348.0,396.0,352.0,405.0,417.0,436.0,412.0,385.0,371.0,354.0,204.0,113.0,72.0,67.07300000000001,64.91,120.0,141.0,149.0,149.7,176.0,133.0,98.0,92.0,93.1,94.0,105.0,109.0,148.0,154.0,155.0,0,0,99.0,99.0,0,0
root/Europe&CentralAsia/Moldova,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.0,471.0,468.0,485.0,423.0,399.0,363.0,347.0,329.8,257.0,181.0,121.5
root/Europe&CentralAsia/Netherlands,root/Europe&CentralAsia,8910.0,9230.2,9376.2,9052.0,8997.4,9226.0,8919.0,9396.0,9664.0,10162.0,11060.0,12796.0,15350.0,15245.0,14439.0,13499.0,13695.0,13875.0,14107.0,14330.0,14760.0,14392.0,14288.0,13848.0,14097.0,14730.0,15414.0,15546.0,15313.0,15400.0,15400.0,16808.0,17098.0,17018.0,17226.0,17770.0,0
root/Europe&CentralAsia/Norway,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.0,2492.0,2567.0,2705.0,2877.0,2674.0,2663.0,2764.0,2867.0,2965.0,3087.0,0
root/Europe&CentralAsia/Poland,root/Europe&CentralAsia,46300.0,48238.0,49266.0,50153.0,53179.0,51978.0,49526.0,48285.0,52134.0,55888.0,50373.0,40700.0,32600.0,32800.0,27600.0,26600.0,26600.0,25795.0,25651.0,26187.0,24226.0,18208.0,17310.0,19643.0,18626.0,16742.0,16976.0,17081.0,17958.0,16454.0,15715.0,15724.0,14720.0,12941.0,11865.0,10117.0,9466.3
root/Europe&CentralAsia/Portugal,root/Europe&CentralAsia,6077.0,5855.7,5414.3,5195.0,5456.0,5725.0,5803.0,5907.0,6036.0,5908.0,5664.0,5688.0,5694.0,5397.0,5110.0,4809.0,4502.0,4565.0,4602.0,4329.0,3632.0,3692.0,3683.0,3339.0,3415.0,3412.0,3514.0,3610.0,3814.0,3766.0,3718.0,3750.0,3443.0,3310.67,3518.81,3624.9,3802.76
root/Europe&CentralAsia/Romania,root/Europe&CentralAsia,23220.0,24379.0,25578.0,27676.0,28785.0,31082.0,32304.319,33519.948,34642.833,35456.0,30582.0,25429.0,24269.0,19402.0,18313.0,20124.0,18289.0,15794.0,13422.0,12304.0,11632.0,10965.0,8502.0,8528.0,8633.0,7960.0,8053.0,7417.0,6880.0,5975.0,5248.0,4814.0,4148.0,3988.0,4976.62,4911.17,4460.0
root/Europe&CentralAsia/RussianFederation,root/Europe&CentralAsia,227300.0,0,0,0,0,0,0,0,273615.0,270112.0,274000.0,255000.0,253200.0,272475.0,227102.0,192117.0,181200.0,170300.0,152900.0,141042.0,167100.0,158000.0,152900.0,155573.0,164272.0,164262.0,173699.0,173411.0,175800.0,153500.0,139028.0,139842.0,144612.0,138517.0,223420.0,206513.0,0
root/Europe&CentralAsia/Serbia,root/Europe&CentralAsia,10392.0,10510.0,11265.0,11643.0,11734.0,11999.0,12399.0,11827.0,11449.0,11653.0,11325.0,3582.0,2578.0,2657.0,2786.0,2327.0,1660.0,1545.0,1716.0,851.0,1387.0,1170.0,1023.0,903.0,985.0,974.0,954.0,762.0,749.0,683.0,658.0,691.0,801.0,777.0,617.0,980.0,0
root/Europe&CentralAsia/SlovakRepublic,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,4569.0,4548.0,4202.0,3769.0,3095.0,3116.0,2968.0,2870.0,2805.0,2682.0,2316.0,2227.0,2166.0,2194.0,2148.0,2279.0,2247.0,2291.0,2413.0,0,2421.95,2503.13,3081.25,3193.72
root/Europe&CentralAsia/Slovenia,root/Europe&CentralAsia,1436.0,1458.0,1565.0,1565.0,1594.0,1667.0,1698.0,1595.0,1552.0,1542.0,1429.0,834.0,547.0,566.4,590.0,595.0,600.0,616.0,646.0,623.0,705.0,715.0,749.0,777.0,764.0,777.0,793.0,812.0,834.0,840.0,813.0,773.0,742.0,760.3,696.7,709.3,680.1
root/Europe&CentralAsia/Spain,root/Europe&CentralAsia,13527.0,14261.0,14703.0,15092.0,15574.0,15979.0,15646.0,15394.0,15716.0,14715.0,15476.0,15022.0,16350.0,15457.0,14853.0,15313.0,15605.0,16579.0,17475.0,18144.0,19784.0,20368.0,20733.0,20608.0,20224.0,21047.0,21520.0,21225.0,23344.0,22959.0,22304.0,22681.0,22387.0,23352.97,24557.82,25660.34,26169.09
root/Europe&CentralAsia/Sweden,root/Europe&CentralAsia,6787.0,6851.0,6381.0,6460.0,6483.0,6586.0,6152.0,6013.0,6081.0,6060.0,6076.0,5524.0,5234.0,5830.0,5906.0,6219.0,6218.0,6814.0,6997.0,7434.0,6006.0,5575.0,5792.0,5733.0,5100.0,5673.0,5680.0,6467.0,7156.0,7038.0,6774.0,6431.0,6415.0,6006.0,6132.0,6292.0,0
root/Europe&CentralAsia/Switzerland,root/Europe&CentralAsia,9167.0,9086.0,8956.0,8950.0,9032.0,9381.0,9325.0,10680.0,10790.0,11021.0,11049.0,12371.0,11818.0,11670.0,12085.0,11712.0,11662.0,12386.0,12485.0,12615.0,12835.0,13365.0,12332.0,12290.0,12375.0,14277.0,14863.0,15771.0,18367.0,17417.0,17609.0,18021.0,17738.0,17997.9,18554.77,19177.16,19280.84
root/Europe&CentralAsia/Tajikistan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,0,53.0,45.0,33.0,32.0,24.0,24.0,24.0,0,18.4
