root/EastAsia&Pacific,root,0,0,0,71.3,0,0,130.4,84.4,0,131.1,148.5,34.1,259.8,78.3,273.0,192.89999999999998,128.1,104.1,317.2,185.9,323.3,232.8,215.8,217.39999999999998,515.6000000000001,159.5,219.3,296.5,336.2,352.0,336.29999999999995,302.7,356.09999999999997,170.1,351.2,322.70000000000005,248.6,198.8,92.9
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,1.7,0,0,0,1.7,0,0,0,1.7,0,0,0,0,0,1.7,0,0,0,0,0,1.3,0,1.7,0,0,0,0,0.7,0,0.7,0,0,0,0,0,0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,98.3,0,0,96.3,0,0,92.4,0,0,89.0,0,0,80.7,0,0,70.7,0,0,60.5,0,53.4,49.1,44.3,36.3,31.5,0,0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,0,0,0,0,0,50.9,0,0,0,0,49.5,0,0,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,98.2,0,0,98.3,0,0,96.8,0,0,96.6,0,0,94.1,0,97.9,95.5,95.7,94.8,89.7,88.6,88.6,87.5,89.3,84.8,84.6,83.7,77.8,74.4,73.6,71.0,69.0,67.0,62.3
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.4,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.3,0,1.7,0,1.3,0,0,0,0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.3,0,0,0,0,94.9,0,0,0,0,92.3,0,0,0,0,88.7,0,0,0,0,85.0,0,0,0,0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0,0,0,32.2,0,0,32.8,0,32.4,0,0,30.3,0,0,29.4,0,21.8,0,0,0,0,0,0,12.1,0,0,14.3,0,13.6,0,0,0,0,0,0,0
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0,0,0,0,0,0,0,69.6,0,0,0
