root/EastAsia&Pacific,root,920.0,1510.0000099999997,1530.0000000000002,1529.9999900000003,1543.3333200000002,1523.3333400000001,1526.6666700000005,1526.6666700000005,1523.3333200000002,1553.333333333333,1549.9999999999998,1546.6667,1583.3329,1653.3326000000002
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,83.33333,83.33333,83.33333,86.66667,86.66667,93.33333,90.0,90.0,93.33333,90.0,90.0,90.0,90.0,80.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,73.33333,73.33333,73.33333,73.33333,73.33333,76.66667,76.66667,76.66667,90.0,90.0,80.0,80.0,80.0,86.6667
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,80.0,83.33333,76.66667,80.0,80.0,80.0,80.0,80.0,83.3333333333333,83.3333333333333,83.3334,66.6666,80.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,90.0,93.33333,96.66667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.3334,100.0,100.0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0,66.66667,70.0,70.0,66.66667,70.0,70.0,63.333330000000004,63.333330000000004,56.6666666666667,56.6666666666667,53.3333,59.9999,59.9999
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,86.66667,90.0,90.0,86.66667,83.33333,83.33333,90.0,86.66667,90.0,86.6666666666667,90.0,93.3334,83.3334,93.3334
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,96.66667,96.66667,93.33333,93.33333,90.0,83.33333,80.0,80.0,70.0,73.3333333333333,73.3333333333333,73.3333,83.3333,93.3333
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,0,56.666669999999996,56.666669999999996,60.0,63.333330000000004,63.333330000000004,63.333330000000004,70.0,60.0,60.0,60.0,53.3333,46.6667,56.6666
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,0,50.0,53.333330000000004,53.333330000000004,53.333330000000004,53.333330000000004,53.333330000000004,53.333330000000004,53.333330000000004,53.3333333333333,50.0,46.6667,46.6667,56.6667
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,86.66667,86.66667,86.66667,90.0,90.0,86.66667,83.33333,83.33333,83.33333,80.0,80.0,63.3333,86.6666,86.6666
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,80.0,86.66667,83.33333,83.33333,83.33333,76.66667,76.66667,73.33333,76.66667,70.0,70.0,66.6666,66.6666,73.3332
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,0,50.0,53.333330000000004,53.333330000000004,53.333330000000004,53.333330000000004,53.333330000000004,50.0,50.0,50.0,50.0,56.6666,56.6666,56.6666
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,70.0,66.66667,66.66667,63.333330000000004,63.333330000000004,66.66667,63.333330000000004,63.333330000000004,63.333330000000004,63.3333333333333,70.0,66.6667,70.0,70.0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,93.33333,90.0,90.0,96.66667,96.66667,96.66667,96.66667,96.66667,90.0,93.3333333333333,73.3333333333333,86.6666,86.6666,86.6666
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,0,66.66667,66.66667,60.0,63.333330000000004,60.0,56.666669999999996,56.666669999999996,53.333330000000004,60.0,60.0,60.0001,63.3334,63.3334
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,0,53.333330000000004,53.333330000000004,53.333330000000004,50.0,50.0,50.0,56.666669999999996,56.666669999999996,50.0,60.0,56.6666,66.6666,66.6666
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,76.66667,76.66667,76.66667,73.33333,73.33333,70.0,80.0,80.0,76.66667,80.0,80.0,86.6667,86.6667,90.0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,0,26.66667,36.66667,46.66667,56.666669999999996,56.666669999999996,66.66667,66.66667,70.0,70.0,73.3333333333333,76.6667,80.0,73.3333
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,0,60.0,56.666669999999996,60.0,63.333330000000004,56.666669999999996,56.666669999999996,56.666669999999996,56.666669999999996,50.0,60.0,63.3333,66.6666,66.6666
root/EastAsia&Pacific/Tuvalu,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,50.0,50.0,53.3333,49.9999,56.6665
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,0,73.33333,73.33333,66.66667,66.66667,60.0,56.666669999999996,60.0,63.333330000000004,60.0,60.0,56.6667,60.0,66.6666
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,83.33333,83.33333,86.66667,83.33333,86.66667,86.66667,83.33333,83.33333,83.33333,83.3333333333333,80.0,86.6667,86.6667,90.0
