root/EastAsia&Pacific,root,37.124908447265604,108.7193984985351,132.07560920715332,111.3449382781982,119.6761322021484,110.5496292114257,117.6723594665528,290.4299201965333,273.983263015747,295.6590652465821,336.821102142334,264.4587287902832,133.4385032653808,202.03154754638672,280.63461685180664,301.2435379028321,190.2172470092773,124.57799911499029,83.5791702270508,277.2792921066285,213.8113136291504,259.1961345672608,364.02369499206543,223.2617645263671,418.125509262085,417.61865234374994,472.7508163452148,264.1397724151611,470.3755359649658,708.5821485519409,488.8953285217285,857.5514411926271,894.4441471099854,800.550603866577,825.2684783935547,764.453182220459,921.8708610534667,910.9771270751953,776.3133735656738,1106.938087463379,928.9153251647948,930.273983001709,1103.2206611633303,852.8538093566895,1220.5839729309082,1384.1310958862305,1033.314323425293,56.4957695007324
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8878936767578,86.8643264770508,87.0217132568359,88.6771697998047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.81920623779301,93.2758102416992,0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,49.52033996582029,49.233249664306605,50.252571105957,51.619571685790994,50.988521575927706,52.3596611022949,54.221771240234396,51.362209320068395,0,0,0,0,0,0,67.8705673217773,64.05771636962889,65.110969543457,66.4384078979492,0,0,0,0,0,0,0,0,0,0,88.26248168945308,89.3708267211914,87.73693084716801,87.6056976318359,89.18505096435551,90.1563262939453,90.9891128540039,92.9725723266602,90.8473281860352,86.8759536743164,84.5472106933594,83.1906433105469,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6050090789795,14.879910469055199,15.6188697814941,16.8321495056152,22.261890411377,26.502939224243196,27.455890655517603,0,32.2716598510742,35.923919677734396,38.340789794921896,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5782775878906,72.25927734375,74.7816925048828,75.8306503295898,76.4732894897461,83.26402282714841,0,85.493293762207,81.3857879638672,0,80.6347732543945,0,84.7455825805664,83.43231201171879,0,0,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,33.701770782470696,35.115020751953104,37.0226898193359,39.4141616821289,42.7853507995605,45.079750061035206,48.0435600280762,51.2093391418457,54.97676086425779,58.0177688598633,60.320350646972706,0,64.405403137207,65.6974716186523,67.70870971679689,0,0,0,0,0,0,0,0,0,0,76.420280456543,0,0,0,0,72.07489013671879,72.0877685546875,72.5797119140625,73.461669921875,74.4342422485352,74.9323501586914,76.2314910888672,77.4206466674805,78.3196716308594,79.2168884277344,77.8078536987305,89.3028793334961,88.0280380249023,88.1686019897461,88.5895233154297,90.69851684570308,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,16.3063106536865,16.6092891693115,17.097589492797898,18.4414596557617,19.3079299926758,19.638729095459002,20.865159988403303,0,0,0,0,0,0,0,0,42.0682411193848,0,0,0,0,0,0,0,41.8338012695313,0,0,0,0,0,49.6058197021484,50.8147201538086,53.4728889465332,54.892940521240206,53.373199462890604,57.5225715637207,64.0793991088867,62.7353591918945,63.1717185974121,65.0127105712891,71.5452194213867,73.6822280883789,75.6446228027344,76.00987243652341,76.8070373535156,0,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,92.5309829711914,0,0,0,0,0,0,0,0,0,0,94.4142227172852,0,0,0,0,97.7609634399414,98.6202011108398,0,0,0,97.1607208251953,0,97.6943130493164,97.5657424926758,96.8231582641602,96.2051773071289,96.18804931640629,95.8165130615234,95.8717803955078,96.50145721435551,96.9999008178711,97.8346786499023,98.2245407104492,98.59027099609379,98.8304977416992,98.6951675415039,99.3189468383789,0,0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.335670471191396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6542816162109,69.08126831054689,69.14218902587889,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.57431030273442,0,0,0,0,0,75.87078857421879,0,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,35.3403282165527,39.1493492126465,42.0786895751953,45.564670562744105,49.322818756103494,53.2846794128418,56.965091705322294,60.14453125,63.7517013549805,68.5945587158203,72.835563659668,0,0,80.4425582885742,82.3238983154297,84.638069152832,0,0,84.62721252441409,0,88.08114624023442,86.8749465942383,0,0,0,95.9594268798828,94.3011016845703,93.8509979248047,93.27175903320308,92.6342620849609,92.9773101806641,92.8482894897461,93.7422714233398,94.49237060546879,95.15955352783199,94.3311386108398,94.0791015625,93.30410766601558,94.5790328979492,94.86731719970699,95.64488983154301,96.7158737182617,98.3456268310547,98.800537109375,97.8926467895508,0,0
