root/.travis.yml,root,33.0,34.0,36.0,37.0,37.0,36.0,36.0,36.0,37.0,37.0,39.0,39.0,39.0,41.0,34.0,38.0,38.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
root/all.go,root,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app,root,0,527.0,544.0,7886.0,7915.0,8053.0,8106.0,8110.0,8926.0,8972.0,9730.0,9803.0,9903.0,1599.0,1824.0,2391.0,3185.0,4124.0,4149.0,5608.0,5888.0,5915.0,5918.0,5911.0,5911.0,5957.0,6303.0,5815.0,5393.0,6741.0,7237.0,7553.0,8888.0,9055.0,9373.0
root/app/api,root/app,0,0,0,0,0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0,0,0,0,0,0,0
root/app/api/api.go,root/app/api,0,0,0,0,0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0
root/app/api/config.go,root/app/api,0,0,0,0,0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0,0,0,0,0
root/app/app.go,root/app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
root/app/commander,root/app,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.0,272.0,291.0,316.0,315.0,315.0
root/app/commander/commander.go,root/app/commander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,96.0,103.0,103.0,103.0,103.0
root/app/commander/config.pb.go,root/app/commander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,68.0,68.0,92.0,92.0,92.0
root/app/commander/outbound.go,root/app/commander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,99.0,109.0,110.0,109.0,109.0
root/app/commander/service.go,root/app/commander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,11.0,11.0,11.0,11.0
root/app/controller,root/app,0,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/controller/controller.go,root/app/controller,0,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dispatcher,root/app,0,0,0,0,39.0,73.0,73.0,77.0,131.0,131.0,131.0,138.0,138.0,138.0,138.0,282.0,225.0,175.0,175.0,598.0,598.0,626.0,626.0,626.0,626.0,626.0,634.0,633.0,603.0,599.0,645.0,680.0,727.0,738.0,738.0
root/app/dispatcher/config.pb.go,root/app/dispatcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0,73.0,73.0,73.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,108.0,108.0,108.0
root/app/dispatcher/default.go,root/app/dispatcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.0,126.0,172.0,207.0,208.0,219.0,219.0
root/app/dispatcher/dispatcher.go,root/app/dispatcher,0,0,0,0,39.0,39.0,39.0,39.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
root/app/dispatcher/impl,root/app/dispatcher,0,0,0,0,0,0,0,0,77.0,77.0,77.0,83.0,83.0,83.0,83.0,125.0,132.0,81.0,81.0,515.0,515.0,543.0,543.0,543.0,543.0,543.0,551.0,550.0,0,0,0,0,0,0,0
root/app/dispatcher/impl/default.go,root/app/dispatcher/impl,0,0,0,0,0,0,0,0,77.0,77.0,77.0,83.0,83.0,83.0,83.0,115.0,132.0,81.0,81.0,161.0,161.0,142.0,142.0,142.0,142.0,142.0,142.0,141.0,0,0,0,0,0,0,0
root/app/dispatcher/impl/http.go,root/app/dispatcher/impl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dispatcher/impl/sniffer.go,root/app/dispatcher/impl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,168.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,0,0,0,0,0,0,0
root/app/dispatcher/impl/sniffer_test.go,root/app/dispatcher/impl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,194.0,194.0,0,0,0,0,0,0,0
root/app/dispatcher/sniffer.go,root/app/dispatcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0,215.0,215.0,215.0,215.0,215.0,215.0
root/app/dispatcher/sniffer_test.go,root/app/dispatcher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.0,193.0,193.0,193.0,193.0,193.0,193.0
root/app/dispatcher/testing,root/app/dispatcher,0,0,0,0,0,34.0,34.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dispatcher/testing/dispatcher.go,root/app/dispatcher/testing,0,0,0,0,0,34.0,34.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dns,root/app,0,0,0,145.0,177.0,177.0,177.0,177.0,425.0,462.0,462.0,466.0,566.0,466.0,464.0,470.0,452.0,457.0,457.0,467.0,467.0,466.0,466.0,464.0,464.0,495.0,609.0,592.0,583.0,574.0,572.0,578.0,602.0,846.0,891.0
root/app/dns.go,root/app,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dns/config.go,root/app/dns,0,0,0,5.0,0,0,0,0,12.0,12.0,12.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,18.0,18.0,18.0,18.0,18.0,0,0
root/app/dns/config.pb.go,root/app/dns,0,0,0,0,0,0,0,0,0,0,0,0,82.0,85.0,85.0,87.0,74.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,73.0,97.0,203.0,203.0
root/app/dns/config_json.go,root/app/dns,0,0,0,0,0,0,0,0,38.0,38.0,38.0,39.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dns/config_json_test.go,root/app/dns,0,0,0,0,0,0,0,0,28.0,28.0,28.0,28.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dns/dns.go,root/app/dns,0,0,0,62.0,45.0,45.0,45.0,45.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,20.0,20.0,20.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
root/app/dns/dns_test.go,root/app/dns,0,0,0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dns/hosts.go,root/app/dns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,67.0
root/app/dns/hosts_test.go,root/app/dns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0
root/app/dns/internal,root/app/dns,0,0,0,0,132.0,132.0,132.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dns/internal/config.go,root/app/dns/internal,0,0,0,0,14.0,14.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dns/internal/config_json.go,root/app/dns/internal,0,0,0,0,23.0,23.0,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/app/dns/internal/dns.go,root/app/dns/internal,0,0,0,0,62.0,62.0,62.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
