root/EastAsia&Pacific,root,498.75000000000006,862.6000000000001,966.8399999999999,867.1599999999999,1140.04,1139.99,1239.99,1162.26,1286.8,1286.8700000000001,1334.88,1486.45,1581.4000000000003,1578.1100000000001,1471.0800000000002,1676.0800000000002,1576.0800000000002,1409.15,1482.74,1262.6000000000001,1505.17,1651.4400000000003
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,96.91,96.91,96.91,96.91,96.91,96.91,96.51,96.51,96.51,96.51,96.51,96.48,96.48,96.48,96.48,96.48,96.46,96.46,96.46,96.51,96.51
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,95.29,95.29,95.29,95.29,95.29,95.29,95.29,95.29,95.32,95.32,95.32,95.32,95.32,94.77,94.77,94.77,0,0,94.79,0,94.79
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,99.95,99.95,99.95,99.95,0,99.97,99.97,99.97,0,100.0,0,100.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,100.0,100.0,100.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,51.57,51.57,0,51.57,49.59,49.59,49.59,49.59,49.59,49.8,49.8,0,49.8,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,38.66,38.66,39.13,38.66,38.66,38.66,37.44,37.44,37.44,37.44,37.44,35.87,35.87,35.87,35.87,35.87,36.06,36.06,36.06,36.06,36.06
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,96.17,96.02,96.17,96.02,96.02,96.02,96.02,95.79,95.79,95.79,95.79,95.79,95.5,95.5,95.5,95.5,95.5,95.5,95.5,0,0,95.47
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,96.55,96.2,96.2,96.2,96.2,96.2,96.2,94.59,94.59,94.59,94.59,94.59,94.82,94.82,94.82,94.82,94.82,94.79,94.79,94.79,95.21,95.21
