root/EastAsia&Pacific,root,5511.69782075656,8137.081846827622,12213.953241372916,14483.114750688685,16899.916687508085,21288.89101574559,49826.47639693871,133130.05437276702
root/EastAsia&Pacific/AmericanSamoa,root/EastAsia&Pacific,53.920951884537295,18.0766449746927,18.106101756291896,0,432.923859516208,18.0060140086789,179.859349988309,988.479718193419
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,1402.7936954622303,2171.3942652881697,3186.63645887266,3502.43440512426,3933.81795154538,4567.438957142879,9802.15076662659,21547.3573589554
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,41.1668750739717,58.3737084816998,122.5772236509,150.351477388124,240.464022695917,570.002538666769,607.283622718551,1604.86310844256
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0.6988735556030791,1.23814425288519,2.97762732638978,3.99395794042772,4.649399277967941,10.181963939737,20.4918422800632,55.168973569063304
root/EastAsia&Pacific/China,root/EastAsia&Pacific,1.1990685539786399,1.95739995387351,3.77583392253618,5.15625690668788,9.759065287662999,19.682472542699198,47.9115666242343,209.12005597250402
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,15.117157974300802,24.219050936124,46.9324493244017,48.8794666454477,72.2505830847838,88.5502309591784,110.151764653523,144.671132697664
root/EastAsia&Pacific/FrenchPolynesia,root/EastAsia&Pacific,63.475468598312304,77.8230304288049,128.817127525276,153.549179608669,177.868769148117,208.86600165652303,256.951978530235,583.024448158526
root/EastAsia&Pacific/Guam,root/EastAsia&Pacific,163.066656631796,181.615501196157,231.289030023817,299.298519095869,316.83512769698103,710.767195930703,650.721933012474,730.687028478527
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,447.4530907434299,639.317834719158,998.307715976,1161.59857359763,1553.6344145514902,2331.8201143828896,3873.3200665158297,10484.8681629395
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,1.6328272631254899,2.42157839448384,5.30369197391329,7.81645959350847,11.782177129660699,17.698181762248,306.737874605171,1283.84874265155
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,552.9007573982981,679.621068112303,909.613018984714,1054.7373376750802,1376.66959992457,1504.27478154175,2109.5399942128197,5980.23609852766
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0,0,9.37971917120801,9.213617727000509,9.05321479657426,8.89624311653189,26.224922417937798,25.7736387223148
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0.0392295858552236
