root/EastAsia&Pacific,root,1868.0,1865.5,2164.0,2164.0,2153.0,2152.5,1730.0,1626.0,1680.0,1722.1,1660.1,1659.6,1658.6,1658.1
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,7.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,298.5
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,19.5,19.5,19.5,19.5,19.5
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,69.0,69.0,69.0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,27.6,27.6,27.6,27.6,27.6
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,10.0,10.0,9.5,9.5,9.5,9.0,9.0,9.0,9.0,9.0,7.0,6.5,5.5,5.5
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,45.0,45.0,45.0,45.0,45.0,45.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,146.0,146.0,146.0,146.0,146.0,146.0,50.0,50.0,16.0,13.0,13.0,13.0,13.0,13.0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,11.0,11.0,11.0,11.0,11.0,11.0,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,85.0,85.0,85.0,85.0,85.0,85.0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,147.0,147.0,147.0,147.0,147.0,147.0,27.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,20.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,4.5,4.5,4.5,4.5,4.5
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,301.0,301.0,301.0,301.0,301.0,301.0,87.0,85.0,87.0,86.5,86.5,86.5,86.5,86.5
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.0
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,208.0,208.0,208.0,208.0,208.0,208.0,208.0,118.0,118.0,118.0,58.0,58.0,58.0,58.0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,67.5,67.5,67.5,67.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5
