root/EastAsia&Pacific,root,42.31767593276591,43.023607025509236,56.34504692036643,50.36283435665515,56.07212535410886,56.88415366130831,64.1110154561261,61.354692703526965,59.31984520859953,73.47664075667524,59.86802498046565,65.7214585949358,82.53564821736425,44.982479380327014,36.21812770415537,74.86100258963693,70.72020030114041,68.33484667002709,70.2260830438327,45.55344202736905,57.4422381548234,46.04812992795368,53.29610687930774,71.41580799417122,37.87458200212598,45.87259334543275,63.36828042063844,81.11943576351261,57.50063281102951,62.25129738560533,64.09200067119197,62.37326849188527,80.10511612683035,77.4137362413762,65.80392938634043,65.65236566692329,60.006130615676256,57.66193296811962,61.618495446976134,82.20468571743037,53.10837010030082,68.98888617279493,90.12045925511052,118.4944339895945,74.41230499130367,148.43727457564466,155.0446255910048,90.42074440724494,42.860561124529845,106.88497920127384,109.21512473986007,101.37251241593107,99.14814731232381,204.17616769688524,116.79745231352325,89.95197533381896,55.10171579539275
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,2.20356035713445,1.69785541082463,5.61004199464357,7.26246668115253,6.30600624342937,1.88032404394505,5.784722351362281,4.873939060651571,6.474777935317429,7.516231843279471,4.0478016892099,4.60705998863385,3.11404747010337,3.68731389195682,1.92316351594248,2.37048473148653,2.8792395065478504,0.405525096149589,4.02651254867806,3.1985304636882996,4.0760289347742304,1.76606972008939,1.12785995925991,4.1287399804694305,5.06093542192174,3.70419292901762,2.43746024986893,5.582231959587281,2.94803835721018,2.7636841909536702,0.9163850203671441,0.628569732603097,5.3060967464570705,4.4661973509659,2.63382356363367,3.76049234595743,4.13784984765257,4.808403585877509,5.08034809335291,4.17508296306353,1.9946908624173,4.08349777481232,2.89263265555049,3.9289592058940204,2.25341303970296,2.57526079817698,3.1038404415453305,4.02241079808231,2.49275269365725,1.6663161198984298,2.13870160988579,5.016001171004451,3.32618497462418,2.4359380095156697,3.01139585459454,2.67715407302344,1.42376763582617
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1459413616626604,4.75858084552159,0.30457287414186895,3.1453973953587697,4.4787073398374595,2.8783177472123502,1.47117157218256,0.5585088510974711,3.05215714160208,2.8494218578272794,2.7440405176520004,3.8720969670429803,2.90395547653115,0.504318252687327,0.38750720823208007,4.39771967752176,0.5271181664969761,1.9228071233729198,1.7401762908112601,1.42683253322605,1.1246031245464498,1.23403105903253,0.505295257087042,1.14341214113817,4.22011631647108,0.9199058376457859,0.717474417488646
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14075263444849,5.40331220180732,4.07580295997248,11.5800324329969,10.0968077686041,7.128888428668589,5.58709436110934,9.169441767487971,10.1141449411772,12.6116625561554,11.003816175812302,10.8740194637062,5.776934203747669,0.11905597511736199,5.66350904785776,6.9926638471163605,6.626580259702981,6.43095303274946,7.17368552624005,6.55391138618154,6.916003804373361,6.8653496462316905
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,3.65602966846699,3.39296691748029,4.71823722822539,7.1014351655949195,3.38085005999777,1.50635607777016,12.6845558248412,6.518417804509769,2.23979611155147,13.397687390427999,6.55410758967136,8.73369436866346,13.818639356553302,3.41313503020243,1.42087250229103,3.4866537887788795,6.25259523016919,2.5376353786748798,11.5258633333615,1.77929412800823,7.01193273942353,7.88520040650201,3.5041497950730895,8.474374049439959,3.2524040301333796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45368981792988,0.415551386588291,16.1488205143195,11.6709479097321,8.38994939310909,11.4245758033971,9.47789165971405,8.89516435984807,2.75208773538091,5.62737539001176,9.89554640311256,0.455172630461661,10.922401172023198,13.2368627118992,8.79484501508428,2.2142708391907,3.37535585855619,5.08483995258938,6.02965114221495,10.9276062053123,5.64013842549824,3.06969595861777,2.38068234256419,5.9723499229347805,3.81149608680865,2.5486044034770896,6.2861522672070596,2.1497022015144,0.0734511342470086,5.14503345176311,8.13089892694893,5.64559433545737,8.98204388641288,7.37227224460557,4.7608912150877405,5.10522523844593,5.80797135242663,5.4283494074742995,0.42709768279647203,3.5545843356452997,2.92407928216957,2.2063092175471,2.83264235988192,5.46437182089166
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03855009357295,6.01267745896001,5.4080840373548,4.60845717060398,4.90563051213755,5.146078569217741,5.10466066981974
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,4.771925037027541,8.55373097567251,8.0484775883984,1.38997138048876,3.1587935975201202,3.98049360635594,4.42586834024526,5.3477816758787595,5.58135652291101,2.6875330336967798,4.07691847521843,3.52937887794246,3.58925142738131,4.58041081317666,5.41277884526062,3.29432463164984,4.96163654685814,6.8302371609319605,4.98609700434258,4.880446794361349,3.4444083345991703,1.00055564326951,0.49966196613104297,0.910202009368774,2.7616253720288997,3.4302475394538905,1.17671482453055,1.19443394483756,0.261307666092975,3.0120750525136204,0.5039438558998479,0.010258823179683001,1.6917000290338502,2.51031386704092,1.94465637318926,1.85591619269651,2.02582888829643,1.5039229996494499,5.54316397683932,4.3146534878441,0.0951659860553065,1.33946649403372,2.65240461995649,0.613049592506769,1.5668238944671802,2.7919079105124505,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,7.20040273107885,3.7495453266973704,8.95302911868185,9.64499936371683,7.54120463342241,12.6877469984361,9.99742123821218,12.8603645938209,14.431771747337,9.20622923778926,9.35516541862911,6.5924282897786,14.691998614628,9.72710790500244,6.623203712641191,13.4998529795844,12.4407132255464,11.422661926698101,8.10136441495177,2.3936595938620098,6.64394173304188,8.79599064110988,13.0214906322865,9.99231015211018,6.90035928966502,11.1808430097719,13.6269354533425,12.4523479306175,7.61713022273844,10.051889846588699,10.329814517656699,6.134449771671901,6.81954953223716,9.05932257956775,9.44435424336432,7.630097462532119,5.6970623948457595,6.28140841395521,11.6127310630643,9.47523645836637,4.57191030504008,7.74769984497949,2.95218420047223,5.1020843461236,3.3092772956489,5.6273214013089,5.53851932264382,3.13884713638919,0.47615279585310993,6.85670141954671,4.1727753702791395,2.72466819102392,2.5917643502717502,2.9402725517640493,2.7558269585347794,2.9290894691201603,2.7828591278315002
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6554069193055305,6.07571237727991,4.236196987931519,7.63062084597755,8.6985393029266,4.90954696268824,10.047979332146301,6.520551987310231,9.53990409904493,4.64882658194874,7.388796999668269,8.98613238784107,8.72244004504694,8.646508733976429,7.31069523568107,6.90069684635326,5.796772144309401
