root/EastAsia&PacificAustralia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2300033569336,73.7099990844727,72.9599990844727,73.36000061035159,60.540000915527294,0,0,0,0
root/EastAsia&PacificBruneiDarussalam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.3899993896484,0,0,0
root/EastAsia&PacificCambodia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.1800003051758,0,0,0,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.1600036621094,0,0,0,0,0,79.2600021362305,0,0,0,0,75.4700012207031,0
root/EastAsia&PacificHongKongSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5900001525879,60.560001373290994,59.4900016784668,58.6500015258789,59.4900016784668,58.5,56.540000915527294,56.439998626709006,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,0,0,81.9700012207031,84.2600021362305,82.0500030517578,83.4000015258789,83.4899978637695,81.0699996948242,80.9100036621094,82.0100021362305,80.5999984741211,79.7900009155273,79.0699996948242,79.6699981689453,80.2200012207031,79.2600021362305,79.0,78.6699981689453,77.4300003051758,77.61000061035159
root/EastAsia&PacificKoreaRep,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.209999084472706,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9000015258789,0,0,0,0,0,0,0
root/EastAsia&PacificMacaoSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7399978637695,73.620002746582,74.1699981689453,74.0,73.11000061035159,0,73.4000015258789,69.97000122070311,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.4199981689453,86.83999633789058,87.16000366210942,86.47000122070308,86.5500030517578,86.41000366210942,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.380001068115206,59.119998931884794,60.9799995422363,60.2999992370605,64.2900009155273,59.060001373290994,55.91999816894529,55.2400016784668,54.5200004577637,0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.8300018310547,0,0
root/EastAsia&PacificPalau,root,0,0,0,0,0,0,0,0,0,0,40.560001373291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificPapuaNewGuinea,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6399993896484,0,0,0,0,0,0,0
root/EastAsia&PacificPhilippines,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.19000244140629,80.0500030517578,80.8399963378906,80.3399963378906,0,80.5,78.9700012207031,79.13999938964841,0
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.149999618530302,0,0,0,0,0
root/EastAsia&PacificThailand,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4100036621094,80.7699966430664,81.13999938964841,79.9800033569336,79.1699981689453,78.4800033569336,78.2399978637695,0
root/EastAsia&PacificTimorLeste,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.029998779296896,0,0,36.75,0,0,0,0
root/EastAsia&PacificVietnam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.13999938964841,82.6600036621094,81.3399963378906,82.6500015258789,82.86000061035159,83.75,82.8499984741211,0
root/Europe&CentralAsiaAlbania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4800033569336,56.279998779296896,59.33000183105471,59.8899993896484,61.9500007629395,59.9099998474121,55.5200004577637,62.3499984741211,63.25,0,0
root/Europe&CentralAsiaArmenia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4000015258789,47.029998779296896,47.869998931884794,41.319999694824205,49.2400016784668,47.5200004577637,0
root/Europe&CentralAsiaAustria,root,0,0,0,0,0,60.3600006103516,57.529998779296896,55.7999992370605,50.5,50.619998931884794,49.720001220703104,47.810001373290994,48.9099998474121,47.779998779296896,44.9799995422363,47.2700004577637,48.4099998474121,49.7000007629395,48.7599983215332,48.58000183105471,47.9500007629395,48.939998626709006,47.369998931884794,46.630001068115206,46.75,46.7299995422363,48.58000183105471,0
root/Europe&CentralAsiaBelgium,root,0,0,52.8499984741211,51.4000015258789,51.08000183105471,49.7999992370605,48.529998779296896,48.040000915527294,44.959999084472706,45.4099998474121,45.33000183105471,43.4500007629395,43.2000007629395,42.3499984741211,41.790000915527294,44.0,42.8800010681152,42.0,41.3699989318848,40.430000305175795,41.97999954223629,40.560001373291,40.029998779296896,39.529998779296896,39.220001220703104,37.9099998474121,36.709999084472706,0
root/Europe&CentralAsiaBosniaandHerzegovina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.939998626709,0,0,0
