root/EastAsia&Pacific,root,167.1,171.5,210.20000000000002,215.60000000000002,232.70000000000005,229.60000000000002,256.40000000000003,262.5,293.1000000000001,304.5,304.1,332.40000000000003,327.90000000000003,337.8,337.59999999999997,347.1,369.2,382.3,383.00000000000006,400.4,418.5,437.5
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,6.1,15.5,15.5,22.4,23.0,0,25.3,25.3,24.7,24.7,24.7,26.7,26.7,27.3,24.7,24.7,24.7,26.0,26.0,26.7,28.7,28.7
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,9.1
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,5.8,5.8,8.2,7.4,7.4,7.4,9.8,9.8,9.8,9.8,19.5,16.3,21.1,21.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3
root/EastAsia&Pacific/China,root/EastAsia&Pacific,21.3,0,21.8,21.8,21.8,21.8,21.8,20.2,20.2,20.3,20.3,20.6,21.3,21.3,21.3,21.3,21.3,23.4,23.4,23.6,23.6,24.2
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,4.3,4.3,11.3,0,5.7,5.7,5.7,8.5,8.5,0,0,0,0,0,0,0,0,14.0,16.0,16.0,16.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,12.4,11.4,11.4,0,8.0,8.0,8.0,8.0,11.3,11.3,11.3,11.6,11.6,17.9,18.0,18.2,18.6,18.6,16.9,17.1,17.1,19.8
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,1.4,4.6,4.6,4.6,7.3,7.3,7.3,7.1,7.1,9.0,9.4,9.4,9.4,11.3,11.3,10.8,7.9,8.1,8.1,9.5,9.5,9.3
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0,0,0,4.9,4.9,4.8,4.8,0,4.8,4.8,7.1,4.3,4.3,4.3,4.3,8.7,8.7,8.7,8.7,8.7,6.5,6.5
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,21.1,20.1,20.1,20.1,20.1,20.1,20.1,0,20.1,20.1,20.1,20.1,20.1,15.6,15.6,15.6,15.6,15.6,16.3,16.3,16.3,16.3
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,2.0,3.0,3.7,3.7,5.9,5.9,5.9,5.9,13.0,13.4,13.4,14.4,13.7,14.7,14.7,14.7,15.7,15.7,16.3,16.3,17.0,17.0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,6.3,0,21.2,21.2,21.2,21.2,22.9,22.9,22.9,22.9,25.2,25.2,25.2,25.2,25.2,25.0,25.0,25.0,25.0,25.0,27.5,27.5
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,5.1,7.8,7.8,0,10.4,10.4,10.4,10.5,9.1,9.1,9.1,10.0,10.8,9.9,9.9,10.4,10.4,10.4,10.4,10.4,10.4,10.4
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.1,9.1,9.1
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,24.9,7.9,7.9,7.9,10.5,10.5,10.5,10.5,6.8,6.7,6.6,6.6,4.2,3.9,3.9,3.9,14.9,14.9,14.9,14.5,17.1,17.1
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,3.5,6.0,6.0,5.6,12.7,9.9,10.2
root/EastAsia&Pacific/Nauru,root/EastAsia&Pacific,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,5.3,5.3,5.3,10.5
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,14.4,29.2,29.2,29.2,30.8,30.8,29.2,28.3,28.3,32.2,32.2,33.1,33.6,33.6,33.6,32.2,32.2,32.2,29.8,31.4,31.4,34.2
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
