root/EastAsia&Pacific,root,0,21337.509026214102,21545.94969972313,22239.24623277948,23567.31805959412,24018.83705633112,24728.15775619392,25414.868122587843,26710.300936362088,28175.013786383686,28899.827497093745,28564.96404055906,28674.147073712793,30852.227466325,31507.4302301496,33128.9957896501,32764.813616202406,33685.879023382804,33706.738267019806,36558.842420574285,37827.410701216766,38393.63745598027,39593.45967980303,40936.90161037086,42623.40137782401,43485.906976417136,46619.03009018628,48760.15432959829,50276.92618079028,51326.34145457629,52938.23724710879,53755.16966275893,54933.426437771166,58082.30448026348,61245.07729297791,66772.29545091951,70976.9353586016,75084.40292833908,78549.38098771127,79693.53238832757
root/EastAsia&Pacific/AmericanSamoa,root/EastAsia&Pacific,0,0.0001619378,0.00016180883999999997,0.000169911,0.00016874664000000002,0.00013666164,0.00013653144,0.00013627352,0.00013575643999999998,0.00010354062,0.00045198309999999997,0.00024151356,0.0004162308,0.000520614,0.0004957706,0.0004189991,0.0003474604,0.0002811948,0.0002200938,0.00016404828000000002,0.00014287776000000002,0.00013394728,0.00012501804,0.00011608787000000001,0.00010715801000000001,9.822815e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05,8.929828999999999e-05
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,1339.55707784,1328.2698277999998,1369.1991402,1521.5163722999998,1490.3659913,1546.8960072,1584.9940214,1671.1837089,1675.9941400999999,1715.7127227,1788.9031305999997,1824.2384434,1903.4361057,1814.8110984999998,1906.6585247,1971.6193598720001,1948.5842115720002,1950.051345472,2049.81418048,2140.01283758,2149.25987594,2154.68360401,2158.78806508,2221.54321454,2230.96503183,2319.98531166,2505.8181671,2691.70637645,2844.93574139,2990.90484464,3250.9013629,3241.4734135000003,3382.0498265,3480.1992674999997,3679.1036716,3937.3419548,3791.451032,3687.1203149999997,3745.5999085000003
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,7.86819556,7.212700497999999,8.525992806,9.21569767,7.608376872000001,6.67932355,6.73046983,6.466028732000001,7.493553802,6.069226872000001,6.77336949,4.494946122,5.404255977999999,5.726290302000001,4.686821676,4.89975615,5.32337828,5.33501475,5.54292896,5.627874106,5.89689502,7.29786996,7.7407992,7.55323432,8.18912678,8.502283199999999,9.14023065,10.30116732,9.50740767,9.74615944,10.31135485,10.96007015,10.67508715,11.42358339,11.27850959,11.08849261,13.54728272,14.391192000000002,16.14118292
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,244.81443885299998,236.49910425299998,229.28481481900002,225.02589835700002,219.36469869299998,220.607305483,212.57737086400002,207.59181322400002,197.642840748,188.723307251,198.81332579,192.419924664,197.49818851700002,201.43358095,192.38821092,202.89412611,205.36066374,203.96541884,210.58702721,210.95235911,210.18364529,207.72099351,206.86340858,208.67181478400002,204.549510672,215.078997022,212.09408663,213.188731908,209.54474229599998,210.62581868799998,205.826977644,203.73199429599998,199.406058562,204.46426433,238.84971822,250.98443324,250.60989806,260.46077023,257.88027102
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,9815.585676,9962.035566,10476.443273,11041.542893,11449.823309000001,12251.510062000001,12545.093051,13377.151217,14626.007916999999,14969.219643,14434.19241,14430.225897999999,14830.813106,15413.559197,16455.904344,16030.472465,16680.527491999997,16751.780899,18373.284538,19073.089821999998,20664.142223,21331.502569099997,21916.958596400003,23103.5360205,23628.6262407,25854.1335821,26681.598564900003,26892.249926099998,28234.8409603,28242.237315400005,28362.4417374,28993.683676599998,32102.173069999997,35477.062594,40135.081829,43984.297858,48401.723613,51717.894642,52936.028513
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,5.27863691,4.91540495,4.72381999,4.83770996,4.93186998,4.97066059,4.8113426,5.72866205,5.96814201,7.18513629,10.9858172,10.0563504,10.04956326,8.46704891,8.09193434,7.72966431,9.605337599999999,8.79897211,9.66735775,11.04480245,11.54112671,10.17247702,9.47334301,9.358041176,9.16410375,9.60112904,10.001783022,11.047117777999999,10.52784025,11.203443648,6.195906387999999,6.0504106779999995,7.483860784,8.133705476,8.09087755,8.37504277,9.031988787000001,9.430807321,9.447814975
root/EastAsia&Pacific/FrenchPolynesia,root/EastAsia&Pacific,0,0.505698908,0.506417798,0.53645841,0.60283065,0.65832871,0.65554026,0.6176998,0.67559974,0.65884145,0.70740512,1.32305892,2.05168354,2.63475975,3.31140667,4.06628054,4.10344396,6.39488956,6.40793746,6.72359248,6.43888011,6.25182859,5.9831891,6.49978426,6.071641896,4.796715746,5.123704924,5.35156844,6.71098168,6.921237382,7.093087556,4.034480306,3.949609746,3.764743974,4.523984876,4.590022316000001,4.647508654,4.428889338,4.450087014,4.420742259
root/EastAsia&Pacific/Guam,root/EastAsia&Pacific,0,0.007730376999999999,0.008056838,0.008384074,0.008700366999999999,0.008843742,0.008964920999999999,0.009038918,0.009185361999999999,0.00938711,0.009464579,0.009542854,0.009235891999999999,0.008809022,0.00838829,0.008193052,0.007917369,0.007551445,0.0071560090000000005,0.006761348,0.00636616,0.005968275,0.00557039,0.005172505,0.00477462,0.004376735,0.00397885,0.00397885,0.00397885,0.00397885,0.00397885,0.00397885,0.00397885,0.004795328,0.004795328,0.005974536999999999,0.005974536999999999,0.006564156999999999,0.006858967,0.007301182
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,24.595989000000003,24.595989000000003,25.724172,25.869930899999996,28.419126000000002,27.6795559,31.823518100000005,36.074296999999994,38.677026,33.763092,33.783071500000005,38.2417736,49.788387,68.281623,80.02104399999999,87.6293275,103.54311240000001,103.81684240000001,134.581044,140.9411373,147.77932872,160.77137539999998,177.86374186,191.73576880000002,163.61301519999998,163.9991977,145.27572780000003,126.7503138,168.9012804,180.740757,168.916458,173.5544052,165.20708480000002,183.19577472,169.6228178,169.84212296,171.79538088,181.56006282,191.15222325
