root/MiddleEast&NorthAfricaLebanon,root,0,0,0,0,0,0,0,0,0,50000.0,0,0,0,460000.0,460000.0,0,0,0,0,0,20000.0,430000.0,11520000.0,10180000.0,9660000.0,0,0,0,0,0,0,0
root/MiddleEast&NorthAfricaLibya,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,10000.0,0,0,0,0,0,0,0
root/MiddleEast&NorthAfricaMorocco,root,0,0,0,0,0,0,0,40000.0,90000.0,440000.0,380000.0,110000.0,10000.0,0,0,270000.0,250000.0,570000.0,70000.0,290000.0,830000.0,230000.0,260000.0,95300000.0,20660000.0,150000.0,280000.0,58240000.0,140000.0,400000.0,10950000.0,6600000.0
root/MiddleEast&NorthAfricaSyrianArabRepublic,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,410000.0,150000.0,690000.0,7820000.0
root/MiddleEast&NorthAfricaTunisia,root,0,0,0,0,0,0,0,0,60000.0,180000.0,0,20000.0,30000.0,0,0,0,20000.0,70000.0,20000.0,60000.0,70000.0,50000.0,80000.0,100000.0,60000.0,30000.0,10000.0,50000.0,60000.0,70000.0,70000.0,170000.0
root/MiddleEast&NorthAfricaWestBankandGaza,root,0,0,0,0,0,0,0,0,0,0,0,0,0,190000.0,590000.0,900000.0,290000.0,490000.0,0,560000.0,800000.0,250000.0,490000.0,1190000.0,1100000.0,10000.0,20000.0,10000.0,0,270000.0,130000.0,0
root/SouthAsiaAfghanistan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,240000.0,1980000.0,5550000.0,6580000.0,8990000.0,14180000.0,11640000.0,14010000.0,2100000.0,2360000.0,230000.0,50000.0,670000.0,810000.0
root/SouthAsiaIndia,root,300000.0,3360000.0,0,0,0,0,0,0,0,40000.0,0,0,0,0,30000.0,240000.0,780000.0,240000.0,0,290000.0,390000.0,390000.0,520000.0,440000.0,420000.0,390000.0,460000.0,380000.0,380000.0,400000.0,270000.0,300000.0
root/SouthAsiaMaldives,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,380000.0,0,0,0,0,0,0,0,0,0,0
root/SouthAsiaNepal,root,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,0,0,0,0,0,0,0,0,10000.0,10000.0,0,0,0,0,0,0,0,0,0
root/SouthAsiaPakistan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,0,0,10000.0,0,0,0,20000.0
root/SouthAsiaSriLanka,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000.0,540000.0,1200000.0,10000.0,30000.0,0,40000.0,0,40000.0,0,0,0,10000.0
root/Sub-SaharanAfricaAngola,root,0,23470000.0,2860000.0,18470000.0,9300000.0,11710000.0,12930000.0,16250000.0,19840000.0,18100000.0,24030000.0,33500000.0,29360000.0,23930000.0,19780000.0,13350000.0,11870000.0,14440000.0,19490000.0,715480000.0,20930000.0,20080000.0,19130000.0,19110000.0,9850000.0,12800000.0,7490000.0,1540000.0,9680000.0,23020000.0,19400000.0,22720000.0
root/Sub-SaharanAfricaBenin,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,10000.0,10000.0,0,0,0,0,0,0,10000.0,0,0,0,0,0
root/Sub-SaharanAfricaBotswana,root,0,0,0,0,0,0,0,0,0,0,0,0,0,40000.0,0,0,0,0,0,0,0,0,10000.0,80000.0,40000.0,10000.0,90000.0,60000.0,80000.0,70000.0,30000.0,30000.0
