root/Europe&CentralAsiaBulgaria,root,0,0,0,0,0,0,0,0,0,0,0,11.577859878539998,11.036729812622099,11.173910140991199,11.6464500427246,11.616230010986301,11.3744602203369,11.4442501068115,11.607720375061,11.8063697814941,11.643059730529801,11.495129585266099,11.3341398239136,11.2840995788574,11.793820381164599,11.8526697158813,12.303810119628901,12.09850025177,12.6190595626831,13.0686197280884,0,12.402939796447802,0
root/Europe&CentralAsiaCroatia,root,0,0,0,0,0,0,0,0,0,0,0,12.8463497161865,12.2459096908569,11.7968997955322,11.236599922180199,10.632619857788098,10.0967702865601,9.88943958282471,9.94005012512207,9.73147964477539,8.76058959960938,8.07548999786377,7.81187009811401,7.5349001884460405,7.14282989501953,7.04984998703003,7.00051021575928,7.00190019607544,0,7.9416599273681605,6.43401002883911,0,0
root/Europe&CentralAsiaCyprus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8754796981812,11.503700256347699,11.7588596343994,10.747699737548801,10.974530220031701,10.782549858093299,10.473520278930698,10.017069816589402,9.82748985290527,9.7225399017334,9.654669761657711,9.58565044403076,9.627809524536131,9.77062034606934,10.207070350647,0,0
root/Europe&CentralAsiaCzechRepublic,root,0,0,0,0,0,0,0,0,10.1701602935791,9.86275005340576,10.781880378723098,9.30167007446289,0,0,0,0,8.98544025421143,9.13057994842529,9.15198040008545,8.83518028259277,9.02799034118652,9.917619705200199,10.9513101577759,10.8797702789307,10.878160476684599,10.7639799118042,11.513560295105,11.2685699462891,11.792909622192399,0,0,0,0
root/Europe&CentralAsiaDenmark,root,0,0,0,0,0,0,0,0,9.03645992279053,8.74176025390625,9.00300025939941,0,0,8.75986003875732,8.81991004943848,9.07520008087158,10.0615501403809,0,0,0,0,0,0,0,0,0,0,0,0,12.377619743347198,0,0,0
root/Europe&CentralAsiaEstonia,root,0,0,0,0,0,0,0,0,0,0,0,9.88842010498047,0,0,9.81879997253418,9.37814044952393,9.74983024597168,0,0,0,0,0,9.87798976898193,9.45816040039063,9.77538013458252,9.0702600479126,9.168829917907711,8.69207000732422,8.26006984710693,0,0,0,0
root/Europe&CentralAsiaFinland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.106369972228999,15.029700279235803,15.546990394592301,14.9157800674438,14.7871799468994,10.7539796829224,10.963870048522901,0,9.82606029510498,9.639349937438961,9.84033966064453,10.131010055542001,9.768670082092289,9.65900039672852,15.9944400787354,16.2441501617432,0,17.2130908966064,0
root/Europe&CentralAsiaFrance,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0146398544312,10.0052795410156,10.1218700408936,9.90552043914795,9.98707962036133,9.67055034637451,9.759650230407711,10.9330501556396,10.825050354003901,10.935899734497099,11.035429954528801,11.231969833374,11.1834297180176,10.9993801116943,11.2237195968628,0,0,0,0
root/Europe&CentralAsiaGeorgia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18590021133423,0,0,0,0,0,0,0,7.9407000541687,7.564519882202151,0,0,0,7.64122009277344,7.30735015869141,7.30958986282349,7.4832901954650906,0
root/Europe&CentralAsiaGermany,root,0,0,0,0,0,0,0,0,16.7045001983643,16.8110198974609,16.089210510253903,16.0763206481934,16.6085300445557,15.502949714660598,15.9461498260498,16.040470123290998,16.0412197113037,15.9948396682739,15.8976097106934,16.2105503082275,16.0528697967529,16.0927600860596,15.6971101760864,15.5270900726318,15.720330238342301,14.953040122985803,15.0198497772217,14.8058996200562,14.336520195007301,14.3510303497314,14.699589729309098,0,0
root/Europe&CentralAsiaGibraltar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75,19.210529327392603,16.2954502105713,0,0,0,0,0,0,5.35525989532471,5.67606019973755,0,0,0,0,0,0,15.392860412597699,0
root/Europe&CentralAsiaGreece,root,0,0,0,0,0,0,0,0,10.9140100479126,10.4489097595215,12.562950134277301,9.57481002807617,11.659059524536099,11.0095901489258,10.311140060424801,9.59554958343506,9.25405979156494,8.83917999267578,8.585559844970701,8.46035957336426,8.86159038543701,8.40865039825439,7.68322992324829,0,0,0,0,0,8.06836986541748,8.77610969543457,9.23165988922119,0,0
root/Europe&CentralAsiaHungary,root,0,0,0,0,0,0,0,0,0,10.4121999740601,0,0,11.5276498794556,9.65962982177734,9.45670986175537,9.09197044372559,10.811389923095698,11.9328699111938,12.568470001220698,10.0387496948242,10.021080017089801,10.0475702285767,9.9343204498291,10.205340385437,10.4029102325439,10.208149909973098,10.128419876098599,10.134010314941401,11.201499938964801,11.5347204208374,10.6644496917725,10.300270080566401,0
root/Europe&CentralAsiaIceland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3253498077393,14.1469202041626,13.6354503631592,13.679679870605499,13.5376596450806,13.5804195404053,12.122670173645,11.9566802978516,11.707670211792,11.500280380249,11.3743295669556,11.649809837341301,12.1252698898315,12.256099700927699,12.452389717102099,0,0,0,0,0
root/Europe&CentralAsiaItaly,root,0,0,0,0,0,0,0,0,0,8.30482006072998,9.338640213012699,9.81202030181885,0,10.6324901580811,10.7348604202271,10.502479553222699,10.2913999557495,10.4667997360229,10.7918796539307,11.3558702468872,11.0956201553345,11.105839729309098,10.8574895858765,0,0,0,0,0,11.7571601867676,0,11.6995601654053,0,0
root/Europe&CentralAsiaLatvia,root,10.5686798095703,10.0530996322632,0,0,9.26117038726807,8.97838020324707,8.604100227355959,8.310620307922362,7.3675398826599094,8.80465030670166,7.98656988143921,7.908090114593509,7.450109958648679,9.70893955230713,10.241239547729501,10.739350318908699,10.9920597076416,10.941020011901902,10.8407602310181,10.8071699142456,11.1632404327393,10.690770149231,10.2552003860474,10.957480430603,9.39801025390625,9.57542037963867,8.869199752807619,8.49351024627686,9.25113010406494,9.2741003036499,8.870420455932619,0,0
root/Europe&CentralAsiaLiechtenstein,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2592601776123,30.192310333252,29.877550125122102,27.884620666503896,25.370370864868196,0,28.7036991119385,0,0,21.522680282592802,21.2618999481201,26.600000381469698,0
root/Europe&CentralAsiaLithuania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49711036682129,8.29104042053223,8.81443023681641,9.08502960205078,8.94944000244141,8.39085006713867,0
root/Europe&CentralAsiaLuxembourg,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87771987915039,7.73287010192871,6.57125997543335,6.5194997787475595,8.19178009033203,8.72097015380859,0,0
root/Europe&CentralAsiaMacedoniaFYR,root,0,0,0,0,0,0,0,0,0,0,0,16.7359504699707,16.3056907653809,322.15240478515597,16.257080078125,16.1907005310059,16.7287292480469,16.3714599609375,16.326360702514602,16.2660598754883,16.0561103820801,0,15.1032400131226,14.511599540710401,14.0456800460815,13.711700439453098,13.131930351257301,12.6832895278931,12.0316696166992,11.6708297729492,11.172010421752901,0,0
root/Europe&CentralAsiaMoldova,root,0,0,0,0,0,0,0,0,0,0,0,0,11.5115299224854,0,12.0491600036621,11.224160194397,12.9706201553345,12.8956804275513,13.8511295318604,14.2111101150513,14.5842895507813,14.240229606628402,13.939049720764197,12.360879898071301,12.267040252685499,11.820969581603999,11.4591703414917,11.191430091857901,10.7479600906372,9.15377998352051,9.62102031707764,9.62113952636719,0
root/Europe&CentralAsiaMonaco,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58381986618042,0,7.927710056304929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaMontenegro,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.776160240173303,13.1279296875,0,0,12.296480178833,14.835700035095199,0
root/Europe&CentralAsiaNetherlands,root,0,0,0,0,0,0,0,0,0,20.5146102905273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8929901123047,14.337409973144501,14.7609596252441,15.255800247192399,15.134539604187,15.021630287170401,0
root/Europe&CentralAsiaNorway,root,0,0,0,0,0,0,0,0,0,0,0,0,7.30524015426636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74277973175049,0,0
root/Europe&CentralAsiaPoland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0105590820313,0,14.7411499023438,14.761329650878901,0,14.857339859008801,0,10.896880149841301,10.731760025024402,10.421170234680199,10.0824604034424,9.62744045257568,9.356100082397461,8.58714008331299,8.34084987640381,9.91524982452393,9.898579597473141,9.7810697555542,0,0
root/Europe&CentralAsiaPortugal,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73943042755127,9.02406978607178,8.28238010406494,8.05055046081543,6.198229789733889,0,6.072679996490481,6.92747020721436,6.5230998992919895,6.38889980316162,6.834650039672849,6.9769802093505895,7.30193996429443,9.18651962280273,10.1102304458618,10.1607704162598,0,0
root/Europe&CentralAsiaRomania,root,0,0,0,0,0,0,0,0,0,0,0,15.258119583129899,14.8030996322632,14.171999931335401,12.9721097946167,12.8947401046753,13.458740234375,13.6976003646851,15.072389602661099,16.0419292449951,15.527250289917,15.434800148010302,15.235529899597198,14.970399856567399,14.7958698272705,15.108980178833,15.420530319213901,15.158060073852502,14.8793296813965,14.0933399200439,13.8498001098633,13.306389808654801,0
root/Europe&CentralAsiaSerbia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.913689613342301,13.5170097351074,13.1789302825928,12.665320396423303,12.1565399169922,11.5364303588867,11.1184597015381,10.8765697479248,10.6116199493408,10.2863903045654,10.105609893798801,9.86600017547607,9.59986972808838,9.49575996398926,9.310159683227539,8.99388027191162,8.55965995788574,8.31719970703125,0
root/Europe&CentralAsiaSlovakRepublic,root,0,0,0,0,0,0,0,0,0,0,0,0,11.192359924316401,12.3578195571899,12.1296100616455,11.301989555358901,11.3735904693604,11.7508001327515,12.4345197677612,12.616310119628901,12.792639732360803,12.6169700622559,12.527759552002001,12.4533796310425,12.5011301040649,12.1548004150391,11.864970207214402,11.538829803466802,11.5123996734619,11.334099769592301,11.379619598388699,0,0
root/Europe&CentralAsiaSlovenia,root,0,0,0,0,0,0,0,0,0,0,0,13.8991003036499,15.019080162048303,12.513050079345698,12.561770439147901,12.503580093383801,13.389530181884801,13.4035902023315,14.3565101623535,11.6551198959351,12.056340217590302,11.617469787597699,11.4940996170044,11.2811803817749,10.9883699417114,10.9938097000122,10.8930397033691,10.777819633483901,12.990360260009801,13.090479850769,13.0428104400635,0,0
root/Europe&CentralAsiaSpain,root,0,0,0,0,0,0,0,0,0,0,15.0464696884155,14.574709892272901,0,0,0,0,0,8.94334983825684,8.6936502456665,8.82359027862549,9.38638019561768,9.18959045410156,9.29592990875244,11.401720046997099,10.788359642028801,11.047869682312,11.3487396240234,11.5845499038696,11.4840698242188,11.487380027771001,11.6928701400757,0,0
root/Europe&CentralAsiaSweden,root,0,0,0,0,0,0,0,0,9.34049034118652,9.27705001831055,9.09961032867432,0,10.368920326232901,17.95751953125,17.1030693054199,16.5162506103516,16.1225891113281,15.2131004333496,14.3378295898438,9.02021026611328,9.21652030944824,9.2424201965332,9.51770973205566,9.70386981964111,9.71288013458252,9.8245096206665,9.53555011749268,9.54331016540527,13.334779739379899,13.8611001968384,14.2467803955078,0,0
root/Europe&CentralAsiaSwitzerland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.652319908142099,11.2398900985718,0,0,0,0
root/Europe&CentralAsiaTajikistan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.43554019927979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaTurkey,root,0,0,0,0,0,0,0,0,0,14.078310012817399,14.8880796432495,0,25.971019744873,0,0,15.556059837341301,0,20.952480316162102,21.6810302734375,18.9490604400635,16.2232303619385,15.8077001571655,16.1608200073242,15.2384901046753,16.9237499237061,17.5919303894043,17.828060150146502,16.1823196411133,19.5987491607666,19.452190399169897,19.0733604431152,0,0
root/Europe&CentralAsiaUnitedKingdom,root,0,0,0,0,0,0,0,0,10.6703796386719,10.512229919433599,9.28802013397217,8.70493984222412,8.80451965332031,0,13.915630340576199,14.357529640197802,14.207360267639197,15.0490503311157,14.952380180358901,15.0362300872803,14.526160240173303,13.887749671936,13.200559616088901,13.600170135497999,0,0,0,0,15.632579803466802,16.1658306121826,0,0,0
root/Europe&CentralAsiaUzbekistan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9560108184814,18.6630897521973,16.2269897460938,15.5173797607422,14.947620391845698,14.693949699401902
root/LatinAmerica&CaribbeanAntiguaandBarbuda,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4297504425049,0,0,0,0,0,0,0,0,8.73153972625732,7.80614995956421,0,13.174110412597699,0,0,0,0,0
root/LatinAmerica&CaribbeanArgentina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2241697311401,0,11.9128503799438,15.1612100601196,14.8967800140381,12.912739753723098,11.1053800582886,10.5730600357056,9.945940017700199,9.70888042449951,8.57719993591309,0,0,0,0,0,0,0,0,0
root/LatinAmerica&CaribbeanBahamasThe,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5909595489502,0,0,14.5206804275513,0,12.2283296585083,10.9183502197266,12.4397296905518,12.011469841003402,12.6629695892334,10.02064037323,12.249270439147901,0,0,0,0,0,10.608130455017099,0
root/LatinAmerica&CaribbeanBarbados,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3395900726318,15.577699661254899,0
root/LatinAmerica&CaribbeanBelize,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0096607208252,23.3207492828369,23.1066703796387,0,22.9630908966064,19.0128192901611,16.2926807403564,15.0181798934937,14.0851097106934,14.0704498291016,13.850489616394,14.1624298095703,13.971910476684599,13.916239738464402,14.780779838562,15.262439727783198,14.956170082092301,16.2535705566406,0
root/LatinAmerica&CaribbeanBolivia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6585006713867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/LatinAmerica&CaribbeanBrazil,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.425090789794897,16.503490447998,15.8309803009033,15.161700248718299,0,17.1216201782227,15.5828304290771,15.48291015625,15.000490188598599,14.7903099060059,14.687370300292999,15.739950180053699,15.354949951171902,15.148329734802198,0,0
root/LatinAmerica&CaribbeanBritishVirginIslands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2340402603149,0,10.3877601623535,7.98387002944946,7.11765003204346,6.55713987350464,7.79267978668213,8.097559928894041,6.45833015441895,0,7.44186019897461,7.04301023483276,6.74467992782593,0,0,0,0,0,0
root/LatinAmerica&CaribbeanCaymanIslands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4925398826599094,8.125,8.89256000518799,8.77118968963623,0,8.56923007965088,8.71852016448975,7.3257098197937,0,0,0,0,8.52808952331543,4.601230144500731,0,0,0,0,0
root/LatinAmerica&CaribbeanChile,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.358909606933604,27.5051593780518,0,31.138540267944304,0,24.331199645996104,24.1794109344482,23.8816604614258,23.347909927368196,22.948740005493196,22.425230026245103,21.175090789794897,20.647390365600604,19.5664691925049,21.0062694549561,20.150249481201197,19.560510635376,0,0
root/LatinAmerica&CaribbeanColombia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4574298858643,0,24.325199127197298,0,0,19.3368606567383,0,20.7919902801514,21.566480636596697,23.3754100799561,22.516000747680696,22.942369461059602,21.9026699066162,23.8792400360107,25.5592994689941,0
root/LatinAmerica&CaribbeanCostaRica,root,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8979091644287,19.132230758667,18.8414306640625,18.1518497467041,18.2408294677734,0,0,0,17.0450592041016,17.2954902648926,15.239109992981,15.4219799041748,15.111430168151902,14.403790473938,0,13.812339782714801,14.2859697341919,13.858480453491199,12.607789993286099,0
root/LatinAmerica&CaribbeanCuba,root,0,0,0,0,0,0,0,0,0,0,0,8.74687957763672,9.146430015563961,0,9.952249526977539,10.6640300750732,11.0642900466919,11.1473903656006,10.223030090332001,10.32483959198,11.633810043334998,11.1388101577759,9.73278045654297,9.90711975097656,9.731730461120609,8.81581020355225,7.932030200958249,7.51181983947754,7.60095977783203,8.87553977966309,8.68249034881592,0,0
root/LatinAmerica&CaribbeanDominica,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1416702270508,21.4673900604248,19.9351902008057,17.7578105926514,17.357660293579098,17.4580192565918,16.382980346679698,10.711540222167999,10.3878498077393,10.427269935607901,10.1791696548462,11.086359977722198,9.39764022827148,10.0564498901367,8.88372039794922,7.933589935302731,0,7.31541013717651,0
root/LatinAmerica&CaribbeanDominicanRepublic,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6496696472168,28.2590007781982,0,32.5507583618164,0,27.7887992858887,27.054100036621104,0,31.7187900543213,26.1980895996094,28.0010204315186,27.1993808746338,28.6707706451416,30.3924293518066,27.840589523315398,19.851369857788104,22.7625198364258,0,0
root/LatinAmerica&CaribbeanEcuador,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9615802764893,13.9614896774292,13.961700439453098,13.6881999969482,13.7231798171997,13.8845300674438,14.3342599868774,14.621100425720199,0,0,17.298589706420902,17.474859237670902,19.216140747070302,20.5807094573975,21.438800811767603,21.4644794464111,20.879680633544897,20.3056106567383
root/LatinAmerica&CaribbeanElSalvador,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.206970214843803,27.3937492370605,26.2799797058105,0,25.262140274047898,27.5129508972168,23.471359252929698,0,23.0282707214355,0,0,0,28.634349822998,28.9070606231689,0
root/LatinAmerica&CaribbeanGrenada,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5291690826416,0,0,0,0,0,0,0,0,0,0,12.554100036621099,11.8641996383667,11.864520072937,0
