root/EastAsia&Pacific,root,149899130000.0,192600960000.0,32058740000.0,47128750000.0,369290680000.0,506141270000.0,565634210000.0,510636200000.0,662053680000.0,755771680000.0,1093646030000.0,2024403970000.0,3019610570000.0,4155949380000.0,4730983990000.0,3341571330000.0,3525548600000.0,2880185900000.0,4136522460000.0,4744674830000.0,4876180550000.0,4683392840000.0,3147814200000.0,3533596480000.0,6322112010000.0,4691282150000.0,3712329730000.0,3506251840000.0,5637842520000.0,6735504390000.0,8281478100000.0,10424066710000.0,15321714210000.0,8131030560000.0,12609143460000.0,15049347040000.0,13085707790000.0,14938830900000.0,16462780960000.0,18564152850000.0,20776144480000.0,20237430257235.137,25379097420000.0
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,0,38945170000.0,59668510000.0,54379650000.0,41525790000.0,54036060000.0,49939570000.0,59400110000.0,119299960000.0,154351160000.0,137643940000.0,140353550000.0,107935970000.0,144822600000.0,135153200000.0,204462770000.0,218865190000.0,245218330000.0,312477330000.0,295765570000.0,328928480000.0,427835360000.0,372794350000.0,375130790000.0,380087000000.0,585529690000.0,776402760000.0,804014820000.0,1095857960000.0,1298315040000.0,683871560000.0,1261909340000.0,1454490570000.0,1198187410000.0,1386873960000.0,1365958130000.0,1288708340000.0,1187083450000.0,1268493506774.29,1508462800000.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512978770000.0,447720260000.0,401852250000.0,1145454870000.0,4478866530000.0,1778784040000.0,3573152460000.0,4027840300000.0,3412108290000.0,3697376040000.0,3949143490000.0,6004947670000.0,8188019320000.0,7320738379789.18,8711267220000.0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,8100040000.0,11700010000.0,10528310000.0,12930600000.0,22220560000.0,39013300000.0,38980940000.0,21687340000.0,19558170000.0,23617550000.0,34593530000.0,53843770000.0,54073720000.0,74407440000.0,77565440000.0,83385870000.0,121880900000.0,171983500000.0,385042740000.0,269507830000.0,303705280000.0,449218770000.0,413322580000.0,343566530000.0,608159390000.0,623397740000.0,506072920000.0,463054920000.0,714597300000.0,861462920000.0,1054999320000.0,1714953250000.0,2654416060000.0,1328768470000.0,2305142810000.0,2711316160000.0,2258035200000.0,2831945860000.0,3100777150000.0,3233030590000.0,3184874220000.0,3193235542860.09,4350514610000.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66584940000.0,90997080000.0,29050020000.0,22077860000.0,64044670000.0,26812500000.0,22997860000.0,30066960000.0,54659060000.0,73250640000.0,81428120000.0,138886360000.0,211692970000.0,98760600000.0,214941470000.0,360388100000.0,390106890000.0,428222560000.0,346673810000.0,422127050000.0,353270960000.0,425767769935.99,520686680000.0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,141799090000.0,180900950000.0,21530430000.0,34198150000.0,289123900000.0,379212790000.0,417943120000.0,417405180000.0,545848260000.0,644412020000.0,948262520000.0,1783639430000.0,2726369260000.0,3789032960000.0,4260382520000.0,2928533730000.0,3005697400000.0,2254844100000.0,2906298700000.0,3592193910000.0,3545306510000.0,3019733730000.0,2085370340000.0,2439548790000.0,4455348090000.0,3157221780000.0,2264527900000.0,2069299120000.0,2953098300000.0,3557674430000.0,4572901030000.0,4614068830000.0,4330921860000.0,3115803730000.0,3306082050000.0,3827774200000.0,3325387760000.0,3478831520000.0,4543169140000.0,4377994370000.0,4894919120000.0,4955299652289.15,6222825210000.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,5391320000.0,3828760000.0,4224270000.0,4407720000.0,4386800000.0,6222380000.0,7380820000.0,13924110000.0,33033160000.0,94348320000.0,140489660000.0,110301060000.0,96466000000.0,107661100000.0,139583870000.0,191778110000.0,181954750000.0,139121660000.0,41881360000.0,114593310000.0,306127530000.0,171262310000.0,233920540000.0,250706770000.0,329457320000.0,428325580000.0,718010710000.0,834404280000.0,1122606330000.0,470797680000.0,834596860000.0,1091911460000.0,996139920000.0,1179419470000.0,1234548550000.0,1212759460000.0,1231199760000.0,1254541184535.23,1771767930000.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0,0,0,15298580000.0,13877610000.0,22699050000.0,19333650000.0,24153930000.0,14861230000.0,18252570000.0,23056220000.0,39696180000.0,47868790000.0,56721200000.0,89008100000.0,214726800000.0,184023500000.0,213755810000.0,306164190000.0,93230310000.0,95561430000.0,139907890000.0,113155790000.0,118980790000.0,125778160000.0,160814200000.0,181623790000.0,180517540000.0,235580900000.0,325290260000.0,189239210000.0,289219390000.0,408689120000.0,395623820000.0,466587570000.0,500387410000.0,459004370000.0,382976650000.0,359788303780.529,455772490000.0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,8785860000.0,22215470000.0,15653890000.0,13448730000.0,13487070000.0,8823770000.0,14298000000.0,15324000000.0,25620870000.0,27117660000.0,31373000000.0,38290580000.0,30509230000.0,24783940000.0,28351500000.0,18613210000.0,17821780000.0,21761620000.0,33049760000.0,43731330000.0,40592460000.0,44816540000.0,47485600000.0,24209610000.0,35506850000.0,43515780000.0,44123760000.0,52870100000.0,65961560000.0,74415690000.0,74350500000.0,80048458701.5517,94691280000.0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962560000.0,3825030000.0,6138410000.0,7744350000.0,12960830000.0,11181680000.0,17514140000.0,11027250000.0,12592450000.0,0,0,0,0,0,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80648630000.0,31360600000.0,35297040000.0,42177840000.0,25980660000.0,21245370000.0,18507430000.0,23175720000.0,28601910000.0,39798720000.0,67851740000.0,102852740000.0,52030600000.0,86349430000.0,157320500000.0,165066420000.0,229316640000.0,217320260000.0,261840670000.0,238819940000.0,239738046230.45,290401420000.0
