root/NorthAmerica/Canada,root/NorthAmerica,28.2,22.8,18.4,17.6,16.9,16.3,15.6,15.0,14.3
root/NorthAmerica/UnitedStates,root/NorthAmerica,31.4,27.9,24.8,24.3,23.9,23.3,22.8,22.3,21.8
root/SouthAsia,root,169.6,149.0,132.8,129.8,127.39999999999998,125.10000000000001,122.60000000000001,120.6,118.69999999999999
root/SouthAsia/Bangladesh,root/SouthAsia,31.4,28.2,25.3,24.8,24.4,24.0,23.5,23.2,23.0
root/SouthAsia/India,root/SouthAsia,21.2,17.3,14.3,13.7,13.3,12.8,12.3,11.9,11.5
root/SouthAsia/Maldives,root/SouthAsia,37.1,33.4,30.8,30.2,29.9,29.5,29.1,28.7,28.3
root/SouthAsia/Nepal,root/SouthAsia,38.9,32.2,27.1,26.2,25.3,24.6,24.0,23.3,22.8
root/SouthAsia/Pakistan,root/SouthAsia,24.5,22.7,21.3,21.1,20.9,20.7,20.5,20.3,20.1
root/SouthAsia/SriLanka,root/SouthAsia,16.5,15.2,14.0,13.8,13.6,13.5,13.2,13.2,13.0
root/Sub-SaharanAfrica,root,505.1,466.49999999999994,439.4,435.7,432.1,428.8,427.0999999999999,424.59999999999997,423.4000000000001
root/Sub-SaharanAfrica/Benin,root/Sub-SaharanAfrica,9.1,8.1,7.2,7.1,6.9,6.8,6.7,6.5,6.4
root/Sub-SaharanAfrica/Botswana,root/Sub-SaharanAfrica,19.5,19.5,19.7,19.7,19.7,19.7,19.7,19.7,20.0
root/Sub-SaharanAfrica/BurkinaFaso,root/Sub-SaharanAfrica,17.2,15.0,13.6,13.3,13.2,13.0,12.8,12.7,12.5
root/Sub-SaharanAfrica/CaboVerde,root/Sub-SaharanAfrica,13.0,11.4,10.2,10.0,9.8,9.6,9.5,9.3,9.1
root/Sub-SaharanAfrica/Comoros,root/Sub-SaharanAfrica,21.1,18.3,16.1,15.7,15.3,15.0,14.7,14.4,14.0
root/Sub-SaharanAfrica/CongoRep,root/Sub-SaharanAfrica,5.7,9.1,14.7,16.1,17.9,19.8,22.0,24.2,26.9
root/Sub-SaharanAfrica/Eritrea,root/Sub-SaharanAfrica,8.7,7.6,6.7,6.5,6.4,6.3,6.1,5.9,5.7
