root/EastAsia&Pacific,root,10976.0,12528.0,12447.0,12987.0,12827.0,12876.0,12565.0,12445.0,12365.0,13593.0,14987.3,14987.3,14987.3,14987.3,14899.5
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,402.0,402.0,402.0,402.0,402.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,401.0,401.0,401.0,401.0,401.0,420.0,420.0,450.0,450.0,483.0,483.0,483.0,483.0,483.0,483.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,496.3,496.3,496.3,496.3,496.3
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,236.0,236.0,236.0,236.0,236.0,236.0,305.0,305.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,471.0,471.0,471.0,471.0,403.2
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,360.0,360.0,360.0,360.0,360.0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,290.0,290.0,290.0,290.0,290.0,290.0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,571.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,600.0,600.0,600.0,600.0,600.0,600.0,585.0,585.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,374.0,374.0,374.0,374.0,374.0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0,810.0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,1102.0,982.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0,962.0
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,120.0,120.0,120.0,120.0,120.0,150.0,150.0,150.0,150.0,164.0,164.0,164.0,164.0,164.0,164.0
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,440.0,440.0,440.0,440.0,440.0,420.0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,0,1800.0,1800.0,1800.0,1800.0,1800.0,1435.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0,1285.0
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,510.0,510.0,510.0,510.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,461.0,461.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
root/Europe&CentralAsia,root,21473.0,21402.0,21252.0,21881.0,21897.0,22658.0,23221.0,23321.0,24011.0,24685.0,25879.0,26669.0,26692.0,26772.0,26772.0
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,450.0,525.0,525.0,525.0,525.0,525.0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,327.0,295.0,285.0,285.0,285.0,285.0,285.0,285.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,267.0,267.0,267.0,267.0,267.0,237.0,237.0,237.0,237.0,237.0,277.0,277.0,277.0,277.0,277.0
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,250.0,250.0,225.0,225.0,225.0,225.0,225.0,225.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0
