root/EastAsia&PacificAustralia,root,0,0,0,0.7,0,0,0,0.8,0,0,0,0.6,0,0,0,0,0,0.8,0,0,0,0,0,0.7,0,0.9,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,47.3,0,0,41.7,0,0,31.9,0,0,30.7,0,0,24.8,0,0,15.6,0,0,12.3,0,9.6,7.4,6.2,2.8,2.1,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,4.2,0,0,0,0,2.9,0,0,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,50.5,0,0,49.8,0,0,41.6,0,0,41.4,0,0,34.8,0,46.3,32.1,31.1,29.0,21.2,20.7,21.5,19.8,23.4,19.9,18.8,17.4,15.1,13.7,12.7,11.3,10.2,9.0,8.3
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0
root/EastAsia&PacificKiribati,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificKoreaRep,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0.3,0,0.3,0,0,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,0,0,38.2,0,0,0,0,27.2,0,0,0,0,23.4,0,0,0,0,20.0,0,0,0,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,0,3.4,0,0,3.1,0,2.7,0,0,2.6,0,0,2.7,0,1.4,0,0,0,0,0,0,0.6,0,0,0.8,0,0.6,0,0,0,0,0,0,0
root/EastAsia&PacificMicronesiaFedSts,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,14.7,0,0,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,23.2,0,0,0,10.6,0,0,0,0,2.5,0,0,1.9,1.3,0.8,0,0.5,0,1.2
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0
root/EastAsia&PacificPapuaNewGuinea,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,0,0,0,0,0,0
root/EastAsia&PacificPhilippines,root,0,0,0,0,0,0,0,22.2,0,0,20.6,0,0,20.8,0,0,19.7,0,0,15.1,0,0,13.7,0,0,12.7,0,0,13.5,0,0,11.1,0,0,12.0,0,0,9.4,0
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0
root/EastAsia&PacificSolomonIslands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6,0,0,0,0,0,0,0,21.4,0,0,0
root/EastAsia&PacificThailand,root,0,0,0,15.5,0,0,0,0,0,0,12.4,0,10.2,0,7.9,0,4.5,0,3.3,0,2.9,4.1,4.1,0,2.4,0,1.7,0,1.2,0.7,0.5,0.5,0.4,0.2,0.2,0.1,0,0,0
root/EastAsia&PacificTimorLeste,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,0,0,0,35.3,0,0,0,0,0,0,26.2,0,0
root/EastAsia&PacificTonga,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0
root/EastAsia&PacificTuvalu,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0
root/EastAsia&PacificVanuatu,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0,0,0
root/EastAsia&PacificVietnam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,0,0,0,0,28.1,0,0,0,29.2,0,22.4,0,17.6,0,14.6,0,4.7,0,3.3,0,3.0,0,0
root/Europe&CentralAsiaAlbania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,3.6,0,0,2.2,0,0,1.1,0,0,0,1.6,0,0,0,0
root/Europe&CentralAsiaArmenia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,18.0,15.7,13.2,9.6,6.1,4.9,4.1,2.7,3.9,4.0,3.8,3.4,3.5,3.5,3.0,2.9
root/Europe&CentralAsiaAustria,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0.1,0.3,0.3,0.6,0.4,0.4,0.5,0.3,0.2,0.6,0
root/Europe&CentralAsiaAzerbaijan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaBelarus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,10.5,7.6,3.8,2.6,2.1,0.8,0.5,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0
root/Europe&CentralAsiaBelgium,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0,0.1,0
root/Europe&CentralAsiaBosniaandHerzegovina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.2,0,0,0.1,0,0,0,0.1,0,0,0,0.2,0
root/Europe&CentralAsiaBulgaria,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,1.5,1.0,0.9,1.5,2.0,1.8,1.8,1.4,0,0
root/Europe&CentralAsiaCroatia,root,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.2,0.7,0.8,0.9,0.9,0.6,0
root/Europe&CentralAsiaCyprus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
root/Europe&CentralAsiaCzechRepublic,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0
root/Europe&CentralAsiaDenmark,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0.1,0.1,0.3,0,0,0,0.3,0.1,0.2,0
root/Europe&CentralAsiaEstonia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,2.3,1.1,0.7,0.7,0.4,0.4,0.5,0.7,0.8,0.6,0.8,0.7,0.5,0
root/Europe&CentralAsiaFrance,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0
root/Europe&CentralAsiaGeorgia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,14.9,14.1,17.1,18.3,18.6,10.7,10.9,10.4,11.1,11.0,12.1,11.2,9.7,11.6,10.5,8.6,6.7,5.4,4.6,4.6
root/Europe&CentralAsiaGermany,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaGreece,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.7,0.3,0.5,0.5,0.3,0.6,0.9,1.2,1.3,0.9,1.4,1.3,0
root/Europe&CentralAsiaHungary,root,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.6,0.1,0.1,0,0,0.1,0.1,0.3,0.1,0.6,0.5,0
root/Europe&CentralAsiaIceland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.1,0.1,0,0,0,0,0
