root/EastAsia&PacificAustralia,root,0,0,0,0,0,0,0,0,15.980569839477502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificBruneiDarussalam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63604021072388,0,0,0,10.172260284423801,0,23.7947292327881,0
root/EastAsia&PacificCambodia,root,0,0,0,0,0,0,0,0,0,0,0,10.832139968872099,0,0,6.050829887390139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,11.427260398864698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1201801300049,0,0,0,0,0,0,5.71725988388062,0,0,0,0,0,0
root/EastAsia&PacificHongKongSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5767097473145,19.069709777832,20.232830047607397,19.031429290771502,17.3330993652344,15.792670249939,14.9475603103638,16.0472507476807,17.112379074096697,17.334100723266598,17.1145401000977,18.6804103851318,19.329669952392603,20.3358592987061,21.372959136962898,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.935930252075199,8.87707996368408,10.3498401641846,8.30383968353271,0,10.2965202331543,9.87399005889893,9.95318984985352,10.5082502365112,0,0
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,0,0,0,19.4345092773438,19.970609664917,20.259220123290998,20.2715797424316,20.9022598266602,21.512569427490202,21.560659408569304,21.4185009002686,21.4167709350586,21.5714797973633,21.640480041503896,0,23.4979095458984,24.4901008605957,24.7033500671387,24.652109146118196,23.9358406066895,0,0,0
root/EastAsia&PacificKoreaRep,root,0,0,0,0,0,0,0,0,0,0,0,13.796600341796902,14.372839927673303,0,19.197910308837898,21.4193897247314,22.4817199707031,22.1734504699707,20.5563907623291,20.908109664917,20.749059677124,21.776990890502898,0,0,0,0,0,0,28.2630290985107,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,18.243600845336896,0,0,0,0,9.21199989318848,0,0,0,0,0,0,7.56666994094849,7.344120025634769,8.43507957458496,7.75656986236572,14.4103202819824,12.4128503799438,0,0,0
root/EastAsia&PacificMacaoSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0958299636841,0,0,0,0,0,0,0,0,0,0,0,16.7447395324707,19.1607494354248,0,34.382720947265604,0,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,0,0,0,0,0,16.5977191925049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.509550094604503,0
root/EastAsia&PacificMarshallIslands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6903095245361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,29.139099121093803,0,0,0,0,0,0,10.640589714050302,0,0,0,0,0,15.368309974670401,0,0,0,0,14.8762102127075,14.368080139160199,0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.966420173645
root/EastAsia&PacificNewZealand,root,0,0,0,0,0,0,0,0,0,0,21.577299118042003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.71169090271,21.994569778442397,21.709569931030302,0,0
root/EastAsia&PacificPhilippines,root,0,0,0,0,0,0,0,0,0,0,10.6748104095459,0,0,10.317009925842301,8.99647045135498,8.815389633178711,9.73721027374268,8.70748043060303,8.899740219116211,0,8.66985034942627,9.07672023773193,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,0,0,0,8.91306018829346,8.45413017272949,9.1905403137207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0322704315186,0
root/EastAsia&PacificSingapore,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0667200088501,15.749850273132301,16.6846809387207,0,0,0,0,0,0,0
root/EastAsia&PacificThailand,root,0,0,0,0,0,0,0,0,0,0,15.6571502685547,18.8252792358398,0,0,15.3726396560669,0,0,14.7771100997925,0,0,0,7.04092979431152,8.4474401473999,14.034680366516099,14.229640007019,18.4114398956299,17.989669799804698,0,0,0,0
root/EastAsia&PacificTonga,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6417498588562,8.80434989929199,7.4657697677612305,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificVanuatu,root,0,0,0,0,0,0,0,0,0,0,0,0,71.00196838378909,61.351188659668,88.9414215087891,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5148906707764,0,0
root/Europe&CentralAsiaAlbania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86681985855103,0,6.81459999084473,0,0
root/Europe&CentralAsiaAndorra,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07701015472412,0,6.70210981369019,6.94715976715088,9.919440269470211,11.0509195327759,0,17.7877807617188,13.316650390625,13.527930259704599,0,16.377830505371097,11.2761402130127,14.3887195587158,13.7231998443604,0
root/Europe&CentralAsiaArmenia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8491897583008,14.5450897216797,0,0,0
root/Europe&CentralAsiaAustria,root,0,0,0,0,0,0,0,0,0,0,0,28.9287109375,29.292720794677702,27.160459518432603,27.0585098266602,27.0031299591064,27.8782806396484,26.5927791595459,25.3947601318359,25.7092208862305,25.4073295593262,26.299430847168,29.283910751342802,28.4368591308594,29.422180175781303,26.823270797729503,27.4332809448242,26.9383201599121,0,0,0
root/Europe&CentralAsiaBelgium,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1537303924561,23.7705593109131,22.091730117797898,22.7551097869873,21.705020904541,21.495660781860398,21.8358306884766,23.8364696502686,24.8446102142334,24.605220794677702,25.291019439697298,0,25.880220413207997,25.6582298278809,0,0,0
root/Europe&CentralAsiaBulgaria,root,0,0,0,0,0,0,0,0,0,0,0,14.3334102630615,0,0,18.2790203094482,17.975830078125,19.5246906280518,10.1481199264526,21.1161098480225,20.0387001037598,19.304620742797898,22.489999771118196,23.1631393432617,22.5514297485352,20.117540359497102,19.4553203582764,21.736349105835,0,0,0,0
root/Europe&CentralAsiaCyprus,root,0,0,0,0,0,0,0,0,0,0,0,0,25.9847793579102,26.8186302185059,27.700050354003896,30.4786396026611,33.890369415283196,31.216510772705103,31.946630477905302,31.6821308135986,32.386398315429695,34.5850296020508,37.3322601318359,36.8753204345703,37.8227386474609,0,37.9227905273438,39.119300842285206,0,0,0
root/Europe&CentralAsiaCzechRepublic,root,0,0,0,0,0,0,0,0,0,0,0,18.8668899536133,20.0998592376709,19.4474105834961,19.1658496856689,20.597080230712898,21.3021392822266,21.1291809082031,20.900600433349602,21.09547996521,20.1968994140625,20.795120239257802,23.271789550781303,23.265769958496104,23.8408203125,25.278419494628896,23.547719955444304,23.4283008575439,0,0,0
root/Europe&CentralAsiaDenmark,root,0,0,0,0,0,0,0,0,0,0,0,37.1664886474609,37.2645606994629,37.21644973754879,33.883960723877,34.846931457519496,33.9077682495117,34.4431381225586,34.2559204101563,33.5299301147461,31.3454608917236,30.446420669555696,31.8793792724609,32.5097312927246,29.2291698455811,29.112279891967802,27.84494972229,31.123350143432603,0,0,0
root/Europe&CentralAsiaEstonia,root,0,0,0,0,0,0,0,0,0,0,0,22.275470733642603,27.350299835205103,0,25.1553001403809,25.05491065979,26.1663093566895,24.891559600830103,22.1661701202393,0,21.9921894073486,28.224689483642603,29.0146999359131,26.2349796295166,26.7418594360352,24.122350692749,20.4597606658936,19.871540069580103,0,0,0
root/Europe&CentralAsiaFinland,root,0,0,0,0,0,0,0,0,0,0,0,0,24.9359703063965,23.2270393371582,24.308570861816396,25.3281593322754,25.9988803863525,31.066659927368196,30.838270187377898,30.5034103393555,29.591480255127,30.8306198120117,34.3690795898438,34.8964996337891,34.7022285461426,0,0,27.2491092681885,0,0,0
root/Europe&CentralAsiaFrance,root,0,0,0,0,0,0,0,0,0,0,0,0,28.682519912719698,28.280929565429698,28.1917400360107,28.393840789794897,29.747009277343803,29.1708106994629,27.1162109375,27.112140655517603,26.556560516357397,26.9261302947998,28.5882892608643,28.2392196655273,27.0690593719482,26.888160705566396,26.8166904449463,26.855060577392603,0,0,0
root/Europe&CentralAsiaGeorgia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.243390083313,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaGermany,root,0,0,0,0,0,0,0,0,0,0,0,20.103040695190398,0,0,0,0,0,0,0,20.208869934082,21.0913200378418,21.0779094696045,23.8578701019287,23.881460189819304,22.8411808013916,23.162450790405302,23.2195892333984,23.2718200683594,0,0,0
root/Europe&CentralAsiaGreece,root,0,0,0,0,0,0,0,0,0,0,0,12.9535799026489,14.439640045166,19.216199874877898,16.7302398681641,16.8390598297119,19.1373901367188,19.4241790771484,19.6507396697998,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaHungary,root,0,0,0,0,0,0,0,0,0,0,0,17.963659286499,18.6181392669678,20.0444393157959,19.3474292755127,20.452829360961896,26.082950592041,23.0562305450439,22.605600357055696,22.7504997253418,22.8698902130127,22.4099197387695,22.1380996704102,21.2401008605957,20.4527797698975,19.5666408538818,16.109930038452102,22.785110473632802,0,0,0
root/Europe&CentralAsiaIceland,root,0,0,0,0,0,0,0,0,0,0,0,0,18.708589553833,18.4356708526611,20.871929168701197,21.719070434570302,21.183670043945302,22.316759109497102,22.201929092407198,22.210630416870103,20.812269210815398,20.827039718627898,21.301809310913104,20.035779953002898,20.2551593780518,19.5542297363281,18.3579006195068,0,0,0,0
root/Europe&CentralAsiaIreland,root,0,0,0,0,0,0,0,0,0,0,0,16.8974609375,16.4066791534424,15.8809099197388,16.5767192840576,16.9849605560303,18.458429336547898,19.6569194793701,20.0162792205811,21.109689712524396,22.4928302764893,26.6331596374512,28.6715602874756,27.4658603668213,27.238380432128896,25.8626708984375,0,21.614089965820302,0,0,0
root/Europe&CentralAsiaItaly,root,0,0,0,0,0,0,0,0,0,0,0,26.459730148315398,26.6656703948975,25.616689682006804,28.9648704528809,25.899040222168,27.124780654907198,25.9022598266602,25.4132595062256,26.919620513916,23.8264694213867,25.2448902130127,25.256759643554698,23.9434604644775,22.570480346679698,22.8510303497314,23.316370010376,22.8556804656982,0,0,0
root/Europe&CentralAsiaKazakhstan,root,0,0,0,0,0,0,0,0,0,0,21.991399765014602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6620998382568,19.5440502166748,19.158260345459002,21.2123203277588,0
root/Europe&CentralAsiaLatvia,root,0,0,0,0,0,0,0,0,0,0,35.1386489868164,23.038339614868196,22.9759902954102,22.862989425659197,23.1831893920898,24.6216506958008,22.935710906982397,22.5048007965088,0,17.3994998931885,21.729970932006804,25.8130798339844,29.997989654541,26.3210792541504,24.502550125122102,34.845890045166,35.0783081054688,24.098560333252,0,0,0
root/Europe&CentralAsiaLiechtenstein,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.045379638671902,10.9451398849487,0,10.6780595779419,10.1177101135254,11.8698196411133,0,12.404049873352099,13.3300199508667,0,0,0,0,0,0
root/Europe&CentralAsiaLithuania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.626939773559602,20.6595897674561,19.0631198883057,19.147659301757802,18.2353897094727,20.379360198974602,25.675630569457997,20.9687900543213,18.485990524292,17.206279754638697,16.3897094726563,16.7298908233643,0,0,0
root/Europe&CentralAsiaLuxembourg,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4064598083496,22.388069152832,22.6036701202393,20.2211093902588,18.5065002441406,22.2593307495117,0,19.894210815429698,17.7072601318359,21.666250228881804,19.4133796691895,19.9993591308594,0,0,0
root/Europe&CentralAsiaMoldova,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3519287109375,31.6128101348877,39.3707885742188,39.3536605834961,38.028800964355504,37.379608154296896,0,38.58314895629879,39.0774383544922,36.206459045410206,0
root/Europe&CentralAsiaMonaco,root,0,0,0,0,0,0,0,0,0,0,7.13338994979858,6.98270988464355,6.9187798500061,6.6939001083374,0,0,0,6.170050144195559,0,0,0,0,6.2742800712585405,6.1638298034667995,10.031379699707001,0,0,0,0,0,0
root/Europe&CentralAsiaNetherlands,root,0,0,0,0,0,0,0,0,0,0,0,20.2120609283447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
