root/EastAsia&Pacific,root,0,1133.336791589966,1151.9715712427176,1143.6477643001042,1114.626471830593,1135.7819277664807,1140.3432030693907,1244.4243370099457,1291.0200484954455,1344.315755203526,1307.6807459046095,1307.6892844258819,1345.5784393231102,1430.4504547573308,1504.525716723419,1597.9916638906943,1642.2341795772636,1180.7963336993073
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,92.523234520394,99.0488215080105,105.014912987721,109.169539237927,115.098511289833,121.15204632114599,148.102854267682,161.204569697841,151.55660384142098,153.546255864899,151.529330213133,149.955888416249,155.419856227518,163.974520733993,174.482000593175,179.66929242685,174.17080594769402
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,53.6390209371276,53.7330117538884,51.2489043310982,47.0513739794539,40.7376404931827,35.278726733531606,38.1786775301893,35.6178585313684,44.929841206818104,37.382573646763,28.5872198279664,28.8157233446695,32.612466870233,34.45760810567489,44.0389353968467,45.5357658905636,40.506875439744206
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,6.02984822156215,6.32244244750394,7.21131788659831,9.08328882786917,9.064263188903631,12.0760920183059,18.252832615844,23.521611104242,24.667978662279,27.6529877686556,28.487493856749,38.796064118947,52.2265775102761,63.12774346932421,75.01659347768359,82.4959919933767,88.3536997245374
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,47.6398216042329,60.0372026251172,58.90861121950729,65.1158616167503,73.4049581268564,82.93690240193891,83.2789287473466,91.94170661880209,98.3756361777706,90.6251181223025,80.11389141531059,81.0353655078942,80.97261874618421,85.879522125313,92.21655653033208,95.27963930559349,96.3677917626537
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,21.2837451725726,22.5578235089992,24.0790141763719,27.8307156572573,27.9585930421226,26.2166237995832,27.3533938672653,28.558011555919,28.864633863759103,28.723911832362298,31.4101747904533,35.3048518640905,38.266748899313,38.5065127125353,41.064724755232,41.847913501169295,41.310329332835
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,231.21268439116298,230.091851293697,228.78630160960202,220.32217494674302,219.49685338266602,215.137594326692,207.30604029814302,206.527864658152,215.83176700096803,207.60260137553,208.219156628438,208.060962827232,209.348623265138,208.502755328723,205.674528446045,205.14816136182702,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,131.871326625348,138.519382590914,133.048791902188,123.894719389028,128.224099809817,141.940862038233,150.599804094443,165.627160698826,162.307970563367,155.08872021673798,157.83928119332398,158.53610839455098,157.43040545655,162.821813277394,166.45514693561,169.897723881188,171.401371649363
root/EastAsia&Pacific/MacaoSARChina,root/EastAsia&Pacific,0,66.4065097408531,58.3590572195968,51.49155079563089,43.235321479039094,46.157888760426104,42.8184556102013,48.8892273140546,54.7219545779685,58.9764992680807,58.0654780471982,57.026517341776895,57.792747907323,62.5234147111311,76.7643208089217,107.504069428762,116.77471933529301,0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,149.488583551488,144.487859287254,139.365999384391,128.943561717852,119.97192114957399,115.05200687460301,111.35305476325001,108.35054874774099,124.122816124163,117.54349998436301,118.792013246558,124.85512586068899,131.25979770477102,131.38582921300699,135.657259285257,135.068888688333,0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0,9.91765939637048,15.2131914330282,23.2079194426191,26.1283916302047,28.6906475739258,31.070771756115104,42.1867386120214,40.496764667587705,40.6843836513965,34.5212476289505,44.3958028523045,44.0350534074846,63.581423412429,66.0739421118598,66.4632730933415,68.3766529571686,65.6317103944354
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,13.089097894017598,11.6432416829055,4.8302778101106,5.09041347775787,4.728771007542799,3.9272385437118196,3.45841661966262,3.1565658984374303,3.49359955745139,4.78457965293201,6.8201426514213495,14.366810855248401,15.4236477357142,19.244576076073603,20.962981845572603,24.189252941166398,25.6702777557796
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,17.9972489855044,16.3990410702244,14.265188809902101,14.218134080880999,14.847487809063198,11.959400539621901,14.3065262442764,16.7558937525387,22.425328928372803,21.8249055516877,21.425478138619198,23.840200902438504,25.6163665260367,25.522692531797,27.9647473106973,27.0600010952883,24.720384358626898
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,0,40.8868932348962,39.05269781417171,39.1705914260825,37.7128506012154,34.513379905746795,36.015970152029,36.8332390010115,35.8191221442571,36.4837363453483,36.698919424415,40.0156435242318,41.875610717456205,43.6615164329222,46.86761747155621,49.5369550287206,52.3905070513219,55.921282890321294
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,0,30.2775865720357,31.3197199669738,31.0878443191746,30.7486486328985,36.1316786981437,40.47138118508379,62.963843054588004,63.273267286704204,66.0538456075323,69.9275724849932,67.7690041066425,65.92481983890329,71.48318452211021,76.8645746904363,78.31293855845891,84.9363512714327,84.9160305672761
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,0,23.9606735488973,23.0140025650899,23.0643772572573,22.7495904687277,24.7869652837938,28.2109329280925,34.0141856239554,34.477901022066604,34.1977685923157,30.514409281180896,24.1771595453514,23.6316488528496,34.8943937770098,37.583105486162204,38.806656443498795,39.5812399111363,38.638616355361705
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,0,118.91054334198999,116.54059794321199,117.52033771883,112.42765333262,108.092623606634,100.583895555814,115.171197903687,112.83611016265101,117.15190424881901,123.748804097503,136.87738748779898,142.879466883049,147.566023079034,151.878615891616,153.831518856611,151.391331464264,149.16542192068198
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,0,0,1.25144991462192,4.85181301147635,8.19570994760798,5.839315941937509,4.19360763849369,3.48841517111254,2.3329816773074703,3.23608912920955,2.742343442443,2.33691561219117,2.3993187502835096,3.21729486704033,4.74027286155709,6.82453902030866,8.24884437070884,8.78676003407939
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,0,43.8234691343303,46.2859707850422,47.8005035490403,42.7883233116247,54.3396382355719,48.6666543689021,55.5712768249358,52.1660394400121,47.7870705244123,41.8379402273046,33.8121290322581,32.3946049937547,35.2973593965959,36.765638741454296,39.70956361068429,44.2098871776279,46.9404177134211
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,0,34.378844717182496,38.094205832467,38.69350666250261,39.9201994951352,43.696690460739795,42.6340402772921,43.115684456477396,53.63411625302321,63.1682819100416,64.848877254388,68.05454296135339,71.07806587999721,69.6487356173239,73.5640550860205,73.4686752738576,70.1320149529548,68.2945578524963
root/Europe&CentralAsia,root,14.9186925098555,1937.2767249623107,1940.7439773825827,2079.361553925811,2277.9557999223325,2738.310052398203,3031.183000315955,3761.1968523375117,4121.964020280786,4243.816921193833,4489.202320143592,4443.791273923917,4329.517869352858,4125.6151947793705,4149.444517587436,4001.873273184454,3916.2265036822673,3369.5712062962184
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,6.2773346705361295,6.4245674534773896,7.56180379655858,9.63877351240413,15.361562161800098,22.2105257656989,30.4051068697034,36.7096483954888,39.2678990111284,39.8467754961924,42.6009542076015,42.6026146997134,41.654942686186,41.2753784016331,39.1306021803628,38.4360407319668,36.954894016443895
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,8.48325378925751,7.361970901377259,6.51295982605899,7.673662024667999,8.61561622068296,9.30878334308414,13.9109022748985,19.664315706842803,25.145552066474,28.9090522277264,36.021830195619295,40.5748403229994,42.9341560941789,49.3708318208719,46.1568279144798,49.3205506770366,51.8349429159469
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,0,110.08861214334401,110.194106588293,110.12045675699301,111.5733201468,120.20583053753799,120.755965334756,119.246573950789,123.577287470659,129.372239701418,128.890615317565,126.05864933605301,127.972104079095,122.73679556864799,117.384832918206,113.859441683561,117.56966350003799,110.632560742373
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,11.237673391695001,7.14109220569121,8.39507001853041,11.2366022456602,11.7254940003249,12.925399976635301,16.7251066958975,18.1181690282581,23.575971696333,22.3341234918639,22.0289871546984,27.0653324932367,30.174769083513798,35.9986719930491,53.22187047100039,49.2242232283733,31.751296825341395
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,0,0.00149063928714509,0.00156608584337926,0.0017974883444733698,20.281526170291897,21.332839637850803,27.8018011278338,33.1865403595728,38.2383352286911,50.522037263664295,57.92706971134379,52.884136959104296,41.3296594680184,44.5536521350821,45.7168025225346,51.2146910109142,48.235478456855795,47.9571228405213
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,0,83.4588717942544,80.8099609874172,80.0367256175335,77.5094171352358,79.9041225012906,87.53479512927879,95.26083330311491,98.3415799149254,100.453550952159,97.59395015892879,96.2471475678457,95.88978170586279,96.68940036162529,140.481239738998,131.694738240344,134.588395505227,114.109176926749
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,0,26.4873929824399,30.704021662877302,35.1473126444951,37.42342328702679,42.637687916607106,44.5503321232257,51.6145194536071,55.3694888366975,55.0856971497896,55.5576554034222,56.0945854366061,57.958945083974896,58.37301549556789,58.3667296771302,57.1602663325172,56.3877515601665,57.2731414983492
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,0,14.5765340964521,18.960022126118897,26.169828394766302,34.7254916952461,40.1894834884296,43.988549223868894,59.903914030001296,68.7825454705392,71.1521266436394,70.4365979994998,67.8010748028084,68.5680713404615,68.5298559868364,62.2356019001773,57.8756549807895,55.4402692449477,55.2627518095205
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,0,37.92742217931411,45.41705862866979,47.392174708123996,50.4668976674432,54.961686492633,62.124109838914606,65.2784933643604,67.0366894914017,70.02514435300611,77.8067004302295,79.9283611291138,76.7822820908212,72.0928618419067,72.1891169030326,68.8033040784719,64.3939784207664,60.7891332470893
