root/LatinAmerica&CaribbeanGuatemala,root,86.0,90.0,95.0,99.0,100.0,110.0,110.0,110.0,110.0,110.0,110.0,120.0,140.0,150.0,160.0,190.0,200.0,210.0,210.0,220.0,240.0,260.0,260.0,280.0,300.0,330.0
root/LatinAmerica&CaribbeanGuyana,root,140.0,140.0,150.0,150.0,140.0,130.0,130.0,130.0,140.0,140.0,150.0,150.0,150.0,160.0,150.0,150.0,160.0,170.0,190.0,220.0,160.0,170.0,170.0,170.0,170.0,170.0
root/LatinAmerica&CaribbeanHaiti,root,31.0,33.0,35.0,37.0,38.0,40.0,41.0,43.0,45.0,47.0,49.0,51.0,54.0,55.0,57.0,60.0,61.0,64.0,68.0,71.0,91.0,82.0,83.0,85.0,87.0,90.0
root/LatinAmerica&CaribbeanHonduras,root,64.0,71.0,79.0,89.0,100.0,120.0,130.0,140.0,160.0,160.0,170.0,170.0,180.0,180.0,180.0,180.0,180.0,190.0,190.0,200.0,210.0,230.0,250.0,270.0,280.0,300.0
root/LatinAmerica&CaribbeanJamaica,root,360.0,370.0,380.0,380.0,390.0,390.0,390.0,390.0,390.0,390.0,400.0,410.0,420.0,430.0,440.0,440.0,450.0,450.0,450.0,460.0,470.0,470.0,480.0,490.0,500.0,520.0
root/LatinAmerica&CaribbeanMexico,root,280.0,300.0,300.0,310.0,320.0,330.0,350.0,360.0,370.0,380.0,420.0,480.0,550.0,600.0,640.0,660.0,710.0,740.0,750.0,720.0,860.0,940.0,970.0,1000.0,1100.0,1100.0
root/LatinAmerica&CaribbeanNicaragua,root,110.0,97.0,110.0,100.0,110.0,110.0,110.0,120.0,110.0,130.0,140.0,130.0,150.0,160.0,170.0,170.0,200.0,200.0,210.0,210.0,220.0,240.0,230.0,240.0,260.0,270.0
root/LatinAmerica&CaribbeanPanama,root,280.0,290.0,310.0,330.0,350.0,320.0,350.0,330.0,320.0,390.0,400.0,420.0,400.0,390.0,410.0,410.0,410.0,410.0,400.0,390.0,370.0,370.0,380.0,390.0,400.0,420.0
root/LatinAmerica&CaribbeanParaguay,root,130.0,140.0,140.0,140.0,150.0,150.0,150.0,160.0,170.0,170.0,160.0,170.0,170.0,180.0,160.0,190.0,190.0,210.0,210.0,210.0,240.0,230.0,250.0,260.0,260.0,270.0
root/LatinAmerica&CaribbeanPeru,root,96.0,100.0,110.0,120.0,130.0,140.0,140.0,160.0,180.0,200.0,230.0,260.0,270.0,280.0,290.0,310.0,360.0,380.0,370.0,390.0,410.0,440.0,510.0,530.0,550.0,570.0
