root/EastAsia&Pacific,root,2137.0,2137.0,2080.0,2016.0,2649.7,2172.2,2066.9,2039.6000000000001,2011.9
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,79.0,79.0,56.0,56.0,56.0,56.0,56.0,35.0,36.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,194.0,194.0,194.0,194.0,179.0,179.0,179.0,179.0,179.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,143.2,143.2,143.2,143.2,143.2
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,93.0,93.0,43.0,41.0,38.0,38.0,28.0,27.0,27.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,86.8,81.3,79.0,57.7,34.0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,97.7,97.7,97.7,97.7,97.7
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,18.0,18.0,18.0,18.0,18.0,18.0,18.0,13.0,13.0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0,134.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,45.0,45.0,45.0,45.0,31.0,31.0,31.0,31.0,31.0
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,105.0,105.0,105.0,105.0,470.0,105.0,105.0,105.0,105.0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,126.0,126.0,126.0,101.0,79.0,79.0,79.0,79.0,79.0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,98.0,98.0,98.0,77.0,77.0,77.0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,69.0,69.0,69.0,69.0,64.0,64.0,58.0,58.0,58.0
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,37.0
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,30.0
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,160.0,160.0,160.0,160.0,160.0,53.0,53.0,53.0,53.0
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,37.0,37.0,37.0,37.0,37.0,37.0,37.0,32.0,32.0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,39.0,39.0,63.0,63.0,63.0,63.0,63.0,93.0,93.0
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,50.0,50.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,255.0,255.0,255.0,120.0,120.0,120.0,120.0,120.0,120.0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,115.0,115.0,115.0,115.0,115.0,115.0,49.0,46.0,46.0
root/Europe&CentralAsia,root,5839.0,5823.0,5758.0,5605.0,5401.2,5097.2,4856.5,4784.0,4722.0
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,177.0,177.0,177.0,177.0,177.0,177.0,177.0,134.0,134.0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,235.0,235.0,235.0,235.0,180.0,180.0,138.0,138.0,127.0
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
