root/EastAsia&Pacific,root,36.99999999999999,39.50000000000001,55.10000000000001,64.5,89.0,89.7,107.6,134.9,157.3,285.2,276.1,349.09999999999997,367.6,398.90000000000003
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,55.7,56.6,61.2,61.8,71.9
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,30.2,33.2,89.5,91.1,95.3
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,41.2,46.4,48.5,51.8,55.3
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,2.5,2.5,2.4,3.5,5.1,10.9,11.2
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,33.9,33.7,42.2,44.5,52.9,48.5,62.0,49.4,56.1,52.9,56.2,57.0,62.4,63.6
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,2.3,4.7,10.2,10.8,22.7,22.2,19.2,51.4,58.9,58.3,32.7,40.5,42.2,45.0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,0,0,0,0,0,0,0,1.8,2.0,5.4,5.7,5.8,5.6,5.6
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0.8,1.1,2.7,9.2,13.4,19.0,26.4,29.8,37.8,39.1,41.8,41.5,41.8,51.0
root/Europe&CentralAsia,root,195.2,217.49999999999994,246.39999999999998,273.29999999999995,341.0,499.00000000000006,573.8999999999999,688.6,734.6,772.5999999999999,833.9,930.6999999999999,912.6999999999999,1086.8999999999999
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,6.8,9.9,12.3,17.0,19.7,13.1,16.7,27.1,38.9,51.6
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,2.6,1.5,2.8,2.6,4.4,16.9,23.7,20.5,21.9,23.5,0,0,0
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,1.1,1.2,1.2,1.3,1.3,1.4,1.4,1.7,1.8,1.7,2.0,2.2,2.3,2.2
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0.4,1.1,1.4,3.1,6.9,7.0,15.6,17.7,23.0,28.7,33.6,36.4,37.5
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,1.1,1.1,1.1,1.1,2.4,23.4,33.5,49.5,56.2,60.3,64.5,66.9,70.1,72.2
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,53.3,55.3,56.2,57.2,57.7,56.5,57.2,72.6,89.0,96.2,96.4,96.3,95.3,95.5
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,0,0,0,0,0,23.2,30.2,35.3,36.2,39.1,39.7,38.0,37.6,41.5
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,1.3,13.6,20.7,25.4,30.7,34.8,37.0,52.8,56.3,61.0,62.9,64.7,66.9,74.3
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,2.1,2.8,3.5,4.2,4.6,4.9,4.9,6.1,6.1,6.4,6.4,6.7,6.8,7.0
root/Europe&CentralAsia/France,root/Europe&CentralAsia,12.3,12.3,12.3,24.8,28.3,32.5,33.3,43.3,42.4,43.6,44.5,45.1,46.7,47.2
root/Europe&CentralAsia/Germany,root/Europe&CentralAsia,0.6,0.6,0.5,0.7,0.7,0.8,1.0,1.3,1.3,0,1.3,1.6,1.9,1.9
root/Europe&CentralAsia/Italy,root/Europe&CentralAsia,7.9,6.1,9.9,11.0,11.8,12.2,16.6,23.0,24.1,25.6,24.6,27.3,29.0,30.1
root/Europe&CentralAsia/Kosovo,root/Europe&CentralAsia,0,0,0,0,0,18.9,16.9,20.5,22.2,22.1,22.8,95.2,38.1,40.5
root/Europe&CentralAsia/Latvia,root/Europe&CentralAsia,0.6,1.1,1.9,2.6,3.5,46.5,57.2,59.7,63.8,73.6,76.8,80.8,84.9,88.8
root/Europe&CentralAsia/Lithuania,root/Europe&CentralAsia,4.4,2.5,4.2,6.6,8.9,12.1,20.0,15.0,24.4,28.3,28.8,33.9,37.8,45.3
root/Europe&CentralAsia/MacedoniaFYR,root/Europe&CentralAsia,0.6,1.9,2.1,4.0,6.5,28.1,39.4,34.3,34.8,34.8,36.4,38.0,40.0,39.7
root/Europe&CentralAsia/Montenegro,root/Europe&CentralAsia,0,0,0,0,26.3,27.6,26.7,26.4,25.2,25.2,26.0,26.4,30.8,31.6
root/Europe&CentralAsia/Portugal,root/Europe&CentralAsia,63.7,64.3,72.0,67.1,76.4,81.3,67.1,86.2,96.0,100.0,100.0,100.0,100.0,100.0
root/Europe&CentralAsia/Romania,root/Europe&CentralAsia,0.4,1.4,2.6,4.1,4.5,5.7,13.0,15.2,14.0,11.8,12.3,15.9,16.8,17.3
root/Europe&CentralAsia/Serbia,root/Europe&CentralAsia,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/SlovakRepublic,root/Europe&CentralAsia,0.6,0.5,1.0,1.2,1.4,1.4,2.2,2.6,2.7,2.7,2.8,3.2,3.1,3.2
