root/EastAsia&Pacific,root,450000.0,500000.0,1120000.0,1220000.0,610000.0,810000.0,540000.0,750000.0,670000.0,690000.0,5080000.0,4160000.0,23540000.0,18150000.0,52300000.0,90440000.0,119400000.0,86880000.0,81460000.0,112010000.0,86730000.0,80790000.0,59550000.0,72940000.0,55590000.0,82410000.0,62980000.0,101350000.0,93680000.0,118600000.0,97410000.0,152830000.0,132460000.0,95550000.0,89270000.0,136970000.0,108680000.0,87350000.0,74710000.0,99970000.0,92580000.0,78970000.0,104520000.0,128970000.0,128180000.0,146800000.0,155450000.0,150650000.0,131070000.0,98230000.0,109850000.0,108410000.0,134670000.0,99560000.0,69710000.0,82230000.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4720000.0,6800000.0,4350000.0,3580000.0,2020000.0,2090000.0,1410000.0,2290000.0,2070000.0,840000.0,3100000.0,2870000.0,3820000.0,18540000.0,11810000.0,10080000.0,10920000.0,15990000.0,22980000.0,14280000.0,7550000.0,16790000.0,16920000.0,14530000.0,18710000.0,22640000.0,14780000.0,17110000.0,17880000.0,16110000.0,23920000.0,23690000.0,28530000.0,36090000.0,40300000.0,39280000.0,24410000.0,30690000.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000.0,0,1180000.0,250000.0,600000.0,790000.0,11400000.0,6320000.0,5020000.0,21510000.0,42530000.0,31930000.0,9580000.0,30990000.0,35420000.0,17500000.0,15290000.0,17720000.0,6790000.0,10250000.0,3810000.0,11040000.0,10080000.0,6400000.0,6140000.0,18240000.0,10050000.0,11880000.0,10570000.0,14790000.0,7310000.0,6940000.0,9980000.0,10320000.0,11140000.0,3290000.0,2810000.0,1810000.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.0,20000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000.0,10000.0,10000.0,80000.0,340000.0,810000.0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000.0,0,650000.0,0,180000.0,270000.0,0,0,210000.0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,450000.0,490000.0,440000.0,0,0,0,0,20000.0,0,0,0,20000.0,0,0,0,0,0,320000.0,10000.0,0,0,0,0,0,0,0,0,50000.0,200000.0,390000.0,820000.0,590000.0,520000.0,1050000.0,1310000.0,610000.0,2970000.0,4070000.0,3740000.0,1580000.0,5940000.0,9120000.0,21600000.0,23900000.0,16440000.0,12150000.0,11580000.0,5940000.0,6200000.0,7120000.0,4640000.0,1870000.0,1770000.0,2290000.0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000.0,0,0,0,130000.0,1270000.0,3380000.0,4590000.0,4420000.0,3450000.0,3360000.0,4260000.0,4900000.0,5440000.0,5490000.0,5100000.0,7750000.0,5790000.0,6350000.0,6010000.0,7500000.0,6410000.0,5290000.0,5680000.0,3980000.0,3670000.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,450000.0,500000.0,500000.0,510000.0,0,490000.0,280000.0,570000.0,170000.0,500000.0,420000.0,650000.0,610000.0,700000.0,220000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.0,30000.0,100000.0,20000.0,30000.0,170000.0,0,110000.0,680000.0,30000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
