root/EastAsia&Pacific,root,1149.0,1139.0,1165.0,1431.0,1689.0,2086.0,1884.0,2042.0,2461.0,3098.0,3047.0,2587.0,2700.0,3380.0,4022.0,4463.0,5722.0,6628.0,9219.0,25041.0,27271.0,27470.0,29397.0,29002.0,33457.0,35590.0,36709.0,38712.0,40737.0,31356.0,31812.0,38908.0,42175.0,43456.0,43517.0,48654.0,50055.0
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730.0,3287.0,3325.0,3372.0,3350.0,2587.0,3035.0,3302.0,3835.0,3918.0,3967.0,4203.0,4539.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,4.0,14.0,3.0,3.0,11.0,9.0,16.0,26.0,12.0,16.0,19.0,11.0,88.0,91.0,108.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,29.0,27.0,35.0,47.0,39.0,27.0,45.0,60.0,0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,371.0,221.0,229.0,347.0,454.0,452.0,469.0,789.0,1342.0,1729.0,2235.0,3219.0,2957.0,3345.0,2905.0,3588.0,4187.0,5688.0,7427.0,9270.0,11784.0,13295.0,13993.0,14284.0,11688.0,12149.0,13930.0,15181.0,15165.0,16127.0,17578.0,18395.0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575.0,1455.0,1455.0,1744.0,1569.0,1742.0,1891.0,2493.0,2617.0,2763.0,2633.0,3166.0,1900.0,2386.0,3021.0,3564.0,2990.0,3005.0,3847.0,3632.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11736.0,11827.0,11063.0,11077.0,8048.0,5471.0,3179.0,2713.0,2574.0,3491.0,2792.0,97.0,0,0,1488.0,1197.0,1321.0,1312.0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,1057.0,1020.0,1071.0,1303.0,1411.0,1444.0,1395.0,1623.0,1795.0,1984.0,1962.0,1648.0,1492.0,1571.0,1815.0,1810.0,1736.0,2099.0,2012.0,2133.0,2426.0,2247.0,2349.0,2693.0,3191.0,3508.0,3630.0,4342.0,3948.0,3201.0,3673.0,4147.0,4458.0,4718.0,4870.0,5533.0,6466.0
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345.0,3148.0,2784.0,2096.0,1590.0,1565.0,1178.0,1141.0,1139.0,912.0,306.0,206.0,311.0,260.0,190.0,228.0,124.0,55.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631.0,1578.0,1784.0,1865.0,2223.0,2657.0,3223.0,3368.0,3113.0,3607.0,4634.0,3146.0,3835.0,4271.0,4602.0,4569.0,5359.0,6567.0,6487.0
root/EastAsia&Pacific/MacaoSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,33.0,0,50.0,79.0,64.0,70.0,94.0,99.0,72.0,151.0,144.0,134.0,120.0,228.0,173.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,679.0,597.0,660.0,700.0,941.0,974.0,928.0,1146.0,1072.0,766.0,940.0,1128.0,1225.0,1374.0,1055.0,1135.0,726.0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.0,974.0,767.0,920.0,991.0,614.0,652.0,760.0,695.0,951.0,756.0,719.0,583.0,744.0,894.0,673.0,791.0,512.0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.0,1051.0,1311.0,1235.0,0,0,0,2519.0,2532.0,1956.0,885.0,984.0,1000.0
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,4.0,4.0,6.0,5.0,0,0,0,0,34.0,0,36.0,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,90.0,119.0,94.0,128.0,148.0,120.0,109.0,0,0,165.0,211.0,134.0,0,0,0,0,225.0,296.0,227.0,252.0,340.0,316.0,335.0,343.0,476.0,619.0,486.0,434.0,581.0,320.0,412.0,579.0,439.0,489.0,519.0,564.0,526.0
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,5.0,0,0
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.0,1448.0,1639.0,1578.0,2109.0,2129.0,2444.0,3119.0,3040.0,3285.0,3322.0,3489.0,3598.0,3450.0,3468.0,3692.0
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,0,0,0,0,130.0,151.0,159.0,190.0,319.0,495.0,422.0,336.0,419.0,467.0,478.0,418.0,541.0,701.0,549.0,573.0,758.0,692.0,822.0,1007.0,960.0,1178.0,1036.0,988.0,1085.0,702.0,338.0,844.0,1049.0,1028.0,1051.0,1078.0,1098.0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.0,737.0,595.0,873.0,873.0,1046.0,1334.0
root/Europe&CentralAsia,root,0,1.0,0,1.0,2.0,2.0,0,0,1.0,7271.0,6060.0,10088.0,11979.0,11321.0,13770.0,14213.0,16942.0,15900.0,19221.0,126318.0,138328.0,126202.0,124752.0,83091.0,64579.0,57449.0,58456.0,64549.0,57459.0,46357.0,49515.0,54052.0,61877.0,63327.0,61551.0,56463.0,55116.0
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.0,1090.0,941.0,750.0,837.0,747.0,1034.0,841.0,1040.0,941.0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,10.0,16.0,199.0,965.0,814.0,639.0,791.0,712.0,944.0,725.0,855.0,415.0
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,4820.0,5858.0,5780.0,6567.0,6618.0,6228.0,7692.0,7447.0,7559.0,8440.0,7130.0,7217.0,3624.0,1601.0,1104.0,470.0,978.0,708.0,403.0,954.0,778.0,1842.0,1871.0,1215.0,1181.0,1439.0
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,18.0,20.0,17.0,12.0,30.0,26.0,26.0,44.0,605.0,670.0,1004.0,834.0,1096.0,618.0
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,0,0,0,142.0,337.0,139.0,234.0,298.0,185.0,347.0
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,50.0,96.0,304.0,900.0,1069.0,1047.0,1422.0,1166.0,1173.0,965.0
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891.0,2107.0,1657.0,1572.0,1665.0,1876.0,1687.0,1834.0,1469.0,348.0,151.0,39.0,50.0,181.0,251.0,45.0,138.0,277.0
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934.0,1599.0,1918.0,2249.0,2560.0,2124.0,2237.0,2101.0,2409.0,1935.0,663.0,556.0,561.0
root/Europe&CentralAsia/Cyprus,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,86.0,60.0,37.0,26.0,33.0,49.0,152.0,160.0,15.0,65.0,193.0
root/Europe&CentralAsia/Denmark,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0,107.0,114.0,118.0,110.0,68.0,124.0,102.0,290.0,308.0,260.0,115.0,400.0
root/Europe&CentralAsia/Estonia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.0,637.0,348.0,282.0,135.0,105.0,57.0,50.0,111.0,131.0,12.0,31.0,233.0
root/Europe&CentralAsia/Finland,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,29.0,76.0,51.0,105.0,171.0,55.0,140.0,199.0
root/Europe&CentralAsia/France,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17084.0,18991.0,18179.0,18297.0,8702.0,5552.0,3979.0,3360.0,3533.0,2447.0,1786.0,1840.0,1411.0,1509.0,918.0,1214.0,857.0,1076.0
root/Europe&CentralAsia/Georgia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,914.0,1124.0,1251.0,1128.0,1205.0,1002.0,1004.0,943.0,1047.0,1060.0,865.0,1060.0,535.0
root/Europe&CentralAsia/Germany,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,7271.0,6053.0,5260.0,6113.0,5528.0,7188.0,7550.0,6547.0,7855.0,8343.0,21165.0,25364.0,22848.0,23895.0,16384.0,13374.0,13996.0,14422.0,18150.0,13424.0,10663.0,10869.0,12519.0,12637.0,10660.0,14307.0,11329.0,10155.0
root/Europe&CentralAsia/Greece,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7460.0,9066.0,8798.0,8787.0,5633.0,3891.0,2965.0,2025.0,1847.0,973.0,369.0,415.0,320.0,427.0,337.0,280.0,387.0,201.0
root/Europe&CentralAsia/Hungary,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4364.0,4737.0,4431.0,4075.0,3290.0,1684.0,1500.0,1348.0,1257.0,658.0,204.0,134.0,138.0,52.0,55.0,65.0,56.0,138.0
root/Europe&CentralAsia/Iceland,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,162.0,87.0,121.0,299.0,358.0,255.0,274.0,389.0,292.0,185.0,245.0,265.0
root/Europe&CentralAsia/Ireland,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,14.0,0,0,0,0,63.0,59.0
root/Europe&CentralAsia/Italy,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13843.0,14568.0,13844.0,13399.0,8674.0,5908.0,4497.0,3304.0,3241.0,1703.0,1501.0,1422.0,968.0,1021.0,902.0,511.0,350.0,390.0
