root/EastAsia&Pacific,root,488.6000000000001,511.40000000000003,514.1,508.70000000000005,467.50000000000006,441.0,444.40000000000003,463.6,517.9,511.1000000000001,500.2,500.29999999999995,495.6000000000001
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,26.3,26.7,27.2,27.4,25.9,26.0,26.1,26.1,26.1,26.1,26.0,26.0,26.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,31.7,31.7,31.8,24.5,10.1,8.1,6.9,7.9,7.9,0.1,0.1,0.1
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,19.4,19.4,19.4,19.4,19.1,19.1,19.1,19.1,19.5,19.5,19.5,19.5,19.4
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,10.6,10.6,10.9,10.8,11.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,31.2,31.2,31.2,31.2,30.8,28.9,28.0,27.3,20.6,20.6,20.6,20.3,20.2
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,18.7,18.7,18.7,18.7,17.6,17.6,17.6,17.6,17.6,17.6,17.5,17.5,17.5
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,18.1,16.7,17.2,16.9,16.6
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,26.6,28.0,28.0,26.2,24.6
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,23.4,23.4,23.4,23.4,23.4,23.4,23.4,23.4,24.3,24.3,24.3,24.3,24.3
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,22.8,18.5,18.6,18.8,17.4,15.6,19.2,19.2,18.4,18.2,18.2,18.2,18.2
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,27.1,27.1,27.1,25.4,25.1,25.1,25.1,25.1,20.1,16.5,16.0,15.8,15.8
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,19.1,19.1,19.1,17.5,16.5,16.9,17.1,17.6,21.7,21.9,22.7,22.7,21.8
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,15.3,15.3,15.3,9.2,10.0,11.5,10.3,10.5,10.5,10.3,10.3,10.3,10.3
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,33.5,29.4,28.0,26.9,26.9,26.8
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,33.1,31.9,32.0,32.3,29.2,30.2,29.9,28.6,30.0,30.0,30.0,30.0,29.9
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,65.9,65.9,65.9,65.9,65.9,65.9,65.9,65.8,65.8,65.8,65.8,65.8,65.8
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,22.3,22.3,22.3,22.3,22.0,22.0,22.0,22.0,23.2,23.2,23.2,23.2,23.2
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,20.1,20.5,22.0,23.1,23.1,19.8,19.5,19.6,20.5,20.5,20.3,20.3,20.3
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,12.5,12.5,12.5,11.6,11.6,11.6,11.6,11.6,11.6,11.3,11.3,11.2,10.9
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,10.0,6.2,6.3,7.9,8.0,7.1,6.5,0,0,1.6,1.7,1.8,1.5
