root/East Asia and Pacific,root,354.52708899999993,415.98133800000005,409.47669,421.121142,412.45849699999997,390.83468700000003,399.87943199999995,391.65716899999995,418.04914299999996,429.239373,427.484448,436.590553,474.114766,533.111359,695.5141239999999,692.918255,699.2243520000002,722.905906,710.7926290000001,765.081134,823.1766430000001,847.224521,945.7488759999998,944.9020020000002,897.3502460000002,861.4967340000001,859.02566,910.8575220000001,944.0707510000002,1018.510588,1053.4493840000002,1096.0443639999999,1071.774867,1104.4659299999998,1134.157351,1196.714309,1178.6389869999998,1220.25256,1267.6258830000002,1289.5569150000001,1403.455825,1350.049096,1353.7406890000002,1407.0014330000001,1477.4430820000002,1431.2083580000003,1450.714159,1431.81948,1475.5559480000002,1333.6464029999997,1407.4215239999999,1465.120675,1461.1407460000003,1451.929544,1446.2118409999996,1274.293915
root/East Asia and Pacific/American Samoa,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/Australia,root/East Asia and Pacific,12.998371,12.408759,13.946153,13.008596,14.941066,13.223033,12.937695,12.888479,12.303575,11.959249,12.98197,12.666617,12.832107,14.162425,13.157021,14.29114,13.533373,14.032693,13.638705,14.322009,16.448647,14.918148,13.545976,13.601422,13.579963,15.260702,15.012761,15.491385,15.979311,15.137632,15.137867,16.048359,16.672144,17.549914,17.972204,17.8812,18.890464,19.130644,19.59404,18.359256,19.436137,22.1471,20.675004,18.92222,17.013283,18.074385,19.604645,19.896018,19.758799,22.524453,19.444369,21.141513,21.279424,19.8294,20.904051,19.797479
root/East Asia and Pacific/Brunei Darussalam,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.054277,90.059197,93.654902,94.634239,95.012683,95.061587,93.361507,93.14326,89.34305,88.270412,0.0,0.0,0.0,0.0,0.0,61.811319,61.808494,66.677091,57.87234,54.76334,51.081211,59.716841,59.933453,57.185435,50.471976,55.81634,67.354332,69.525306,67.12183,69.289252,68.799047,70.168447,71.724698,67.852751,78.299237,72.783176,67.41038,69.506072,70.159224,68.041875,68.619498,52.210597
root/East Asia and Pacific/Cambodia,root/East Asia and Pacific,13.901345,12.888889,13.852814,17.254902,14.963504,11.513158,7.8125,8.902077,8.579089,6.954437,5.764411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.057074,25.791959,31.184182,25.364007,33.616936,31.238146,40.544186,49.846235,52.596525,55.422138,56.52047,63.605895,64.084707,68.593245,65.325968,65.543251,49.220764,54.082783,54.080756,57.95599,61.492924,62.322843,61.718424
root/East Asia and Pacific/China,root/East Asia and Pacific,4.30583,3.870811,4.052659,4.005447,3.768964,3.638985,3.494467,3.277227,3.302563,3.0476,2.491556,2.788066,3.247924,4.241347,4.929802,4.704721,4.510473,4.298462,4.555957,5.162785,5.911588,7.447628,11.066087,9.658471,9.529731,8.583205,8.785358,12.855081,14.735213,12.380146,14.025746,15.278572,16.127579,17.964706,19.284829,18.435947,18.647611,18.538003,18.761944,18.680045,21.235673,20.838621,22.990302,27.774237,31.776614,34.512381,37.175068,35.948302,32.024171,24.358188,26.267415,26.494321,25.408197,24.504982,24.080017,22.086895
root/East Asia and Pacific/China - Macao,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.135772,128.665591,129.317938,120.93287,123.518386,123.616612,119.392687,117.030661,109.968199,102.987691,91.334843,84.885053,82.2395,82.703953,83.444268,83.69599,84.595216,86.955706,100.422895,91.881677,93.888597,93.445219,95.286713,84.858964,78.994068,79.31012,80.112017,78.920142,87.790323,90.673624,91.10527,90.637515,84.668399,77.787505
root/East Asia and Pacific/Fiji,root/East Asia and Pacific,38.116592,30.678149,35.655738,51.070039,55.935252,46.318493,43.441938,44.571865,47.39369,49.52919,48.383733,49.787636,45.885955,45.285236,49.133333,42.994302,37.706514,43.917578,42.651666,45.271051,47.7788,43.022155,43.231833,43.608839,42.829146,44.360046,41.663809,45.318045,54.295799,62.669621,62.343434,57.311459,51.917648,52.377553,56.421194,59.291205,62.848059,61.039992,60.804448,61.022665,65.158519,60.673828,61.484716,59.867201,53.814761,53.130351,49.905318,49.03975,57.140807,49.507319,57.837759,59.280593,61.111144,56.668652,55.588796,51.808749
root/East Asia and Pacific/French Polynesia,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319892,1.423082,2.45321,3.665485,2.932623,4.202282,4.354282,4.088805,5.016,4.896583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/Guam,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/Hong Kong,root/East Asia and Pacific,0.0,83.044936,78.346955,73.079505,72.922275,68.823909,75.906736,80.626817,90.213512,94.968359,93.187917,89.355721,84.38829,85.421153,86.634208,83.399544,89.442017,83.361989,85.584388,89.631825,88.933219,91.055894,85.90189,95.88183,106.568903,107.174035,109.301615,119.777592,129.766819,130.127032,130.656681,134.187782,137.761823,135.056766,133.944417,142.93498,136.36385,129.331949,124.265829,127.022286,141.764081,137.121596,147.362721,168.131306,186.65271,194.651961,201.800711,203.72181,208.776699,191.227757,219.412137,225.454216,225.561606,228.000758,219.4369,201.605632
root/East Asia and Pacific/Indonesia,root/East Asia and Pacific,15.884495,11.30117,6.134657,10.727291,14.491607,5.832982,14.105335,9.70294,12.017998,9.974594,14.19488,15.868343,18.460057,22.200323,31.441424,25.336099,25.885391,26.247651,24.17824,32.775706,36.787074,31.402215,26.582152,27.745544,26.418992,22.734182,19.513214,23.934258,25.041661,26.087554,27.305758,28.351261,30.307308,26.754788,26.511428,26.312165,25.824552,27.859263,52.968135,35.514129,40.977309,39.032133,32.687621,30.477656,32.216693,34.067268,31.034716,29.435718,29.808284,24.15912,24.299031,26.327353,24.594379,23.923576,23.633916,21.091976
root/East Asia and Pacific/Japan,root/East Asia and Pacific,10.722941,9.277921,9.430955,9.037859,9.494111,10.517673,10.57821,9.653831,10.111905,10.55617,10.593499,11.481867,10.375583,9.838959,13.33214,12.544894,13.28947,12.836978,10.900127,11.33935,13.422656,14.398859,14.202068,13.632722,14.720164,14.094814,11.099738,10.146504,9.764555,10.23779,10.288022,9.87444,9.769232,9.057284,9.00365,8.971797,9.479069,10.548852,10.52448,9.95176,10.624485,10.229099,11.018221,11.639293,12.972032,14.012441,15.872902,17.493317,17.424038,12.520914,15.036757,14.924996,14.544753,15.915398,17.546379,17.635877
root/East Asia and Pacific/Kiribati,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.099418,52.600558,69.399836,67.599876,56.400119,55.799445,54.901266,61.283047,47.678824,30.64,26.664,27.701905,40.753617,29.653043,31.951667,29.326667,22.837091,23.604231,20.23098,21.922131,20.990769,20.674783,19.415067,20.156842,13.44,19.577143,16.952692,18.773832,11.835862,15.675984,19.414184,17.622198,12.182226,14.338522,11.099657,16.969549,15.906452,15.859679,13.315807,15.345235,13.262157,12.53729,12.401737,12.48016
root/East Asia and Pacific/Korea,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/Lao PDR,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764228,4.037559,3.613744,6.092437,13.62862,12.130675,11.328763,12.953726,17.025755,21.461619,24.986941,23.220389,22.69875,23.892225,36.455873,35.875842,30.095847,28.48836,29.384521,29.685582,30.552763,34.157527,40.398149,34.499148,32.016149,30.881554,35.810297,37.411265,38.853392,37.111603,40.373184,36.009149
root/East Asia and Pacific/Malaysia,root/East Asia and Pacific,64.453836,58.720816,56.141536,45.927536,44.282084,45.10283,43.397089,41.165826,43.431998,47.421017,45.828116,40.652436,36.182435,41.678591,48.537967,45.759722,52.062931,50.374493,49.209446,56.190421,57.725943,52.503606,51.033128,50.973337,54.43981,55.080515,56.473796,62.894496,66.415503,71.376847,74.46612,77.826129,75.984364,78.920746,89.151233,94.089593,91.576906,93.289448,115.743317,121.310587,119.809989,110.402491,108.305585,106.943207,115.373094,112.898977,112.185669,106.168575,99.499765,91.416802,86.930417,85.255442,79.299893,75.629017,73.792055,70.904407
root/East Asia and Pacific/Marshall Islands,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/Micronesia,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/Mongolia,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.870884,26.258757,26.608171,29.179613,26.729749,30.178209,30.803297,28.448988,22.486776,18.274702,54.06846,28.932993,59.33219,44.630694,40.541372,35.524326,52.666345,47.843515,50.158441,53.996751,50.318341,50.726616,52.35205,60.787775,58.769384,59.443265,59.614448,54.017036,50.277999,46.678983,52.553556,43.572151,38.890237,52.248999,45.677791
root/East Asia and Pacific/Myanmar,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538838,0.4706,0.285754,0.207565,0.186737,0.178455,0.157095,0.138181,0.116556,0.102713,0.109124,0.099465,11.498361,19.635098,20.09034,20.780172
root/East Asia and Pacific/Nauru,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/New Caledonia,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.487624,16.90892,13.710483,13.11115,13.596177,15.563809,15.346278,16.492012,11.990306,13.082386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/New Zealand,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.491249,24.45376,24.00826,20.625185,23.103267,26.682899,26.147551,26.645609,28.630104,28.803919,27.925532,27.735246,28.409214,31.81122,29.303627,26.636643,26.121817,26.193396,26.350541,26.761507,29.161346,31.192075,30.602786,30.777806,29.393366,28.348879,28.320644,29.617599,30.951098,35.745458,35.43104,32.846829,29.839725,29.543411,28.285339,29.59055,29.246323,32.043182,28.74249,30.260532,30.364378,28.791813,28.812626,27.970654,0.0
root/East Asia and Pacific/Northern Mariana Islands,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/Palau,root/East Asia and Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.392344,32.625438,23.318008,15.084943,14.561567,12.852694,10.433431,9.456188,11.961052,44.676356,43.28675,45.402385,39.341213,40.093098,42.738852,42.984592,46.486837,50.263907,50.037876,52.047933,57.395548,55.089449,60.877875,63.077282,62.456507
root/East Asia and Pacific/Papua New Guinea,root/East Asia and Pacific,0.0,16.10247,16.209262,17.410714,18.305209,18.027986,16.786021,17.36815,18.859645,18.915083,18.476749,21.369956,31.209049,44.878113,46.884486,39.97879,41.773731,44.974971,41.936433,45.479606,43.182483,38.240542,36.833981,36.196033,39.442816,42.114597,43.579672,43.166452,43.251002,40.64747,40.624797,42.26481,47.84987,52.64326,53.534608,61.038987,59.404508,49.157523,54.04149,63.118364,66.178359,65.329967,60.915811,69.417966,72.16405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
root/East Asia and Pacific/Philippines,root/East Asia and Pacific,11.94735,12.592428,16.947685,18.617237,18.184917,19.383649,20.447785,19.964816,16.902966,14.726877,21.576469,20.454164,19.680463,24.766966,25.021113,21.018064,19.326945,21.058638,20.667388,21.560867,23.57261,23.83379,20.334387,21.33972,24.024131,24.015577,26.328202,26.642149,28.392782,28.11202,27.516229,29.597255,29.129768,31.359612,33.825694,36.357283,40.506657,48.956482,44.764229,45.489306,51.369294,46.026852,46.747005,47.157055,48.572649,46.136985,46.578057,43.260798,36.912041,32.232353,34.803293,32.030845,30.819047,28.017677,28.844561,28.189352
