root/EastAsia&Pacific,root,602.12873063,607.6408026199999,638.3492922,649.3047760800001,897.28242046,1022.6965313799999,1116.4616222399998,1146.2103417,1399.5843758000003,1228.9093396399999,1386.1420876900002,1339.8835051500002,1611.5907570200002,1454.7719331900003,1560.9882263200002,1515.5873620200002
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,1.63454855,2.02378989,1.80454995,2.90704295,4.86777743,4.69788439,6.52230931,9.01056053,13.68204518,15.93671425,12.37204504,11.41530596,13.38820326,11.9534719,11.46443112,13.32701183
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0.07153434,0.07863311,0.15203403,0.11853814,0.17664007,0.20669812,0.17280819,0.22854604,0.17965033,0.15957746,0.18196921,0.10919029,0.03378403
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,6.04778634,6.14353814,6.42730341,6.45103066,16.02619768,11.24707627,6.35631595,5.32618466,9.242104800000002,8.81647412,8.52908581,7.23540771,10.82087622,8.23509334,7.51872636,4.88406369
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0.00330903,0.32696715,0.51075202,0.54175536,0.61585394,0.92554232,0.69368776,1.02986329,1.20607137,1.05196617,1.03280131,1.18854114,1.11373138,0.68309568
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,0,0,0,1.45912488,1.0559258,1.32343924,19.89218651,26.75965879,46.4390871,59.55927798,7.23814975,2.26690007,11.07151424,23.30437732,22.44200878,0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,3.14758146,1.35563016,1.628149,2.01914805,3.27769634,3.39160457,4.99550737,5.93200877,5.43359242,6.63157896,5.67034642,7.59530843,8.91435607,8.382982499999999,7.78539186,8.98710683
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0.046425,0.10299574,0.04193996,0.04706064,0.04418173,0.04636645,0.03044942,0.02356201,0.01478925,0.08965849,0.09745356,0.22663653,0.13141557
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,154.27941487,140.27556867,142.45178113,148.94274311,208.79287168,360.02597253,414.98500326,230.60931776,253.51834616,232.07769495,257.62943252,206.12081763,210.19429201,208.75515693,221.48077432,248.67443484
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,121.56526919,138.29141977,128.61856557,158.7777112,169.64260582,194.0186071,179.60145339,197.22491863,211.98721262,265.49634475,292.19425571,283.21799977,283.67293702,267.70525159,271.56852377,281.51331476
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0.88339865,0.99574419,1.04180166,2.9890827,2.92137924,6.15837972,4.24207415,6.19167805,9.24781878,7.82642659,10.84005702,14.76859363,15.63860042,16.82873254,12.29889029,7.39663054
