root/EastAsia&Pacific,root,321.7788747167374,325.8544593563397,324.116757739303,332.8413351002571,289.8434667897701,446.53525074284346,413.18039170589225,461.70017697579135,431.07193605317985,439.72067585955693,473.83965164130666,505.05078861403854,493.99246575477724,504.9494875964831,485.53433452011353,498.9605561649163,547.8238357252544,558.1423625502684,574.824752346365,596.3289972107879,586.9229071694845,608.1403719337861,586.9094667913059,566.5695818718376,525.9985050376088,546.0713423325133,539.1166338728634,528.7425626081111,528.9364636777942,411.3075282241543,577.746082118528,475.6395704676643,441.443846741388,487.53483116984194,403.9543320504693,420.25138531120814,448.0179318235688,469.360124033963,416.535268526934,491.09965995698565,472.4789228649337,449.1355720543116,470.05151633459946,557.0029975483984,519.970023099793,516.3300734772305,493.46933982414333,499.06470284395556,399.7265752785237,389.3901156575996,226.0081397872848,65.5893936711072
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,47.7251838235294,47.7362820780305,48.271375464684,48.397267472412004,48.64993646759849,48.94148779770661,48.3248458858215,48.866254395537794,48.950729927007295,48.5758513931889,48.8604520829441,50.102778835173204,50.07888509071779,48.9355410999409,49.20345689296129,48.730213521376804,49.64372688734551,51.0150698836574,51.350499211770895,51.2657017152331,49.209816266221296,50.134259529507894,51.4002136139839,50.804035756225005,50.186755723513606,51.11716722976129,52.0977622802668,53.01831205591821,53.148523147824896,0,47.9449319378979,0,0,0,0,0,0,0,0,54.5411676247694,56.2184996628811,55.7811358252901,57.224775162036295,57.80642216821239,79.4755539853579,79.3721430366902,79.2013471253308,78.42557271373491,45.2759405621391,42.601182712393,40.5562862192265,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.099397484330304,0,57.3154125698165,0,0,0,0,6.646581456042401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7902011470431,40.734752669523,41.3589344404082,42.5904558851195,42.949715718702,44.973544973544996,45.3692277586751,44.3768384299765,43.4352632534643,43.4863538282788,42.0118041657401,42.8195937873357,43.7517525295169,48.121266993408206,46.505536266205596,47.7885968459361,46.142013504640296,45.6180180157238,45.686846098819196,46.4201843066296,48.2810310070324,48.4457346039151,47.9280249584308,38.3962960201469,40.30777309531229,40.8070431215954,41.9468480656724,42.938681585741,0,0,0,0,0,0,0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,19.2105681999045,0,31.5467743696103,36.2696707508275,38.2881674268849,32.2646448849148,24.3289249705382,22.2339628441336,28.4732682315907,25.369306944198197,29.1262281782398,26.9565964946216,25.914947674066898,28.640036343576604,26.3956628842216,39.5772125525265,31.521467971283602,34.4106372553729,25.4343611555444,19.911077252457897,22.844340928941197,26.4006409735869,28.997342789643103,28.864843736119298,29.1980297247159,32.632315632928,30.612192753845402,0,0,0,0,0,18.7596823463749,17.0900526245833,28.333484236725898,29.694762379415103,31.2501300339891,31.745335634196202,30.6742635850135,31.2111338832684,31.1420685265838,33.107739604708904,33.534845519864895,31.7651632627323,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,40.4614674665436,42.0396817789706,40.0951860809862,40.2441833678876,44.17065691074411,45.574243968739395,47.3199277843491,47.289346213842,50.5158346631903,48.4056814908374,47.5889171308565,47.177623320906,45.789617379773,46.01490284851911,46.732923132959606,46.8069717808869,45.5109004531341,42.2695458564595,41.464539044246294,41.3871336882432,44.4643351874347,45.05425571721,47.022640097296296,47.5296679108049,50.016786242741496,48.600544820675005,54.122888378670204,57.535876593121394,58.803836263362996,55.67616124564879,51.3616429564659,41.166898618991496,22.7252486269853,20.7595987209842,24.896711755051196,24.2036708111308,23.7480158112609,23.185835645433503,23.8230935825829,24.375587389285997,23.245638796364304,17.7770956904824
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,13.3372305760341,14.6090611933488,17.0390274757492,16.9207292059794,19.8474087709628,23.6052041650081,25.977394848990198,29.4230197411798,32.6614596455866,32.855893787156894,35.1294117647059,31.8103890546007,33.6226858867888,36.8755809710507,37.862931886150605,42.2427309957625,40.787292542463796,43.827904118008604,45.1739768030929,44.3720821233768,40.125090234134,39.429509837927,39.8812695546371,37.184531655418,36.691216026121204,40.7235697172741,44.5511016437669,0,33.2801871394675,35.3222135767257,34.507711207934896,42.5926309721477,39.9945503059172,32.2436413850564,34.4978850220734,32.3726207254078,32.096436845492605,31.4330908958823,32.109245275274,30.715064787367503,30.0341793407935,29.757610479772897,29.1751099588347,29.358353944335498,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,49.5172821640416,50.617115965706994,49.829130876512394,50.64961859171479,51.078368690156005,50.3968415770586,51.6296641156406,51.7431762269773,50.7720209053976,52.0030930856544,53.15817624844,53.707915656853295,50.837026111452296,51.575841033561794,51.7300281690936,52.71109478083879,53.9513218993948,54.4280238499181,53.5416159295875,53.128286387151,52.6546450736406,53.341626962873605,52.5188264108375,52.3226581018542,52.4901224812327,52.8756451351005,52.4975473486423,51.9741020120506,52.51039614795361,51.8901169911411,52.148807269973496,43.858399515652295,43.00003413784861,42.556509490911495,42.4264423638579,41.947029348604204,41.3086019012288,41.227497096399496,41.336870951186704,38.4444854978755,38.1490231067941,38.5315677465122,38.9351547706457,40.2030324721806,39.8254609726684,37.263312161238204,36.4108615528289,36.25018083986679,0,35.775036720712706,0,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,33.061889250814296,38.0803817214168,37.7578475336323,39.0384615384615,35.9917090263041,37.820726424525205,37.8595002357379,39.5145099470706,41.656976744186004,40.05337484710329,44.887599709934705,44.929685502429,42.877807109536,41.027214056096796,40.7332630563348,41.814053974880096,45.1616697318335,44.2523403896432,44.694157999830104,44.559292931452894,45.7579380260138,47.1542143262757,47.0763361633691,48.65914482087461,49.1027410767107,50.445568712158604,50.7179677434439,36.1328152596256,37.0161971912519,37.4903667909437,37.2059379117791,36.6318453253507,36.0052430557733,35.875579740092796,35.731246686693794,35.82749118727121,34.346586243449394,32.9047929379703,33.5221894691295,32.9116901768838,33.251634945019696,33.8851270770943,35.4902443469003,34.7441052159907,32.7207833409269,36.5348312161684,33.9036907680066,31.996703295471,31.123768594724698,31.641157107178003,30.088182486567195,30.217001290387202
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.596803573983603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
