root/EastAsia&PacificCambodia,root,0,0,0,0,0,0,0,0,0,0,0,10000.0,30000.0,20000.0,0,0,0,20000.0,20000.0,10000.0,0
root/EastAsia&PacificChina,root,50000.0,40000.0,170000.0,50000.0,50000.0,90000.0,160000.0,600000.0,270000.0,400000.0,330000.0,510000.0,7720000.0,790000.0,580000.0,520000.0,450000.0,40000.0,90000.0,40000.0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,80000.0,0,10000.0,40000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificIndonesia,root,0,0,70000.0,30000.0,0,0,10000.0,10000.0,0,170000.0,570000.0,90000.0,50000.0,80000.0,70000.0,30000.0,30000.0,0,0,0,0
root/EastAsia&PacificKiribati,root,0,0,0,0,0,0,0,0,0,20000.0,10000.0,40000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificKoreaDemPeople’sRep,root,0,30000.0,40000.0,20000.0,0,0,0,0,0,10000.0,280000.0,110000.0,140000.0,120000.0,140000.0,140000.0,160000.0,0,10000.0,0,0
root/EastAsia&PacificKoreaRep,root,0,0,20000.0,10000.0,0,0,10000.0,150000.0,70000.0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,30000.0,0,0,0,0,0,0,0,0
root/EastAsia&PacificMarshallIslands,root,0,0,0,0,0,0,0,0,0,10000.0,10000.0,40000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificMicronesiaFedSts,root,0,0,0,0,0,0,0,0,0,10000.0,10000.0,40000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,20000.0,0,0,0,0,0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,0,0,0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,2250000.0,0,0,0,0,0,0,0,0
root/EastAsia&PacificNauru,root,0,0,0,0,0,0,0,0,0,40000.0,10000.0,80000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificPalau,root,0,0,0,0,0,0,0,0,0,10000.0,10000.0,40000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificPapuaNewGuinea,root,0,0,90000.0,0,0,0,0,0,0,0,10000.0,40000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificPhilippines,root,0,10000.0,20000.0,30000.0,0,0,10000.0,320000.0,60000.0,0,380000.0,30000.0,120000.0,200000.0,80000.0,80000.0,70000.0,40000.0,0,0,0
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,0,10000.0,40000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificSolomonIslands,root,0,0,0,0,0,0,0,0,0,0,10000.0,40000.0,0,0,0,0,0,0,10000.0,0,0
root/EastAsia&PacificThailand,root,0,0,0,10000.0,0,0,0,0,160000.0,480000.0,70000.0,40000.0,130000.0,100000.0,80000.0,90000.0,70000.0,10000.0,20000.0,10000.0,0
root/EastAsia&PacificTimorLeste,root,0,0,0,0,0,0,0,0,0,0,10000.0,50000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificTonga,root,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificTuvalu,root,0,0,0,0,0,0,0,0,70000.0,40000.0,10000.0,40000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificVanuatu,root,0,0,0,0,0,0,0,0,0,0,10000.0,40000.0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificVietnam,root,0,40000.0,0,0,0,0,0,0,10000.0,10000.0,0,330000.0,120000.0,270000.0,40000.0,50000.0,80000.0,0,40000.0,10000.0,0
root/Europe&CentralAsiaAlbania,root,4830000.0,14400000.0,16160000.0,28980000.0,12330000.0,12490000.0,14740000.0,83380000.0,19200000.0,24120000.0,18320000.0,30620000.0,70460000.0,54990000.0,51930000.0,51970000.0,39240000.0,2340000.0,1750000.0,1590000.0,620000.0
root/Europe&CentralAsiaArmenia,root,3240000.0,1090000.0,4040000.0,2190000.0,3260000.0,1580000.0,2370000.0,2860000.0,2000000.0,1980000.0,1470000.0,5400000.0,3010000.0,2910000.0,1730000.0,1920000.0,1290000.0,350000.0,360000.0,300000.0,50000.0
root/Europe&CentralAsiaAzerbaijan,root,0,270000.0,60000.0,190000.0,120000.0,90000.0,80000.0,250000.0,310000.0,640000.0,200000.0,310000.0,300000.0,160000.0,140000.0,190000.0,160000.0,20000.0,30000.0,0,0
root/Europe&CentralAsiaBelarus,root,0,0,70000.0,30000.0,70000.0,0,10000.0,30000.0,50000.0,260000.0,50000.0,140000.0,300000.0,140000.0,110000.0,170000.0,150000.0,420000.0,440000.0,360000.0,10000.0
root/Europe&CentralAsiaBosniaandHerzegovina,root,7220000.0,10390000.0,22170000.0,1980000.0,6300000.0,8820000.0,5730000.0,5310000.0,7170000.0,1270000.0,10760000.0,14390000.0,5920000.0,3360000.0,440000.0,660000.0,440000.0,150000.0,280000.0,100000.0,20000.0
root/Europe&CentralAsiaCroatia,root,0,60000.0,40000.0,150000.0,120000.0,50000.0,20000.0,250000.0,80000.0,270000.0,120000.0,210000.0,200000.0,340000.0,210000.0,0,0,0,0,0,0
root/Europe&CentralAsiaCyprus,root,990000.0,780000.0,890000.0,490000.0,840000.0,90000.0,240000.0,470000.0,260000.0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaGeorgia,root,670000.0,620000.0,3930000.0,890000.0,1500000.0,390000.0,2440000.0,5200000.0,4630000.0,2130000.0,2200000.0,3430000.0,4470000.0,3710000.0,1700000.0,1660000.0,1380000.0,420000.0,380000.0,330000.0,20000.0
root/Europe&CentralAsiaKazakhstan,root,50000.0,80000.0,140000.0,100000.0,90000.0,10000.0,130000.0,290000.0,260000.0,220000.0,150000.0,360000.0,530000.0,430000.0,430000.0,260000.0,150000.0,50000.0,50000.0,50000.0,0
root/Europe&CentralAsiaKosovo,root,0,0,0,0,0,0,0,0,0,0,0,0,0,32760000.0,30000.0,30000.0,310000.0,240000.0,240000.0,0,0
root/Europe&CentralAsiaKyrgyzRepublic,root,0,0,0,0,0,0,0,0,40000.0,140000.0,10000.0,60000.0,130000.0,140000.0,70000.0,80000.0,80000.0,30000.0,40000.0,30000.0,0
root/Europe&CentralAsiaMacedoniaFYR,root,140000.0,230000.0,310000.0,1890000.0,1380000.0,2750000.0,46780000.0,1890000.0,1780000.0,3690000.0,1680000.0,2060000.0,1510000.0,1970000.0,890000.0,570000.0,450000.0,250000.0,310000.0,250000.0,50000.0
root/Europe&CentralAsiaMoldova,root,10000.0,260000.0,980000.0,230000.0,460000.0,270000.0,310000.0,1670000.0,2090000.0,1590000.0,2510000.0,2940000.0,2110000.0,1800000.0,1210000.0,1700000.0,1390000.0,490000.0,570000.0,440000.0,40000.0
root/Europe&CentralAsiaMontenegro,root,0,0,0,0,0,0,0,0,0,0,1330000.0,150000.0,250000.0,600000.0,330000.0,160000.0,230000.0,290000.0,340000.0,250000.0,20000.0
root/Europe&CentralAsiaSerbia,root,0,570000.0,1210000.0,32980000.0,55920000.0,42290000.0,5360000.0,59210000.0,12290000.0,48900000.0,35570000.0,35880000.0,36410000.0,2580000.0,12260000.0,13310000.0,1020000.0,120000.0,440000.0,210000.0,130000.0
root/Europe&CentralAsiaSlovenia,root,0,10000.0,40000.0,130000.0,60000.0,70000.0,20000.0,250000.0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaTajikistan,root,0,10000.0,10000.0,0,0,0,0,0,200000.0,0,0,0,290000.0,10000.0,0,10000.0,10000.0,0,0,0,0
root/Europe&CentralAsiaTurkey,root,80000.0,210000.0,280000.0,940000.0,2010000.0,390000.0,2050000.0,4190000.0,6280000.0,4470000.0,3780000.0,5950000.0,5490000.0,6470000.0,6140000.0,3280000.0,2580000.0,390000.0,600000.0,460000.0,8230000.0
root/Europe&CentralAsiaTurkmenistan,root,0,0,0,30000.0,0,0,20000.0,0,200000.0,0,0,0,0,0,20000.0,10000.0,10000.0,0,0,0,0
