root/EastAsia&PacificAustralia,root,930.0,930.0,930.0,1200.0,1060.0,1060.0,1060.0,1100.0,1150.0,1200.0
root/EastAsia&PacificBruneiDarussalam,root,0,515.0,515.0,630.0,630.0,630.0,680.0,680.0,705.0,705.0
root/EastAsia&PacificCambodia,root,736.0,722.0,722.0,732.0,732.0,732.0,732.0,755.0,795.0,795.0
root/EastAsia&PacificChina,root,214.5,214.5,214.5,253.0,275.0,275.0,275.0,319.0,823.0,823.0
root/EastAsia&PacificFiji,root,573.0,573.0,573.0,654.0,654.0,654.0,655.0,655.0,790.0,790.0
root/EastAsia&PacificHongKongSARChina,root,425.0,525.0,525.0,625.0,625.0,625.0,575.0,575.0,590.0,590.0
root/EastAsia&PacificIndonesia,root,379.1,379.1,473.5,502.3,502.3,502.3,502.3,502.3,595.2,571.8
root/EastAsia&PacificJapan,root,574.6,574.6,574.6,574.6,574.6,588.3,588.3,588.3,829.3,829.3
root/EastAsia&PacificKiribati,root,1550.0,1550.0,1300.0,820.0,820.0,820.0,870.0,870.0,870.0,870.0
root/EastAsia&PacificKoreaRep,root,780.0,780.0,745.0,767.0,742.0,790.0,680.0,665.0,670.0,670.0
root/EastAsia&PacificLaoPDR,root,1420.0,1420.0,1750.0,1860.0,1860.0,1860.0,1880.0,2140.0,1950.0,1950.0
root/EastAsia&PacificMalaysia,root,432.0,432.0,432.0,450.0,450.0,450.0,450.0,435.0,450.0,525.0
root/EastAsia&PacificMarshallIslands,root,875.0,875.0,875.0,875.0,695.0,695.0,695.0,695.0,695.0,695.0
root/EastAsia&PacificMicronesiaFedSts,root,1255.0,1255.0,1005.0,1005.0,1045.0,1045.0,1045.0,1045.0,1045.0,1045.0
root/EastAsia&PacificMongolia,root,1807.0,1807.0,1807.0,2131.0,2131.0,2131.0,2265.0,2555.0,2745.0,2745.0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,670.0,670.0,620.0
root/EastAsia&PacificNewZealand,root,725.0,725.0,725.0,868.0,868.0,855.0,855.0,870.0,870.0,870.0
root/EastAsia&PacificPalau,root,1060.0,1060.0,810.0,820.0,840.0,720.0,720.0,720.0,720.0,720.0
root/EastAsia&PacificPapuaNewGuinea,root,984.0,984.0,984.0,1064.0,1064.0,1064.0,1064.0,1149.0,1149.0,1335.0
root/EastAsia&PacificPhilippines,root,755.0,755.0,755.0,771.0,771.0,630.0,630.0,585.0,585.0,755.0
root/EastAsia&PacificSamoa,root,800.0,800.0,600.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0
root/EastAsia&PacificSingapore,root,416.0,416.0,416.0,456.0,456.0,456.0,456.0,456.0,460.0,460.0
