root/.travis.yml,root,0,0,0,0,0,0,0,0,24.0,23.0,23.0,24.0,23.0,24.0,24.0,23.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
root/assets,root,0,208004.0,11550.0,31062.0,31987.0,31987.0,31987.0,32109.0,32109.0,32109.0,33298.0,31591.0,11275.0,31609.0,31609.0,11773.0,11773.0,11773.0,11773.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE,root/assets,0,117784.0,9694.0,7071.0,7071.0,7071.0,7071.0,7071.0,7071.0,7071.0,7071.0,7072.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/Gruntfile.js,root/assets/AdminLTE,0,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/bootstrap,root/assets/AdminLTE,0,9142.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/bootstrap/css,root/assets/AdminLTE/bootstrap,0,6805.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/bootstrap/css/bootstrap.css,root/assets/AdminLTE/bootstrap/css,0,6800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/bootstrap/css/bootstrap.min.css,root/assets/AdminLTE/bootstrap/css,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/bootstrap/js,root/assets/AdminLTE/bootstrap,0,2337.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/bootstrap/js/bootstrap.js,root/assets/AdminLTE/bootstrap/js,0,2317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/bootstrap/js/bootstrap.min.js,root/assets/AdminLTE/bootstrap/js,0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/bootstrap/js/npm.js,root/assets/AdminLTE/bootstrap/js,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/dist,root/assets/AdminLTE,0,10117.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/dist/css,root/assets/AdminLTE/dist,0,8524.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/dist/css/AdminLTE.css,root/assets/AdminLTE/dist/css,0,4906.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/dist/css/AdminLTE.min.css,root/assets/AdminLTE/dist/css,0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/dist/css/skins,root/assets/AdminLTE/dist/css,0,3611.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/AdminLTE/dist/css/skins/_all-skins.css,root/assets/AdminLTE/dist/css/skins,0,1799.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
