root/.github,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,62.0,62.0,62.0,62.0
root/.github/stale.yml,root/.github,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,62.0,62.0,62.0,62.0
root/.travis.yml,root,0,0,0,0,19.0,23.0,25.0,21.0,20.0,20.0,33.0,21.0,19.0,21.0,19.0,19.0,23.0,19.0,19.0,19.0,30.0,40.0,41.0,41.0,43.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,42.0,51.0,51.0,51.0,50.0,55.0,67.0,68.0,68.0,70.0,75.0,73.0,73.0
root/Makefile,root,0,122.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/appveyor.yml,root,0,0,0,0,40.0,75.0,84.0,86.0,86.0,102.0,106.0,128.0,24.0,128.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,26.0,26.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,31.0,33.0,35.0,35.0
root/build.FullCLR.ps1,root,0,0,0,0,0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/build.ps1,root,0,0,0,0,41.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/build.sh,root,0,0,0,60.0,65.0,28.0,30.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,31.0,31.0,31.0,56.0,56.0,59.0,59.0,59.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/codecov.yml,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
root/debug.sh,root,0,0,0,2.0,1.0,21.0,21.0,21.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
