root/EastAsia&PacificBruneiDarussalam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,200000.0,180000.0,230000.0,350000.0,190000.0,230000.0,300000.0,330000.0,80000.0,160000.0,0,30000.0,0,0,0,260000.0,70000.0,1610000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificCambodia,root,320000.0,630000.0,340000.0,310000.0,300000.0,1550000.0,1030000.0,2000000.0,1850000.0,640000.0,430000.0,170000.0,70000.0,0,4790000.0,4540000.0,3480000.0,3360000.0,2270000.0,1660000.0,2330000.0,1200000.0,1640000.0,2140000.0,3880000.0,4330000.0,4800000.0,7710000.0,10400000.0,14310000.0,25830000.0,28240000.0,23950000.0,21910000.0,16740000.0,25690000.0,15750000.0,21610000.0,19880000.0,25010000.0,28390000.0,33100000.0,27680000.0,39030000.0,48500000.0,53910000.0,71550000.0,100930000.0,71950000.0,79060000.0,49180000.0,57750000.0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,80000.0,1400000.0,3140000.0,6450000.0,10830000.0,17290000.0,14350000.0,14270000.0,20610000.0,24630000.0,31480000.0,40310000.0,38320000.0,46430000.0,75610000.0,55220000.0,22870000.0,35970000.0,25150000.0,27110000.0,29430000.0,27860000.0,26410000.0,31830000.0,37540000.0,34750000.0,34550000.0,46810000.0,32110000.0,29530000.0,32270000.0,34560000.0,32660000.0,10690000.0,11960000.0,7500000.0,3790000.0
root/EastAsia&PacificFiji,root,0,100000.0,120000.0,1530000.0,1790000.0,850000.0,1200000.0,660000.0,2360000.0,4530000.0,4140000.0,3590000.0,5100000.0,8670000.0,10340000.0,11200000.0,11570000.0,15560000.0,9570000.0,9940000.0,10030000.0,13750000.0,11320000.0,19760000.0,18680000.0,19370000.0,20540000.0,24610000.0,15150000.0,15770000.0,13970000.0,12540000.0,13900000.0,11160000.0,11010000.0,10710000.0,8520000.0,8640000.0,12930000.0,15770000.0,20460000.0,21870000.0,18610000.0,18310000.0,20070000.0,33720000.0,36580000.0,57040000.0,47260000.0,49680000.0,42750000.0,57630000.0
root/EastAsia&PacificFrenchPolynesia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000.0,10000.0,120000.0,0,40000.0,200000.0,0,10000.0,0,10000.0,100000.0,230000.0,320000.0,360000.0,380000.0,370000.0,330000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificHongKongSARChina,root,20000.0,20000.0,0,10000.0,20000.0,20000.0,20000.0,10000.0,20000.0,10000.0,10000.0,20000.0,30000.0,40000.0,40000.0,60000.0,60000.0,100000.0,90000.0,5240000.0,11310000.0,7260000.0,6890000.0,5370000.0,3190000.0,4340000.0,3680000.0,2580000.0,1400000.0,800000.0,380000.0,120000.0,10000.0,0,0,10000.0,10000.0,40000.0,560000.0,1640000.0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificIndonesia,root,1540000.0,1070000.0,4250000.0,7040000.0,12660000.0,17990000.0,17090000.0,24430000.0,26450000.0,32100000.0,33200000.0,29460000.0,26720000.0,36010000.0,44190000.0,48050000.0,44750000.0,45900000.0,38730000.0,56490000.0,46790000.0,42010000.0,48220000.0,71660000.0,83100000.0,77380000.0,72870000.0,77020000.0,85650000.0,93050000.0,107880000.0,84910000.0,78550000.0,74060000.0,72280000.0,72020000.0,59210000.0,71120000.0,86500000.0,106110000.0,184670000.0,240230000.0,335060000.0,325230000.0,342140000.0,356200000.0,447460000.0,606400000.0,549330000.0,448000000.0,372960000.0,252100000.0
root/EastAsia&PacificKiribati,root,0,30000.0,70000.0,30000.0,50000.0,60000.0,110000.0,100000.0,470000.0,440000.0,190000.0,110000.0,910000.0,2250000.0,2500000.0,2730000.0,3150000.0,2790000.0,2440000.0,1920000.0,2560000.0,2380000.0,2480000.0,1770000.0,5370000.0,3650000.0,3240000.0,4420000.0,3090000.0,5930000.0,4180000.0,4770000.0,4930000.0,4990000.0,4500000.0,4860000.0,5390000.0,7170000.0,6030000.0,5430000.0,7010000.0,6710000.0,5770000.0,8120000.0,10070000.0,14530000.0,40980000.0,30350000.0,29550000.0,24530000.0,22790000.0,19180000.0
root/EastAsia&PacificKoreaDemPeople’sRep,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,0,0,430000.0,5970000.0,2520000.0,3970000.0,7090000.0,4550000.0,2030000.0,2100000.0,3260000.0,4630000.0,2710000.0,5550000.0,5300000.0,2550000.0,230000.0,6710000.0,2070000.0,90000.0,2760000.0,4510000.0,0
root/EastAsia&PacificKoreaRep,root,270000.0,270000.0,170000.0,740000.0,880000.0,230000.0,320000.0,800000.0,580000.0,560000.0,720000.0,770000.0,650000.0,520000.0,290000.0,250000.0,190000.0,200000.0,190000.0,510000.0,820000.0,650000.0,670000.0,690000.0,440000.0,580000.0,450000.0,260000.0,110000.0,60000.0,120000.0,0,0,50000.0,0,0,190000.0,210000.0,230000.0,200000.0,0,0,0,0,0,0,0,0,0,0,0,0
