root/EastAsia&PacificAustralia,root,1120.0,1120.0,1120.0,1239.0,1119.0,1119.0,1119.0,1120.0,1170.0,1220.0
root/EastAsia&PacificBruneiDarussalam,root,0,590.0,590.0,708.0,708.0,708.0,745.0,745.0,770.0,770.0
root/EastAsia&PacificCambodia,root,816.0,852.0,852.0,872.0,872.0,872.0,872.0,900.0,930.0,930.0
root/EastAsia&PacificChina,root,236.5,236.5,236.5,299.8,299.8,299.8,299.8,338.3,800.0,800.0
root/EastAsia&PacificFiji,root,563.0,563.0,563.0,623.0,623.0,623.0,628.0,628.0,753.0,753.0
root/EastAsia&PacificHongKongSARChina,root,425.0,525.0,525.0,633.0,583.0,600.0,565.0,565.0,565.0,565.0
root/EastAsia&PacificIndonesia,root,526.5,526.5,485.9,514.8,514.8,514.8,514.8,514.8,646.8,646.8
root/EastAsia&PacificJapan,root,711.1,711.1,711.1,711.1,711.1,719.6,719.6,719.6,1021.3,1021.3
root/EastAsia&PacificKiribati,root,1550.0,1550.0,1300.0,820.0,820.0,820.0,870.0,870.0,870.0,910.0
root/EastAsia&PacificKoreaRep,root,1040.0,1040.0,745.0,747.0,742.0,790.0,695.0,695.0,695.0,695.0
root/EastAsia&PacificLaoPDR,root,1690.0,1690.0,1930.0,2040.0,2040.0,2040.0,2035.0,2125.0,1910.0,1910.0
root/EastAsia&PacificMalaysia,root,385.0,385.0,385.0,450.0,450.0,450.0,435.0,420.0,485.0,560.0
root/EastAsia&PacificMarshallIslands,root,900.0,900.0,900.0,900.0,720.0,720.0,720.0,720.0,720.0,720.0
root/EastAsia&PacificMicronesiaFedSts,root,1255.0,1255.0,1005.0,1005.0,1045.0,1045.0,1045.0,1045.0,1045.0,1045.0
root/EastAsia&PacificMongolia,root,2274.0,2274.0,2274.0,2274.0,2274.0,2274.0,2400.0,2710.0,2950.0,2950.0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,660.0,660.0,610.0
root/EastAsia&PacificNewZealand,root,800.0,800.0,800.0,850.0,850.0,825.0,825.0,825.0,825.0,825.0
root/EastAsia&PacificPalau,root,1010.0,1010.0,760.0,782.0,782.0,672.0,680.0,680.0,680.0,680.0
root/EastAsia&PacificPapuaNewGuinea,root,1048.0,1048.0,1048.0,1128.0,1128.0,1128.0,1128.0,1250.0,1250.0,1350.0
root/EastAsia&PacificPhilippines,root,800.0,800.0,800.0,819.0,819.0,730.0,730.0,660.0,660.0,915.0
root/EastAsia&PacificSamoa,root,815.0,815.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0
root/EastAsia&PacificSingapore,root,367.0,367.0,367.0,439.0,439.0,439.0,439.0,439.0,440.0,440.0
root/EastAsia&PacificSolomonIslands,root,1238.0,1238.0,986.0,942.0,985.0,985.0,985.0,785.0,785.0,785.0
root/EastAsia&PacificThailand,root,1042.0,1042.0,786.0,795.0,795.0,795.0,750.0,750.0,760.0,760.0
root/EastAsia&PacificTimorLeste,root,735.0,735.0,395.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0
root/EastAsia&PacificTonga,root,725.0,725.0,475.0,475.0,475.0,475.0,525.0,490.0,490.0,500.0
root/EastAsia&PacificVanuatu,root,2170.0,2170.0,1920.0,1087.0,1087.0,1160.0,1440.0,1440.0,1440.0,1440.0
root/EastAsia&PacificVietnam,root,586.0,586.0,586.0,606.0,645.0,645.0,670.0,600.0,600.0,600.0
root/Europe&CentralAsiaAlbania,root,820.0,820.0,750.0,775.0,710.0,710.0,730.0,730.0,730.0,730.0
root/Europe&CentralAsiaArmenia,root,1860.0,1860.0,1445.0,2091.0,2076.0,2025.0,2175.0,2175.0,2175.0,2175.0
root/Europe&CentralAsiaAustria,root,913.0,913.0,913.0,1195.0,1195.0,1195.0,1195.0,1155.0,1155.0,1215.0
root/Europe&CentralAsiaAzerbaijan,root,2945.0,2945.0,2945.0,3420.0,3480.0,3480.0,3405.0,3490.0,3560.0,3450.0
root/Europe&CentralAsiaBelarus,root,2067.0,2067.0,2067.0,2115.0,2115.0,2115.0,2565.0,2265.0,2265.0,2265.0
root/Europe&CentralAsiaBelgium,root,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0
