root/EastAsia&Pacific,root,0,0,0,345488671200000.0,305217301910000.0,336187894190000.0,366731071080000.0,452958181310000.0,489866623200000.0,512666929800000.0,900372646000000.0,961410857700000.0,979197182200000.0,533713795600000.0,551248143500000.0,1178381590004000.0,1245135449520118.8,682788165635000.0,690334672547000.0,697972066120031.8,722345754664430.0,2432100654564120.0,2471336222512638.0,2616952809113994.0,2831380230120821.5,3554926901038849.5,4138530282528017.5,4480725667708766.5,5170192133597074.0,5607507987014084.0,1047346330.24131
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,49485000000.0,49502000000.0,59874000000.0,79401000000.0,94203000000.0,107501000000.0,115374000000.0,116120000000.0,99449000000.0,193171000000.0,195640000000.0,196100000000.0,196000000000.0,201700000000.0,197800000000.0,207600000000.0,215700000000.0,220800000000.0,216600000000.0,303200000000.0,380700000000.0,433300000000.0,598400000000.0,584400000000.0,674700000000.0,762718000000.0,907555000000.0,0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,752310000.0,775570000.0,921680000.0,979110000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,89469000000000.0,91607000000000.0,110995000000000.0,123658000000000.0,139780000000000.0,140010000000000.0,127407000000000.0,454987300000000.0,527615000000000.0,497166300000000.0,0,0,587069900000000.0,598411660000000.0,0,0,0,0,1693690000000000.0,1681710000000000.0,1796080000000000.0,1947370000000000.0,2156890000000000.0,2652100000000000.0,2898383597986100.0,3493530747415080.0,3889949813238980.0,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,239932000000000.0,187605000000000.0,196194000000000.0,212474000000000.0,281080200000000.0,316420300000000.0,349657700000000.0,396027500000000.0,430609500000000.0,478060500000000.0,529133500000000.0,546233400000000.0,586171700000000.0,639264300000000.0,676599500000000.0,683797700000000.0,689311300000000.0,713622200000000.0,731154800000000.0,777692900000000.0,812056400000000.0,874515200000000.0,920746200000000.0,950405500000000.0,999119100000000.0,1048211200000000.0,1052768100000000.0,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,14927000000000.0,24837000000000.0,27737000000000.0,28998000000000.0,30466000000000.0,31537000000000.0,33687000000000.0,47045000000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466726000000000.0,524234000000000.0,570473174969116.0,621640877442310.0,662636705078292.0,0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,94713000000.0,99072000000.0,97005000000.0,95898000000.0,93078000000.0,91369000000.0,0,0,0,0,0,0,164963000000.0,188767000000.0,216624000000.0,228670000000.0,242225054000.0,266722336000.0,306437414000.0,362386171000.0,407101237000.0,456128000000.0,501617000000.0,539857800000.0,582828241000.0,630540000000.0,648474726000.0,0
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95710533.0,98381733.0,105290775.0,91834479.0,88889072.0,78952216.0,92113070.0,87231711.0,98046732.6,0
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70020215.0,71308948.0,71726495.0,78454110.0,88734048.0,83500423.0,74676687.0,94767029.0,84368040.0,0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0,0,0,0,0,11575000000.0,94353000000.0,196533000000.0,241503000000.0,365158000000.0,509635000000.0,676717000000.0,906723000000.0,959889000000.0,961785000000.0,0,1750889111118.79,0,0,2033694686031.78,2156836068429.99,0,3921898031056.19,0,0,0,0,0,0,0,0
