root/EastAsia&PacificAustralia,root,0,0,39.2,0,0,0,40.2,0,0,0,40.6,0,0,0,0,0,40.4,0,0,0,0,0,40.9,0,40.9,0,0,0,0,42.7,0,42.0,0,0,0,0,0,0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5,0,0,0,47.9,0,0,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4,0,0,0,0,0,47.8,0,0,0,0,44.4,0,0,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4,0,0,0
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,0,0,0,0,0,0,0,0
root/EastAsia&PacificKiribati,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificKoreaRep,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2,0,39.8,0,39.5,0,39.0,0,0,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,0,0,0,0,43.7,0,0,0,0,41.7,0,0,0,0,43.9,0,0,0,0,44.6,0,0,0,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,53.9,0,0,52.7,0,52.0,0,0,53.1,0,0,53.8,0,54.3,0,0,0,0,0,0,51.4,0,0,51.4,0,51.4,0,0,0,0,0,0,0
root/EastAsia&PacificMicronesiaFedSts,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7,0,0,0,0,0,0,0,46.0,0,0,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8,0,0,38.2,0,0,0,40.5,0,0,0,0,43.4,0,0,41.1,42.0,41.7,0,40.3,0,40.6
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7,0
root/EastAsia&PacificPapuaNewGuinea,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.6,0,0,0,0,0,0,0,0,0,0,0,0,47.3,0,0,0,0,0,0,0
root/EastAsia&PacificPhilippines,root,0,0,0,0,0,0,48.1,0,0,47.8,0,0,50.5,0,0,49.5,0,0,52.1,0,0,49.8,0,0,48.5,0,0,49.5,0,0,48.8,0,0,49.1,0,0,47.3,0
root/EastAsia&PacificSamoa,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,0,0,0,0,0,0,0,0
root/EastAsia&PacificSolomonIslands,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,0,0,0,0,0,0,0,44.6,0,0,0
root/EastAsia&PacificThailand,root,0,0,51.4,0,0,0,0,0,0,50.7,0,52.2,0,54.4,0,50.4,0,49.9,0,48.5,50.1,49.7,0,48.9,0,49.3,0,48.5,46.7,47.2,46.5,46.5,45.1,46.3,45.1,0,0,0
root/EastAsia&PacificTimorLeste,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,0,0,0,0,0,37.5,0,0,0,0,0,0,38.4,0,0
root/EastAsia&PacificTonga,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2,0,0,0,0,0,0,0,44.6,0,0,0,0,0,0,0
root/EastAsia&PacificTuvalu,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4,0,0,0,0,0,0
root/EastAsia&PacificVanuatu,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8,0,0,0,0,0,0
root/EastAsia&PacificVietnam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1,0,0,0,0,0,44.2,0,0,0,45.4,0,44.5,0,43.3,0,43.5,0,46.3,0,43.0,0,42.2,0,0
root/Europe&CentralAsiaAlbania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1,0,0,0,0,0,40.4,0,0,39.2,0,0,39.0,0,0,0,37.8,0,0,0,0
root/Europe&CentralAsiaArmenia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2,0,43.9,43.5,42.2,45.8,44.7,38.8,40.0,38.4,37.5,39.4,38.6,38.7,39.4,40.1,40.7,40.2
root/Europe&CentralAsiaAustria,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,38.5,37.5,38.3,38.7,38.6,39.3,38.4,38.7,38.4,38.9,38.6,38.4,0
root/Europe&CentralAsiaAzerbaijan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,0,0,0,0,0,44.5,30.3,31.0,29.7,30.2,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsiaBelarus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1,39.4,39.1,38.9,38.8,37.6,35.9,36.5,37.1,38.4,36.8,37.0,37.5,36.3,36.1,36.2,36.7,36.4,36.9
root/Europe&CentralAsiaBelgium,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,39.1,38.2,36.9,38.0,37.2,37.2,37.2,36.8,36.4,36.4,36.9,36.5,0
root/Europe&CentralAsiaBosniaandHerzegovina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8,0,0,41.8,0,0,40.7,0,0,0,40.7,0,0,0,40.5,0
root/Europe&CentralAsiaBulgaria,root,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,43.0,41.0,40.9,42.2,41.1,42.7,42.8,43.9,0,0
root/Europe&CentralAsiaCroatia,root,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7,39.4,39.2,39.4,39.1,39.1,38.1,0
root/Europe&CentralAsiaCyprus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,39.3,40.1,40.0,40.6,40.7,40.4,41.3,42.7,45.1,43.6,42.1,0
root/Europe&CentralAsiaCzechRepublic,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,0,0,36.2,0,0,0,0,0,0,0,37.0,36.7,36.5,36.2,36.5,36.2,36.4,36.2,36.1,36.4,36.0,35.9,0
root/Europe&CentralAsiaDenmark,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,34.9,35.1,35.8,36.1,35.2,36.1,36.7,36.8,37.3,37.9,37.7,37.7,0
root/Europe&CentralAsiaEstonia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3,0,0,0,0,0,0,0,0,0,44.1,41.2,41.3,41.7,39.3,40.0,39.6,39.7,40.2,40.7,42.4,42.1,40.4,0
root/Europe&CentralAsiaFinland,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,37.4,37.2,37.3,37.6,37.2,36.9,37.0,37.1,36.7,36.6,36.4,36.7,0
root/Europe&CentralAsiaFrance,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8,39.2,38.5,38.3,40.9,41.2,40.7,41.8,41.4,41.3,40.9,40.6,40.9,0
root/Europe&CentralAsiaGeorgia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6,46.1,46.6,45.9,46.2,45.8,43.9,43.2,42.7,43.6,43.4,44.6,44.5,44.5,46.0,45.6,45.2,44.8,44.1,43.4,43.6
