root/EastAsia&Pacific,root,929.0,1062.0,1170.0,1257.0,1362.0,1482.0,1674.0,1834.0,2135.0,2265.0,2416.0,2306.0,2292.0,2298.0,2290.0,2325.0,2373.0,2290.0,2359.0,2342.0,2358.0,2409.0,2455.0,2506.0,2471.0,2523.0,2537.0,2603.0,2608.0,2610.0,2620.0,2674.0,2664.0,2636.0,2619.0,2634.0,2656.0
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,33.0,40.0,48.0,55.0,62.0,68.0,75.0,81.0,88.0,93.0,95.0,93.0,91.0,90.0,88.0,86.0,86.0,77.0,82.0,88.0,90.0,92.0,92.0,93.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,91.0,92.0,93.0,94.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,89.0,94.0,99.0,85.0,96.0,88.0,86.0,85.0,89.0,91.0,93.0,95.0,96.0,99.0,99.0,99.0,99.0,99.0,97.0,92.0,99.0,97.0,94.0,92.0,92.0,94.0,97.0,99.0,98.0,99.0,95.0,97.0,99.0,99.0,99.0,99.0,99.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,17.0,23.0,37.0,37.0,45.0,47.0,38.0,38.0,32.0,35.0,37.0,39.0,43.0,46.0,47.0,53.0,59.0,60.0,54.0,69.0,85.0,82.0,80.0,82.0,91.0,94.0,89.0,88.0,86.0,83.0,88.0,89.0,90.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,58.0,73.0,78.0,78.0,75.0,95.0,95.0,97.0,94.0,91.0,88.0,85.0,80.0,83.0,84.0,84.0,85.0,85.0,86.0,86.0,86.0,87.0,87.0,93.0,93.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,68.0,70.0,64.0,80.0,77.0,69.0,71.0,90.0,98.0,98.0,97.0,99.0,97.0,96.0,96.0,97.0,97.0,86.0,87.0,89.0,90.0,91.0,93.0,94.0,95.0,96.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,1.0,1.0,6.0,13.0,27.0,47.0,50.0,54.0,57.0,60.0,62.0,64.0,66.0,68.0,69.0,72.0,73.0,74.0,75.0,75.0,76.0,70.0,71.0,71.0,72.0,72.0,73.0,77.0,78.0,81.0,81.0,83.0,85.0,78.0,78.0,79.0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,60.0,75.0,81.0,80.0,82.0,83.0,84.0,85.0,86.0,87.0,90.0,92.0,87.0,85.0,80.0,74.0,99.0,70.0,75.0,80.0,85.0,95.0,96.0,97.0,99.0,98.0,98.0,98.0,98.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0,99.0
root/EastAsia&Pacific/Kiribati,root/EastAsia&Pacific,43.0,29.0,53.0,40.0,18.0,37.0,37.0,36.0,63.0,79.0,97.0,70.0,86.0,99.0,71.0,60.0,79.0,91.0,88.0,78.0,90.0,85.0,77.0,70.0,62.0,79.0,86.0,94.0,82.0,86.0,91.0,99.0,94.0,95.0,75.0,78.0,81.0
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,50.0,52.0,51.0,52.0,67.0,55.0,61.0,86.0,87.0,97.0,98.0,97.0,90.0,90.0,77.0,64.0,50.0,37.0,43.0,50.0,56.0,62.0,64.0,68.0,72.0,79.0,89.0,92.0,92.0,93.0,93.0,94.0,96.0,93.0,93.0,96.0,96.0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,61.0,61.0,69.0,76.0,76.0,76.0,57.0,58.0,89.0,74.0,79.0,84.0,88.0,93.0,99.0,90.0,80.0,74.0,86.0,97.0,97.0,97.0,97.0,88.0,96.0,98.0,91.0,94.0,94.0,94.0,99.0,99.0,99.0,99.0,98.0,98.0
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,7.0,7.0,7.0,5.0,4.0,5.0,10.0,17.0,21.0,18.0,22.0,23.0,25.0,48.0,54.0,58.0,60.0,54.0,55.0,51.0,52.0,53.0,49.0,45.0,49.0,57.0,50.0,61.0,67.0,74.0,78.0,79.0,87.0,88.0,89.0,82.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,67.0,66.0,73.0,58.0,54.0,57.0,62.0,69.0,68.0,84.0,90.0,92.0,94.0,91.0,95.0,98.0,97.0,98.0,97.0,97.0,98.0,96.0,94.0,96.0,95.0,96.0,95.0,97.0,97.0,97.0,96.0,96.0,97.0,97.0,97.0,99.0,98.0
root/EastAsia&Pacific/MarshallIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,92.0,92.0,92.0,71.0,82.0,56.0,67.0,70.0,78.0,78.0,86.0,66.0,39.0,48.0,80.0,68.0,64.0,77.0,74.0,93.0,95.0,96.0,94.0,87.0,80.0,79.0,78.0,85.0,71.0
root/EastAsia&Pacific/MicronesiaFedSts,root/EastAsia&Pacific,0,0,0,0,0,0,0,57.0,85.0,95.0,85.0,79.0,91.0,78.0,81.0,83.0,79.0,75.0,80.0,76.0,85.0,75.0,84.0,92.0,78.0,94.0,67.0,79.0,85.0,91.0,85.0,84.0,81.0,81.0,77.0,72.0,69.0
