root/EastAsia&Pacific,root,0,0,0,0,0,0,0,0,0,0,0,225.0702726176292,194.6485637689197,202.89915204348029,327.68146011401495,689.0551799132733,1432.3861260999088,1451.4628145648828,1460.6386467815537,1416.9992326528807,1400.5878913053227,1332.803296429998,1179.4170716994854,1117.1540335089687,1114.8980192938432,1137.5244425599876,1067.4707519678088,1057.730261603292,1060.1208225844616,1087.817800608158,1097.879171106786,1241.9518110303343,1281.7716374613315,1281.0517016619006,1137.8094446715502,1132.375647970079,1134.3101415309343,1121.1707071144428,1103.9060696664628,1100.2371432136622,1118.6366714109406,1144.4057487305179,1152.395865526703,1166.9777742598023,1178.6648748778332,1172.675370023258,1200.0,1235.9567108356948,1298.905958100958,1316.2775068518874,1330.5438498402286,1353.0647004333455,1341.6993075477753,1336.6730341127259
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.93539211886231,98.7626920427356,99.1506564486015,97.13015466895392,100.200053683699,84.3297335505392,73.763364644649,73.6123670240284,81.1582816025492,87.13521370265092,85.0529683119036,83.69159576934591,75.6279728845493,70.40672015363741,73.9400702627514,72.2865303500695,79.07261464521409,78.69047213434409,72.0898211782945,72.36109478373331,69.3655789847294,66.54652312858461,69.8078292436295,78.1872334373286,84.2564645887116,87.00087883619459,86.22895836944271,91.3223243011664,89.8577581090382,87.1883050246522,100.0,107.092892521829,109.870934269923,105.254350410252,100.265530010322,93.1137711963354,93.41528142635809,96.1411054550438
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.456163096903,238.246325151813,227.29104540830699,223.41345311946898,199.128424508857,169.027440464579,122.108271913642,105.485476049998,115.13035864072599,133.976470256792,98.8473695696499,86.82087174503691,83.13284773587641,88.4603988048952,69.3533208411018,77.30045828681041,84.9356481136814,91.4914823752162,96.4069292388837,91.18213473081471,91.2766644123064,95.2280810949118,93.0717975904392,86.986329083692,84.6355198009703,84.1554643968592,85.6513540285799,89.1070161314579,97.03950984615891,100.559658204738,100.0,102.92652854805999,108.62233633205,115.435212404546,119.00546547277901,131.079710873445,123.770965813187,120.604130963942
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.940115789772,172.70200798425802,173.39472763894298,172.557092498159,174.951955280375,177.389257826371,159.540735457675,135.563032599307,115.29176047855499,115.50077383961,116.60514961360701,119.91669406110901,120.19869747637699,124.398726982784,124.751958168711,122.459099783623,122.887893308389,126.740213062316,107.91900089631599,108.06800075988501,104.72490637387301,106.07530401952499,106.31657759205099,113.693916883863,116.01517133293001,116.213393698606,113.66207925634599,115.707014214268,118.828876905508,104.780776427146,100.0,103.413374425013,106.616708189415,107.651814173886,106.65262156680001,110.586936645639,114.86766212286899,116.532969012311
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0737880107525,77.0434220496279,69.8620314437584,75.65635615143741,78.9767973837564,80.9481527059308,103.77053501113899,109.30592471248801,115.607344014727,105.995818815294,94.8755967565358,101.28708479297701,104.31253933812,122.11090001324101,129.837572363598,131.973345511334,110.889015531284,104.36010196470801,104.377284914622,116.00025581313,122.482027587416,109.081633303183,101.660025049586,102.530543626702,103.692494873858,97.3177542955213,88.15702514130251,81.0294698882711,87.7919062852312,98.76633000393299,100.0,101.713447714636,100.574843384123,80.3506070884053,75.2015292447182,70.31070082519301,79.6950752320498,75.80875018361291
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.310088509466,165.876793587186,149.408163538056,100.623647814984,102.88407929008001,110.773781604601,104.27749135859301,109.388001329937,105.786124487063,108.516801088522,127.840731900023,136.302284349558,136.135730655324,107.268210666215,91.7381794689944,100.0,97.4160644417569,105.607505698646,119.885990615926,136.29237918988701,145.423964333446,143.812056539277,149.726163391271
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.07942600916599,155.29464903624202,156.066853180757,165.949113241403,173.769308301324,180.54720803548,171.566981217557,144.046777051292,136.54190292226602,123.87193125423599,121.797997115754,116.789759030116,113.440115760555,121.00630443713499,121.72084697317499,117.89308540721599,118.12356576218201,122.530215061415,118.433386225892,94.5827135322637,95.4498652738707,96.703512966929,101.461710076647,101.608041101399,96.02597043476679,91.9195629267505,91.84358171375901,94.9735755710468,96.986856389207,97.595900162718,94.73436128022671,100.0,100.353881279935,100.13499305699,100.649682147359,99.97758567678129,92.117117631536,88.1740247942305,86.69808989331509
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,86.2068058144432,80.2238816950337,81.6193649978383,83.781991149229,84.8888938142313,84.14071835743471,85.5132514720174,88.0292929094477,84.9066338699315,78.7980312306004,80.3089816475143,81.20495702163,93.82469484998121,100.17709480076701,95.3680878046129,92.86775868362601,88.3226663590963,79.1930278076387,81.9736614228494,87.34373611784478,92.5118104861515,98.5611905802503,100.64197163781701,88.04838246588659,84.2519736294132,76.53827399495209,75.1387543875166,82.0747116885531,93.2502805999416,99.74774569000601,105.188394363494,97.534342147786,104.049926669206,97.0360483935749,91.2416650334453,100.0,104.10360757161999,107.902763248738,111.47709813067699,115.15686155068,109.271749560329,109.616749193688,111.021744501681
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.84053697836,137.221067429314,134.928889836525,130.714101470423,131.701047269738,126.611331206613,119.673404791291,118.196075602201,116.92426926438299,120.219959357358,108.016255148141,111.460964622793,111.287670648316,116.107728868172,110.414021095615,93.7553314680036,100.395510567025,100.933630323938,88.629742987838,80.3841674782127,88.2593546817377,82.5650326397842,77.1431265180936,85.48615830747391,88.0212422502115,88.43014463105541,88.41231881568159,83.80241149671279,95.19874390863701,102.91592545729601,100.0,108.723974049808,128.12505517718202,127.007118153131,123.55713734607001,131.384825241923,123.58337368976801,124.005126636037
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.404432552479,121.54216205975,125.739364576174,130.4989610913,109.70844949998,108.48519359431,118.778196160753,93.05128390511291,85.8747761558235,87.4594577350194,93.9463193047829,89.3282813592586,89.4581172164283,98.882120800967,97.3493634990352,105.56108200204001,107.22037665197901,114.38337184978998,112.83969643458401,94.1509357749646,98.99044618539749,90.363295329731,85.2833856287523,85.6008167996273,78.3526374693613,75.0467905321463,79.0298253162036,87.23030809720422,94.48114744879759,97.3842853077591,95.5894169862718,100.0,100.65017809878401,105.41691450037399,109.277489033636,108.362812625494,114.72834641014799,110.594219173008,105.69631638888399
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,138.863466803186,114.42468207388599,121.279787045642,113.81889994550801,102.133578076264,108.24626788875099,112.53023560275899,114.68263701321101,105.203450355238,100.759461900908,91.6030014491527,85.1493222079363,81.5220465545675,81.4398678768728,78.8421315421854,82.8615682507303,75.8525091990028,78.32146847466291,76.5101675278206,82.0254045119789,74.6928959721493,77.04621875097659,82.0346230312521,81.5947064758351,76.6052006871399,73.22943504955391,75.43957180794929,79.7472832290277,78.91839906938841,88.4472224555548,88.2443711738562,88.0322559202501,89.2506705650236,93.32450168850401,101.007297785763,100.0,100.935228124611,102.95388890493601,104.69615466676301,104.749431051763,109.48270494750099,109.82370381493901,109.47033772323401
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.21900790837091,94.87551199453631,100.327322147728,105.211604856464,106.51836940856701,108.256345959344,105.585370382908,90.03224236105021,84.49993615574391,82.6531094204732,86.4060263227918,91.90527475022509,94.8908064402191,96.55004828871321,96.8257531000484,101.307335637978,103.030888855012,105.962549734204,107.306655561352,104.678970295466,97.56454283730301,97.4246076687227,97.94671485298299,95.4183306476116,92.06814966707131,91.1138856498732,89.69950146771092,90.99871936841471,91.64209452070558,96.6869575795097,96.59444840588779,100.0,105.538450581473,110.45718356986299,113.441707265506,113.112175865165,110.916218136084,109.843523960423,108.66547150962
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.080569019278,130.329841552762,138.040820768545,147.310272927699,151.639686893593,137.421863309398,138.783372458255,126.65484981808001,107.07617733406799,92.7278008825643,95.18454420553459,98.3356444981558,90.32077049401529,92.5888356367288,91.6081246921062,91.9535332624996,95.4515846979513,93.287419393554,99.230615731916,108.171305372425,104.707309096196,108.633886501099,113.16870287638201,122.126504816013,102.069528876508,88.95140014701029,87.22377022140621,89.4417069372346,95.21264446109029,93.4631119796623,100.652176024979,107.559005944904,100.0,103.089083478169,112.622831768718,121.1502827618,128.210320239769,134.648654631766,134.502671787978,132.302828453774
root/Europe&CentralAsia,root,333.649689151369,335.8037343935253,334.8459421013394,1341.469122834385,1296.799390790243,1267.7295755648825,1392.6499984289728,1402.0778446365084,1404.334135983374,1424.747911642503,1470.693955296107,1466.3669435895163,1496.399262240169,1507.2239078387242,1477.5275054455371,1470.7519932438647,1966.4939349640472,1937.0490247269222,1909.5036445753997,1849.7546655392123,1848.2826577019157,1850.966926501422,1883.7727112424764,1919.4225013092685,1931.3038101013472,1919.3108626063017,2071.0379443519378,2233.6171112984102,2222.798960175051,2485.9705582419847,2759.450445945415,2822.6419445497736,2881.4624069093416,2979.4887547415183,3003.3397057730826,2888.6742796312874,2888.1794449235385,2926.051028825419,2984.858066850286,3044.9589604821904,3114.2440783377724,3184.7105421144943,3222.5299590750037,3326.780456522208,3425.5759649895895,3331.3799063562697,3300.0,3352.329715459486,3302.1080427816696,3326.9800659792477,3285.394870029564,3173.1670748761017,3181.349035016982,3238.554247444207
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0808998918655,51.17711815938729,69.58233576877211,68.6063219230337,72.9325588450902,71.501210509158,72.72293550790609,71.7730365607312,72.4218496336868,66.7736640425634,70.3706117662127,78.6363333689425,85.4184792652162,97.54382332080941,105.918228135114,97.88143472824311,100.0,100.098539173338,96.8862559164574,98.0436067739843,101.90066886412701,105.046140066033,103.56251813190799,100.705090243623
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,84.71963039052571,85.78181620127201,84.3890681277335,85.616951436039,86.5097716753496,86.1230408603388,83.6935829361775,83.8228036987981,83.9329400218676,87.5040584767007,90.7720292399442,92.0296317623888,94.84556914737509,97.5730166433467,96.3622951940242,95.34381272987221,95.41957910167709,92.30150793812192,93.53901904496,93.5471734762535,94.3802694370565,94.0508526290183,98.1621292937359,100.83325459391399,100.31735475519899,99.1328936527959,100.955738533672,98.9652510812614,100.75388109151599,103.40316823294901,104.077863154445,108.045304801416,105.57882924411999,101.05594354423799,100.697738451114,98.96812317445671,95.9034351959979,96.0608932571919,96.84133894542309,100.283158966651,101.637456676553,101.212246627725,100.481638308157,101.34100672350901,102.067813917295,102.72752836872101,100.0,100.526727861039,98.9196733901354,101.097657780774,102.39774065393,99.76225731696292,101.00741594659901,102.178623685542
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,101.19564933795,101.552091263794,101.90779329019101,102.04847395751601,103.264762111927,103.12122153822399,101.425784013691,99.5295385324491,102.33255905102301,103.312920638925,105.738009885366,109.02231053948299,112.399941012446,116.771704133221,117.45680311902099,114.741317738319,109.72853055425699,101.96658811152099,93.00714682814859,91.9599031480825,91.3855592006641,92.5178268487356,96.35199463996629,99.38903553715971,96.82851996744431,95.73659412494409,99.9346518461154,98.45490876559349,99.35011220368901,99.277297900452,100.943280937038,104.64627496020901,102.01410975150101,95.9538162393342,95.8019566393635,94.16955194010151,90.32607475904891,90.95610242660808,92.39616386571741,96.8859865533263,98.72797179907579,99.1043383952539,98.76895970055271,99.8281833686218,103.238222754163,103.162914307462,100.0,101.07022569999201,98.9217546890123,100.513294359281,99.95402657147741,95.48204193229999,98.2367402758691,99.9228036903915
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.058168968695405,45.1558056424245,53.230046101006,45.9176533581359,56.147177860441296,65.0138877508291,66.6495718460635,68.8518415718883,72.08876410539621,75.3154167530586,78.4679855655761,82.31964206298329,82.5421969390609,86.2359576467663,91.30273466488991,99.82085127868591,103.999069064114,100.0,102.73193143517,100.76730085745199,102.036598383279,101.531632077748,98.36485174843521,98.48569484132419,100.682689023884
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0441331879513,91.0208833631816,86.67794005002578,86.3341217348316,89.6088986872567,90.55622225389851,91.07564947135259,92.8456483143887,94.3209488978998,96.288600556949,97.0356729973714,101.49486129666401,102.583057172191,100.0,97.88724482761441,96.0907382862064,97.4266321707041,96.4046699387795,93.52659181267259,93.6897053041918,94.9628876869701
root/Europe&CentralAsia/Cyprus,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.20944296769301,101.65623667258001,99.28051916573351,97.18030634058891,96.2795679150597,96.44828421200229,92.5761185448943,87.9294692303617,86.48279325236479,84.9423910621867,83.53444068835309,83.22845304855709,85.863087196343,85.6304156794425,87.8198415877103,88.86794205857291,88.2235341139624,86.81116239170392,90.0976925030618,88.37964534929328,85.97512010319771,86.88518444424791,89.60144187468529,95.87176359112979,97.7022079466598,97.5279066570924,97.36456649053379,97.31522090531601,102.606912200086,105.621750039259,100.0,100.782410100529,97.69572488704179,98.12335101107959,95.85688132964329,89.825161647736,89.93843250316229,90.5169363387875
