root/EastAsia&PacificAustralia,root,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,402.0,402.0,402.0,402.0,402.0
root/EastAsia&PacificBruneiDarussalam,root,0,0,0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0
root/EastAsia&PacificCambodia,root,401.0,401.0,401.0,401.0,401.0,420.0,420.0,450.0,450.0,483.0,483.0,483.0,483.0,483.0,483.0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,496.3,496.3,496.3,496.3,496.3
root/EastAsia&PacificFiji,root,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0
root/EastAsia&PacificHongKongSARChina,root,236.0,236.0,236.0,236.0,236.0,236.0,305.0,305.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,0,0,471.0,471.0,471.0,471.0,403.2
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,0,0,360.0,360.0,360.0,360.0,360.0
root/EastAsia&PacificKiribati,root,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0,660.0
root/EastAsia&PacificKoreaRep,root,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,290.0,290.0,290.0,290.0,290.0,290.0
root/EastAsia&PacificLaoPDR,root,571.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0
root/EastAsia&PacificMalaysia,root,600.0,600.0,600.0,600.0,600.0,600.0,585.0,585.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0
root/EastAsia&PacificMarshallIslands,root,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0
root/EastAsia&PacificMicronesiaFedSts,root,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0,885.0
root/EastAsia&PacificMongolia,root,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,374.0,374.0,374.0,374.0,374.0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0
root/EastAsia&PacificNewZealand,root,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0
