root/EastAsia&PacificAustralia,root,91.8772506713867,0,0,92.9892425537109,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6290664672852,0,0,0
root/EastAsia&PacificBruneiDarussalam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7688522338867,0
root/EastAsia&PacificCambodia,root,0,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,99.9535903930664,100.0,100.0,99.4528121948242,0,0,0
root/EastAsia&PacificChina,root,0,0,88.5242462158203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.86672973632808,0,0,0,0
root/EastAsia&PacificHongKongSARChina,root,0,0,0,0,0,0,0,0,0,0,86.00145721435551,86.89642333984379,66.5150985717773,87.32485961914058,84.13182067871091,81.78993225097659,0,0,0,0,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,0,0,90.7598876953125,90.4150238037109,89.8113632202148,88.05248260498051,87.4256591796875,86.64340209960942,87.85687255859379,88.3218307495117,88.1338424682617,0,0
root/EastAsia&PacificJapan,root,0,88.1787567138672,87.5053482055664,88.1095962524414,88.8237533569336,89.1897811889648,88.8995895385742,89.45787811279301,90.93511962890629,90.5396575927734,90.9667282104492,90.7019882202148,0,86.7308807373047,87.49195098876949,88.9809799194336,88.0977783203125,86.1017837524414,0,0,0
root/EastAsia&PacificKoreaRep,root,0,79.2975769042969,82.17372131347659,0,0,82.6719436645508,79.7964324951172,80.09259033203129,82.62159729003909,87.9584808349609,88.9926986694336,85.9081192016602,83.0018081665039,0,0,86.13214111328129,86.7319717407227,86.9527206420898,87.8892669677734,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,74.88404846191409,81.657829284668,81.2931900024414,72.6432876586914,85.4087219238281,85.0251693725586,0,0,0
root/EastAsia&PacificMacaoSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,90.6424331665039,58.4577484130859,43.4394187927246,32.8099899291992,73.3030090332031,87.8039321899414,90.7833786010742,0,0
root/EastAsia&PacificMalaysia,root,0,78.2650909423828,73.7072219848633,65.18752288818361,60.212799072265604,58.3118782043457,65.81027221679689,86.9162063598633,0,0,82.4181213378906,99.4356231689453,84.50389099121091,0,94.3524932861328,89.54891967773442,90.46288299560551,94.24649047851558,94.3902435302734,91.9291763305664,0
root/EastAsia&PacificMarshallIslands,root,0,0,0,0,0,97.5945892333984,0,0,0,78.6022567749023,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificMongolia,root,0,97.44912719726558,97.7940902709961,99.18817138671879,0,95.0684585571289,0,0,0,0,0,0,0,0,0,99.98607635498051,99.9869766235352,99.9966278076172,99.9991073608398,86.0299911499023,0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5901718139648,0,0,0,0,0,79.6577377319336
root/EastAsia&PacificPhilippines,root,0,93.4532928466797,0,92.2843780517578,90.2763137817383,96.7308578491211,97.38162231445308,96.71959686279301,96.55040740966801,0,93.5395736694336,88.2314224243164,91.77625274658199,0,0,0,0,0,0,0,0
root/EastAsia&PacificSingapore,root,0,0,0,0,0,0,0,0,0,0,0,0,91.2412872314453,90.7971878051758,92.3024215698242,89.6005401611328,91.79641723632808,0,0,0,0
root/EastAsia&PacificThailand,root,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7223129272461,94.0001602172852,95.08770751953129,95.03530883789058,94.3257904052734,0,0,0
root/EastAsia&PacificTimorLeste,root,0,0,0,0,0,0,0,0,0,0,0,0,79.1511001586914,90.2874908447266,86.27377319335942,94.9873809814453,97.2021636962891,95.9604873657227,0,0,0
root/EastAsia&PacificVanuatu,root,0,85.0654678344727,79.1031265258789,82.38189697265629,52.773128509521506,0,0,0,0,0,0,98.75804901123051,98.31304931640629,0,0,0,0,0,0,0,0
root/EastAsia&PacificVietnam,root,0,0,0,0,0,0,0,0,0,0,0,0,75.4500732421875,74.6980285644531,76.8883895874023,79.70362854003909,78.10723876953129,0,0,0,0
root/Europe&CentralAsiaAlbania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4131622314453,0,91.9454193115234,0,0
