root/EastAsia&PacificAustralia,root,14.866727941176501,14.854996870436098,14.349442379182198,14.5559642669469,14.3583227445997,13.9076742134666,15.8804610024122,16.0300715411665,16.685675182481802,17.3787409700722,18.148701662619104,16.1857632280168,17.427031291086,18.1726788882318,18.2319866722199,18.580797869717397,18.1969874627943,17.228859217615398,17.691364512173802,16.970605113817502,19.0447128356675,19.1786819216625,17.802902024122698,18.1944544299854,18.5525332864613,18.1919997013421,17.8809641868872,17.995783028132397,18.5154667970114,0,21.823674628851,0,0,0,0,0,0,0,0,21.1660068498805,20.4603629648851,20.1579159007198,19.4977115287859,18.8294445806766,0,0,0,0,23.565099307339896,24.884033382694696,26.5484361514118,0
root/EastAsia&PacificCambodia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1675492982288,0,20.018454493590397,0,0,0,0,6.56114603439735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.042279314788699,11.640075547683999,12.7576543850545,12.4418385903305,12.312190587370601,11.6445556511238,12.3897268780875,12.8947179622082,13.5267860772564,13.488250776563198,14.539554147209302,14.671445639187601,13.2977631848964,12.7735921397259,14.0503570689171,13.5387788111605,15.1171377199209,16.0039319072106,16.151810818569402,15.5093638690589,14.388887663803198,14.180184593208198,14.3360897741981,12.841906474619998,11.9673165936114,12.149258868541601,11.8458981568915,11.8056349843713,0,0,0,0,0,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,72.75717544697329,0,61.1669031765091,55.769119098774794,55.129237098649504,59.878285112025296,68.62860634629651,68.198497627327,61.7834718296749,62.4268547188084,61.3262822631532,64.7689050796824,64.999092613877,61.285437691317604,64.5324047051375,45.9576510247797,53.361790984098796,50.70085601467999,63.3330630477889,68.8619333145068,63.3429669026536,56.976813430129006,52.1820973423143,49.6668621075636,48.621873467385996,45.469337765724795,48.63985555385221,0,0,0,0,0,53.2392720995544,62.803037161932494,45.10368814861779,44.9745391790767,40.6674706887081,48.158150549135996,50.8985133744135,49.6663454496251,49.8905205035457,46.107731013735,47.0960988306822,50.585954672903206,0,0,0
root/EastAsia&PacificHongKongSARChina,root,0,0,0,0,0,0,0,0,0,0,4.891555145362251,5.971436787117799,5.67215417024265,5.01036627505183,5.702910636466349,5.1053346924906595,4.6348751789827505,4.6440984100052,4.2615360409970595,5.3313833676793205,5.15205595514935,5.27942746875995,6.431608097039669,5.343331446896809,5.19818401779558,6.27934550628409,6.61268556005398,8.238076468269611,10.1830411868864,10.093039454699198,10.2902627709226,12.6791098980917,10.4991112358499,11.803761125466599,10.3341084018253,11.616254287287,7.92646768135995,7.163849583530459,9.039155116365581,11.3766515701613,10.987271365921499,10.7718659672412,16.147147592895,17.8891356879592,23.017714641462398,22.806394316163395,23.2562482492452,23.0170761705901,24.558303886925803,26.6510978839746,28.095184327894803,30.096891125069103
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,65.4790902103428,64.97071605418459,54.258948894460104,44.3102571255107,46.33224590764879,41.3840062014205,37.755543203014,35.2535843104808,33.7231188771805,33.608516640172404,31.750588235294103,31.4891263074893,30.4439837434515,30.9555285064609,28.3640069915377,26.0122860163281,26.2994206445291,25.3521819299324,24.6475073164848,22.9672286467207,27.479006286294798,25.973089639049896,25.0948206767353,23.326639968744697,20.2324150448374,19.0010608049737,15.989953317823,0,21.319149398801397,19.687683622650198,18.0031023100758,20.9177405355554,19.4532948071449,25.0280972898572,24.777419877288498,25.0007660864584,25.5412879657164,25.6984771735297,22.6819322444573,22.7836010590032,23.479336941898303,26.168557446154498,28.227932561440202,29.6287985574315,0
root/EastAsia&PacificJapan,root,9.82263244528878,8.99991155594475,9.75339429204766,9.77243072086835,8.915205705731651,8.49190414912697,8.05727602706925,7.86292109744125,8.618756533814059,8.93551171266875,8.08234948892021,8.35849267009481,9.99266729789604,9.58524483397364,10.015168244774301,10.055668087649199,9.346022800787821,9.16067579561718,9.28053207032992,9.4666113055169,9.61946622746593,9.266215528417339,9.22265470177543,9.77291617497666,9.90813907546424,9.46811173340726,9.093100982723358,8.856740137234551,8.91223462464434,9.62753687437541,10.1768585131894,10.6974963495851,10.5767589526508,10.373767522972699,10.2772075635441,11.076645722315,11.6976582425226,11.429297328687598,12.008211404944301,12.486401050967801,11.9690963104158,11.584692992827302,10.9817598639719,10.710334761873801,10.8276795330897,11.379421119907999,14.4147596790334,12.846919439876402,0,12.893496889372802,0,0
root/EastAsia&PacificKoreaRep,root,31.596091205211703,31.678158508769602,26.457399103139,25.2564102564103,24.5768148842718,23.0589803398867,23.2673267326733,25.752874612155498,24.7383720930233,25.008339819859902,18.165337200870198,18.9005369470724,17.7557588688388,18.6302176633702,19.0962854437278,18.0026120814872,16.2813823189769,16.5977903348233,15.778322672859499,16.6098460439496,15.811973986228,14.385495254319801,13.845233197441699,12.726415668146698,11.730181423782302,11.351302263744302,11.4266760237766,10.701518897915902,10.5762217359592,10.5590385536648,10.065147480257599,9.392503896184051,8.4114669894449,8.87461541993847,8.61349178300053,8.89251017070949,8.83460985283945,8.25696017354291,8.09061488673139,7.79427665844015,7.519378935888259,7.29732594810908,6.59925254081773,6.253860220653241,6.601459999982651,6.10341919865082,6.31238284441739,6.49450549462001,5.37242593451025,5.843020965125519,5.97576258111564,5.964751701764509
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.676346917289706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificMacaoSARChina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7171066752522002,1.76374077112387,1.62335152517741,1.52096114519427,1.79404013784715,1.50337404971385,1.46669734268952,1.8748441840463301,1.9695308660643402,1.7397680671356002,1.50202727607814,1.5638831513720899,2.10765149492349,1.8670556923187398,1.7995831912782903,2.59277911688929,3.1558896225311805,3.0958828145161497,3.5034428075887205,3.73540649962196,3.73521970361956,3.6780926740132998,3.0927975291304,3.6627594555949106,3.32488062963015,3.26329387042532,3.40500678392008,3.51068815606022,3.76910984939762,10.425744996967,13.4049980343556,17.1155836315141,25.7371177587186,28.2094280229918,30.793238914711104,32.4680403620896,0
