root/.travis.yml,root,0,0,0,0,0,0,0,0,0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0
root/build,root,52.0,44.0,44.0,44.0,48.0,48.0,48.0,48.0,48.0,0,0,0,0,0,0,0,0
root/build/css,root/build,16.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0
root/build/css/layui.css,root/build/css,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/css/layui.mobile.css,root/build/css,0,0,0,0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/css/mobile.css,root/build/css,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/build/css/modules,root/build/css,12.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,0,0
root/build/css/modules/code.css,root/build/css/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/css/modules/laydate,root/build/css/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/css/modules/laydate/laydate.css,root/build/css/modules/laydate,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/css/modules/layer,root/build/css/modules,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/css/modules/layer/default,root/build/css/modules/layer,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/css/modules/layer/default/layer.css,root/build/css/modules/layer/default,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/css/modules/layer/layer.css,root/build/css/modules/layer,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/build/lay,root/build,34.0,34.0,34.0,34.0,36.0,36.0,36.0,36.0,36.0,0,0,0,0,0,0,0,0
root/build/lay/dest,root/build/lay,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0
root/build/lay/dest/layui.all.js,root/build/lay/dest,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0
root/build/lay/lib,root/build/lay,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/build/lay/lib/jquery.js,root/build/lay/lib,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/build/lay/modules,root/build/lay,24.0,24.0,24.0,24.0,31.0,31.0,31.0,31.0,31.0,0,0,0,0,0,0,0,0
root/build/lay/modules/code.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/element.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/flow.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/form.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/jquery.js,root/build/lay/modules,0,0,0,0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0
root/build/lay/modules/laydate.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/layedit.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/layer.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/laypage.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/laytpl.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/mobile.js,root/build/lay/modules,0,0,0,0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/tree.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/upload.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/lay/modules/util.js,root/build/lay/modules,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/build/layui.js,root/build,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0
root/dist,root,0,0,0,0,0,0,0,0,0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0
root/dist/css,root/dist,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
root/dist/css/layui.css,root/dist/css,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
root/dist/css/layui.mobile.css,root/dist/css,0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
root/dist/css/modules,root/dist/css,0,0,0,0,0,0,0,0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
