root/EastAsia&Pacific,root,45.260000000000005,74.07,30.53,116.16,51.87,115.09,61.25,50.559999999999995,122.47000000000001,129.99999999999997,103.94999999999997,151.23000000000002,120.51,152.60999999999999,145.99,150.32999999999998,144.18,135.57,137.92000000000002,136.75,144.84,112.69,110.14000000000001,105.13000000000002,105.66000000000001,81.58000000000001,76.05999999999999,185.82,152.02
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,0,0,0,69.46,0,9.28,0,0,8.51,8.04,8.12,7.61,6.66,1.08,1.13,1.13,1.07,0.95,0.73,0.88,0.78,0.89,0.86,0.71,0.67,0.7,0.79,1.06,1.18
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,4.07,0,0,0,15.41,14.34,14.38,9.76,11.02,13.89,13.32,11.41,10.69,9.01,9.82,9.68,0.17,0.52,0.54,0.55,0,0,0.19,0,0.28
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1,15.03,15.59,0,11.75,11.57,14.98,13.02,0,10.47,9.65,9.16,0,9.95,0,10.98
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,13.96,13.94,12.81,0,24.98,19.89,17.55,16.67,18.82,19.18,6.08,5.73,6.22,3.55,3.69,3.28,2.31,2.07,2.14,1.97,0,0,1.99,2.6,3.27
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,10.48,0,8.2,7.97,8.85,11.57,10.07,24.94,10.58,11.29,0,9.33,0
root/EastAsia&Pacific/FrenchPolynesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,4.54,0,4.17,3.85,4.12,4.12,4.14,4.16
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,5.81,5.26,0,0,5.95,0,4.92,3.72,7.19,2.39,3.25,2.76,2.61,3.89,3.36,3.29,3.95,3.76,2.5,2.52,1.94,2.54,2.57,2.3,2.16,0,0,3.33
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,5.2,5.29,5.04,5.78,6.07,6.17,6.23,9.67,10.63,8.37,8.52,9.62,10.23,13.22,13.13,12.55,8.84,7.64,3.9,3.75,3.22,4.19,2.85,3.12,2.94,1.31,3.14,3.95,5.14
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,8.12,5.57,6.19,0,6.26,0,0,5.85,31.35,25.94,26.49,5.54,17.34,18.64,18.94,18.63,17.63,13.49,11.49,11.72,13.16,12.64,11.08,10.47,10.66,11.3,11.29,12.48,16.32
root/EastAsia&Pacific/LaoPDR,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,18.07,17.15,0,0,16.37,16.87,15.78,15.41,14.23,0,0,0,0,0,13.83,17.93,9.27
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,13.38,0,0,12.0,0,10.31,0,0,6.51,10.2,6.99,7.29,6.28,7.61,2.43,6.62,7.55,2.24,4.17,5.66,5.48,6.21,5.2,3.85,4.04,4.62,2.01,0,3.52
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0.3,5.42,7.31,7.24,5.3,5.25,5.1,5.09,5.41,5.41,5.41,5.25,5.26,0,5.24,0,4.02,0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,3.55,3.55,3.55,3.55,3.55,3.44,3.44,3.44,3.44,1.99,1.99,1.99,1.99,0,2.03,2.03,7.64,3.22,0,2.9,0
root/EastAsia&Pacific/Nauru,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.48
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,0,0,0,0,7.66,9.86,0,0,3.08,2.96,2.52,2.18,1.43,5.36,5.36,5.92,5.59,7.48,7.85,1.34,1.0,1.27,14.15,0.98,1.1,1.11,1.12,1.35,1.49
root/EastAsia&Pacific/Palau,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.72,0,0,0,8.53,8.22,7.98,0,0,12.19,12.73
root/EastAsia&Pacific/PapuaNewGuinea,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,19.42,0,19.54,4.72,4.59,3.99,3.52,3.19,4.29,3.86,2.58,5.02,4.72,4.76,0,4.07,4.16,0,0,0
root/EastAsia&Pacific/Philippines,root/EastAsia&Pacific,18.56,18.63,14.04,0,13.85,16.46,15.94,15.94,14.44,9.81,13.13,9.73,6.03,5.89,6.03,4.97,5.73,6.8,6.87,5.65,7.63,7.51,8.53,6.08,5.62,4.82,0,7.12,5.49
root/EastAsia&Pacific/Samoa,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.01,10.58,10.51,11.0,11.81,12.79
root/EastAsia&Pacific/Singapore,root/EastAsia&Pacific,0,10.9,0,0,0,0,0,2.12,0.29,0.29,0.31,0.31,0.22,0.21,0.21,0.21,0,0.12,0.12,0.12,0.46,0.58,0.45,0.42,0.46,0.67,0.65,0.97,0.96
root/EastAsia&Pacific/SolomonIslands,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.12,0,0,0,0,0,0,60.68,22.4
root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,0,27.87,0,28.92,0,43.12,0,12.06,0,0,0,27.87,7.96,5.1,0,5.77,2.61,3.09,2.89,2.59,2.29,2.77,2.66,2.68,0,5.25,7.12,8.79,0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,3.39,3.95,3.4,2.81,0,2.9,2.94
root/EastAsia&Pacific/Tuvalu,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,0,0,0,0,0
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.34,24.55,24.66,24.77,23.81,29.84,31.29,31.17,0,0,14.02,0,0,11.7,13.71
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,0,0,0,0,0,0,26.27,0,0,0,0,28.01,0,11.23,13.43,11.73,11.57,11.76,11.61,11.4,4.97,11.08,6.39,0,4.09,5.79,6.36,7.4,7.08
root/Europe&CentralAsia,root,95.35999999999999,89.63999999999994,143.17999999999995,105.03,113.12999999999997,189.48000000000005,119.53000000000003,377.82000000000005,327.05,267.47999999999996,254.64999999999986,257.0899999999998,181.33000000000007,262.5900000000001,212.6800000000001,188.4700000000001,185.1700000000001,188.73000000000005,185.02999999999994,189.55000000000007,179.4999999999999,210.64,177.01999999999998,175.24,181.60999999999993,182.88999999999996,180.90999999999997,209.9100000000001,203.79000000000008
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,12.8,0,0,10.83,10.6,7.68,7.57,6.97,6.67,6.36,5.31,4.96,5.29,4.95,4.49,4.44,4.88,5.36,5.11,5.04
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,3.75,3.26,3.19,4.28,3.01,3.49,3.52,3.38,3.44,3.08,2.99,3.3,3.93,2.86
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,3.47,3.32,3.55,3.89,4.19,4.15,4.12,9.96,8.74,7.35,7.42,7.39,4.34,5.18,3.68,4.18,3.86,3.37,2.95,2.84,2.32,2.95,2.46,2.31,2.07,2.35,2.29,2.52,3.18
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47,0,0,6.06,0,7.16,6.93,8.22,0,9.1,8.74,8.5,6.42,6.46,0
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,6.44,7.01,0,0,5.83,6.01,6.9,0,0,0,0,0,5.88,5.7,4.75,3.43,4.19,3.55,3.49,3.15,3.29
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,3.47,3.32,3.55,3.89,4.19,4.15,4.12,9.96,8.74,7.35,7.42,7.39,4.34,5.18,3.68,4.18,3.86,3.37,2.95,2.84,2.32,2.95,2.46,2.31,2.07,2.35,2.29,2.52,3.18
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58,0,0,0,0,11.04,10.45,9.84,11.01,9.39,8.69,8.6,8.58,8.94,9.56,9.77
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,3.47,3.32,3.55,3.89,4.19,4.15,4.12,9.96,8.74,7.35,7.42,7.39,4.34,5.18,3.68,4.18,3.86,3.37,2.95,2.84,2.32,2.95,2.46,2.31,2.07,2.35,2.29,2.52,3.18
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,3.47,3.32,3.55,3.89,4.19,4.15,4.12,9.96,8.74,7.35,7.42,7.39,4.34,5.18,3.68,4.18,3.86,3.37,2.95,2.84,2.32,2.95,2.46,2.31,2.07,2.35,2.29,2.52,3.18
root/Europe&CentralAsia/Cyprus,root/Europe&CentralAsia,3.47,3.32,3.55,3.89,4.19,4.15,4.12,9.96,8.74,7.35,7.42,7.39,4.34,5.18,3.68,4.18,3.86,3.37,2.95,2.84,2.32,2.95,2.46,2.31,2.07,2.35,2.29,2.52,3.18
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,3.47,3.32,3.55,3.89,4.19,4.15,4.12,9.96,8.74,7.35,7.42,7.39,4.34,5.18,3.68,4.18,3.86,3.37,2.95,2.84,2.32,2.95,2.46,2.31,2.07,2.35,2.29,2.52,3.18
