root/EastAsia&PacificBruneiDarussalam,root,0,0,0,0,0,0,0,0,0,55.7,56.6,61.2,61.8,71.9
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,30.2,33.2,89.5,91.1,95.3
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,0,41.2,46.4,48.5,51.8,55.3
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,2.5,2.5,2.4,3.5,5.1,10.9,11.2
root/EastAsia&PacificMalaysia,root,33.9,33.7,42.2,44.5,52.9,48.5,62.0,49.4,56.1,52.9,56.2,57.0,62.4,63.6
root/EastAsia&PacificMongolia,root,2.3,4.7,10.2,10.8,22.7,22.2,19.2,51.4,58.9,58.3,32.7,40.5,42.2,45.0
root/EastAsia&PacificTimorLeste,root,0,0,0,0,0,0,0,1.8,2.0,5.4,5.7,5.8,5.6,5.6
root/EastAsia&PacificVietnam,root,0.8,1.1,2.7,9.2,13.4,19.0,26.4,29.8,37.8,39.1,41.8,41.5,41.8,51.0
root/Europe&CentralAsiaAlbania,root,0,0,0,0,6.8,9.9,12.3,17.0,19.7,13.1,16.7,27.1,38.9,51.6
root/Europe&CentralAsiaArmenia,root,0,2.6,1.5,2.8,2.6,4.4,16.9,23.7,20.5,21.9,23.5,0,0,0
root/Europe&CentralAsiaAustria,root,1.1,1.2,1.2,1.3,1.3,1.4,1.4,1.7,1.8,1.7,2.0,2.2,2.3,2.2
root/Europe&CentralAsiaAzerbaijan,root,0,0.4,1.1,1.4,3.1,6.9,7.0,15.6,17.7,23.0,28.7,33.6,36.4,37.5
root/Europe&CentralAsiaBelarus,root,1.1,1.1,1.1,1.1,2.4,23.4,33.5,49.5,56.2,60.3,64.5,66.9,70.1,72.2
root/Europe&CentralAsiaBelgium,root,53.3,55.3,56.2,57.2,57.7,56.5,57.2,72.6,89.0,96.2,96.4,96.3,95.3,95.5
