root/EastAsia&Pacific,root,4140.0,4940.0,5260.0,5690.0,6070.0,10500.0,11900.0,13040.0,14530.0,15840.0,20870.0,25830.0,33130.0,38300.0,40570.0,42570.0,49040.0,57360.0,66040.0,71110.0,68980.0,67430.0,68310.0,69680.0,78620.0,93140.0,116620.0,137730.0,144960.0,162000.0,177390.0,192290.0,206830.0,229560.0,238900.0,243050.0,219370.0,214180.0,217050.0,190310.0,198890.0,209670.0,240240.0,266780.0,288190.0,317160.0,334620.0,342070.0,372900.0,408120.0,454050.0,492170.0,497870.0,470790.0,454610.0,390360.0
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,1870.0,1970.0,2100.0,2270.0,2340.0,2530.0,2730.0,2970.0,3270.0,3470.0,3880.0,4640.0,5940.0,7210.0,7860.0,8070.0,8460.0,9580.0,10810.0,11850.0,12060.0,11570.0,12010.0,11990.0,12290.0,12530.0,14090.0,15560.0,17300.0,18190.0,18510.0,18870.0,18830.0,19250.0,20440.0,21900.0,21740.0,21420.0,21110.0,20110.0,19980.0,21110.0,25450.0,30270.0,34060.0,37250.0,42270.0,43980.0,46550.0,50230.0,60060.0,65870.0,64980.0,60360.0,54130.0,51360.0
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12080.0,12460.0,13580.0,15160.0,15030.0,15080.0,15680.0,16210.0,16210.0,14420.0,14040.0,14680.0,16070.0,17130.0,17800.0,19980.0,23080.0,27580.0,30930.0,34160.0,32470.0,33300.0,35490.0,42290.0,45180.0,42930.0,38590.0,32890.0,29600.0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.0,320.0,320.0,290.0,300.0,300.0,310.0,320.0,350.0,400.0,460.0,520.0,590.0,670.0,700.0,750.0,810.0,880.0,970.0,1020.0,1060.0,1140.0,1230.0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,70.0,80.0,90.0,100.0,110.0,100.0,90.0,110.0,120.0,130.0,130.0,160.0,180.0,200.0,190.0,190.0,200.0,210.0,220.0,220.0,220.0,220.0,250.0,290.0,310.0,320.0,330.0,320.0,330.0,350.0,390.0,420.0,470.0,540.0,650.0,750.0,800.0,860.0,940.0,1010.0,1110.0,1280.0,1510.0,1760.0,2060.0,2510.0,3100.0,3690.0,4340.0,5060.0,5940.0,6800.0,7520.0,7950.0,8250.0,8690.0
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,280.0,290.0,300.0,290.0,300.0,340.0,350.0,350.0,400.0,440.0,530.0,720.0,930.0,1120.0,1220.0,1300.0,1360.0,1660.0,1870.0,2040.0,1800.0,1580.0,1660.0,1580.0,1790.0,1770.0,1790.0,1790.0,1790.0,1790.0,1990.0,2090.0,2230.0,2460.0,2660.0,2580.0,2300.0,2350.0,2230.0,2140.0,2170.0,2420.0,3030.0,3590.0,3630.0,3830.0,4020.0,3870.0,3650.0,3760.0,4100.0,4640.0,4750.0,4810.0,4800.0,4970.0
root/EastAsia&Pacific/FrenchPolynesia,root/EastAsia&Pacific,0,0,0,0,0,2090.0,2520.0,2430.0,2400.0,2640.0,2660.0,3330.0,4600.0,5120.0,5620.0,5940.0,6820.0,8060.0,9240.0,9710.0,9240.0,8280.0,8120.0,8420.0,10350.0,13120.0,15480.0,15050.0,15390.0,16160.0,17430.0,17590.0,17690.0,18150.0,18020.0,17490.0,16890.0,16400.0,15990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,570.0,630.0,700.0,710.0,710.0,740.0,840.0,930.0,1060.0,1300.0,1750.0,2150.0,2450.0,2900.0,3340.0,3930.0,4700.0,5730.0,6360.0,6290.0,5890.0,6170.0,6090.0,7230.0,9080.0,10770.0,11550.0,12660.0,14320.0,16560.0,19560.0,21820.0,23570.0,24140.0,26080.0,25110.0,25800.0,26930.0,26350.0,25270.0,26340.0,28120.0,28890.0,30290.0,32070.0,33950.0,32350.0,33620.0,35690.0,36340.0,38570.0,40240.0,41180.0,42970.0,46310.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,70.0,80.0,80.0,90.0,110.0,160.0,220.0,270.0,300.0,360.0,400.0,470.0,530.0,560.0,530.0,520.0,500.0,510.0,510.0,510.0,530.0,560.0,610.0,660.0,740.0,850.0,990.0,1090.0,1100.0,660.0,570.0,580.0,720.0,790.0,900.0,1080.0,1220.0,1370.0,1600.0,1940.0,2140.0,2520.0,3000.0,3570.0,3730.0,3620.0,3430.0,3410.0,3540.0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,610.0,690.0,800.0,890.0,1030.0,1200.0,1430.0,1660.0,1820.0,2110.0,2710.0,3620.0,4410.0,5120.0,5380.0,5910.0,7410.0,9400.0,10800.0,11090.0,10500.0,10180.0,10450.0,11490.0,13820.0,18040.0,24730.0,26960.0,27850.0,28540.0,30510.0,33540.0,36980.0,42110.0,43150.0,40040.0,34450.0,33780.0,36230.0,36770.0,34790.0,35070.0,38350.0,40560.0,39930.0,38740.0,38850.0,38800.0,43440.0,46880.0,49480.0,48280.0,43950.0,38880.0,38000.0,38550.0
