root/Chad,root,1598.0,2000.0,2456.0,2967.0,3538.0,4169.0,4865.0,5624.0,6449.0,7339.0,8281.0,9274.0,10278.0,11259.0,12166.0,12948.0,13216.0,12731.0,12634.0,10514.0,10420.0,11094.0,12131.0,12096.0,11733.0
root/Chile,root,704.0,751.0,799.0,846.0,894.0,924.0,862.0,873.0,920.0,972.0,760.0,826.0,825.0,637.0,542.0,546.0,475.0,491.0,512.0,549.0,578.0,625.0,774.0,745.0,666.0
root/Colombia,root,276.0,413.0,593.0,825.0,1116.0,1484.0,1960.0,2564.0,3283.0,4096.0,4982.0,5790.0,6077.0,6435.0,6854.0,7215.0,7486.0,6502.0,7017.0,7916.0,8183.0,7623.0,6350.0,5830.0,4694.0
root/Congo,root,1792.0,2249.0,2757.0,3306.0,3884.0,4474.0,5058.0,5620.0,6142.0,6603.0,6994.0,7306.0,7517.0,7612.0,7625.0,7534.0,6809.0,6731.0,6304.0,5377.0,4959.0,4568.0,4056.0,4083.0,4438.0
root/Costa Rica,root,65.0,72.0,80.0,89.0,99.0,110.0,121.0,133.0,147.0,161.0,139.0,73.0,77.0,84.0,91.0,99.0,105.0,112.0,119.0,125.0,127.0,153.0,159.0,168.0,170.0
root/Cuba,root,16.0,24.0,32.0,41.0,51.0,61.0,71.0,82.0,94.0,107.0,121.0,118.0,63.0,64.0,74.0,84.0,98.0,109.0,123.0,138.0,113.0,100.0,116.0,124.0,121.0
root/Côte d'Ivoire,root,6357.0,8167.0,10265.0,12638.0,15250.0,18058.0,20970.0,23913.0,26769.0,29420.0,31746.0,33620.0,34672.0,35640.0,36509.0,35663.0,32004.0,29916.0,28227.0,24931.0,22624.0,24030.0,23291.0,23079.0,21795.0
root/Democratic Republic of the Congo,root,16572.0,18760.0,20993.0,23184.0,25190.0,26949.0,28452.0,29740.0,30867.0,31862.0,32797.0,33611.0,34255.0,34651.0,34628.0,33543.0,32361.0,30568.0,30595.0,30986.0,28628.0,27886.0,27913.0,25988.0,24108.0
root/Denmark,root,133.0,141.0,149.0,155.0,161.0,168.0,175.0,153.0,58.0,45.0,45.0,52.0,58.0,63.0,66.0,70.0,77.0,78.0,81.0,72.0,66.0,61.0,58.0,55.0,57.0
root/Djibouti,root,11.0,21.0,36.0,60.0,94.0,139.0,197.0,268.0,350.0,442.0,531.0,578.0,655.0,759.0,839.0,896.0,893.0,830.0,794.0,775.0,772.0,765.0,717.0,665.0,643.0
root/Dominican Republic,root,303.0,470.0,690.0,972.0,1319.0,1734.0,2216.0,2756.0,3340.0,3948.0,4554.0,5125.0,5586.0,6025.0,6405.0,6483.0,5990.0,5439.0,4687.0,4252.0,4110.0,3953.0,3691.0,3369.0,3099.0
root/Ecuador,root,55.0,95.0,161.0,263.0,397.0,562.0,751.0,952.0,1159.0,1363.0,1551.0,1715.0,1850.0,1954.0,2010.0,1922.0,1861.0,1793.0,1548.0,1285.0,1176.0,1141.0,1032.0,1131.0,1210.0
root/Egypt,root,7.0,10.0,13.0,16.0,20.0,25.0,31.0,38.0,46.0,55.0,66.0,78.0,92.0,107.0,124.0,143.0,156.0,127.0,137.0,182.0,216.0,235.0,239.0,249.0,274.0
root/El Salvador,root,152.0,180.0,212.0,249.0,289.0,333.0,381.0,433.0,489.0,547.0,608.0,668.0,697.0,700.0,656.0,522.0,475.0,470.0,448.0,403.0,346.0,303.0,319.0,364.0,392.0
root/Equatorial Guinea,root,5.0,7.0,10.0,13.0,19.0,26.0,37.0,51.0,71.0,98.0,134.0,182.0,244.0,322.0,416.0,505.0,586.0,691.0,759.0,884.0,934.0,1085.0,1053.0,902.0,837.0
root/Eritrea,root,115.0,166.0,225.0,291.0,366.0,456.0,563.0,686.0,826.0,982.0,1154.0,1334.0,1505.0,1649.0,1753.0,1781.0,1640.0,1403.0,1172.0,1019.0,987.0,948.0,843.0,743.0,658.0
root/Ethiopia,root,8614.0,12211.0,16799.0,22410.0,28944.0,36179.0,43847.0,51698.0,59287.0,66339.0,72621.0,77814.0,81681.0,84068.0,84532.0,81662.0,75436.0,64166.0,50744.0,41106.0,32691.0,26069.0,22025.0,22901.0,23375.0
root/Fiji,root,0.2909,0.4702,0.7194,1.0,2.0,2.0,3.0,4.0,5.0,7.0,8.0,10.0,11.0,13.0,14.0,12.0,12.0,13.0,13.0,15.0,16.0,17.0,16.0,13.0,14.0
root/Gabon,root,190.0,256.0,340.0,447.0,579.0,739.0,929.0,1149.0,1397.0,1669.0,1961.0,2257.0,2512.0,2708.0,2877.0,2651.0,2300.0,2500.0,2725.0,2852.0,2710.0,2677.0,2414.0,1906.0,1454.0
root/Gambia,root,17.0,24.0,35.0,49.0,69.0,95.0,129.0,172.0,226.0,291.0,367.0,454.0,551.0,654.0,761.0,856.0,889.0,982.0,1050.0,1079.0,1069.0,943.0,820.0,841.0,946.0
root/Georgia,root,2.0,5.0,8.0,12.0,17.0,24.0,30.0,38.0,45.0,53.0,61.0,69.0,78.0,88.0,97.0,90.0,78.0,72.0,82.0,81.0,81.0,91.0,95.0,91.0,98.0
root/Ghana,root,3850.0,4675.0,5619.0,6681.0,7851.0,9107.0,10416.0,11759.0,13109.0,14430.0,15698.0,16880.0,17924.0,18800.0,19389.0,19421.0,19272.0,18551.0,17422.0,16016.0,14753.0,12841.0,9999.0,9174.0,9248.0
root/Guatemala,root,4.0,7.0,13.0,23.0,39.0,65.0,105.0,163.0,245.0,354.0,494.0,660.0,837.0,952.0,751.0,877.0,1072.0,983.0,873.0,878.0,1056.0,1351.0,1581.0,1625.0,1707.0
root/Guinea,root,538.0,801.0,1156.0,1609.0,2147.0,2752.0,3397.0,4050.0,4685.0,5282.0,5821.0,6280.0,6620.0,6862.0,7045.0,7135.0,6801.0,6005.0,6075.0,5222.0,4547.0,4502.0,4480.0,3687.0,3791.0
root/Guinea-Bissau,root,41.0,57.0,79.0,106.0,142.0,187.0,243.0,311.0,395.0,495.0,613.0,748.0,898.0,1060.0,1234.0,1417.0,1587.0,1665.0,1673.0,1572.0,1683.0,1842.0,1835.0,1757.0,1877.0
root/Guyana,root,0.4162,0.7521,1.0,2.0,4.0,7.0,11.0,17.0,26.0,39.0,56.0,77.0,102.0,128.0,135.0,116.0,90.0,83.0,90.0,90.0,92.0,98.0,103.0,106.0,118.0
root/Haiti,root,2119.0,2792.0,3580.0,4474.0,5456.0,6496.0,7556.0,8589.0,9575.0,10455.0,11204.0,11795.0,12169.0,12267.0,12274.0,11923.0,10828.0,8938.0,7757.0,6568.0,6235.0,6557.0,5942.0,4809.0,3816.0
root/Honduras,root,722.0,928.0,1160.0,1408.0,1667.0,1925.0,2173.0,2402.0,2601.0,2765.0,2889.0,2971.0,2996.0,2861.0,2374.0,2283.0,2065.0,1902.0,1737.0,1621.0,1532.0,1478.0,1364.0,1248.0,1162.0
root/Indonesia,root,1.0,2.0,4.0,8.0,17.0,33.0,66.0,127.0,233.0,401.0,654.0,1033.0,1604.0,2488.0,3761.0,5439.0,7379.0,9103.0,11735.0,14934.0,18400.0,22621.0,26585.0,30176.0,33697.0
root/Iran (Islamic Republic of),root,34.0,46.0,58.0,72.0,88.0,107.0,132.0,166.0,217.0,295.0,404.0,518.0,728.0,1009.0,1330.0,1677.0,2021.0,2278.0,2631.0,2916.0,3222.0,3525.0,3732.0,3915.0,4083.0
root/Ireland,root,8.0,10.0,14.0,18.0,23.0,30.0,27.0,22.0,22.0,24.0,27.0,30.0,33.0,37.0,41.0,43.0,45.0,47.0,52.0,55.0,56.0,53.0,57.0,62.0,66.0
root/Jamaica,root,176.0,271.0,395.0,541.0,714.0,909.0,1118.0,1331.0,1540.0,1740.0,1923.0,2084.0,2222.0,2330.0,2404.0,2363.0,1957.0,1934.0,1773.0,1669.0,1515.0,1575.0,1531.0,1404.0,1265.0
root/Kazakhstan,root,13.0,20.0,27.0,35.0,44.0,53.0,64.0,78.0,96.0,119.0,153.0,197.0,247.0,308.0,382.0,452.0,479.0,554.0,615.0,653.0,642.0,691.0,693.0,635.0,532.0
root/Kenya,root,17941.0,24332.0,32158.0,41374.0,51765.0,62942.0,74421.0,85706.0,96290.0,105714.0,113570.0,119634.0,123583.0,125408.0,124032.0,112947.0,99792.0,82741.0,70476.0,58435.0,47845.0,40816.0,33741.0,33197.0,32985.0
root/Kyrgyzstan,root,1.0,2.0,2.0,3.0,4.0,6.0,8.0,10.0,13.0,17.0,22.0,29.0,37.0,48.0,62.0,80.0,101.0,123.0,152.0,187.0,223.0,260.0,303.0,358.0,371.0
root/Lao People's Democratic Republic,root,0.0004,0.0582,0.2421,0.6304,1.0,3.0,5.0,9.0,14.0,24.0,40.0,65.0,100.0,144.0,182.0,205.0,237.0,278.0,309.0,305.0,377.0,451.0,516.0,514.0,490.0
root/Lebanon,root,19.0,22.0,25.0,29.0,34.0,38.0,42.0,46.0,50.0,54.0,57.0,56.0,54.0,53.0,51.0,50.0,51.0,53.0,50.0,48.0,50.0,53.0,51.0,47.0,45.0
root/Lesotho,root,128.0,248.0,471.0,863.0,1495.0,2411.0,3603.0,5027.0,6636.0,8369.0,10162.0,11908.0,13489.0,14746.0,15670.0,16181.0,15133.0,14013.0,12171.0,10657.0,8984.0,8115.0,8629.0,9017.0,9323.0
root/Liberia,root,125.0,175.0,239.0,322.0,432.0,582.0,779.0,1022.0,1299.0,1590.0,1845.0,2101.0,2322.0,2526.0,2707.0,2876.0,2974.0,2776.0,2753.0,2714.0,2565.0,2333.0,2124.0,2072.0,1968.0
root/Madagascar,root,89.0,154.0,250.0,381.0,549.0,756.0,997.0,1266.0,1554.0,1851.0,2147.0,2430.0,2689.0,2915.0,3101.0,3243.0,3347.0,3402.0,3431.0,3445.0,3429.0,3389.0,3325.0,3279.0,3195.0
root/Malawi,root,15158.0,19189.0,23627.0,28533.0,33888.0,39827.0,45987.0,52139.0,58028.0,63469.0,68316.0,72540.0,76063.0,78905.0,80832.0,79847.0,76552.0,70711.0,63561.0,56615.0,51027.0,46482.0,41978.0,36198.0,32603.0
root/Malaysia,root,30.0,162.0,596.0,1414.0,2635.0,4105.0,5566.0,6858.0,7913.0,8731.0,9360.0,9786.0,9783.0,9681.0,9668.0,9702.0,9726.0,9732.0,9707.0,9629.0,9568.0,9569.0,9374.0,9314.0,9002.0
root/Mali,root,2071.0,2690.0,3389.0,4134.0,4898.0,5632.0,6308.0,6901.0,7394.0,7778.0,8055.0,8227.0,8263.0,8150.0,7823.0,7031.0,6875.0,5891.0,5215.0,4990.0,4798.0,4557.0,4168.0,4502.0,5309.0
root/Mauritania,root,38.0,54.0,76.0,103.0,137.0,179.0,229.0,288.0,356.0,432.0,515.0,603.0,693.0,783.0,867.0,926.0,937.0,927.0,920.0,941.0,973.0,1034.0,1062.0,1098.0,1082.0
root/Mauritius,root,5.0,7.0,11.0,16.0,24.0,36.0,54.0,80.0,115.0,160.0,214.0,275.0,340.0,406.0,470.0,526.0,571.0,602.0,625.0,644.0,658.0,641.0,537.0,528.0,496.0
root/Mexico,root,11195.0,13339.0,15474.0,17506.0,19292.0,20471.0,21482.0,22438.0,23231.0,23768.0,23753.0,22960.0,22072.0,20751.0,19197.0,18245.0,17013.0,15092.0,13437.0,12019.0,10790.0,9696.0,8390.0,6675.0,5961.0
root/Morocco,root,26.0,36.0,48.0,64.0,83.0,108.0,139.0,177.0,223.0,278.0,344.0,422.0,511.0,591.0,553.0,596.0,710.0,833.0,933.0,964.0,1058.0,1162.0,1171.0,1120.0,1097.0
root/Mozambique,root,2566.0,3631.0,5091.0,6975.0,9324.0,12103.0,15390.0,19246.0,23682.0,28665.0,34216.0,40263.0,46647.0,53107.0,58878.0,64165.0,67348.0,64527.0,57514.0,56020.0,59885.0,60320.0,58886.0,57637.0,44917.0
root/Myanmar,root,66.0,179.0,376.0,700.0,1201.0,1917.0,2826.0,3894.0,5082.0,6344.0,7608.0,8871.0,10127.0,11374.0,12579.0,13640.0,14244.0,14540.0,14310.0,14387.0,14345.0,13970.0,12997.0,11505.0,10098.0
root/Namibia,root,252.0,394.0,611.0,930.0,1383.0,2000.0,2799.0,3788.0,4947.0,6230.0,7551.0,8751.0,9874.0,10781.0,11328.0,11137.0,9333.0,6595.0,5129.0,4610.0,4418.0,5255.0,6951.0,5379.0,5083.0
root/Nepal,root,0.155,0.3475,0.9685,3.0,7.0,17.0,38.0,84.0,178.0,346.0,607.0,965.0,1407.0,1898.0,2392.0,2826.0,3158.0,3307.0,3252.0,3101.0,3184.0,3162.0,2951.0,2776.0,2576.0
root/Nicaragua,root,223.0,248.0,276.0,306.0,338.0,373.0,409.0,448.0,488.0,530.0,570.0,609.0,643.0,671.0,686.0,687.0,656.0,604.0,550.0,530.0,497.0,489.0,440.0,397.0,378.0
root/Niger,root,346.0,460.0,602.0,777.0,992.0,1253.0,1562.0,1922.0,2327.0,2768.0,3233.0,3705.0,4169.0,4607.0,4991.0,5264.0,5313.0,5233.0,5264.0,5153.0,4290.0,4286.0,4033.0,3716.0,3376.0
root/Nigeria,root,22912.0,28053.0,34199.0,41451.0,49894.0,59611.0,70639.0,82920.0,96251.0,110412.0,125219.0,140249.0,154966.0,168644.0,177639.0,182194.0,188397.0,184774.0,192589.0,175679.0,178400.0,190147.0,192604.0,180826.0,174253.0
root/Norway,root,13.0,17.0,23.0,30.0,38.0,47.0,28.0,18.0,13.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,20.0,20.0,23.0,23.0,25.0,26.0,27.0,28.0
root/Oman,root,28.0,31.0,33.0,35.0,37.0,40.0,42.0,44.0,47.0,50.0,47.0,28.0,26.0,28.0,29.0,30.0,33.0,36.0,38.0,40.0,39.0,47.0,57.0,61.0,48.0
root/Pakistan,root,22.0,27.0,34.0,42.0,52.0,65.0,80.0,99.0,123.0,151.0,186.0,228.0,280.0,337.0,411.0,499.0,625.0,764.0,884.0,1056.0,1274.0,1524.0,1845.0,2300.0,2787.0
root/Panama,root,66.0,94.0,126.0,162.0,202.0,248.0,303.0,371.0,455.0,509.0,403.0,536.0,688.0,816.0,920.0,988.0,1023.0,1030.0,1039.0,988.0,810.0,830.0,762.0,671.0,603.0
root/Papua New Guinea,root,19.0,34.0,59.0,96.0,151.0,227.0,326.0,452.0,604.0,783.0,985.0,1206.0,1435.0,1667.0,1889.0,2075.0,2130.0,1892.0,1492.0,1408.0,1505.0,1598.0,1471.0,1213.0,900.0
root/Paraguay,root,56.0,67.0,80.0,93.0,106.0,120.0,134.0,148.0,164.0,181.0,200.0,220.0,242.0,267.0,294.0,303.0,208.0,186.0,178.0,177.0,200.0,232.0,306.0,358.0,397.0
root/Peru,root,3050.0,3559.0,4019.0,4414.0,4738.0,4998.0,5204.0,5372.0,5515.0,5641.0,5753.0,5852.0,5884.0,5630.0,5420.0,5504.0,5247.0,4687.0,4050.0,3819.0,2910.0,2213.0,2458.0,2314.0,2533.0
root/Philippines,root,3.0,4.0,6.0,10.0,14.0,21.0,30.0,41.0,56.0,74.0,95.0,119.0,145.0,174.0,205.0,236.0,250.0,247.0,260.0,283.0,313.0,338.0,414.0,480.0,493.0
root/Republic of Moldova,root,7.0,11.0,18.0,28.0,43.0,62.0,88.0,123.0,166.0,218.0,277.0,341.0,409.0,476.0,535.0,588.0,636.0,672.0,687.0,707.0,723.0,750.0,744.0,764.0,777.0
root/Rwanda,root,3880.0,4732.0,5543.0,6454.0,7672.0,9346.0,11508.0,13957.0,16347.0,18357.0,19502.0,20289.0,20677.0,20755.0,20138.0,17441.0,13111.0,9712.0,8645.0,7722.0,6377.0,5002.0,4058.0,3439.0,3048.0
root/Sao Tome and Principe,root,3.0,5.0,10.0,14.0,20.0,26.0,33.0,40.0,47.0,54.0,61.0,68.0,74.0,80.0,85.0,88.0,81.0,79.0,77.0,71.0,66.0,65.0,62.0,57.0,52.0
root/Senegal,root,328.0,376.0,427.0,483.0,545.0,615.0,699.0,802.0,931.0,1089.0,1286.0,1508.0,1725.0,2014.0,2322.0,2618.0,2894.0,2842.0,2026.0,2087.0,2146.0,2224.0,2346.0,2435.0,2369.0
root/Sierra Leone,root,5.0,9.0,18.0,32.0,56.0,94.0,151.0,231.0,342.0,490.0,684.0,930.0,1226.0,1566.0,1934.0,2287.0,2536.0,2762.0,2935.0,2903.0,2802.0,2763.0,2618.0,2604.0,2666.0
root/Slovakia,root,0.2043,0.3444,0.5245,0.7699,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,6.0,6.0,6.0,5.0,8.0
root/Slovenia,root,0.4362,0.6112,0.8358,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,9.0,8.0,8.0,9.0,10.0
root/Somalia,root,62.0,96.0,144.0,208.0,293.0,404.0,541.0,703.0,886.0,1085.0,1288.0,1490.0,1684.0,1863.0,2022.0,2154.0,2248.0,2314.0,2351.0,2350.0,2369.0,2376.0,2384.0,2365.0,2370.0
root/South Africa,root,869.0,2092.0,4604.0,9240.0,16964.0,28656.0,45028.0,66537.0,93344.0,125147.0,161382.0,200325.0,240146.0,278758.0,310416.0,319389.0,327176.0,321975.0,315459.0,326357.0,332928.0,303077.0,224003.0,159715.0,138379.0
root/South Sudan,root,85.0,145.0,235.0,362.0,533.0,765.0,1074.0,1468.0,1945.0,2504.0,3122.0,3805.0,4537.0,5314.0,6129.0,6983.0,7861.0,8735.0,9545.0,10240.0,10684.0,11428.0,12032.0,12567.0,12740.0
root/Sri Lanka,root,2.0,2.0,3.0,4.0,6.0,8.0,10.0,13.0,16.0,20.0,25.0,30.0,35.0,41.0,47.0,48.0,45.0,50.0,56.0,64.0,71.0,84.0,98.0,110.0,112.0
root/Sudan,root,70.0,91.0,118.0,151.0,191.0,239.0,296.0,361.0,438.0,531.0,641.0,768.0,913.0,1074.0,1249.0,1436.0,1633.0,1837.0,2007.0,1893.0,1961.0,2253.0,2545.0,2770.0,2906.0
root/Suriname,root,6.0,9.0,14.0,21.0,29.0,39.0,51.0,64.0,80.0,96.0,114.0,131.0,150.0,158.0,155.0,157.0,155.0,152.0,138.0,137.0,141.0,145.0,139.0,151.0,159.0
root/Swaziland,root,112.0,236.0,443.0,755.0,1185.0,1741.0,2423.0,3224.0,4130.0,5111.0,6132.0,7109.0,7835.0,8430.0,8947.0,9030.0,8163.0,7070.0,6576.0,5997.0,5665.0,5127.0,4492.0,3905.0,3521.0
root/Sweden,root,76.0,103.0,135.0,170.0,209.0,252.0,151.0,84.0,61.0,50.0,46.0,43.0,43.0,44.0,45.0,55.0,48.0,47.0,49.0,51.0,52.0,64.0,58.0,57.0,70.0
root/Syrian Arab Republic,root,10.0,11.0,12.0,14.0,15.0,16.0,18.0,19.0,21.0,22.0,23.0,25.0,27.0,29.0,29.0,29.0,31.0,34.0,36.0,37.0,37.0,38.0,37.0,37.0,39.0
root/Tajikistan,root,5.0,8.0,13.0,21.0,34.0,52.0,77.0,110.0,154.0,206.0,266.0,332.0,399.0,465.0,529.0,587.0,638.0,673.0,703.0,724.0,729.0,743.0,721.0,731.0,717.0
root/Thailand,root,1150.0,2955.0,5704.0,9407.0,14265.0,20058.0,26470.0,33243.0,40367.0,47520.0,54009.0,58765.0,59766.0,57351.0,53190.0,43873.0,33681.0,29419.0,27154.0,25250.0,23402.0,21138.0,20488.0,20352.0,19390.0
root/Togo,root,847.0,1049.0,1288.0,1571.0,1905.0,2295.0,2747.0,3258.0,3823.0,4427.0,5052.0,5680.0,6277.0,6753.0,6958.0,7046.0,6640.0,6992.0,7338.0,7057.0,6281.0,4943.0,4384.0,4139.0,4333.0
root/Tunisia,root,2.0,2.0,3.0,4.0,5.0,6.0,8.0,10.0,12.0,15.0,17.0,19.0,15.0,16.0,18.0,20.0,22.0,23.0,26.0,29.0,33.0,40.0,48.0,61.0,79.0
root/Uganda,root,49057.0,58894.0,68249.0,76608.0,83496.0,88635.0,91938.0,93494.0,93561.0,92451.0,90551.0,87877.0,83465.0,78988.0,74281.0,63991.0,55531.0,58695.0,58036.0,52799.0,49932.0,45711.0,42194.0,38640.0,32890.0
root/United Republic of Tanzania,root,23249.0,29357.0,36350.0,44064.0,52245.0,60583.0,68840.0,76770.0,84190.0,90927.0,96981.0,102189.0,106429.0,109717.0,112130.0,113129.0,109290.0,96496.0,78469.0,77096.0,72242.0,64911.0,67643.0,54980.0,46065.0
root/Uruguay,root,9.0,17.0,27.0,43.0,63.0,88.0,118.0,133.0,92.0,102.0,118.0,138.0,161.0,216.0,324.0,449.0,567.0,651.0,721.0,799.0,854.0,874.0,785.0,592.0,583.0
root/Uzbekistan,root,0.4071,0.9639,2.0,5.0,10.0,22.0,44.0,80.0,140.0,233.0,365.0,542.0,767.0,1040.0,1351.0,1688.0,2027.0,2266.0,2382.0,2565.0,2751.0,2897.0,2744.0,2462.0,2156.0
root/Viet Nam,root,6.0,14.0,30.0,65.0,139.0,288.0,583.0,1124.0,2006.0,3230.0,4688.0,6255.0,7853.0,9418.0,10901.0,12191.0,12598.0,12086.0,11042.0,9488.0,9092.0,9915.0,10285.0,10593.0,10648.0
root/Yemen,root,21.0,29.0,39.0,50.0,63.0,77.0,91.0,105.0,119.0,132.0,146.0,160.0,173.0,187.0,202.0,217.0,232.0,246.0,239.0,230.0,239.0,232.0,257.0,280.0,287.0
root/Zambia,root,27219.0,30954.0,34560.0,38034.0,41306.0,44480.0,47511.0,50380.0,53051.0,55488.0,57687.0,59701.0,61503.0,62407.0,58617.0,55625.0,51766.0,45364.0,32360.0,26777.0,25686.0,26354.0,23542.0,20780.0,18882.0
root/Zimbabwe,root,12641.0,18708.0,26479.0,35966.0,47014.0,59601.0,73183.0,87061.0,100470.0,112572.0,122282.0,129398.0,133699.0,135314.0,134247.0,127430.0,118009.0,105067.0,91114.0,78157.0,64241.0,52902.0,46358.0,42248.0,38616.0
