root/EastAsia&Pacific,root,104095.0,102904.0,104156.0,105051.0,104593.0,106551.0,108848.7,108220.7,101726.7,101167.7,95447.63548387097,100359.63548387097,97185.7,97425.7,95750.7,96401.7,77650.7,110952.7,79556.0,69803.0,100070.0,98039.0,103398.0,101981.0,93609.0,102004.0,99970.0,100202.0,102282.0,108834.0,99908.0,105990.0,106514.0,106088.5,104630.0,92856.4,90428.4
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,7592.0,7554.0,7638.0,7647.0,7450.0,7450.0,7450.0,7315.0,7196.0,7147.0,0,0,0,0,0,0,0,9458.0,0,0,9499.0,9508.0,9514.0,9474.0,0,9528.0,9639.0,9639.0,9661.0,9674.0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,601.0,0,603.0,0,603.0,650.0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,49940.0,50182.0,50591.0,51604.0,51604.0,52119.0,52487.0,52611.0,52767.0,53187.0,53378.0,53416.0,53566.0,53802.0,53992.0,54616.0,56000.0,57566.0,57584.0,57923.0,58656.0,59079.0,59530.0,60446.0,61015.0,62200.0,63412.0,63637.0,60809.0,65491.0,66239.0,66050.0,66298.0,66585.0,66989.0,67212.0,67092.0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,6458.0,6458.0,6458.0,6458.0,6458.0,6458.0,6458.0,6458.0,0,0,0,4992.0,4992.0,4992.0,5041.0,5041.0,5041.0,5324.0,5324.0,0,0,0,0,0,0,0,0,0,0,0,0,4684.0,4684.0,4684.0,4684.0,0,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,22236.0,22597.0,23371.0,23305.0,23103.0,22801.0,21961.0,21209.0,20934.0,20341.0,20254.0,20252.0,20254.0,20252.0,20255.0,20134.0,0,20175.0,0,0,20165.0,20158.0,20096.0,20067.0,20060.0,20096.0,20050.0,20050.0,20048.0,20036.0,20035.0,20140.0,20140.0,19435.5,16703.2,16704.4,15108.4
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,3135.0,3121.0,3121.0,3117.0,3117.0,3114.0,3113.0,3130.0,3150.0,3131.0,3091.0,3091.0,3092.0,3098.0,3101.0,3101.0,3100.0,3118.0,3120.0,0,3123.0,3123.0,3129.0,3140.0,3129.0,3392.0,3392.0,3399.0,3381.0,3378.0,3379.0,3637.0,3650.0,3650.0,3668.3,3944.0,4071.0
root/EastAsia&Pacific/Malaysia,root/EastAsia&Pacific,1639.0,1639.0,1639.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0,1648.0,1648.0,0,1622.0,1636.0,1636.0,1667.0,1667.0,1657.0,1667.0,1667.0,1665.0,1665.0,1665.0,1987.0,2250.0,2250.0,2250.0,0,0
root/EastAsia&Pacific/Mongolia,root/EastAsia&Pacific,1697.0,0,0,0,0,1748.0,1748.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,1920.0,0,0,0,1810.0,0,0,1810.0,0,1810.0,0,0,1810.0,1810.0,1810.0,1810.0,1814.0,1814.0,1818.0,1818.0,1810.0,1822.5,1810.0,1810.0
root/EastAsia&Pacific/Myanmar,root/EastAsia&Pacific,3185.0,3185.0,3185.0,3185.0,3185.0,3185.0,3185.0,3185.0,3185.0,3185.0,3335.93548387097,3335.93548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/NewZealand,root/EastAsia&Pacific,4478.0,4433.0,4418.0,4332.0,4273.0,4273.0,4219.0,4165.0,4257.0,4029.0,4029.0,3913.0,3913.0,3913.0,3913.0,3913.0,3913.0,3913.0,3913.0,3913.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
