root/ARG/DanielOrsanic,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,6.0,5.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/DavidNalbandian,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,36.0,42.0,34.0,44.0,44.0,31.0,44.0,14.0,28.0,22.0,21.0,6.0,0,0,0,0
root/ARG/DiegoHartfield,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,14.0,2.0,0,0,0,0,0,0,0,0,0
root/ARG/DiegoJunqueira,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,4.0,2.0,3.0,1.0,0,0,0,0,0
root/ARG/DiegoSebastianSchwartzman,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,11.0,17.0,39.0
root/ARG/DiegoVeronelli,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/EdgardoMassa,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/EduardoBengoechea,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,1.0,11.0,13.0,27.0,20.0,18.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/EduardoMedica,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/EduardoSchwank,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,3.0,13.0,4.0,4.0,0,0,0,0,0
root/ARG/EnriqueCaviglia,root/ARG,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/FacundoArguello,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
root/ARG/FacundoBagnis,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,2.0,6.0,3.0
root/ARG/FedericoBrowne,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/FedericoDelbonis,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6.0,12.0,20.0,17.0,27.0,11.0
root/ARG/FernandoDallaFontana,root/ARG,0,0,0,0,0,0,0,0,1.0,1.0,2.0,2.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/FranciscoCabello,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/FranciscoYunis,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,1.0,8.0,6.0,4.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/FrancoDavin,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.0,14.0,9.0,23.0,33.0,12.0,21.0,11.0,18.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/FrancoSquillari,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,7.0,6.0,21.0,18.0,34.0,27.0,16.0,16.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GabrielAuroux,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GabrielMarkus,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,11.0,18.0,11.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GastonEtlis,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,3.0,8.0,2.0,0,2.0,1.0,3.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GastonGaudio,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,27.0,28.0,43.0,40.0,37.0,56.0,26.0,6.0,0,1.0,0,0,0,0,0,0,0,0
root/ARG/GerardoMirad,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GuidoAndreozzi,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0
root/ARG/GuidoPella,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,7.0,3.0,3.0,16.0,17.0
root/ARG/GuillermoAubone,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GuillermoCanas,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,16.0,5.0,45.0,43.0,5.0,40.0,23.0,0,40.0,22.0,5.0,0,0,0,0,0,0,0,0
root/ARG/GuillermoCoria,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,26.0,22.0,61.0,39.0,55.0,11.0,0,2.0,0,0,0,0,0,0,0,0,0
root/ARG/GuillermoPerezRoldan,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,40.0,44.0,36.0,41.0,26.0,24.0,20.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GuillermoRivas,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GuillermoVilas,root/ARG,0,2.0,3.0,2.0,18.0,31.0,90.0,87.0,86.0,130.0,62.0,72.0,69.0,67.0,77.0,56.0,18.0,17.0,19.0,18.0,11.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GustavoGaretto,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GustavoGiussani,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GustavoGuerrero,root/ARG,1.0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GustavoLuza,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GustavoMarcaccio,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/GustavoTiberti,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,3.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/HernanGumy,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,25.0,31.0,24.0,8.0,14.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/HoracioDeLaPena,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,23.0,38.0,17.0,27.0,15.0,20.0,16.0,7.0,17.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/HoracioZeballos,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,16.0,5.0,3.0,15.0,7.0,2.0,7.0,20.0
root/ARG/HugoVarela,root/ARG,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/IgnacioHirigoyen,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/JasonVanKerckhoven,root/ARG,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/JavierFrana,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,16.0,9.0,1.0,25.0,12.0,21.0,15.0,26.0,26.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/JoseAcasuso,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,22.0,11.0,18.0,27.0,32.0,19.0,27.0,21.0,1.0,2.0,0,0,0,0,0,0
root/ARG/JoseLuisClerc,root/ARG,0,0,0,0,0,0,0,0,1.0,1.0,53.0,57.0,73.0,58.0,67.0,31.0,16.0,24.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/JuanCarlosRodriguez,root/ARG,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/JuanGarat,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/JuanIgnacioChela,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,10.0,47.0,36.0,33.0,28.0,30.0,39.0,12.0,11.0,28.0,29.0,6.0,0,0,0,0,0
root/ARG/JuanMartinDelPotro,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,28.0,46.0,54.0,3.0,49.0,65.0,52.0,7.0,2.0,32.0,38.0
root/ARG/JuanMonaco,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,18.0,18.0,41.0,28.0,36.0,30.0,31.0,40.0,25.0,22.0,21.0,17.0,0
root/ARG/JuanPabloBrzezicki,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.0,0,0,1.0,0,0,0,0,0,0
root/ARG/JuanPabloGuzman,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
root/ARG/JulianGanzabal,root/ARG,0,3.0,2.0,3.0,3.0,8.0,15.0,12.0,12.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/LeonardoMayer,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,18.0,13.0,4.0,14.0,13.0,28.0,28.0,12.0,11.0
root/ARG/LitoAlvarez,root/ARG,0,0,2.0,1.0,0,1.0,4.0,13.0,12.0,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/LucasArnoldKer,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.0,11.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/LuisLobo,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/MarceloCharpentier,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/MarceloIngaramo,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,13.0,9.0,1.0,5.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/MarcoTrungelliti,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0,2.0,1.0
root/ARG/MarianoHood,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/MarianoPuerta,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,21.0,17.0,40.0,4.0,2.0,5.0,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/MarianoZabaleta,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,0,14.0,28.0,19.0,18.0,20.0,34.0,26.0,20.0,4.0,8.0,0,0,0,0,0,0,0,0,0,0
root/ARG/MartinAlund,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,0,0,0
root/ARG/MartinJaite,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,11.0,39.0,42.0,46.0,29.0,51.0,31.0,25.0,18.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/MartinRodriguez,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,8.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/ARG/MartinStringari,root/ARG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
