root/EastAsia&Pacific,root,726.9000032244,897.5000039042999,1050.4999725221,1400.6999811529001,1698.100014806,2060.5000318587,2437.5000825226,2708.9999892786,3379.0999756827996,4124.3000365272,4709.599934771801,5348.300033085102,5812.0998721496,6584.700006321101,7531.5001005679005,7906.0998601021,9023.0000824036,10622.0998168513,11930.500243857497,13090.600219920201,13594.399767733898,14609.3998165129,16374.7000911236,18872.200181126496,21147.7995885609,23599.199742198096,25932.1995863916,31943.400323547598,32666.400097683192,36237.6995224505,38573.525,36488.609,40720.42800000001,40567.06200000002,46352.98400000001,48131.62,49776.64900000001,56456.283999999985,53813.636000000006,67952.876,66100.93523262737,63867.34346795214,61896.59554386249,60230.74438405394,64344.0425670436,66620.2655819429,68376.17397221587,74001.43689967039
root/EastAsia&Pacific/AmericanSamoa,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009000000154076671,0.009535620163246291,0.0105628109495541,0.010931999999999999,0.011652,0,0,0
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,234.6999969482,230.6999969482,220.1999969482,266.6000061035,315.299987793,326.5,354.200012207,376.1000061035,459.8999938965,528.299987793,516.5,556.4000244141,576.0,624.9000244141,734.0999755859,814.799987793,859.299987793,990.799987793,1027.0999755859,1125.3000488281,1222.3000488281,1222.5999755859,1361.5,1525.8000488281,1645.5,1737.5,1833.6999511719,1953.8000488281,1904.4000244141,1693.0,1730.735,1678.089,1544.717,1355.351,1898.0710000000001,2444.5860000000002,2569.506,2348.084,2212.439,2769.2859999999996,2938.314378037,2846.59879756427,2731.69798,1984.693734,1925.7720086296697,1907.0519094468698,1868.73262766,1982.586170817
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5999999046,4.4000000954,4.5,4.9000000954,6.0,8.6000003815,9.8999996185,22.0,30.0,64.8000030518,94.4000015259,110.0,108.0999984741,120.4000015259,120.4000015259,148.8999938965,140.231,126.014,161.477,149.44299999999998,131.441,134.136,130.181,116.368,104.195,90.441,148.524,149.579,128.234,127.595004,115.389,115.147,124.259,132.612
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0.400000006,0.6999999881,0.6999999881,0.5,0.5,0.400000006,0.400000006,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.087,3.265,3.1430000000000002,1.202,1.111,2.03,0.6609999999999999,0.987,0.022663075938342003,0.0951600512,0.0681726118818161,1.07095376052747,1.75384,2.3012599999999996,1.4416950000000002,0.8759999999999999
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,29.2000007629,46.2000007629,49.0,60.0,86.0,123.0,120.9000015259,155.3999938965,184.1999969482,216.0,302.0,403.0,467.5,647.5,731.799987793,683.0999755859,818.299987793,1009.5,1316.0,1547.0,1717.1999511719,1501.0,1688.5999755859,2083.6000976563,2474.1999511719,3295.3999023438,3900.08,4232.312,5013.505,5650.63,7024.25,7579.401,7692.205,11189.538,11386.055,11976.438,17193.8774,16764.869,15568.753,16053.7331,17822.581000000002,19805.63,21304.5851,23323.6147
root/EastAsia&Pacific/Fiji,root/EastAsia&Pacific,0,0,0,0.6999999881,0.8999999762,1.0,1.0,1.2000000477,2.0999999046,2.7999999523000003,2.7999999523000003,3.0999999045999997,3.4000000954000003,3.4000000954000003,3.7000000476999997,3.7999999523000003,6.0,10.3000001907,15.0,20.3999996185,5.0999999046,23.2999992371,33.7999992371,37.7000007629,55.9000015259,82.5999984741,75.4000015259,17.5,17.5,83.5999984741,90.819,84.478,67.15,68.0,74.76899999999999,92.10799999999999,95.792,101.54,96.057,65.564,77.084703141,84.6407332797888,90.94055214624821,69.333,78.51399599999999,83.68650430205109,86.955,102.59573
root/EastAsia&Pacific/Guam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.96,48.607,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325.3000488281,4151.1000976563,4545.7001953125,5111.5109999999995,5066.022,5714.644,5780.75,6931.629,7763.8730000000005,8325.969000000001,10028.957,8985.895,13293.176000000001,10373.434773,10053.898445,9468.41800958361,9396.480529999999,10826.122809999999,11294.272491,11409.118758,12415.19932
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,14.199999809300001,17.6000003815,19.8999996185,27.7000007629,41.2999992371,42.9000015259,43.5999984741,52.0999984741,58.9000015259,79.8000030518,121.9000015259,156.0,177.8999938965,189.0,169.8000030518,153.1000061035,222.0,340.200012207,455.0,438.200012207,458.6000061035,475.5,504.1000061035,615.5,733.700012207,782.5999755859,749.4000244141,710.0,429.3999938965,362.0,408.542,408.37199999999996,405.49800000000005,424.36199999999997,434.101,439.773,469.222,484.52,394.583,276.918,665.663628453711,754.297938393013,880.340263956616,768.23502,902.116486410853,758.7051633504691,974.5562890000001,1056.04451852211
