root/EastAsia&PacificAustralia,root,0,0,0,1.0,0,0,0,1.1,0,0,0,0.9,0,0,0,0,0,1.0,0,0,0,0,0,0.9,0,1.1,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,0,0,0,0,67.5,0,0,62.6,0,0,54.2,0,0,51.6,0,0,44.1,0,0,33.7,0,0,27.5,0,23.1,19.8,17.2,11.7,9.7,0,0
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,16.5,0,0,0,0,15.2,0,0,0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,69.5,0,0,69.3,0,0,63.2,0,0,63.0,0,0,57.4,0,66.8,56.3,55.9,54.0,46.0,44.9,45.5,43.8,47.1,42.6,41.7,40.3,36.0,33.8,32.8,30.8,29.0,27.0,24.7
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
root/EastAsia&PacificKiribati,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,0,0,0,0,0,0,0,0,0,0
root/EastAsia&PacificKoreaRep,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.7,0,0.5,0,0,0,0
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.3,0,0,0,0,60.0,0,0,0,0,51.3,0,0,0,0,46.9,0,0,0,0,42.9,0,0,0,0
root/EastAsia&PacificMalaysia,root,0,0,0,0,0,0,11.5,0,0,11.2,0,10.7,0,0,10.2,0,0,10.0,0,6.6,0,0,0,0,0,0,3.2,0,0,4.0,0,3.7,0,0,0,0,0,0,0
root/EastAsia&PacificMicronesiaFedSts,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,32.2,0,0,0
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,0,0,47.2,0,0,0,28.9,0,0,0,0,12.9,0,0,10.9,8.9,6.2,0,4.5,0,8.1
