root/EastAsia&Pacific,root,13.0011852599591,12.531395046523302,11.689425472806999,11.293613928982598,10.451476125867,10.1496563093391,9.2880147230757,8.99474038510684,8.44792590801077,8.182432265520951,6.964851164337571,405.8765641362031,403.18557446553785,390.93019411791846,396.131830549171,390.38330461928695,390.402310170498,378.8037515851429,367.2962909153217,360.9117828698684,354.84088554623133,356.8280688494966,355.68396959036215,341.44543207402944,342.0759561601254,343.76907310987974,337.07762291885456,333.0800006490535,327.19445185942084,326.00772559787276,322.4534239506148,318.3916369038684,310.6326624373248,294.2782857058832,281.8117657861399,350.86092748025027,342.4325614509323,335.4354312469681,333.66161071035395,326.9517775435321,319.7970375499405,317.3210491782768,313.3440569455928,305.50190380602567,288.9952395095596,282.0847506138692,276.4441946081923,268.67099346220067,266.5491519648905,271.6269584614104,267.4164769476661,268.9774798128116,262.60366903083224,260.9160133030243,224.14076049550061,14.753135475437661
root/EastAsia&Pacific/Australia,root/EastAsia&Pacific,13.0011852599591,12.531395046523302,11.689425472806999,11.293613928982598,10.451476125867,10.1496563093391,9.2880147230757,8.99474038510684,8.44792590801077,8.182432265520951,6.964851164337571,6.89257571225082,6.8225981107244005,6.182203717267059,6.24191439225451,6.1219971939072595,6.0095110038409905,5.6057847144813,5.53494489158468,5.21484796329351,5.19044514779129,5.461897970437991,5.43401644554661,5.6072672336701,5.29604936604484,5.431763294556661,4.78184255209033,4.6500823862126905,4.73543749203681,4.57281001427176,4.58591978331545,4.6190312549191,4.043457541893741,4.5887747874925795,4.47656512318875,4.60652116994459,4.92722417982125,5.00390287050382,4.76805286196592,4.67860166524106,4.65760393801428,4.80946418961963,4.94640979088744,4.73171516208372,4.587610237447611,4.49564496587876,4.37696433347328,4.38843939663168,4.4955272808317694,3.26677902029334,4.09937567304574,3.72818875153513,3.7914635517823196,4.00621438482753,4.0600577575117205,4.34451031826761
root/EastAsia&Pacific/BruneiDarussalam,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,8.94510292848318,8.62918991627292,4.187557519400549,2.30821304198466,1.75468453902893,1.2573384867069801,1.09514848651957,1.0991662476277,0.986698812745518,0.6971251090994499,0.6688597756872701,0.570885416368436,0.49198091439328795,0.384799507870658,0.326947926795534,0.326466046572841,0.273626775320285,0.275524192642201,0.19102720508683302,0.13000264058815597,0.0782497858116956,0.0386727438121229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/EastAsia&Pacific/Cambodia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.9753865461493,82.077351887486,81.5827625905867,81.5870065279115,80.4869723418706,79.6611619848738,78.35560735757049,81.298867828546,80.33792049895821,75.450444536172,72.525261873932,70.19054042587071,66.4492474858212,65.1933905949697,70.841343262989,68.2854402840559,68.3485620435784,67.2928605312272,66.89269477402921,64.3781260807684,0
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,39.4409078910045,38.429567735291705,37.9092984153464,37.7182107997996,34.7635861836982,34.1367276601625,31.768947529190303,29.7127786312763,29.622122030391804,30.0881631693403,30.664556154643503,30.076802622111302,29.220695051064897,27.7207260051012,27.2701479823307,26.625988664263602,25.6074597532516,24.5659524466745,24.4074149663636,23.017205556107303,23.863102431570102,23.2085847694492,22.0232930550345,21.0751937632845,19.6031777681734,19.049566422148498,19.039086409626698,18.8830900327638,18.5137917901777,17.9193181218676,17.2038499345093,16.091981859107598,14.0630125911932,12.313140184259698,11.225294490922899,10.2727930311741,9.582605536577221,9.304699953568619,8.850290745600619,8.15774248784029,7.641622114273339,7.35920111514789,7.18286433642022,7.124550970244651,0
root/EastAsia&Pacific/HongKongSARChina,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,1.61821031336708,1.47621699984983,1.46770728605975,1.29149050745311,1.0939190347257801,1.11561303763201,0.9867926211499979,0.9573468581638409,1.1326184942103998,1.15412575870342,1.0261588492968101,0.979087500835556,0.9287166176340871,0.893709490126293,0.850393997547811,0.7381080359174409,0.6731364871595401,0.593992086638419,0.5995526011279201,0.631570201305241,0.6170495856840921,0.514667452779781,0.539274315921071,0.520288113552295,0.531032560583755,0.545026914501191,0.5633722268900071,0.423377288390531,0.34828950559160404,0.39866681343805893,0.327892068260795,0.427708031453702,0.415043368109209,0.44509082183125,0.44572711035243295,0.5226059299895011,0.474017265775139,0.50338753232225,0.4728858456413271,0.7208326215010029,0.8025175735975909,0.7042355236307791,0.7770300871278091,1.35401665705552,0
root/EastAsia&Pacific/Indonesia,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,75.1337609140043,72.9615231253137,70.5395890123716,68.2510430069626,67.1284846389142,65.33496108091721,59.955622775800705,57.200146578022206,55.61235871682239,54.3128960863512,52.6768964757391,52.4579907486617,52.493718414004796,51.4180661834845,50.458843805640896,46.4139103484542,45.6575370110102,45.298294510619705,43.56412549209539,44.110985917486104,42.895325498485796,41.8675239529282,38.770749960008295,39.2838904261644,36.009500559925705,34.9916289916718,34.4453288078964,35.4456598356384,33.957872995499,32.1160961616473,31.4052390909163,30.4425038321353,30.5547578506753,28.7337807774962,28.174342135089802,28.1514833597296,28.2934377482932,28.012209686010102,26.077477650961498,24.5522854319941,26.2890035952603,26.740296679988397,26.609493057550896,26.204037090619195,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14079430897563,1.2039316992381799,1.2136605005611,1.25407101074951,1.26310742277407,1.3052110354206201,1.30394036928503,1.32829765759086,1.03106959648258,1.0272083996953,0.9798181537744971,0.9265814257986359,0.89045570617644,0.901552028181973,0.8863986634745258,0.9126261360100619,0.8715013083466808,0.894430376823667,0.910187310302194,0.842708523317672,0.875541547949926,0.899705804688817,0.868754321640231,1.05628507348076,1.08238019979166,1.1347496940932,1.11386058563996,1.07888901187197,1.8688262926688302,2.10636898205453,2.15164846655501,2.3720938853049196,2.52512011187055,2.61806105552572
root/EastAsia&Pacific/KoreaDemPeople’sRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,3.5085305533589204,3.47230957412777,3.5119270795896296,3.47697330488226,3.4477212653804505,3.33194468984762,3.24215473230132,3.09541530976862,2.96663298265484,2.8340359919659504,2.79588878373873,2.71177590016212,2.65029041675049,2.6220001506637596,2.55488895317438,2.58677847942678,2.7123191272458302,2.69093457724096,2.7295485293821002,2.8731137521958305,3.0437740424907296,3.52086601431538,3.86678579852425,4.27539315893162,4.58266490285472,5.26734647034623,5.32430260278361,5.757912424760651,5.42222326037954,5.096131764350741,4.95749271580725,5.2070711231804,5.13061677652232,5.0540116398512405,4.891091066291089,4.87447801358825,5.77223924093076,5.2672239454992305,5.36210635993708,5.679295086052179,7.711084090452711,7.612720138324961,10.0572464267765,9.20784296341893,0
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78623824758607,0.655823306648343,0.6327083362740301,0.5908371564204621,0.524692314089368,0.669477150116036,0.529279523075761,0.535600918129619,0.633677797791562,0.638024679087147,0.7330338772279571,0.7466008624844491,0.78952856030311,0.8899127055843492,0.963932998357345,1.0194562664996099,1.13876101042506,1.23580738976517,1.32644318273343,1.33791581050319,1.39228623703985,1.49208370614847,1.63567860102301,1.78263682963695,2.08201852996902,2.1254772032905
