root/EastAsia&PacificAustralia,root,0,0,0,20.1,0,9.67,0,0,7.75,7.63,6.99,6.74,6.55,5.37,5.1,5.12,5.19,4.27,3.83,3.91,4.06,4.05,2.85,2.8,2.76,2.77,2.84,2.5,2.3
root/EastAsia&PacificBruneiDarussalam,root,0,0,0,0,2.94,0,0,0,4.04,4.03,4.01,3.79,3.66,3.6,3.24,3.14,3.15,3.26,3.31,3.33,3.05,2.69,3.81,2.22,0,0,1.2,0,1.21
root/EastAsia&PacificCambodia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,16.74,16.28,16.26,0,14.09,13.73,12.42,12.36,0,13.16,12.26,12.36,0,8.04,0,12.45
root/EastAsia&PacificChina,root,0,0,0,0,39.71,37.1,33.32,0,22.02,16.66,17.08,16.34,16.4,15.39,12.15,10.69,9.81,9.24,8.89,8.93,8.7,8.09,8.09,8.13,0,0,7.74,7.82,7.88
root/EastAsia&PacificFiji,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62,10.51,0,11.05,11.57,13.33,13.43,13.97,17.76,14.16,14.36,0,11.96,0
root/EastAsia&PacificFrenchPolynesia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82,6.82,0,6.7,5.84,5.74,5.73,7.53,7.48
root/EastAsia&PacificIndonesia,root,0,24.78,23.15,0,0,16.74,0,14.01,10.76,20.57,7.93,9.86,8.02,6.13,6.28,5.74,5.81,5.78,5.82,5.57,6.84,4.96,5.18,5.3,5.43,5.37,0,0,6.31
root/EastAsia&PacificJapan,root,4.55,4.41,4.0,3.97,3.97,4.03,4.12,4.04,4.25,4.01,3.89,3.88,4.25,4.43,4.41,4.25,4.17,4.05,4.35,4.11,3.92,3.93,3.63,3.84,3.8,2.33,3.77,3.52,3.51
root/EastAsia&PacificKoreaRep,root,18.83,14.89,12.98,0,11.18,0,0,8.27,9.83,9.72,10.25,8.54,9.84,9.91,9.58,9.49,9.12,9.12,9.2,8.36,9.76,9.97,10.12,10.36,10.18,10.33,5.98,6.05,11.12
root/EastAsia&PacificLaoPDR,root,0,0,0,0,0,0,0,0,0,0,0,0,9.36,9.7,0,0,8.63,6.87,6.17,5.57,9.25,0,0,0,0,0,4.46,8.09,2.03
root/EastAsia&PacificMalaysia,root,18.6,0,0,16.4,0,13.01,0,0,10.92,8.88,14.09,10.38,9.53,8.01,7.51,7.94,12.06,7.55,6.96,6.99,6.79,6.7,5.82,6.61,6.6,6.98,3.37,0,6.22
root/EastAsia&PacificMongolia,root,0,0,0,0,0,0,0,0,0,0,0,0.05,4.89,6.83,6.83,4.88,4.9,4.2,4.19,4.92,4.92,4.92,4.94,4.94,0,4.94,0,4.93,0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,0,4.65,4.65,4.65,4.65,4.65,4.47,4.47,4.44,4.3,4.3,4.22,4.05,3.93,0,3.48,3.25,5.43,4.77,0,4.21,0
